% Model:              
% Version:            COMSOL 4.3.2.189
% Date:               Dec 10 2013, 08:58
% Dimension:          3
% Nodes:              1700
% Expressions:        1
% Description:        Temperature
% Length unit:        m
% x                       y                        z                        T (K)
0.09999999999999999       -0.03709172962620848     0.09111878150468973      323.0958438113075
0.09749188719807571       -0.04315273301346129     0.1                      323.0842686688613
0.1                       -0.041227182066391435    0.09482303524345584      323.0885551680416
0.1                       -0.044550339228238416    0.10000000000000002      323.08326751410357
0.095                     -0.038914274610046234    0.09101857833081298      323.0952195105709
0.095                     -0.04156596632705114     0.09608325824093804      323.08706136460574
0.09500000000000001       -0.044550339228238416    0.10000000000000002      323.083266803699
0.09749973333333332       -0.046345736161116265    0.1                      323.0830436446549
0.09999999999999999       -0.0464681043269854      0.09581713793816812      323.08538666372476
0.09999999999999999       -0.05                    0.1                      323.0811885126168
0.095                     -0.045957680404645956    0.09650223981274755      323.0849408605505
0.0975                    -0.05                    0.0972559874001004       323.083233429418
0.095                     -0.05                    0.1                      323.0811887052598
0.095                     -0.010286026555456476    0.0772059310106131       323.1335240033954
0.09499999999999999       -0.005160183451634101    0.07467242401976845      323.1351672913082
0.0975                    0                        0.07450384015323756      323.1319447823167
0.09499999999999997       0                        0.07164260616674611      323.13955119245117
0.09999999999999999       -0.009983210425859488    0.07731459732617867      323.1327058685692
0.09999999999999999       -0.005069907022316709    0.07450384015323795      323.1356163281279
0.09999999999999999       0                        0.07164260616674684      323.1396399460854
0.09749999999999998       -0.011732853384748672    0.07447319198466464      323.147345315949
0.095                     -0.015096218708626303    0.07384557191345006      323.1566900241936
0.09999999999999998       -0.015315439262150152    0.07456186486260533      323.1535281776665
0.0975                    -0.017739588837405087    0.07372516441888588      323.16317610083485
0.09999999999999998       -0.05                    0.0945119748002008       323.08543459067005
0.09999999999999999       -0.02023231766196338     0.07390972557477726      323.1657510592721
0.09999999999999996       -0.018608328259778782    0.06988333349847704      323.190278962768
0.095                     -0.01988641776497671     0.07675334755227248      323.14880813941215
0.095                     -0.02182548045068671     0.08083674928050394      323.1304655541199
0.0973188886228143        -0.02155189364106453     0.06938138485867452      323.2025055371452
0.095                     -0.02118242080380789     0.0720182373357874       323.18000383669926
0.09999999999999998       -0.04081047426732526     0.08915054249567755      323.0979202114236
0.09999999999999999       -0.030448445144963227    0.08602283693296808      323.1108321532148
0.1                       -0.024050177069767892    0.07645572578881016      323.15310704846576
0.09999999999999999       -0.027534832253223906    0.08106531253506585      323.1297381389033
0.095                     -0.02672962830907837     0.08099093823624791      323.13027229903093
0.1                       -0.03621526481914606     0.08655157275287298      323.10651780587074
0.095                     -0.030814211077395095    0.08427601902828649      323.1162347592194
0.095                     -0.03651393267005186     0.08617287073624927      323.10734451214927
0.095                     -0.04095443591162067     0.08700511259514077      323.102572560405
0.095                     -0.044887211810418694    0.09133360769220467      323.0919552315844
0.09999999999999999       -0.04598544270119907     0.09171455494806215      323.0908630140321
0.09500000000000001       -0.05000000000000001     0.09451197480020093      323.08543623484917
0.0975                    -0.05                    0.09166099244712178      323.0898076234675
0.095                     -0.016830483556542705    0.06854382425369476      323.1936593357019
0.095                     -0.02092243046977489     0.06723161006926957      323.2204365998177
0.09766400380943013       -0.018860424713412205    0.06612987471613936      323.2232816024919
0.095                     -0.009785636991931707    0.07195625175311798      323.1529126849756
0.095                     -0.004912932110457364    0.0689073722020338       323.1522807271755
0.0975                    0                        0.06878137218025537      323.1474312427117
0.095                     0                        0.065920138193764        323.15287181568334
0.095                     -0.018394868688708942    0.06418985093932586      323.2370146054131
0.09999999999999999       -0.009930588364467904    0.07195493504202269      323.1532922967062
0.0975                    -0.008162389351346453    0.06972939912848138      323.157625785073
0.09999999999999999       -0.00477201352852103     0.06872773608048574      323.15250299056345
0.09999999999999998       0                        0.06592013819376462      323.15297105118765
0.095                     -0.012806707725454676    0.0689094799350054       323.17556073156663
0.09999999999999999       -0.013607673911857361    0.06916541385700828      323.1772499534714
0.09999999999999999       -0.019730856771301028    0.0657216106313977       323.2318131731073
0.09999999999999999       -0.01665056939847111     0.06619907114118605      323.21014489261773
0.09999999999999999       -0.017010267537888518    0.0632632163146903       323.23659274902104
0.09999999999999999       -0.05                    0.08881001009404262      323.0943358749334
0.09741480371750905       -0.019711297398111532    0.061720113516963424     323.277800346519
0.09763713591868148       -0.02158054412729661     0.06524896195977913      323.24634931071984
0.09999999999999998       -0.02001408556859043     0.06198441735832477      323.28443201048043
0.095                     -0.02149573571271224     0.06382274552093736      323.26048727792397
0.095                     -0.01995849653717936     0.061474684212128865     323.27539445371673
0.095                     -0.023434840009239802    0.06577311957354265      323.24336274712726
0.09999999999999998       -0.022374243123813514    0.06418956510957605      323.26718791278455
0.09999999999999999       -0.02283579565569168     0.06059608962967105      323.4145483240465
0.09845327487437933       -0.02147407735593145     0.05985467501569824      323.33972763155066
0.10000000000000003       -0.020757359509564515    0.05924264088374413      323.40754623768595
0.09846584326501963       -0.023412514731466025    0.060786180996321104     323.346241931299
0.09999999999999998       -0.023234669049491397    0.07146350409416055      323.1867147026654
0.09999999999999998       -0.022600277031994433    0.06755234943714117      323.2226694127766
0.1                       -0.024646765949042807    0.06519634865850954      323.25690805711895
0.09710423108202892       -0.024210698518548922    0.06686187602445492      323.23270885547595
0.095                     -0.024224992530598333    0.0685722703410186       323.213314770378
0.095                     -0.0255374766892041      0.06593568668489706      323.2429070628613
0.09754221029741862       -0.0259130123924912      0.06936526028284813      323.2061834648187
0.095                     -0.025364155239769266    0.07604209253970286      323.1555923377167
0.095                     -0.025740865284985495    0.07136238554630514      323.18810945870194
0.09999999999999999       -0.02683705473803338     0.07234991116088092      323.1798290600987
0.09999999999999998       -0.04505356772557128     0.08617917888785542      323.1021522010182
0.09999999999999999       -0.03993626464965055     0.08334648296284647      323.11293398111735
0.09999999999999999       -0.034246446006005425    0.08063426509382025      323.1270980152384
0.1                       -0.029687849262273715    0.07590752905437713      323.1539430646798
0.095                     -0.030754503300816312    0.0783609403731097       323.14013073460177
0.095                     -0.035668779221580516    0.08066501635765573      323.12562045079716
0.095                     -0.040501396398047514    0.08271521333015655      323.1143398645613
0.095                     -0.04508380690431346     0.08529882155546618      323.1042342519999
0.09500000000000001       -0.05                    0.08881001009404216      323.0943509430909
0.09750000000000003       -0.05                    0.0859487761033767       323.10085931763615
0.095                     -0.01703776786740721     0.06113952364391578      323.25009102884957
0.095                     -0.01909721588393403     0.05926087500764661      323.28295033339765
0.09688300945446371       -0.020736823641240923    0.0592220051319388       323.3078772617186
0.09499999999999997       -0.02075739914443285     0.05924268051829746      323.2965055189799
0.095                     -0.013952175713783481    0.06380984363980363      323.2076894244422
0.095                     -0.008905782664641917    0.06670491638308533      323.1697571645918
0.095                     -0.004602160691510463    0.06350006656185582      323.16315678511404
0.0975                    0                        0.06305890420727317      323.15726541622803
0.095                     0                        0.06019767022078184      323.1578182537073
0.09721159110842205       -0.015298797059548635    0.06054974333190911      323.2369463120161
0.09999999999999999       -0.00892943036693617     0.06606410079266549      323.17190115804567
0.09999999999999998       -0.0049743983397977755   0.0632008084192633       323.16462278026654
0.09999999999999998       0                        0.0601976702207824       323.15790136616414
0.09999999999999999       -0.0132175983559207      0.0644981193264626       323.1997671100302
0.09999999999999998       -0.017099379761643354    0.05959079044323964      323.2708316278204
0.09999999999999999       -0.014448943464126153    0.06073428615483062      323.2276589595609
0.095                     -0.01450959931099598     0.059986071536869454     323.22961125602626
0.1                       -0.05000000000000001     0.08308754211271129      323.10733131034203
0.09696317055421393       -0.01765687325833541     0.0584155587137422       323.2765534842692
0.09499999999999999       -0.019403935125420407    0.05716426846271999      323.2910968611795
0.09819836442200842       -0.01980072879737917     0.05799459161850121      323.33151234164194
0.09999999999999999       -0.0174844807174754      0.05629043285543296      323.3028201567367
0.09999999999999998       -0.01940391066876289     0.057164205123432614     323.43114191417317
0.09680953066305152       -0.023093415923667798    0.06068901899802386      323.31069284413627
0.09500000000000003       -0.022835823074936045    0.06059610026807536      323.2994280373972
0.09746172728390809       -0.023692780389408755    0.06363148553595585      323.27686303609215
0.095                     -0.024995589707210563    0.06329049964963035      323.2767302762141
0.095                     -0.025                   0.061                    323.3004057155604
0.09729981583111239       -0.02648431802817999     0.06548988887444165      323.24936283118956
0.09999999999999998       -0.024995588853319133    0.06298069160979472      323.3036845390107
0.09999999999999999       -0.025                   0.061                    323.4457128569412
0.09750002258522739       -0.024999999999999998    0.061                    323.3210226529401
0.095                     -0.027623425759906724    0.06423566997819134      323.2595668451698
0.095                     -0.027164268462752078    0.06059606487456719      323.30002448021804
0.09999999999999998       -0.0271642051234647      0.0605960893312247       323.4183680028744
0.09999999999999998       -0.026597331317414815    0.06814660041305179      323.21759301627947
0.09999999999999999       -0.02744316870345518     0.06429907560792186      323.26729842024264
0.095                     -0.02789180384307991     0.06783109802956881      323.2179433836594
0.0973148148148148        -0.028278224555163337    0.07083709122486372      323.19049477145916
0.09767671050245232       -0.028633980877509544    0.06713398565202437      323.22416200399573
0.095                     -0.029993664000726235    0.06486848599212726      323.2409600151058
0.095                     -0.03018429577000369     0.07272708771771226      323.1729265113717
0.09999999999999999       -0.030659232390202504    0.07091543825822597      323.1847596441285
0.095                     -0.03569026702508905     0.07511159823185337      323.1490472442279
0.1                       -0.04495905605098369     0.08030246854287643      323.1177853851447
0.1                       -0.03990853241340436     0.07745095318578313      323.13247223079685
0.09999999999999999       -0.035118388289126674    0.07415337215012886      323.1548549409044
0.095                     -0.04006616684679796     0.0773914740543261       323.1324864830116
0.095                     -0.04520931311966246     0.07994143570829683      323.11864485369534
0.09499999999999999       -0.049999999999999996    0.08308754211271042      323.1073626939727
0.0975                    -0.05                    0.08022630812621975      323.1155068807199
0.095                     -0.016749210084256422    0.05730768538560499      323.26222546488356
0.095                     -0.009999363317771768    0.060534372808803846     323.19089717960276
0.09500000000000001       -0.0049641762921692235   0.057505865483869795     323.1652592803092
0.0975                    0                        0.05733643623429103      323.1559878875517
0.09499999999999999       0                        0.054475202247799684     323.149432623667
0.09769279720771037       -0.01499238320442913     0.057612176943220184     323.243288524451
0.09999999999999999       -0.004969682062697012    0.05730531377502173      323.165002246991
0.09999999999999999       0                        0.054475202247800183     323.1494215293265
0.09753360703132304       -0.011645280627609106    0.05770186543474487      323.20594980606353
0.1                       -0.010211874194809158    0.060316438769401584     323.1926519278417
0.09999999999999999       -0.014106027646654952    0.056353035997630085     323.23235627044585
0.09760559538349325       -0.01598259343118564     0.054748665454635186     323.25488538043
0.09999999999999999       -0.01690236380245416     0.05349961927682091      323.27240350811684
0.09499999999999999       -0.013005545793475824    0.05622779053353963      323.21738575801237
0.10000000000000002       -0.05000000000000001     0.07736507413972907      323.1232049789456
0.09750002258521968       -0.019000000000000003    0.05499999999999999      323.30315760522546
0.09999999999999999       -0.019000000000000003    0.055                    323.406823153076
0.095                     -0.019000000000000003    0.05500000000000001      323.28234397252345
0.09999999999999998       -0.019403910370309755    0.052835795655741334     323.4005357777114
0.09739706140040835       -0.02819121349603331     0.06294590792203851      323.2794839835096
0.09819836442201414       -0.02799459161851699     0.06019927120261173      323.3342515263745
0.095                     -0.029765088635149463    0.06194625959170436      323.2739714749679
0.09688300945445519       -0.02922200513195836     0.059263176358739726     323.30937090887215
0.09500000000000001       -0.029242680518317708    0.0592426008555469       323.2964890396654
0.09999999999999999       -0.03004143023771343     0.06232111869504563      323.2784410583145
0.09999999999999996       -0.029242640883764364    0.059242640490415235     323.4301431106004
0.09845327487436535       -0.029854675015710076    0.05852592264405224      323.3399641252746
0.09999999999999999       -0.030967613725051836    0.06642904722540384      323.2213948124074
0.095                     -0.03204647606122366     0.0671182923445012       323.20968115018957
0.095                     -0.03266435093168436     0.06325484873787611      323.23749516793856
0.095                     -0.03557144175412024     0.06995149412516502      323.17609016509783
0.09999999999999998       -0.03516704549036784     0.06851439266098713      323.18601082180174
0.095                     -0.04012975386392303     0.07209985392843214      323.15270726905777
0.09999999999999999       -0.04496336242972194     0.07450384015323795      323.1356803457183
0.1                       -0.0399710998223736      0.07164643818257575      323.15494404736404
0.095                     -0.04496336238945042     0.07450384015323717      323.1357248804434
0.09499999999999997       -0.04999999999999999     0.07736507413972828      323.1232565467703
0.0975                    -0.05                    0.07450384015323756      323.13207645109236
0.09500000000000003       -0.019403899731905476    0.0528358230749857       323.27125551654893
0.095                     -0.01643757815593672     0.05355116612652583      323.2489147550919
0.09751425871073324       -0.016669579939260708    0.05205062995414606      323.24756707134037
0.09999999999999999       -0.017812001319367294    0.050731024635117826     323.25753296038073
0.095                     -0.008933456583135208    0.054840544805159284     323.17983648283865
0.095                     -0.004234278870497876    0.051756095741389854     323.1469594368884
0.0975                    0                        0.051613968261308825     323.1399417593664
0.09499999999999997       0                        0.048752734274817536     323.1259784296039
0.09734359519827626       -0.012809211898861271    0.053397131900125225     323.20755999220563
0.1                       -0.0043594243411205465   0.051211411346882924     323.1449646063353
0.09999999999999999       0                        0.048752734274817966     323.12588588931663
0.1                       -0.009460400373260817    0.05453268476683819      323.1826961164574
0.09999999999999999       -0.013709799260166446    0.05138427158105961      323.2051937129931
0.095                     -0.013105886699761406    0.05143417600751164      323.19839261738235
0.09999999999999999       -0.05000000000000001     0.07164260616674684      323.13973847629853
0.09781793973427179       -0.02008257877154319     0.0515621273348301       323.2916715572559
0.1                       -0.020757359116206277    0.050757359509614144     323.37542047545895
0.09753651556102874       -0.031713899935713497    0.06092267725031076      323.2712851552717
0.095                     -0.03059610026808001     0.05716417692505185      323.2909886476671
0.095                     -0.03161113676027539     0.059715854101040355     323.27391870260595
0.09680953066305455       -0.030689018998025296    0.05690658407632794      323.30047525632506
0.09779293745905521       -0.03180474366197346     0.05794615771862738      323.29400747834814
0.09846584326500656       -0.030786180996321903    0.0565874852685311       323.3356406467894
0.09999999999999999       -0.03059608962967574     0.05716420434429622      323.4202480311306
0.09999999999999999       -0.03253205768789196     0.059377212218722816     323.2790925688006
0.095                     -0.03287612724055556     0.056961033925195616     323.2672462516066
0.095                     -0.030999999999999996    0.05500000000000001      323.2820606488754
0.1                       -0.03503798661878355     0.06298719797125446      323.2208913410654
0.09731060803758382       -0.03701119235809881     0.06131643382967232      323.2121241302932
0.095                     -0.035840557363143226    0.06456997209938646      323.2053958463081
0.1                       -0.04009153265626536     0.06594915169263903      323.1765006761852
0.095                     -0.03485603910722789     0.060257373998645385     323.2354116426233
0.095                     -0.040084059390809605    0.0663330526566248       323.17517783507293
0.095                     -0.04491334777460186     0.06885886661650745      323.15287481271275
0.1                       -0.04502620823659469     0.0688017149749242       323.15287829324427
0.09499999999999997       -0.04999999999999999     0.07164260616674611      323.1397363414461
0.0975                    -0.05                    0.06878137218025537      323.14757791425467
0.09999999999999999       -0.019999368455381458    0.04818729548022976      323.2415398601871
0.09750454217225682       -0.02181157926456261     0.04991728682553963      323.2731129741495
0.1                       -0.022835794876508733    0.04940391066878558      323.3749746918474
0.09759618843054929       -0.014041252794390715    0.0493858280344955       323.19192620453646
0.095                     -0.017381501333319487    0.05003617470640185      323.2289646867857
0.09639124036210268       -0.020863827749040328    0.050653498060463875     323.26464100858533
0.09500000000000001       -0.020757319481652922    0.05075739914448247      323.25872302598674
0.09753217677512752       -0.017290942388017122    0.048709026045750205     323.2157611772306
0.09999999999999999       -0.01641519931069769     0.047093580436533035     323.187835760914
0.09999999999999999       -0.004917193839029457    0.04570679903258003      323.11518080700944
0.0975                    0                        0.04589150028832664      323.10978185609787
0.09999999999999998       0                        0.04303026630183575      323.0902601907238
0.095                     0                        0.04303026630183541      323.0902625239998
0.095                     -0.005027204349567788    0.045882236387137516     323.11662249076386
0.09499999999999999       -0.009138760460540327    0.04885917217240342      323.15229300839746
0.09999999999999999       -0.008719840061851142    0.048541264946905485     323.14809338477374
0.09999999999999999       -0.012716013340602093    0.04675109667963305      323.157251726133
0.095                     -0.013831189781250655    0.0473425065774739       323.1700101965666
0.09999999999999998       -0.049999999999999996    0.06592013819376462      323.1530692083935
0.095                     -0.02047470234626538     0.047841988247194114     323.2242402970425
0.095                     -0.022835731537221352    0.049403935125443096     323.2488569756869
0.09726822694911239       -0.019441624036028816    0.04750047567509498      323.21721328435547
0.0982444616566424        -0.023660238103129595    0.04915149266396165      323.28716232697246
0.0974973624302789        -0.02173848120114399     0.047146310502907025     323.2278477632019
0.09668925798803633       -0.023661806686436495    0.049151133558070076     323.25733636329954
0.09999999999999999       -0.025                   0.048999999999999995     323.3627522636636
0.09999999999999999       -0.02292303812722419     0.046450162964986434     323.22397282037576
0.0975000225853116        -0.025                   0.049                    323.2683506521504
0.09999999999999999       -0.02584807741934494     0.04675724335106879      323.23824807502984
0.09999999999999999       -0.027164204344310695    0.049403910370329845     323.3705999812883
0.09750001129265579       -0.02403932941028996     0.04663908812568082      323.2262523822376
0.095                     -0.025                   0.049                    323.24638976079103
0.095                     -0.023446824515070932    0.04678542303836327      323.21896267340077
0.1                       -0.044998733386820436    0.06344706462468201      323.1644442468551
0.09743403299228406       -0.03276067217672936     0.055886416251629795     323.2777629614273
0.09750002258522739       -0.030999999999999996    0.055                    323.3033131817767
0.09999999999999999       -0.030999999999999996    0.055                    323.39745473359864
0.09753438710416637       -0.034444779267667675    0.057660490636110756     323.25102990681444
0.09999999999999998       -0.033559578825680066    0.05619947138136733      323.27140830732617
0.09999999999999999       -0.03652899147290758     0.05814079297833142      323.22445035644745
0.09999999999999999       -0.029537940186727313    0.04871758385488291      323.26286074414156
0.09781793973428343       -0.028437872665211462    0.050082578771572246     323.2800925298232
0.10000000000000003       -0.029242640490424382    0.05075735911624477      323.3692524107244
0.09499999999999997       -0.027164176925066313    0.04940389973192558      323.2485441875751
0.095                     -0.026675585317079448    0.04652746847921626      323.21503273552486
0.095                     -0.03309997823140908     0.05393851466228001      323.2564898501345
0.09668925798798929       -0.0308488664419407      0.05366180668648364      323.2853005995394
0.09499999999999999       -0.03059606487456929     0.05283573153725338      323.27131084652825
0.09639124036210343       -0.02934650193957052     0.05086382774907647      323.2659709389834
0.09750454217224687       -0.030082713174483924    0.051811579264600165     323.28564721979944
0.09742999624278036       -0.031119493839585365    0.048940626893937404     323.2357910203836
0.095                     -0.029242600855556033    0.05075731948169142      323.2585957143769
0.095                     -0.03018989003748443     0.04784634079368273      323.22044140177974
0.095                     -0.03224486957056347     0.0510361513912949       323.24287908305274
0.095                     -0.03622100392347298     0.056224261544396525     323.2258945424593
0.0975151300769266        -0.03479812208711201     0.05468733573508224      323.2424753233896
0.09999999999999998       -0.04035348973085315     0.06085312739645864      323.1884454329593
0.09749136808608401       -0.03834780781438381     0.056255374001229236     323.20492858076784
0.095                     -0.039764910348505426    0.060465316986939834     323.19265287650563
0.095                     -0.044942375289583184    0.06316968121971767      323.1650537086507
0.095                     -0.05000000000000001     0.065920138193764        323.1530700012251
0.0975                    -0.05                    0.06305890420727317      323.15740056217356
0.09999999999999999       -0.020005356718259232    0.04470530704223755      323.17788777004586
0.09768086401292506       -0.016730345745809456    0.04565687398614028      323.17205000339806
0.095                     -0.017830860382457764    0.04580319399101299      323.17954105631827
0.09999999999999999       -0.014339761671407278    0.04407501257485774      323.13980374227896
0.1                       -0.010049422528501132    0.04301196654117986      323.11090883056977
0.0975                    0                        0.04016903231534445      323.0699569536543
0.09999999999999999       -0.00496922366608541     0.04022057232322833      323.07502000946266
0.09999999999999995       0                        0.03730779832885352      323.04766217088763
0.1                       -0.017136401992387664    0.04328995119458248      323.1445099315043
0.095                     -0.0050603311793509555   0.04011665793996304      323.0743122201172
0.09499999999999999       0                        0.03730779832885325      323.0475889043948
0.095                     -0.010319068239794952    0.04306272792834612      323.11233215302593
0.095                     -0.015558183930646266    0.043588162149906885     323.1402852807156
0.0975                    0                        0.03444656434236229      323.0257107298302
0.09999999999999999       -0.004892829619931325    0.03454864386276837      323.0295597071632
0.09999999999999998       0                        0.0315853303558713       323.0028024834691
0.09999999999999998       -0.05                    0.0601976702207824       323.1579416180193
0.095                     -0.021324431849664722    0.04434220076885778      323.1755554113129
0.09751086468402906       -0.020265708909896138    0.04323260472718101      323.15689034960906
0.09999999999999999       -0.022562830961975935    0.042853800811763904     323.15761254156035
0.09750081031686406       -0.02335796451227293     0.04424234731241685      323.1808593380803
0.09999999999999998       -0.02483288579149513     0.04421415173386549      323.1828089485452
0.0975                    -0.029234689770646083    0.04702613785799856      323.21913764302934
0.09785331015787435       -0.02683836381042182     0.04513305571155879      323.19613533004673
0.09999999999999999       -0.028279489503807743    0.04620593492231438      323.21382999815796
0.09999999999999999       -0.0266525345385753      0.04427369961201469      323.1823067012335
0.095                     -0.025092016157943042    0.043505742817418605     323.1687219559575
0.09999999999999998       -0.045239362259088256    0.05759487713637016      323.16478394851634
0.09999999999999999       -0.03059608933122681     0.05283579487654076      323.3991015996292
0.09762803053666716       -0.032895759051426915    0.05189517959559848      323.2530465867822
0.09824446165663088       -0.030848507336037282    0.05366023810312503      323.3125335963975
0.09999999999999998       -0.03341765085278862     0.052895294240516574     323.25875246330577
0.09999999999999999       -0.03175018320762564     0.04969558983802868      323.2457563435902
0.09999999999999999       -0.037017741584846685    0.053570007395868556     323.2102855838276
0.1                       -0.041012978372144106    0.05532070495604524      323.1816344289318
0.09999999999999999       -0.03160427137130693     0.04624395584480718      323.1916070345691
0.095                     -0.028946563164085705    0.04397287165213303      323.1690665624487
0.0974315626424008        -0.03330844058930654     0.04641580849249057      323.1810107010952
0.095                     -0.03262713089698407     0.044925835573628684     323.1656720273896
0.095                     -0.03593321007319905     0.05201242594815049      323.21146975296904
0.095                     -0.03466459617900092     0.04853020803626501      323.19368469339787
0.095                     -0.040619136981122066    0.05430889154326233      323.18132536637097
0.095                     -0.0450045544520091      0.05706455885647365      323.16487217689973
0.095                     -0.05000000000000001     0.06019767022078184      323.15802318746483
0.0975                    -0.05                    0.05733643623429103      323.1560903662202
0.09999999999999999       -0.01943620846970622     0.040569696061465724     323.11859517341327
0.095                     -0.018728579443021805    0.041818356621714944     323.13197104780005
0.1                       -0.014577719832454185    0.03980174302659036      323.09573505601617
0.1                       -0.009909619196381031    0.03733195930941992      323.06050529419065
0.095                     -0.0050622338946738265   0.03432115030315959      323.0278824021156
0.09500000000000003       0                        0.03158533035587111      323.00275721853853
0.0975541142816742        -0.017495555522419028    0.039421692200229064     323.1002597941523
0.095                     -0.009989067116384405    0.03703363174591295      323.0580147962924
0.095                     -0.014680614514061184    0.0393019526714264       323.0908436585756
