time,EqKm_x,EqKm_y,EqKm_z,Sens_x,Sens_y,Sens_z,a_x,a_y,a_z,m_x,m_y,m_z,g_x,g_y,g_z,Km_g_x,Km_g_y,Km_g_z,qKm_w,qKm_x,qKm_y,qKm_z,J 
0.38,0.042123,0.0073101,0.03829,0.04942,0.00053739,0.069756,-0.011067,0.99101,0.0027106,-3.6695,39.427,-4.5891,-0.00082693,0.00065206,-0.0015731,-0.00087478,0.00042796,0.0017599,1,0.020995,0.0040553,0.019071,0.020725
0.39,0.042536,0.0069907,0.03984,0.051407,0.0012144,0.072139,-0.010506,0.99082,0.0019559,-3.6695,39.427,-4.5891,0.0015963,-0.00056414,0.00085634,0.0006048,-0.00028527,0.0030987,1,0.021203,0.003916,0.019849,0.020725
0.4,0.043004,0.0067682,0.040489,0.052877,0.0032053,0.054209,-0.01088,0.99157,0.0030879,-3.4104,39.807,-4.5046,-0.00083319,-0.00056619,-0.00036051,-0.00063759,-0.00041163,0.0014833,1,0.021438,0.0038165,0.020175,0.020725
0.41,0.043472,0.0065491,0.040029,0.053666,0.0033992,0.03155,-0.010693,0.99157,0.0023332,-3.4104,39.807,-4.5046,0.00038358,0.00064591,-0.00035937,-0.0001482,0.00033368,0.00064871,1,0.021675,0.0037068,0.019947,0.020725
0.42,0.043842,0.0063838,0.039705,0.051829,0.0042875,0.034365,-0.011254,0.99082,0.0032765,-3.5831,39.902,-4.7582,0.0016003,-0.00056261,0.00085591,0.00080959,-0.00020932,0.0012927,1,0.021862,0.0036243,0.019786,0.020725
0.43,0.044216,0.0061261,0.039155,0.05249,0.0021755,0.029194,-0.01088,0.99119,0.0025219,-3.5831,39.902,-4.7582,-0.00082916,-0.00056467,-0.00036094,-0.00053792,-0.00042862,0.00026449,1,0.022052,0.0034932,0.019513,0.020725
0.44,0.044547,0.0059376,0.042448,0.051259,0.0026688,0.11036,-0.010693,0.99082,0.0028992,-3.9285,39.712,-4.42,-0.00083037,-0.00056672,-0.0015778,-0.00094203,-0.00052661,0.0046674,1.0001,0.022216,0.0034387,0.021163,0.020725
0.45,0.044885,0.0057366,0.045432,0.051989,0.0023114,0.10615,-0.010693,0.99176,0.0021446,-3.9285,39.712,-4.42,-0.00082775,0.00064538,-0.00035865,-0.001051,0.00022816,0.0063253,1.0001,0.022384,0.0033751,0.022658,0.020725
0.46,0.045189,0.0055229,0.044918,0.052301,0.0025194,0.034588,-0.010693,0.99082,0.0025219,-3.4104,39.617,-4.5046,-0.00082897,-0.0017811,-0.00036135,-0.0010637,-0.0011398,0.0015903,1.0001,0.022539,0.003266,0.022403,0.020725
0.47,0.04545,0.0052918,0.045424,0.051675,0.0018385,0.056079,-0.011254,0.99176,0.0028992,-3.4104,39.617,-4.5046,-0.00083019,0.00064897,-0.00036021,-0.0010994,0.00014629,0.00047534,1.0001,0.022671,0.0031593,0.022658,0.020725
0.48,0.04567,0.0050193,0.043567,0.051452,0.00066275,0.006703,-0.01088,0.99082,0.0021446,-3.4104,39.617,-4.9273,0.00039041,0.00064692,0.00085507,-0.00022154,0.00051576,-0.0025531,1.0001,0.022785,0.0030046,0.021731,0.020725
0.49,0.045898,0.0048471,0.041229,0.051647,0.0023736,-0.0049552,-0.011067,0.99194,0.0027106,-3.4104,39.617,-4.9273,-0.00082497,0.0018629,0.00085621,-0.00079783,0.0015047,-0.0030918,1,0.022904,0.0028944,0.020563,0.020725
0.5,0.046194,0.0046582,0.039133,0.053108,0.001829,-0.0021352,-0.010319,0.99119,0.0023332,-3.4104,39.902,-4.8428,0.00038795,0.00065049,0.00085734,-7.5184e-05,0.00093428,-0.002849,1,0.023056,0.002779,0.019516,0.020725
0.51,0.046438,0.0044695,0.037657,0.051975,0.0018212,0.0088717,-0.011067,0.99157,0.0030879,-3.4104,39.902,-4.8428,0.00039056,-0.00055804,0.00085463,9.8028e-05,-2.5119e-05,-0.0021692,1,0.023181,0.00267,0.018779,0.020725
0.52,0.046651,0.004248,0.039546,0.051237,0.00062313,0.077964,-0.01088,0.99119,0.0028992,-3.7558,39.712,-4.5891,0.00039316,0.0018682,0.00085576,0.0001586,0.0012933,0.0028851,1,0.023288,0.0025834,0.019726,0.020725
0.53,0.046821,0.0040684,0.040524,0.050492,0.0010744,0.060285,-0.01088,0.99176,0.0023332,-3.6695,39.712,-4.5891,0.0003945,0.00065375,-0.0015741,0.00018773,0.00082209,0.0016917,1,0.023374,0.0025067,0.020217,0.020725
0.54,0.046997,0.0039369,0.041431,0.050666,0.0018509,0.060042,-0.01088,0.99176,0.0023332,-3.6695,39.712,-4.5891,0.0003945,0.00065375,-0.0015741,0.00020252,0.00067949,0.0012385,1,0.023462,0.0024534,0.020672,0.020725
0.55,0.047243,0.0037881,0.042179,0.052315,0.0015141,0.057555,-0.010319,0.99138,0.0027106,-3.6695,39.712,-4.5891,0.00039325,-0.00055479,-0.00036265,0.0002511,-0.00016969,0.0017786,1,0.023586,0.0023905,0.021048,0.020725
0.56,0.047473,0.003705,0.041983,0.05216,0.0026725,0.038558,-0.010506,0.99063,0.0027106,-3.5831,39.712,-4.6737,0.00038818,0.0006611,-0.0003615,0.00025579,0.00042531,0.00053637,1,0.023702,0.0023491,0.020951,0.020725
0.57,0.047716,0.0036696,0.042968,0.052443,0.0032942,0.063251,-0.011254,0.99138,0.0027106,-3.5831,39.522,-4.5046,-0.00082841,0.00065693,-0.0015772,-0.00063517,0.00058513,0.00085689,0.99999,0.023823,0.0023457,0.021443,0.020725
0.58,0.047968,0.0036678,0.043626,0.05312,0.0038605,0.057104,-0.010506,0.99119,0.0021446,-3.5831,39.522,-4.5046,0.00038451,0.00065486,-0.00035807,-6.6662e-06,0.00059665,0.0012735,0.99999,0.023948,0.0023553,0.021772,0.020725
0.59,0.048216,0.0037245,0.043541,0.053429,0.0052756,0.042037,-0.01088,0.99157,0.0028992,-3.7558,40.092,-4.8428,0.00038713,-0.00055752,-0.00036077,0.00016477,-0.00017545,0.00064803,0.99999,0.024072,0.0023853,0.021729,0.020725
0.6,0.048454,0.0036909,0.043377,0.053679,0.0037492,0.040293,-0.010693,0.99101,0.0027106,-3.7558,40.092,-4.8428,0.00038974,0.00065455,0.00085068,0.00023641,0.00041396,0.0011536,0.99998,0.024191,0.0023691,0.021647,0.020725
0.61,0.048636,0.0036522,0.04096,0.053031,0.0037516,-0.0070036,-0.011067,0.99138,0.0030879,-3.2377,39.997,-4.6737,0.00039235,-0.00056166,-0.00036232,0.00024646,-0.00018908,-0.0026104,0.99998,0.024285,0.0023225,0.020438,0.020725
0.62,0.048743,0.0035293,0.038645,0.051751,0.0021571,-0.0069885,-0.011254,0.99157,0.0025219,-3.2377,39.997,-4.6737,0.00039111,-0.001774,0.00085297,0.00023976,-0.0012507,-0.0028846,0.99998,0.024342,0.002234,0.019282,0.020725
0.63,0.048816,0.0033986,0.037881,0.051075,0.0020753,0.023071,-0.010693,0.99176,0.0025219,-3.4968,39.902,-4.5891,0.00039754,0.00065986,-0.00036003,0.00027974,7.7586e-05,-0.00090043,0.99999,0.02438,0.0021602,0.018901,0.020725
0.64,0.048878,0.0031655,0.037167,0.051002,-0.00040683,0.023076,-0.01088,0.99119,0.0023332,-3.4968,39.902,-4.5891,0.00039628,0.00066161,0.00085525,0.00028038,0.00046812,0.00054046,0.99999,0.024414,0.0020356,0.018547,0.020725
0.65,0.048874,0.002918,0.03739,0.049508,-0.0011761,0.041797,-0.011067,0.99101,0.0030879,-3.6695,39.902,-4.7582,0.0016092,0.0018737,0.00085255,0.0011065,0.0014716,0.0014661,0.99999,0.024414,0.0019146,0.018661,0.020725
0.66,0.048741,0.0026356,0.037805,0.046862,-0.0022446,0.045888,-0.011441,0.99119,0.0028992,-3.6695,39.902,-4.7582,-0.00082419,-0.00055671,0.00084985,-0.00034569,8.1175e-05,0.001779,0.99998,0.02435,0.0017774,0.018872,0.020725
0.67,0.048628,0.0023585,0.036129,0.047084,-0.0023237,0.00282,-0.01088,0.99176,0.0028992,-3.4104,39.427,-4.8428,0.00038872,-0.00055495,-0.00036314,0.00010571,-0.00030712,-0.0021258,0.99999,0.024297,0.0016175,0.018037,0.020725
0.68,0.048554,0.0021461,0.03442,0.047569,-0.001524,0.0012782,-0.011067,0.99194,0.0025219,-3.4104,39.427,-4.8428,-0.00082665,0.0018789,-0.00036199,-0.00060699,0.0012272,-0.0032359,0.99999,0.024263,0.00149,0.017185,0.020725
0.69,0.048641,0.0020998,0.034878,0.05064,0.0013181,0.045052,-0.010506,0.99101,0.0027106,-3.7558,39.712,-4.6737,0.00038627,0.00066268,-0.00036468,4.5976e-05,0.00082082,0.00067999,0.99999,0.024307,0.0014732,0.017415,0.020725
0.7,0.048748,0.0021682,0.035481,0.05081,0.0036797,0.04817,-0.011254,0.99138,0.0028992,-3.7558,39.712,-4.6737,0.00038505,-0.00055739,-0.00036353,0.00019119,-0.00013557,0.0020821,0.99998,0.024359,0.0015157,0.017716,0.020725
0.71,0.048916,0.0022551,0.03609,0.052099,0.0041937,0.048632,-0.010693,0.99138,0.0027106,-3.6695,39.807,-4.5891,0.00038384,0.00065852,0.00085176,0.00027915,0.00040435,0.002934,0.99998,0.024442,0.001568,0.018019,0.020725
0.72,0.049093,0.0023615,0.036783,0.052559,0.0048381,0.050785,-0.011254,0.99213,0.0028992,-3.6695,39.807,-4.5891,0.00038262,-0.00055387,-0.0015754,0.00026696,-0.00025867,0.0016798,0.99997,0.024529,0.0016313,0.018364,0.020725
0.73,0.049323,0.0024506,0.035248,0.053838,0.0048093,0.0048613,-0.010506,0.99082,0.0028992,-3.2377,39.427,-4.5046,0.00038142,0.00065819,0.00085788,0.00032785,0.00041476,-0.00061513,0.99997,0.024644,0.001659,0.017595,0.020725
0.74,0.049501,0.0024518,0.03377,0.053311,0.0032567,0.0046121,-0.010693,0.99119,0.0025219,-3.2377,39.427,-4.5046,0.00038404,-0.0017722,0.000859,0.00033562,-0.0010869,-0.0012775,0.99997,0.024734,0.0016428,0.016856,0.020725
0.75,0.04957,0.0023554,0.033626,0.051545,0.0013241,0.031007,-0.010693,0.99063,0.0027106,-3.5831,39.902,-4.7582,0.00038283,0.00065787,0.00086012,0.00033456,0.00013531,-0.00010515,0.99997,0.024769,0.0015935,0.016785,0.020725
0.76,0.04955,0.0022516,0.03367,0.049921,0.00086458,0.034618,-0.01088,0.99157,0.0028992,-3.5831,39.902,-4.7582,0.00038162,-0.00055835,0.00086124,0.00032189,-0.00032231,0.00038347,0.99997,0.02476,0.0015421,0.016808,0.020725
0.77,0.049521,0.0021404,0.034373,0.04959,0.00051865,0.048159,-0.011067,0.99176,0.0030879,-3.3241,39.997,-4.42,0.00038809,0.00065755,0.0020727,0.00030999,0.00038587,0.0018326,0.99996,0.024746,0.001495,0.017161,0.020725
0.78,0.049572,0.0019787,0.034764,0.051092,-0.00058594,0.042024,-0.010693,0.99138,0.0025219,-3.3241,39.997,-4.42,0.00039069,-0.00055866,-0.00035833,0.0003377,-0.00027711,0.00025741,0.99995,0.024773,0.0014194,0.017358,0.020725
0.79,0.049605,0.0017781,0.03234,0.050667,-0.0016552,-0.016067,-0.010693,0.99045,0.0028992,-3.3241,39.997,-4.9273,0.00039329,0.0018714,-0.0003572,0.00035867,0.0012662,-0.0039213,0.99996,0.024792,0.0012895,0.016149,0.020725
0.8,0.049533,0.001583,0.030106,0.048433,-0.0019557,-0.013805,-0.010693,0.99101,0.0027106,-3.3241,39.997,-4.9273,0.00039589,0.00066283,-0.0003599,0.0003676,0.0008835,-0.005065,0.99997,0.024759,0.0011638,0.015034,0.020725
0.81,0.049447,0.0014331,0.031119,0.048033,-0.0012063,0.051758,-0.01088,0.99138,0.0030879,-3.5831,39.522,-4.6737,-0.00081951,0.00066457,0.00085537,-0.00049297,0.0007471,-0.00011813,0.99996,0.024717,0.0011007,0.015542,0.020725
0.82,0.049418,0.0012554,0.032045,0.048827,-0.0019187,0.050414,-0.011254,0.99119,0.0027106,-3.5831,39.522,-4.6737,0.0016152,0.00066631,0.00085267,0.00090252,0.0006785,0.0013553,0.99995,0.024702,0.0010232,0.016008,0.020725
0.83,0.049503,0.0011844,0.035235,0.051129,-0.00019456,0.098405,-0.010693,0.99045,0.0027106,-3.7558,39.902,-4.5046,-0.0020247,0.0018783,-0.00036033,-0.0011527,0.0014666,0.0035655,0.99992,0.024744,0.0010278,0.017603,0.020725
0.84,0.049666,0.0012826,0.038164,0.052745,0.0031434,0.095986,-0.01088,0.99045,0.0025219,-3.7558,39.902,-4.5046,0.00040235,-0.00055203,-0.00035919,-0.00011132,1.4775e-05,0.0040738,0.9999,0.024824,0.0011147,0.019066,0.020725
0.85,0.049912,0.0014544,0.037648,0.054383,0.0048913,0.027267,-0.011067,0.99119,0.0021446,-3.4104,39.712,-4.5891,0.00040108,0.00066002,-0.001576,0.00020266,0.00042702,-0.00050149,0.99989,0.024945,0.0011964,0.018806,0.020725
0.86,0.050168,0.0016273,0.037233,0.054968,0.0049491,0.029539,-0.011441,0.99176,0.0025219,-3.4104,39.712,-4.5891,0.00039981,0.00066177,-0.00036458,0.00027226,0.00057849,-0.0007731,0.99989,0.025071,0.00128,0.018596,0.020725
0.87,0.050376,0.0017778,0.035809,0.054443,0.0046538,0.0080155,-0.011254,0.99176,0.0028992,-3.3241,39.522,-4.6737,-0.00081176,0.00065968,-0.0003596,-0.00052283,0.00066501,-0.0022358,0.9999,0.025175,0.0013392,0.017882,0.020725
0.88,0.050443,0.0018386,0.034458,0.052173,0.0029529,0.0081337,-0.010693,0.99119,0.0027106,-3.3241,39.522,-4.6737,-0.00081686,0.00066143,0.00085185,-0.00072517,0.00067947,-0.0020161,0.9999,0.025208,0.0013532,0.017206,0.020725
0.89,0.050413,0.0017452,0.032973,0.050411,0.00011131,0.0039383,-0.010506,0.99138,0.0023332,-3.4968,39.807,-4.7582,0.00039986,0.00066317,-0.00036115,6.5108e-05,0.00064851,-0.0019212,0.99991,0.025195,0.0012875,0.016464,0.020725
0.9,0.050235,0.0014777,0.031935,0.047318,-0.0035044,0.011804,-0.011067,0.99119,0.0027106,-3.4968,39.807,-4.7582,0.0003986,-0.00055306,-0.00036001,0.00026296,-0.00017658,-0.0015285,0.99992,0.025109,0.0011394,0.015949,0.020725
0.91,0.049913,0.00093509,0.034676,0.044141,-0.0095145,0.089278,-0.011441,0.99213,0.0028992,-3.8422,39.712,-4.5891,-0.00082064,0.00066283,-0.0015768,-0.00055534,0.00037686,0.0021659,0.9999,0.024951,0.00089994,0.017326,0.020725
0.92,0.049429,0.000135,0.03753,0.040433,-0.015399,0.093595,-0.011441,0.99138,0.0027106,-3.8422,39.712,-4.5891,0.0003961,-0.0017637,-0.0015757,4.0009e-05,-0.001142,0.0030522,0.99988,0.024715,0.0005313,0.018763,0.020725
0.93,0.048748,-0.00074083,0.038834,0.035597,-0.017846,0.063822,-0.010319,0.99119,0.0025219,-3.5831,39.522,-4.5891,-0.00081546,-0.001762,-0.00035659,-0.00052631,-0.0015822,0.001356,0.99987,0.024383,0.00010326,0.019426,0.020725
0.94,0.047874,-0.001513,0.040575,0.030598,-0.017249,0.074318,-0.011067,0.99045,0.0027106,-3.5831,39.522,-4.5891,0.00040125,-0.00054994,-0.00035546,8.667e-05,-0.00086724,0.0011299,0.99986,0.023954,-0.00027015,0.020305,0.020725
0.95,0.047335,-0.0017239,0.037853,0.03625,-0.0076104,-0.016952,-0.010693,0.99063,0.0028992,-3.3241,39.902,-4.7582,-0.00081032,0.00066977,-0.00035434,-0.0005257,0.00024506,-0.0026014,0.99989,0.023686,-0.0004132,0.018947,0.020725
0.96,0.047317,-0.0021491,0.034549,0.045914,-0.013354,-0.030872,-0.01088,0.99194,0.0025219,-3.3241,39.902,-4.7582,-0.0020219,0.0030959,-0.00035322,-0.0015604,0.0022287,-0.0036512,0.99991,0.023679,-0.00066494,0.0173,0.020725
0.97,0.048091,-0.00122,0.032437,0.06156,0.014086,-0.0091644,-0.011254,0.99176,0.0027106,-3.4104,39.712,-4.7582,0.00040509,0.00066555,0.0008582,-0.00022627,0.0011535,-0.0020584,0.99992,0.024058,-0.0002195,0.016233,0.020725
0.98,0.04987,0.0020653,0.028958,0.081357,0.064159,-0.038431,-0.010693,0.99082,0.0023332,-3.4104,39.712,-4.7582,0.00040765,-0.00055453,0.0008555,0.00022122,-4.0036e-05,-0.0018102,0.99992,0.024923,0.001393,0.014453,0.020725
0.99,0.047468,0.00045826,0.034391,0.10703,0.049321,0.0088418,-0.010506,0.99119,0.0028992,-3.7558,39.712,-4.5891,0.00040636,-0.00055661,-0.00036135,0.00035713,-0.00041025,0.0018946,0.99991,0.023733,0.00063716,0.01719,0.020725
1,0.049052,0.001586,0.034835,0.078717,0.02285,0.043982,-0.010506,0.99101,0.0027106,-3.7558,39.712,-4.5891,-0.00080906,0.00065929,-0.00036404,-0.00044114,0.00030513,0.002828,0.99988,0.024514,0.0012196,0.017398,0.020725
1.01,0.048127,0.0012536,0.033687,0.030545,-0.0051482,0.011245,-0.011067,0.99138,0.0027106,-3.4968,39.807,-4.9273,0.0004038,0.0030817,-0.0015809,0.00012694,0.0022444,-0.0023878,0.9999,0.024055,0.0010317,0.016828,0.020725
1.02,0.046449,-0.00059339,0.033625,0.014675,-0.035303,0.033504,-0.011254,0.99194,0.0025219,-3.4968,39.807,-4.9273,0.00040636,0.0018616,-0.00036173,0.00028877,0.0019743,-0.0030146,0.99992,0.023232,9.4067e-05,0.01682,0.020725
