time,EqKm_x,EqKm_y,EqKm_z,Sens_x,Sens_y,Sens_z,a_x,a_y,a_z,m_x,m_y,m_z,g_x,g_y,g_z,Km_g_x,Km_g_y,Km_g_z,qKm_w,qKm_x,qKm_y,qKm_z,J 
0.18,0.016702,0.011422,0.015981,0.044819,0.0082961,-0.0081161,-0.051664,-0.96037,-0.010873,-12.823,-25.763,-3.1518,0.00076744,-0.0010627,-0.00036204,-0.090224,-0.083921,0.0857,0.99245,0.0082421,0.0058197,0.0078824,0.020724
0.19,0.018124,0.012318,0.015808,0.046546,0.011707,-0.014885,-0.0526,-0.95925,-0.0084201,-12.823,-25.763,-3.1518,0.00076502,0.00015097,-0.00036089,-0.088851,-0.080601,0.084488,0.99311,0.0089508,0.006272,0.0077934,0.020724
0.2,0.019142,0.012826,0.015777,0.04531,0.011018,-0.001431,-0.052226,-0.96186,-0.0087974,-12.909,-26.048,-3.3209,-0.0004477,-0.002274,-0.00035975,-0.08788,-0.080181,0.082093,0.99404,0.0094635,0.0065253,0.0077797,0.020724
0.21,0.020079,0.013202,0.015745,0.045591,0.0096161,0.0016255,-0.053161,-0.96466,-0.010495,-12.909,-26.048,-3.3209,0.00077169,-0.0010603,-0.00036245,-0.085533,-0.077737,0.079715,0.99519,0.0099393,0.0067103,0.0077681,0.020724
0.22,0.020852,0.013494,0.015911,0.046451,0.011764,0.0097035,-0.053535,-0.96597,-0.0080428,-12.564,-25.478,-3.4054,0.00077308,0.00014952,0.000849,-0.083359,-0.075059,0.078064,0.99653,0.010336,0.0068515,0.0078576,0.020724
0.23,0.021612,0.01379,0.016055,0.046238,0.012352,0.0097757,-0.053722,-0.96653,-0.0084201,-12.564,-25.478,-3.4054,0.00077448,-0.0010651,-0.00036015,-0.081488,-0.073618,0.07521,0.99803,0.01073,0.0069937,0.007937,0.020724
0.24,0.02197,0.013637,0.016734,0.047457,0.010948,0.030804,-0.053722,-0.96055,-0.0093634,-12.477,-26.333,-3.7436,0.00077586,0.00014858,-0.00036285,-0.079006,-0.071588,0.071513,0.99976,0.010926,0.0069104,0.0082905,0.020724
0.25,0.022308,0.013443,0.017461,0.046495,0.01062,0.032863,-0.053348,-0.95495,-0.009552,-12.477,-26.333,-3.7436,-0.00044073,0.00014427,-0.00036554,-0.077853,-0.069506,0.068928,1.0016,0.011114,0.0068069,0.0086699,0.020724
0.26,0.023432,0.013907,0.017152,0.047595,0.0099589,-0.0018968,-0.05391,-0.9445,-0.010118,-12.995,-25.858,-3.2363,0.00077481,0.00015532,-0.00036438,-0.076421,-0.06613,0.069007,1.0034,0.011697,0.0070291,0.0085242,0.020724
0.27,0.024395,0.014219,0.016862,0.045128,0.009452,0.0010652,-0.053348,-0.95794,-0.010307,-12.995,-25.858,-3.2363,0.00078003,0.0013728,-0.0015812,-0.074749,-0.062921,0.066649,1.0053,0.012203,0.0071737,0.0083896,0.020724
0.28,0.025416,0.014629,0.016498,0.046454,0.011126,-0.0015231,-0.054097,-0.96336,-0.0087974,-12.65,-26.048,-3.2363,-0.00043275,0.00015816,-0.00036974,-0.073651,-0.061554,0.065218,1.0072,0.012741,0.0073657,0.0082166,0.020724
0.29,0.026393,0.01494,0.01614,0.04708,0.0097594,8.404e-05,-0.054284,-0.96224,-0.010118,-12.65,-26.048,-3.2363,-0.00043138,0.00015766,-0.00037241,-0.07197,-0.059736,0.063182,1.0093,0.01326,0.0075071,0.0080472,0.020724
0.3,0.027245,0.015058,0.016062,0.048739,0.0085149,0.0087548,-0.055593,-0.95775,-0.011061,-12.823,-26.048,-3.3209,0.00078413,0.000161,-0.00037123,-0.069141,-0.057828,0.060936,1.0113,0.013718,0.0075536,0.0080206,0.020725
0.31,0.028126,0.015222,0.015921,0.049289,0.0090842,0.0071352,-0.055593,-0.95477,-0.010495,-12.823,-26.048,-3.3209,-0.00042866,0.00016049,0.00084792,-0.067802,-0.055915,0.059787,1.0134,0.014192,0.0076218,0.0079615,0.020725
0.32,0.029059,0.015465,0.015487,0.048103,0.0091428,-0.0001365,-0.055406,-0.96485,-0.0099294,-12.736,-25.763,-3.2363,-0.0016453,0.00016381,0.00084524,-0.067055,-0.053949,0.058368,1.0154,0.014695,0.0077269,0.007752,0.020725
0.33,0.029964,0.015762,0.014989,0.047496,0.01058,-0.0020481,-0.054845,-0.96821,-0.0093634,-12.736,-25.763,-3.2363,0.00078436,0.0001633,-0.00036774,-0.06388,-0.052104,0.055792,1.0174,0.015186,0.0078577,0.007509,0.020725
0.34,0.030671,0.015874,0.014981,0.048441,0.011094,0.010788,-0.055967,-0.9628,-0.0097407,-12.391,-25.668,-3.5745,-0.00042842,-0.0010475,-0.00036658,-0.061782,-0.051769,0.051922,1.0194,0.015576,0.0079002,0.0075168,0.020725
0.35,0.031401,0.015889,0.015031,0.050269,0.0093978,0.01274,-0.056716,-0.94917,-0.011439,-12.391,-25.668,-3.5745,-0.00042707,0.00016226,-0.0015834,-0.05973,-0.049474,0.048497,1.0214,0.015979,0.0078957,0.0075546,0.020725
0.36,0.032313,0.016129,0.014393,0.048763,0.010206,-0.0048689,-0.055406,-0.95981,-0.010495,-12.909,-25.668,-3.49,0.00078593,0.00016122,-0.0015811,-0.057389,-0.047286,0.047242,1.0233,0.016478,0.0079971,0.007237,0.020725
0.37,0.033142,0.01631,0.013803,0.047858,0.010316,-0.0035108,-0.055406,-0.95981,-0.010495,-12.909,-25.668,-3.49,0.00078593,0.00016122,-0.0015811,-0.055392,-0.045438,0.045647,1.0252,0.016935,0.0080691,0.0069436,0.020725
0.38,0.033574,0.016082,0.014574,0.050043,0.010187,0.030092,-0.056342,-0.95869,-0.0093634,-12.477,-25.478,-3.5745,-0.00042933,-0.0010463,0.00084188,-0.054082,-0.044854,0.044986,1.0269,0.017184,0.007953,0.0073521,0.020725
0.39,0.033914,0.015838,0.015402,0.048601,0.010279,0.032376,-0.056342,-0.95869,-0.0093634,-12.477,-25.478,-3.5745,-0.00042933,-0.0010463,0.00084188,-0.052441,-0.043532,0.043651,1.0286,0.017385,0.00783,0.0077911,0.020725
0.4,0.034538,0.015863,0.015425,0.049873,0.011116,0.013277,-0.055967,-0.94917,-0.009552,-12.477,-26.143,-3.5745,-0.0016484,0.0013809,-0.00036992,-0.051548,-0.040324,0.041291,1.0303,0.017734,0.0078326,0.007813,0.020725
0.41,0.035538,0.016192,0.013997,0.049583,0.010365,-0.021123,-0.056903,-0.95813,-0.010307,-12.65,-25.668,-3.0672,-0.00043674,-0.0010479,-0.00037258,-0.049761,-0.039161,0.041849,1.0318,0.018281,0.0079717,0.0070817,0.020725
0.42,0.03642,0.016485,0.012587,0.048223,0.010759,-0.020943,-0.056155,-0.96168,-0.0097407,-12.65,-25.668,-3.0672,-0.0004392,0.001376,0.00084657,-0.048089,-0.03617,0.041762,1.0333,0.018768,0.0080923,0.0063579,0.020725
0.43,0.037108,0.01657,0.011956,0.049478,0.010579,-0.0031989,-0.056903,-0.95981,-0.0099294,-12.564,-25.763,-3.3209,0.00077633,-0.0010489,0.00084389,-0.04525,-0.036283,0.039398,1.0347,0.019151,0.0081188,0.0060368,0.020725
0.44,0.037601,0.016396,0.011993,0.049032,0.0084269,0.012149,-0.056342,-0.96261,-0.011439,-12.564,-25.763,-3.3209,0.00078155,-0.0010494,0.00084506,-0.04328,-0.035301,0.03742,1.036,0.019432,0.0080266,0.0060637,0.020725
0.45,0.038089,0.016256,0.012165,0.049851,0.0097511,0.014723,-0.056155,-0.95495,-0.0097407,-12.218,-25.858,-3.3209,-0.00043123,0.00016418,0.0020565,-0.042326,-0.033389,0.036495,1.0372,0.019708,0.007953,0.0061596,0.020725
0.46,0.038638,0.016193,0.011966,0.049698,0.010097,0.0061943,-0.055967,-0.94692,-0.0099294,-12.218,-25.858,-3.3209,-0.0004337,-0.0010505,-0.00037441,-0.040929,-0.032711,0.03356,1.0383,0.020015,0.0079141,0.0060619,0.020725
0.47,0.039164,0.01613,0.011775,0.049808,0.010332,0.0062629,-0.056529,-0.96336,-0.0099294,-12.477,-25.858,-3.4054,0.00078181,0.00015932,-0.00037706,-0.038622,-0.030815,0.031679,1.0394,0.02031,0.0078758,0.0059674,0.020725
0.48,0.039609,0.016038,0.011582,0.048492,0.010166,0.0064067,-0.05578,-0.96634,-0.0099294,-12.477,-25.858,-3.4054,-0.00043096,0.00016265,-0.00037587,-0.037789,-0.029396,0.030188,1.0404,0.020562,0.0078234,0.005872,0.020725
0.49,0.04007,0.015907,0.011264,0.048792,0.0090168,0.0035135,-0.055967,-0.96784,-0.011061,-12.736,-25.668,-3.4054,-0.0004296,-0.0022738,-0.00037468,-0.036561,-0.029691,0.029045,1.0413,0.020821,0.0077521,0.0057113,0.020725
0.5,0.040471,0.015767,0.011426,0.049922,0.01022,0.014033,-0.056155,-0.95719,-0.0099294,-12.736,-25.668,-3.4054,-0.00042441,0.00015781,0.002051,-0.035159,-0.027335,0.02971,1.0421,0.021047,0.007682,0.0058007,0.020725
0.51,0.040864,0.015633,0.011299,0.048762,0.0095744,0.0081725,-0.056342,-0.96186,-0.010118,-12.909,-25.763,-3.3209,0.00079107,-0.0010568,0.00083417,-0.033039,-0.026552,0.028828,1.0428,0.021268,0.0076123,0.0057384,0.020725
0.52,0.041351,0.015703,0.010659,0.049507,0.012025,-0.0038405,-0.056903,-0.96653,-0.0086088,-12.909,-25.763,-3.3209,0.00078857,-0.0010535,-0.00038261,-0.031468,-0.025645,0.027132,1.0435,0.021538,0.0076354,0.0054061,0.020725
0.53,0.041656,0.01557,0.01106,0.049479,0.011188,0.018989,-0.056342,-0.96055,-0.0087974,-12.909,-25.858,-3.6591,0.00078991,0.00016014,-0.00038523,-0.029901,-0.024131,0.024237,1.0441,0.021709,0.0075722,0.005619,0.020725
0.54,0.041987,0.015463,0.011285,0.049532,0.011396,0.015278,-0.055967,-0.95831,-0.0093634,-12.909,-25.858,-3.6591,0.00078742,0.0001673,-0.00039168,-0.028585,-0.022935,0.022578,1.0447,0.021893,0.0075208,0.0057391,0.020725
0.55,0.042471,0.015402,0.010645,0.050573,0.010009,-0.0032798,-0.055967,-0.95346,-0.0099294,-12.736,-25.668,-3.3209,-0.0016395,0.00017061,0.0008237,-0.029177,-0.021596,0.023536,1.0452,0.022159,0.0074828,0.0054068,0.020725
0.56,0.042857,0.015379,0.0098731,0.04885,0.010578,-0.006471,-0.055406,-0.95645,-0.0099294,-12.736,-25.668,-3.3209,-0.00042787,0.00017007,-0.0016034,-0.027765,-0.020569,0.021433,1.0456,0.022372,0.0074609,0.0050041,0.020725
0.57,0.042977,0.015163,0.010337,0.046868,0.010115,0.019953,-0.054471,-0.95831,-0.010118,-12.65,-25.668,-3.6591,-0.00042651,0.00016953,-0.00039182,-0.026431,-0.019962,0.019203,1.0459,0.022442,0.0073606,0.0052503,0.020725
0.58,0.043065,0.014863,0.011345,0.047553,0.0096082,0.032033,-0.055219,-0.94991,-0.0099294,-12.65,-25.668,-3.6591,-0.00043283,0.0013831,-0.00039441,-0.025195,-0.018324,0.018032,1.0462,0.022492,0.0072272,0.005782,0.020725
0.59,0.04321,0.014596,0.011963,0.047783,0.0091314,0.0245,-0.054845,-0.95458,-0.010307,-12.736,-25.478,-3.5745,0.00078267,0.00016846,-0.000397,-0.02336,-0.017991,0.017568,1.0465,0.022571,0.0071052,0.006109,0.020725
0.6,0.043392,0.014422,0.012505,0.048438,0.010503,0.023351,-0.055219,-0.95626,-0.0097407,-12.736,-25.478,-3.5745,0.00078404,0.0013859,-0.00039192,-0.02209,-0.016528,0.01698,1.0467,0.02267,0.0070273,0.0063952,0.020725
0.61,0.04379,0.014351,0.012018,0.050909,0.010126,0.0014371,-0.055967,-0.94935,-0.009552,-12.909,-25.858,-3.3209,-0.00043258,0.00016739,-0.00039068,-0.021931,-0.016161,0.017751,1.0469,0.022884,0.0069882,0.0061408,0.020725
0.62,0.04419,0.014401,0.010447,0.049135,0.010726,-0.022125,-0.054284,-0.94524,-0.0099294,-12.909,-25.858,-3.3209,0.00077909,-0.0010434,-0.00038944,-0.020504,-0.016384,0.017304,1.047,0.023102,0.0069942,0.0053172,0.020725
0.63,0.044405,0.014293,0.010059,0.048124,0.0098733,0.0023309,-0.05391,-0.94692,-0.010495,-12.909,-25.478,-3.6591,-0.0016478,0.0013843,0.00082209,-0.021011,-0.014516,0.015779,1.0471,0.023218,0.0069383,0.0051151,0.020725
0.64,0.044538,0.014183,0.010536,0.048495,0.011277,0.020324,-0.054284,-0.95029,-0.0089861,-12.909,-25.478,-3.6591,-0.0016541,0.00016962,0.00081567,-0.020569,-0.014406,0.015084,1.0471,0.023287,0.0068912,0.0053655,0.020725
0.65,0.044614,0.014015,0.010495,0.046592,0.0096971,0.0097514,-0.053535,-0.95719,-0.010684,-12.477,-25.953,-3.3209,-0.0016527,0.00017675,-0.00040105,-0.020024,-0.013679,0.014413,1.0472,0.023328,0.0068108,0.0053456,0.020725
0.66,0.04472,0.013962,0.010126,0.046835,0.011324,0.0023953,-0.053722,-0.9585,-0.0093634,-12.477,-25.953,-3.3209,-0.0016513,0.00018003,-0.0016101,-0.019298,-0.013111,0.013111,1.0472,0.023384,0.0067813,0.0051529,0.020725
0.67,0.044868,0.013888,0.009217,0.046646,0.0099853,-0.0093695,-0.053535,-0.94954,-0.0097407,-12.304,-25.953,-3.0672,0.00077449,-0.0010309,-0.0003947,-0.016921,-0.013196,0.014095,1.0471,0.023465,0.0067362,0.004677,0.020725
0.68,0.045072,0.013875,0.0083524,0.047896,0.011022,-0.0092842,-0.053722,-0.94114,-0.0093634,-12.304,-25.953,-3.0672,0.00077204,0.0013969,-0.00039346,-0.015641,-0.011176,0.01399,1.0471,0.023573,0.0067203,0.0042236,0.020725
0.69,0.045179,0.013776,0.0079247,0.046894,0.010024,-0.00066052,-0.0526,-0.94132,-0.009552,-12.564,-25.763,-3.2363,-0.0004407,-0.0022385,-0.00039221,-0.015648,-0.012775,0.012916,1.047,0.023629,0.0066688,0.004,0.020725
0.7,0.045287,0.013763,0.0071789,0.046669,0.011302,-0.0080529,-0.052787,-0.94095,-0.0091747,-12.564,-25.763,-3.2363,0.000771,0.0026213,-0.00039098,-0.014328,-0.0095711,0.012247,1.0469,0.023686,0.006655,0.0036089,0.020725
0.71,0.045352,0.013596,0.0070371,0.046456,0.0092357,0.0040192,-0.053161,-0.95159,-0.010873,-12.391,-25.668,-3.3209,0.00076856,-0.0010217,-0.0016077,-0.013447,-0.010759,0.0099554,1.0467,0.023717,0.0065742,0.0035358,0.020725
0.72,0.04533,0.01342,0.0077792,0.045798,0.0097894,0.022388,-0.052226,-0.943,-0.0097407,-12.391,-25.668,-3.3209,0.00076614,-0.0010185,-0.00039233,-0.012789,-0.010859,0.0098947,1.0466,0.0237,0.0065,0.0039255,0.020725
0.73,0.045341,0.01324,0.0080401,0.046111,0.0089113,0.012936,-0.051477,-0.9458,-0.0097407,-12.564,-25.858,-3.2363,-0.0016646,-0.0010191,-0.00039109,-0.013959,-0.010511,0.010158,1.0464,0.023701,0.0064184,0.0040632,0.020725
0.74,0.045375,0.01313,0.0081431,0.046606,0.0099522,0.010083,-0.052226,-0.94431,-0.009552,-12.564,-25.858,-3.2363,-0.000449,0.00019442,0.0020384,-0.01301,-0.0092755,0.011631,1.0462,0.023715,0.0063682,0.0041174,0.020725
0.75,0.045407,0.012932,0.0092869,0.047441,0.0091089,0.032475,-0.052413,-0.93964,-0.010118,-12.909,-26.048,-3.6591,0.00076273,0.00019381,0.0020397,-0.011379,-0.008753,0.010096,1.046,0.023723,0.0062885,0.0047168,0.020725
0.76,0.045354,0.012792,0.0099079,0.044722,0.0098011,0.022366,-0.051664,-0.95533,-0.010495,-12.909,-26.048,-3.6591,0.0019745,0.0014035,0.00083057,-0.0098084,-0.007478,0.008473,1.0458,0.023689,0.0062299,0.0050421,0.020725
0.77,0.045406,0.012742,0.0092672,0.045743,0.010387,-0.0036176,-0.051664,-0.9501,-0.009552,-12.995,-25.953,-3.3209,-0.00045239,0.00018876,-0.00038236,-0.010728,-0.0075393,0.0087601,1.0455,0.023713,0.0062003,0.0047064,0.020725
0.78,0.045412,0.012624,0.0088452,0.045249,0.0091661,0.00056311,-0.050916,-0.9389,-0.010873,-12.995,-25.953,-3.3209,0.00076318,-0.001026,0.00083299,-0.009836,-0.0080603,0.00919,1.0453,0.023712,0.00614,0.0044859,0.020725
0.79,0.045352,0.012487,0.010344,0.045423,0.010224,0.040292,-0.05129,-0.94263,-0.0099294,-12.823,-26.143,-3.9127,-0.00045337,0.00018757,-0.00037995,-0.0099277,-0.0075148,0.005334,1.045,0.02367,0.0060939,0.0052695,0.020725
0.8,0.045237,0.012395,0.012131,0.044538,0.011364,0.047353,-0.049981,-0.9389,-0.0084201,-12.823,-26.143,-3.9127,-0.0016661,0.0026153,-0.0015967,-0.010582,-0.0055331,0.0033564,1.0447,0.023598,0.0060721,0.0062028,0.020725
0.81,0.045134,0.012253,0.012608,0.043674,0.0094054,0.02165,-0.049981,-0.9318,-0.009552,-12.995,-25.763,-3.49,-0.00044668,0.00018639,-0.0003852,-0.009709,-0.0060834,0.0055353,1.0445,0.023538,0.0060108,0.006452,0.020725
0.82,0.045115,0.012176,0.012851,0.045034,0.0099782,0.017334,-0.050729,-0.93404,-0.0099294,-12.995,-25.763,-3.49,-0.0004491,0.0001858,-0.00038399,-0.0091127,-0.0060175,0.005952,1.0442,0.02352,0.0059783,0.0065783,0.020725
0.83,0.045022,0.012122,0.012325,0.042758,0.0097626,0.0017336,-0.049607,-0.95029,-0.0093634,-12.65,-25.573,-3.1518,0.00076646,0.00018905,0.00083137,-0.0080267,-0.0057459,0.0079428,1.0439,0.023468,0.0059477,0.0063024,0.020725
0.84,0.044933,0.012111,0.01156,0.04274,0.010487,-0.003386,-0.049419,-0.94263,-0.009552,-12.65,-25.573,-3.1518,-0.0016604,0.00018845,0.00083641,-0.0090907,-0.0054605,0.0082613,1.0436,0.023418,0.0059345,0.0059019,0.020725
0.85,0.04483,0.012058,0.011998,0.043306,0.010393,0.021018,-0.049607,-0.94935,-0.0087974,-12.477,-25.383,-3.49,0.00076928,-0.0022404,0.0008376,-0.0074263,-0.0070951,0.0063374,1.0433,0.023356,0.0059154,0.0061296,0.020725
0.86,0.044753,0.012198,0.011352,0.042967,0.013202,-0.0016768,-0.049794,-0.94412,-0.0080428,-12.477,-25.383,-3.49,0.00076685,-0.0010269,-0.00037152,-0.0066529,-0.0066157,0.0048835,1.0431,0.02331,0.0059764,0.0057897,0.020725
0.87,0.044723,0.012193,0.010058,0.043382,0.010227,-0.01564,-0.049232,-0.9402,-0.010307,-12.823,-26.238,-3.3209,-0.00044971,-0.0010275,-0.00037035,-0.0070984,-0.0060373,0.0052473,1.0428,0.023292,0.0059605,0.0051136,0.020725
0.88,0.044646,0.012185,0.0094705,0.042731,0.01066,-0.0022287,-0.049419,-0.94804,-0.0097407,-12.823,-26.238,-3.3209,-0.00044829,0.00018992,-0.0015872,-0.0070316,-0.0049124,0.0044117,1.0425,0.023247,0.0059513,0.0048059,0.020725
0.89,0.04454,0.012197,0.010123,0.042725,0.011831,0.022944,-0.048858,-0.94412,-0.0076655,-12.823,-25.573,-3.7436,-0.00044305,-0.0010248,-0.001586,-0.0067628,-0.0055658,0.0021986,1.0422,0.023183,0.0059661,0.0051448,0.020725
0.9,0.044428,0.012147,0.010937,0.042566,0.0108,0.026917,-0.049232,-0.94767,-0.009552,-12.823,-25.573,-3.7436,0.00077633,-0.0010293,-0.00037066,-0.0056206,-0.0054854,0.0020456,1.0418,0.023115,0.0059529,0.0055678,0.020725
0.91,0.044324,0.012125,0.010842,0.042226,0.010965,0.008828,-0.048858,-0.94692,-0.0091747,-12.564,-25.763,-3.4054,0.00077771,0.0014023,0.00084465,-0.0051515,-0.0035623,0.0040974,1.0415,0.023055,0.0059429,0.0055173,0.020725
0.92,0.044266,0.012067,0.010797,0.043,0.010282,0.010055,-0.048671,-0.93927,-0.0097407,-12.564,-25.763,-3.4054,0.00077909,0.00018371,0.00084199,-0.0048075,-0.0036452,0.0045041,1.0412,0.023018,0.005916,0.0054929,0.020725
0.93,0.044166,0.012004,0.011473,0.042417,0.010352,0.025042,-0.048671,-0.94655,-0.0099294,-12.391,-26.048,-3.5745,-0.00043751,-0.0010272,-0.00037481,-0.0053663,-0.0044571,0.0025814,1.0409,0.022957,0.0058946,0.0058441,0.020725
0.94,0.044101,0.012087,0.011498,0.042918,0.012738,0.011833,-0.048671,-0.94132,-0.0086088,-12.391,-26.048,-3.5745,-0.00043997,0.0001902,-0.00037746,-0.0053547,-0.0038237,0.0021167,1.0406,0.022916,0.0059365,0.0058543,0.020725
0.95,0.044015,0.012102,0.011835,0.042546,0.011928,0.018581,-0.049232,-0.94636,-0.0084201,-12.736,-25.763,-3.7436,0.00077557,0.0014037,-0.00038394,-0.0043222,-0.0027146,0.0015851,1.0403,0.022864,0.0059491,0.0060283,0.020725
0.96,0.043914,0.012152,0.011954,0.041906,0.012731,0.014432,-0.048858,-0.95309,-0.0086088,-12.736,-25.763,-3.7436,0.00077695,0.001407,0.00083142,-0.0039135,-0.0022533,0.0021666,1.04,0.022804,0.0059759,0.006088,0.020725
0.97,0.043844,0.012157,0.010789,0.041929,0.01124,-0.012194,-0.049232,-0.9473,-0.0091747,-12.823,-25.858,-3.3209,-0.00043964,-0.0010219,0.00083262,-0.0044879,-0.0034807,0.0043781,1.0397,0.022764,0.0059661,0.0054804,0.020725
0.98,0.043756,0.012238,0.0099364,0.041696,0.012567,-0.006676,-0.048671,-0.95178,-0.0084201,-12.823,-25.858,-3.3209,0.00077589,-0.0010225,0.00083383,-0.0037454,-0.0038138,0.0049792,1.0394,0.022714,0.0059967,0.0050352,0.020725
0.99,0.043623,0.012224,0.010111,0.040944,0.010944,0.014022,-0.04811,-0.95234,-0.0084201,-12.736,-25.953,-3.5745,0.00077727,-0.0022296,0.00083503,-0.0033975,-0.0047486,0.0036685,1.0391,0.022638,0.0059937,0.0051251,0.020725
1,0.043526,0.012209,0.011106,0.042031,0.011133,0.031189,-0.048671,-0.94636,-0.0087974,-12.736,-25.953,-3.5745,-0.0016496,0.00019806,-0.00038558,-0.0047725,-0.0032277,0.0023301,1.0388,0.022579,0.005999,0.0056407,0.020725
1.01,0.043482,0.012162,0.012343,0.043183,0.010807,0.037019,-0.049045,-0.94917,-0.0084201,-12.65,-25.668,-3.6591,-0.00043795,0.00020126,0.00082594,-0.0042039,-0.0027376,0.0022275,1.0385,0.022546,0.0059918,0.0062821,0.020725
1.02,0.043446,0.012156,0.012802,0.042823,0.011485,0.021787,-0.049419,-0.94954,-0.0089861,-12.65,-25.668,-3.6591,-0.0004404,0.0014186,-0.00038697,-0.0038916,-0.0016216,0.0012562,1.0382,0.022519,0.0059955,0.0065186,0.020725
