time,EqKm_x,EqKm_y,EqKm_z,Sens_x,Sens_y,Sens_z,a_x,a_y,a_z,m_x,m_y,m_z,g_x,g_y,g_z,Km_g_x,Km_g_y,Km_g_z,qKm_w,qKm_x,qKm_y,qKm_z,J 
0.36,0.0345,-0.0016129,0.029714,0.040418,-0.011574,0.020856,-0.021627,0.98814,-0.010339,12.425,31.899,23.533,0.006861,-0.0082511,0.0017443,0.0025434,-0.0047064,0.00087363,0.99739,0.017219,-0.00055246,0.014833,0.020725
0.37,0.034914,-0.002222,0.029413,0.045152,-0.01319,0.023656,-0.015992,0.99622,-0.010151,12.425,31.899,23.533,-0.006497,0.0063203,-0.0018998,-0.0038781,0.0027852,-0.0011791,0.9974,0.01743,-0.0008572,0.014689,0.020725
0.38,0.03506,-0.0027448,0.029344,0.039543,-0.012225,0.028749,-0.0205,0.98871,-0.010151,12.865,31.899,23.875,0.0044297,-0.0058213,0.00052684,0.0014015,-0.0033301,0.00015118,0.99741,0.017506,-0.0011187,0.014659,0.020725
0.39,0.035525,-0.0030787,0.029854,0.045457,-0.0088601,0.040851,-0.01618,0.99737,-0.0082691,12.865,31.899,23.875,-0.002853,0.0026755,-0.0006928,-0.0016873,0.00082376,-3.2565e-05,0.99743,0.017742,-0.001278,0.014917,0.020725
0.4,0.035942,-0.0034566,0.029771,0.044967,-0.010517,0.02873,-0.018246,0.98814,-0.010715,12.601,31.607,23.875,0.00078603,0.00025002,0.00051203,-0.00026703,0.00024093,4.3192e-05,0.99743,0.017953,-0.0014649,0.014879,0.020725
0.41,0.036467,-0.003746,0.028877,0.047459,-0.0085254,0.011512,-0.016743,0.99372,-0.0095861,12.601,31.607,23.875,0.0032183,-0.00096829,-0.00069607,0.0019701,-0.00068684,-0.00067849,0.99745,0.018216,-0.0016142,0.014437,0.020725
0.42,0.036878,-0.0041157,0.028523,0.045493,-0.010711,0.022607,-0.017307,0.98948,-0.011656,12.777,31.607,23.704,-0.0028576,0.0026789,-0.0006977,-0.0015789,0.0013935,-0.00023309,0.99747,0.018424,-0.0017996,0.014264,0.020725
0.43,0.037239,-0.0043827,0.028069,0.044962,-0.0089623,0.0199,-0.018246,0.9941,-0.0086454,12.777,31.607,23.704,0.0044313,-0.0021828,0.0017366,0.0023237,-0.0011033,0.0013782,0.99749,0.018606,-0.0019349,0.014041,0.020725
0.44,0.03758,-0.0047109,0.027217,0.045004,-0.010747,0.011046,-0.016743,0.99429,-0.010527,12.513,31.899,23.961,-0.0052861,0.007535,-0.0031254,-0.0030918,0.0047294,-0.0022575,0.9975,0.018777,-0.002105,0.01362,0.020725
0.45,0.037828,-0.0049288,0.026206,0.043443,-0.0086352,0.006951,-0.018997,0.99122,-0.0088335,12.513,31.899,23.961,0.0068593,-0.0070368,0.0017295,0.0034948,-0.0034363,-0.00022161,0.99751,0.018901,-0.002222,0.013118,0.020725
0.46,0.038172,-0.0052769,0.025752,0.04565,-0.011291,0.017421,-0.017119,0.99275,-0.011279,12.689,31.704,23.875,-0.0077119,0.0075366,-0.0019146,-0.0044146,0.0039659,-0.0013264,0.99752,0.019075,-0.0023984,0.012895,0.020725
0.47,0.038325,-0.005573,0.025943,0.042307,-0.010851,0.030389,-0.020124,0.99064,-0.0099624,12.689,31.704,23.875,0.005643,-0.0058201,0.0017301,0.0021986,-0.0029077,0.00057259,0.99753,0.019154,-0.0025439,0.012994,0.020725
0.48,0.038646,-0.0058289,0.026693,0.045652,-0.010186,0.042043,-0.016368,0.99622,-0.0088335,12.777,31.802,23.619,-0.0040698,0.0038908,-0.0019101,-0.002208,0.0017879,-0.00059225,0.99755,0.019317,-0.0026627,0.013371,0.020725
0.49,0.038832,-0.0060391,0.026581,0.043395,-0.0095249,0.024495,-0.018997,0.98929,-0.0092098,12.777,31.802,23.619,0.0019985,-0.0046064,0.0017307,0.00045339,-0.0026834,0.0013502,0.99757,0.019411,-0.0027678,0.013318,0.020725
0.5,0.039149,-0.0062693,0.026546,0.046093,-0.0098708,0.025814,-0.017119,0.99333,-0.0093979,12.777,31.607,23.619,-0.002855,0.0026733,-0.00069543,-0.0019397,0.00097659,0.00040693,0.99759,0.019572,-0.0028812,0.013303,0.020725
0.51,0.039339,-0.0065696,0.026626,0.043666,-0.011758,0.028453,-0.018997,0.98987,-0.010527,12.777,31.607,23.619,0.0019964,-0.0009634,-0.0007009,0.00055199,-0.00050331,-7.6875e-06,0.9976,0.019669,-0.0030295,0.013347,0.020725
0.52,0.039526,-0.0069015,0.026303,0.043552,-0.012548,0.020004,-0.018246,0.99295,-0.010339,12.513,31.704,23.704,0.000789,-0.00097245,0.0017334,0.00053521,-0.00092454,0.00085088,0.99761,0.019764,-0.0031977,0.013189,0.020725
0.53,0.039638,-0.0071245,0.025979,0.041925,-0.010606,0.019779,-0.019185,0.99199,-0.0093979,12.689,31.412,23.704,0.003217,-0.002185,0.00051603,0.0021495,-0.0018241,0.00060422,0.99763,0.019821,-0.0033118,0.01303,0.020725
0.54,0.039771,-0.0073006,0.025653,0.042101,-0.0098319,0.01953,-0.019185,0.99199,-0.0093979,12.689,31.412,23.704,0.003217,-0.002185,0.00051603,0.0026483,-0.0020943,0.00052916,0.99764,0.019888,-0.0034023,0.01287,0.020725
0.55,0.040045,-0.0075039,0.025387,0.045488,-0.010768,0.020616,-0.016931,0.99314,-0.0095861,12.689,31.412,23.704,-0.002858,0.0026753,-0.0019216,-0.0012238,0.0011661,-0.00099927,0.99766,0.020026,-0.003505,0.01274,0.020725
0.56,0.040156,-0.0076927,0.024992,0.042423,-0.010927,0.017811,-0.019937,0.99006,-0.010903,12.777,31.802,23.875,0.0032167,-0.0033996,0.00050897,0.0015809,-0.0021295,1.4841e-05,0.99768,0.020082,-0.0036028,0.012545,0.020725
0.57,0.040338,-0.0078389,0.024456,0.043404,-0.0099213,0.014211,-0.019937,0.9891,-0.010527,12.601,31.899,23.875,0.0032146,-0.003397,0.0017123,0.0024359,-0.0030856,0.00072132,0.99769,0.020173,-0.0036802,0.012279,0.020725
0.58,0.040626,-0.0077918,0.02403,0.046138,-0.0063027,0.015865,-0.017307,0.99468,-0.0080809,12.601,31.899,23.875,-0.0016398,0.0026725,-0.00071377,-0.00045125,0.00099438,-0.00060424,0.9977,0.020316,-0.0036591,0.012067,0.020725
0.59,0.040743,-0.0078402,0.023408,0.043329,-0.0085335,0.011415,-0.020688,0.98987,-0.010903,12.689,31.899,23.875,0.00078516,-0.00096716,-0.00071918,0.00010553,-0.00048839,-0.00094246,0.99772,0.020374,-0.0036889,0.011758,0.020725
0.6,0.041019,-0.0078584,0.022934,0.046928,-0.007592,0.013825,-0.017307,0.99468,-0.0086454,12.689,31.899,23.875,0.00079096,0.001457,0.00050107,0.00053885,0.00090029,-1.3556e-05,0.99773,0.020511,-0.0037012,0.011522,0.020725
0.61,0.041179,-0.0080088,0.022234,0.045096,-0.010477,0.0085004,-0.01881,0.99141,-0.011091,12.513,31.704,23.619,-0.0016434,0.0014617,-0.00071849,-0.0011202,0.0011496,-0.00069339,0.99775,0.020591,-0.0037828,0.011175,0.020725
0.62,0.041353,-0.0080889,0.021665,0.045571,-0.0088314,0.01017,-0.017307,0.99372,-0.0084572,12.513,31.704,23.619,0.003219,-0.0034019,0.004148,0.0018501,-0.0019403,0.0024858,0.99776,0.020677,-0.0038277,0.010892,0.020725
0.63,0.04146,-0.0082507,0.020428,0.044396,-0.010315,-0.004499,-0.017307,0.99179,-0.0097742,12.513,31.607,23.961,-0.0040719,0.0026745,-0.0019205,-0.0022881,0.001228,-0.001094,0.99778,0.020729,-0.0039209,0.010277,0.020725
0.64,0.041524,-0.0084943,0.019175,0.04375,-0.012236,-0.0056534,-0.018058,0.99102,-0.0093979,12.513,31.607,23.961,0.0044328,-0.0046145,0.00051389,0.0022769,-0.0028151,-0.00054514,0.9978,0.02076,-0.0040556,0.0096552,0.020725
0.65,0.041618,-0.0088238,0.019005,0.044207,-0.014454,0.015743,-0.01618,0.99237,-0.010151,12.777,31.607,24.046,-0.0040704,0.0063184,-0.00070571,-0.0020658,0.0034439,-0.00050759,0.99781,0.020808,-0.0042219,0.0095737,0.020725
0.66,0.0415,-0.0091931,0.018912,0.039963,-0.015881,0.017146,-0.018058,0.99045,-0.010715,12.777,31.607,24.046,0.0056467,-0.0058261,0.00051066,0.0031881,-0.0030806,0.00021614,0.99783,0.020752,-0.0044083,0.0095312,0.020725
0.67,0.04151,-0.0094778,0.018408,0.041955,-0.014235,0.0084528,-0.015804,0.9941,-0.0090217,12.425,31.509,24.046,-0.0016406,0.0038898,0.00050905,-9.1062e-05,0.0017886,-0.00027873,0.99784,0.020757,-0.004556,0.0092828,0.020725
0.68,0.041442,-0.0097224,0.017784,0.04029,-0.014198,0.0056735,-0.018058,0.99045,-0.010151,12.425,31.509,24.046,0.0032172,-0.0021811,0.0029319,0.0020996,-0.0010078,0.0011458,0.99785,0.020723,-0.0046852,0.0089741,0.020725
0.69,0.041597,-0.0098061,0.01695,0.044733,-0.011264,0.0007755,-0.016368,0.99199,-0.0097742,12.601,31.607,23.875,-0.0028522,0.0038874,0.00050968,-0.0012949,0.0023509,0.0006724,0.99787,0.020799,-0.0047351,0.0085594,0.020725
0.7,0.041622,-0.009779,0.015899,0.042042,-0.0093052,-0.0042498,-0.019937,0.99045,-0.0099624,12.601,31.607,23.875,0.0032161,-0.0021796,-0.0007099,0.0016076,-0.00082864,-0.00057617,0.99788,0.020809,-0.0047322,0.0080346,0.020725
0.71,0.041828,-0.0096713,0.015236,0.045649,-0.0073795,0.0029704,-0.017119,0.99603,-0.0088335,12.513,31.899,23.704,-0.0016357,0.0026739,-0.00070766,-0.00064492,0.0016398,-0.00077348,0.9979,0.02091,-0.0046844,0.0077035,0.020725
0.72,0.041987,-0.0095759,0.014487,0.045114,-0.0075246,0.00023001,-0.018622,0.99295,-0.0093979,12.513,31.899,23.704,0.0020016,-0.00096391,0.00049722,0.001073,-0.00016617,-9.2317e-05,0.99791,0.020988,-0.0046438,0.0073291,0.020725
0.73,0.042209,-0.0094708,0.014003,0.046363,-0.0067693,0.0047491,-0.01787,0.99295,-0.0086454,12.513,31.802,23.704,0.00079145,-0.00096992,-0.000707,0.00081633,-0.00066569,-0.00067552,0.99792,0.021097,-0.0045953,0.0070871,0.020725
0.74,0.042366,-0.0094698,0.013574,0.04561,-0.0087056,0.0052054,-0.018246,0.9916,-0.0093979,12.513,31.802,23.704,0.00078724,0.00024983,0.00050938,0.00070932,-3.1198e-05,-6.1795e-06,0.99794,0.021174,-0.0045988,0.0068735,0.020725
0.75,0.042455,-0.0095919,0.014606,0.044727,-0.011331,0.035176,-0.017307,0.99372,-0.0099624,13.129,31.899,23.704,0.00079208,0.00024577,-0.00069487,0.00076722,9.3325e-05,0.00090906,0.99795,0.021222,-0.0046486,0.00739,0.020725
0.76,0.042471,-0.0097003,0.015678,0.043432,-0.011227,0.036864,-0.017119,0.99237,-0.0092098,13.129,31.899,23.704,0.00078968,-0.00096567,0.0005138,0.00079315,-0.00064972,0.0019371,0.99796,0.021234,-0.0046914,0.0079266,0.020725
0.77,0.042523,-0.0098649,0.016345,0.044132,-0.012498,0.029162,-0.01618,0.99275,-0.0099624,12.689,31.899,23.79,-0.00042414,-0.0009678,0.0017302,1.8787e-05,-0.00091045,0.0019938,0.99797,0.021262,-0.0047664,0.008261,0.020725
0.78,0.042538,-0.010008,0.016789,0.043368,-0.01207,0.025005,-0.018058,0.98968,-0.0090217,12.689,31.899,23.79,0.00079122,-0.00096703,0.00051438,0.00048146,-0.00091895,0.00097835,0.99798,0.021271,-0.0048333,0.0084843,0.020725
0.79,0.042563,-0.010284,0.017101,0.04359,-0.015256,0.022817,-0.017495,0.99218,-0.010715,12.689,32.094,23.704,-0.0028527,0.0026771,-0.00069755,-0.0018457,0.0014722,4.1339e-05,0.99799,0.021286,-0.0049679,0.0086431,0.020725
0.8,0.042458,-0.010478,0.017466,0.040747,-0.014017,0.024495,-0.018058,0.99083,-0.0093979,12.689,32.094,23.704,0.0044343,-0.00096839,-0.00068768,0.0024388,-0.00022225,-0.00034263,0.998,0.021235,-0.0050618,0.0088273,0.020725
0.81,0.042388,-0.010679,0.018069,0.041072,-0.01436,0.030145,-0.017495,0.99391,-0.010151,12.777,31.899,23.875,-0.0028557,0.0026787,-0.0031253,-0.0012488,0.0017295,-0.002068,0.99801,0.021203,-0.0051561,0.0091301,0.020725
0.82,0.04235,-0.010894,0.018539,0.041661,-0.014911,0.028057,-0.018058,0.9916,-0.010339,12.777,31.899,23.875,0.0020066,-0.00096878,0.0017335,0.00094824,-0.0002097,0.00071744,0.99802,0.021187,-0.0052587,0.009367,0.020725
0.83,0.042462,-0.010978,0.019539,0.044653,-0.012552,0.039481,-0.016743,0.99372,-0.0097742,12.777,31.899,23.875,-0.0028559,0.0014651,-0.0019183,-0.0016443,0.00092563,-0.00088672,0.99802,0.021246,-0.0052899,0.0098673,0.020725
0.84,0.042562,-0.010941,0.020291,0.044317,-0.010149,0.035363,-0.01881,0.99045,-0.010903,12.777,31.899,23.875,0.0020072,-0.0021833,0.0029405,0.00077515,-0.0013284,0.0018549,0.99803,0.021298,-0.0052629,0.010242,0.020725
0.85,0.042891,-0.010764,0.020593,0.049069,-0.0070264,0.026743,-0.01618,0.99333,-0.0097742,12.777,31.607,23.619,-0.0028544,0.0002515,-0.0019215,-0.001649,-0.00025164,-0.00019563,0.99804,0.021462,-0.0051688,0.010392,0.020725
0.86,0.043158,-0.01065,0.020747,0.048318,-0.0082812,0.024194,-0.01787,0.99333,-0.010715,12.777,31.607,23.619,0.002007,-0.0021818,0.00051286,0.00084916,-0.0016688,0.00074521,0.99805,0.021596,-0.005109,0.010469,0.020725
0.87,0.04346,-0.010453,0.020842,0.04934,-0.0063441,0.022879,-0.01618,0.99237,-0.0080809,12.777,31.899,23.619,-0.0016387,0.00025111,0.00051124,-0.00079151,-0.00022883,0.0010237,0.99805,0.021746,-0.0050077,0.010515,0.020725
0.88,0.043458,-0.01045,0.021059,0.043763,-0.010443,0.025333,-0.01881,0.9916,-0.010715,12.777,31.899,23.619,0.00079165,0.0014631,0.00051346,0.00019863,0.00085472,0.00098953,0.99806,0.021746,-0.0050037,0.010623,0.020725
0.89,0.043515,-0.010493,0.020144,0.045031,-0.011149,0.0019208,-0.015804,0.99045,-0.0088335,12.601,31.899,23.875,0.00079107,0.00024879,0.00051184,0.00070842,0.00049043,0.00039038,0.99808,0.021772,-0.0050347,0.010167,0.020725
0.9,0.043281,-0.010852,0.019324,0.039072,-0.01775,0.0032115,-0.019185,0.99218,-0.011468,12.601,31.899,23.875,0.0020028,0.00024956,-0.00070008,0.0014559,0.00019603,-0.00077124,0.99809,0.021655,-0.0052243,0.0097615,0.020725
0.91,0.043017,-0.011327,0.019711,0.038205,-0.020645,0.027556,-0.017119,0.99295,-0.0082691,12.865,31.704,23.875,-0.00042335,0.0014616,-0.001912,0.0001665,0.0011633,-0.0012804,0.9981,0.021527,-0.0054593,0.009959,0.020725
0.92,0.042437,-0.012142,0.020238,0.03141,-0.028299,0.030728,-0.020124,0.99468,-0.010339,12.865,31.704,23.875,0.00078753,0.00024916,-0.0019175,0.00040013,0.00047212,-0.0015952,0.99811,0.021243,-0.0058647,0.010229,0.020725
0.93,0.041706,-0.012909,0.020458,0.027414,-0.028284,0.024654,-0.018058,0.99006,-0.0080809,12.513,31.997,24.046,0.00079142,0.00024322,-0.00069345,0.0006131,0.00043419,-0.0018234,0.99813,0.020883,-0.0062501,0.010345,0.020725
0.94,0.040656,-0.013662,0.020831,0.019707,-0.029403,0.027922,-0.021439,0.99352,-0.0097742,12.513,31.997,24.046,0.00078636,0.00024878,0.00051522,0.00044034,0.0003083,-0.0012071,0.99814,0.020364,-0.0066288,0.010535,0.020725
0.95,0.040127,-0.01382,0.019789,0.029062,-0.018861,-0.001398,-0.01787,0.99352,-0.0082691,12.513,31.802,23.619,0.00079204,0.00024283,-0.00069289,0.00066379,0.00035658,-0.0010712,0.99816,0.020098,-0.0067211,0.010015,0.020725
0.96,0.040048,-0.014238,0.018059,0.037026,-0.025073,-0.016341,-0.019937,0.99603,-0.0090217,12.513,31.802,23.619,0.002002,-0.003395,-0.00069836,0.001424,-0.0021937,-0.0011486,0.99818,0.020055,-0.006948,0.009156,0.020725
0.97,0.040964,-0.013356,0.017294,0.056877,0.0016784,0.0022229,-0.015992,0.99333,-0.0095861,12.689,31.704,23.619,-0.00042326,0.0014585,-0.0019065,0.00026777,0.0003283,-0.0012507,0.99819,0.020506,-0.0065097,0.0087684,0.020725
0.98,0.042694,-0.010083,0.015106,0.072932,0.052049,-0.02694,-0.019373,0.98987,-0.0093979,12.689,31.704,23.619,0.0032177,-0.00096613,0.0017305,0.0021789,-0.00056507,0.00094304,0.9982,0.02135,-0.004887,0.0076475,0.020725
0.99,0.040265,-0.011704,0.019731,0.10081,0.035687,-0.022818,-0.017307,0.99295,-0.010339,13.129,31.509,23.533,-0.0016368,0.0026742,0.00051854,-0.00042513,0.0015896,0.0021049,0.99821,0.020157,-0.005661,0.0099659,0.020725
1,0.04179,-0.010584,0.019292,0.070078,0.010357,0.010802,-0.019185,0.99083,-0.0095861,13.129,31.509,23.533,0.0044325,-0.00096749,0.0017349,0.0028358,-0.00021463,0.0030542,0.99821,0.020912,-0.0050976,0.00974,0.020725
1.01,0.041031,-0.010958,0.020441,0.026303,-0.018169,0.043363,-0.015053,0.99603,-0.010339,13.041,31.802,23.619,-0.0004247,0.0026757,-0.00069889,0.00077205,0.0017076,0.0016238,0.99822,0.020538,-0.0052764,0.010315,0.020725
1.02,0.039376,-0.012836,0.02246,0.0077058,-0.048026,0.062994,-0.017495,0.98641,-0.010339,13.041,31.802,23.619,0.0044331,-0.002183,-0.00070051,0.0033041,-0.0010665,0.0009401,0.99823,0.019728,-0.0062051,0.011337,0.020725
1.03,0.039156,-0.012656,0.022597,0.036323,-0.0079309,0.025322,-0.016931,0.99372,-0.010715,12.865,31.997,23.79,-0.00164,0.0014612,-0.0019163,-8.0141e-05,0.00060147,-0.00071589,0.99824,0.019618,-0.0061149,0.011403,0.020725
