time,EqKm_x,EqKm_y,EqKm_z,Sens_x,Sens_y,Sens_z,a_x,a_y,a_z,m_x,m_y,m_z,g_x,g_y,g_z,Km_g_x,Km_g_y,Km_g_z,qKm_w,qKm_x,qKm_y,qKm_z,J 
0.24,0.031799,0.01433,0.019741,0.050572,0.008908,0.012917,-0.013274,0.99733,0.0093592,-4.7918,55.684,-30.709,-6.0373e-05,3.3742e-05,-0.00060106,-0.00068094,0.00082478,-0.0010992,0.99833,0.015804,0.0073307,0.0097405,0.020724
0.25,0.032485,0.014068,0.019662,0.050317,0.0093745,0.019654,-0.013656,0.99752,0.009547,-4.7918,55.684,-30.709,-0.0012743,-0.0011805,-0.00059916,-0.0015308,-5.2912e-05,-0.0010171,0.99834,0.016148,0.0072026,0.0097005,0.020724
0.26,0.03313,0.013818,0.01964,0.049401,0.0095135,0.021018,-0.013274,0.99733,0.0093592,-4.7918,55.398,-30.624,-5.6159e-05,3.3529e-05,0.00061304,-0.00090203,0.00048469,-0.00017092,0.99834,0.016471,0.00708,0.0096894,0.020724
0.27,0.033814,0.013572,0.020339,0.049059,0.0081859,0.037346,-0.013656,0.99715,0.009547,-4.7918,55.398,-30.624,-5.5982e-05,-0.0011846,-0.00060304,-0.00072257,-0.00020111,-0.00068969,0.99834,0.016811,0.006966,0.010038,0.020724
0.28,0.034462,0.013223,0.021084,0.048903,0.0058878,0.038962,-0.013656,0.99733,0.0089836,-4.9664,55.589,-31.31,-5.9639e-05,-0.0011808,-0.00060497,-0.00065453,-0.00046809,-0.00074047,0.99835,0.017134,0.0068011,0.010411,0.020724
0.29,0.035018,0.012913,0.021138,0.048427,0.0075869,0.023929,-0.013656,0.9979,0.0097348,-4.9664,55.589,-31.31,-5.945e-05,3.7058e-05,-0.00060306,-0.00061729,0.00032615,-0.00073356,0.99836,0.017414,0.0066489,0.010439,0.020725
0.3,0.035608,0.012676,0.021207,0.049487,0.0087473,0.024165,-0.013083,0.99771,0.0093592,-4.9664,55.684,-30.967,-0.0012696,-0.0011772,-0.00060499,-0.0013862,-0.00031882,-0.00066356,0.99837,0.017709,0.0065339,0.010474,0.020725
0.31,0.036174,0.012504,0.021166,0.049646,0.010051,0.02164,-0.013465,0.99752,0.0097348,-4.9664,55.684,-30.967,-5.1421e-05,-0.0011773,0.00061107,-0.00079227,-0.00050656,0.00025451,0.99839,0.017993,0.0064504,0.010453,0.020725
0.32,0.036713,0.012316,0.021261,0.049413,0.0092908,0.02457,-0.013656,0.9979,0.009547,-4.9664,55.684,-30.538,-5.5092e-05,3.6708e-05,-0.00060117,-0.00061551,0.00024,-0.00010573,0.99841,0.018264,0.0063597,0.010501,0.020725
0.33,0.037269,0.012155,0.021203,0.050293,0.0096095,0.021233,-0.013465,0.99771,0.009547,-4.9664,55.684,-30.538,-5.8751e-05,0.0012507,0.0018252,-0.00053692,0.0012873,0.0014249,0.99842,0.018543,0.0062813,0.010472,0.020725
0.34,0.037836,0.012029,0.021265,0.050665,0.010202,0.02345,-0.013465,0.99808,0.0093592,-5.1409,55.398,-30.967,0.0011517,0.0012583,-0.0006012,0.00033421,0.0015765,0.00039455,0.99844,0.018827,0.006222,0.010502,0.020725
0.35,0.038407,0.011878,0.021278,0.051306,0.0098022,0.022135,-0.012701,0.99771,0.0089836,-5.1409,55.398,-30.967,-6.6036e-05,4.7838e-05,0.00061484,-0.00017603,0.00078728,0.00080047,0.99846,0.019113,0.006149,0.010509,0.020725
0.36,0.038828,0.011651,0.020634,0.049341,0.0084105,0.0078683,-0.013465,0.9979,0.0097348,-4.6172,55.494,-31.138,-6.5827e-05,0.0012657,-0.00059741,-0.00036433,0.0014423,-0.0010454,0.99845,0.019326,0.0060318,0.010188,0.020725
0.37,0.039177,0.011331,0.019832,0.048341,0.0063154,0.0039952,-0.013274,0.99696,0.0093592,-4.6172,55.494,-31.138,-6.5619e-05,-0.001159,0.00061478,-0.00039605,-7.3942e-05,-0.00075807,0.99845,0.019505,0.0058652,0.00979,0.020725
0.38,0.039476,0.011083,0.019759,0.046881,0.0074301,0.01887,-0.013847,0.99808,0.009547,-4.9664,55.589,-30.881,-6.5412e-05,5.885e-05,0.001827,-0.00044191,0.00029396,0.0011639,0.99846,0.019656,0.0057418,0.0097553,0.020725
0.39,0.039893,0.010892,0.020011,0.049112,0.0079491,0.025623,-0.013083,0.99733,0.008608,-4.9664,55.589,-30.881,-6.5206e-05,6.2497e-05,0.00061474,-0.00038933,0.00033055,0.00078629,0.99847,0.019864,0.0056506,0.0098816,0.020725
0.4,0.040371,0.010805,0.01991,0.050548,0.0099263,0.018375,-0.013465,0.99715,0.0097348,-4.7918,55.97,-30.967,-6.1166e-05,6.6133e-05,0.0006128,-0.00038523,0.00041805,0.00033221,0.99847,0.020103,0.0056086,0.0098311,0.020725
0.41,0.040839,0.010721,0.018953,0.050835,0.010279,0.00025386,-0.013656,0.99696,0.0091714,-4.7918,55.97,-30.967,0.001157,-0.0011444,0.00061086,0.00045357,-0.00044375,0.00021874,0.99848,0.02034,0.0055592,0.009353,0.020725
0.42,0.041234,0.010695,0.018301,0.049597,0.011332,0.0062265,-0.013656,0.99771,0.010298,-4.9664,55.779,-31.224,-5.3126e-05,0.0012837,-0.00060904,-0.00011941,0.0010357,-0.00034365,0.99849,0.02054,0.005541,0.0090265,0.020725
0.43,0.04161,0.010565,0.017658,0.049873,0.0088572,0.0057936,-0.013656,0.9979,0.0091714,-4.9664,55.779,-31.224,-0.0012709,6.9318e-05,0.00059936,-0.0011235,0.00055279,0.000292,0.9985,0.02073,0.0054711,0.0087059,0.020725
0.44,0.04192,0.010448,0.017075,0.048844,0.0089724,0.0063261,-0.013274,0.99771,0.0091714,-4.8791,55.874,-30.881,-5.6612e-05,6.9099e-05,0.0006013,-0.00055211,0.00039789,0.00039046,0.99851,0.020887,0.0054078,0.0084153,0.020725
0.45,0.042248,0.010338,0.016495,0.049573,0.0091855,0.0055962,-0.013274,0.99808,0.0089836,-4.8791,55.874,-30.881,-0.0012706,-0.0023556,0.0018135,-0.0012084,-0.0013454,0.0012566,0.99852,0.021053,0.0053477,0.0081263,0.020725
0.46,0.042583,0.01024,0.016105,0.050072,0.009392,0.0087457,-0.013083,0.99715,0.0093592,-4.9664,55.779,-30.709,-5.2422e-05,0.0025008,0.00059367,-0.00054788,0.0014954,0.0009319,0.99853,0.021222,0.0052961,0.0079319,0.020725
0.47,0.042874,0.010156,0.016617,0.049377,0.0091195,0.027316,-0.013847,0.99808,0.01011,-4.9664,55.779,-30.709,0.0011657,0.0012902,-0.00061851,0.00044632,0.0015621,0.00010137,0.99854,0.021367,0.0052604,0.0081874,0.020725
0.48,0.043139,0.010015,0.016954,0.04917,0.0077634,0.023964,-0.013465,0.99808,0.0091714,-4.7918,55.589,-30.28,-4.4437e-05,7.5849e-05,0.0018117,-4.9834e-05,0.00067017,0.0012256,0.99855,0.021499,0.0051949,0.0083569,0.020725
0.49,0.043395,0.0099466,0.016605,0.049246,0.0092444,0.0096123,-0.013656,0.99846,0.009547,-4.7918,55.589,-30.28,-4.4297e-05,0.0012898,0.0005957,-0.00020646,0.0012559,0.00076126,0.99856,0.021628,0.0051576,0.0081827,0.020725
0.5,0.043714,0.0098477,0.016073,0.050705,0.0087103,0.005539,-0.012892,0.99733,0.0091714,-4.8791,55.874,-31.053,-4.799e-05,-0.0011388,-0.00062032,-0.00019462,-0.00027463,-0.00043663,0.99857,0.02179,0.0051036,0.0079176,0.020725
0.51,0.044002,0.0097324,0.015776,0.050159,0.0085017,0.010116,-0.013083,0.99771,0.0097348,-4.8791,55.874,-31.053,0.0011663,7.5133e-05,0.00059578,0.00063853,0.00013194,8.7417e-05,0.99857,0.021935,0.0050437,0.0077699,0.020725
0.52,0.044224,0.009567,0.015598,0.048859,0.007131,0.012296,-0.013465,0.99771,0.0093592,-4.8791,55.589,-30.967,0.0023806,0.001289,0.0005939,0.0017065,0.0010581,0.0003178,0.99858,0.022047,0.0049598,0.0076823,0.020725
0.53,0.044431,0.0094547,0.015409,0.048662,0.0079419,0.011999,-0.012892,0.99808,0.0091714,-5.0536,55.589,-30.967,-4.3566e-05,-0.0011436,0.00059015,0.00039951,-0.00036473,0.00070197,0.99859,0.022152,0.0049023,0.0075886,0.020725
0.54,0.044634,0.0093815,0.015215,0.048834,0.008718,0.011755,-0.012892,0.99808,0.0091714,-5.0536,55.589,-30.967,-4.3566e-05,-0.0011436,0.00059015,6.8275e-06,-0.00080109,0.00080839,0.9986,0.022254,0.0048642,0.0074921,0.020725
0.55,0.044867,0.0092882,0.014982,0.04971,0.008202,0.010715,-0.013083,0.99752,0.0093592,-5.0536,55.589,-30.967,-4.3428e-05,0.0012845,0.00059212,-0.00012256,0.00075156,0.00086153,0.99861,0.022371,0.0048157,0.0073762,0.020725
0.56,0.045093,0.009296,0.014866,0.049759,0.0099198,0.013021,-0.013083,0.99752,0.0099226,-5.0536,55.779,-30.624,-0.0012574,7.0145e-05,0.00059409,-0.00099707,0.00041567,0.0010351,0.99862,0.022485,0.0048191,0.0073178,0.020725
0.57,0.045346,0.0093299,0.014807,0.050435,0.010346,0.014025,-0.013465,0.99846,0.0097348,-5.0536,55.589,-30.967,-0.0012533,6.5858e-05,0.000598,-0.0012795,0.00029131,0.00096014,0.99863,0.022611,0.0048363,0.0072876,0.020725
0.58,0.045583,0.0093842,0.014731,0.050538,0.010747,0.013531,-0.013274,0.99771,0.0089836,-5.0536,55.589,-30.967,-3.9061e-05,6.565e-05,-0.0006142,-0.00050769,0.00019574,4.812e-05,0.99864,0.02273,0.0048634,0.0072485,0.020725
0.59,0.045833,0.0095069,0.014063,0.051184,0.012517,0.0010062,-0.013274,0.99733,0.01011,-4.7918,55.874,-30.881,-0.0012531,-0.0023628,0.00060188,-0.0011029,-0.0014271,9.2576e-05,0.99864,0.022856,0.0049181,0.0069131,0.020725
0.6,0.046056,0.0095079,0.013414,0.051236,0.010434,0.00069332,-0.013274,0.99677,0.0093592,-4.7918,55.874,-30.881,-0.0012491,6.5236e-05,0.00060381,-0.0012765,-0.00030117,0.00010643,0.99865,0.022969,0.0049119,0.0065883,0.020725
0.61,0.046221,0.0095224,0.012298,0.05038,0.010603,-0.0096736,-0.013847,0.9979,0.0099226,-4.5299,55.779,-30.795,-3.4871e-05,0.001283,-0.00061224,-0.00052096,0.00092199,-0.0011852,0.99865,0.023054,0.0049067,0.0060308,0.020725
0.62,0.046331,0.009462,0.011282,0.049491,0.0090139,-0.0087201,-0.013656,0.99808,0.0093592,-4.5299,55.779,-30.795,-0.0012451,7.2479e-05,-0.00061414,-0.0011081,0.00041126,-0.0015769,0.99866,0.023112,0.0048651,0.0055237,0.020725
0.63,0.046401,0.0094006,0.010644,0.048755,0.009287,-0.0019296,-0.013083,0.99808,0.0097348,-5.0536,55.684,-30.709,-3.4663e-05,-0.0011457,0.00059428,-0.0004157,-0.00057733,0.0003201,0.99867,0.023149,0.0048271,0.0052061,0.020725
0.64,0.046464,0.0092071,0.010049,0.048673,0.0064376,-0.0018956,-0.013274,0.99715,0.0091714,-5.0536,55.684,-30.709,-3.4554e-05,0.0012785,0.00060007,-0.00021711,0.00075335,0.00089207,0.99868,0.023183,0.0047236,0.0049108,0.020725
0.65,0.046471,0.0089849,0.0098036,0.047446,0.0054955,0.0048936,-0.013274,0.99715,0.0097348,-4.8791,55.874,-30.624,-3.4445e-05,-0.00115,-0.00061597,-0.0001506,-0.00047855,-0.0001273,0.99869,0.023187,0.0046095,0.0047909,0.020725
0.66,0.046332,0.0087346,0.0097765,0.044447,0.0046209,0.0093472,-0.014038,0.99808,0.0097348,-4.8791,55.874,-30.624,-3.0502e-05,0.0012743,-0.00061402,-0.00017833,0.00081562,-0.0003422,0.9987,0.023119,0.0044836,0.0047807,0.020725
0.67,0.046191,0.0084804,0.0098715,0.044097,0.0039926,0.011925,-0.014038,0.99808,0.0091714,-4.9664,55.874,-30.881,-0.0012445,0.0012779,0.00059822,-0.0010201,0.0011656,0.00049646,0.99871,0.023049,0.0043571,0.0048314,0.020725
0.68,0.046116,0.0083142,0.0098806,0.045157,0.0053476,0.010374,-0.013656,0.99827,0.0093592,-4.9664,55.874,-30.881,-3.031e-05,0.0012854,0.00059634,-0.00040409,0.0012879,0.00069688,0.99872,0.023012,0.0042739,0.0048381,0.020725
0.69,0.046206,0.0082867,0.0086808,0.048317,0.0079697,-0.014749,-0.012892,0.99715,0.0093592,-4.7045,55.589,-30.881,-0.0012444,-0.0011431,0.0018124,-0.0009929,-0.00034506,0.00090384,0.99873,0.02306,0.0042465,0.0042391,0.020725
0.7,0.046289,0.0083899,0.0075695,0.048086,0.0107,-0.01379,-0.014038,0.99752,0.0099226,-4.7045,55.589,-30.881,-0.0012481,6.6955e-05,-0.00061774,-0.0012542,3.0241e-05,-0.00053014,0.99874,0.023103,0.0042854,0.0036828,0.020725
0.71,0.046436,0.0085093,0.0063861,0.04942,0.011039,-0.016206,-0.013465,0.99771,0.009547,-4.5299,55.398,-30.967,-3.3845e-05,0.0012809,-0.00061579,-0.00044501,0.0009579,-0.0014557,0.99874,0.023179,0.0043317,0.0030902,0.020725
0.72,0.046616,0.0086419,0.0052102,0.050244,0.011673,-0.017192,-0.013656,0.99827,0.0097348,-4.5299,55.398,-30.967,-3.3738e-05,-0.0023618,-0.0030421,-0.00021034,-0.0012667,-0.0033422,0.99874,0.023271,0.0043846,0.002501,0.020725
0.73,0.046834,0.0087319,0.0046307,0.051185,0.01128,-0.0060545,-0.013274,0.9979,0.0093592,-4.7918,55.398,-31.053,-3.3632e-05,6.6323e-05,-0.00061191,-0.00011476,-0.00030046,-0.0017022,0.99875,0.023382,0.0044231,0.0022101,0.020725
0.74,0.04702,0.008749,0.0041043,0.051029,0.0099264,-0.005972,-0.013083,0.99715,0.0091714,-4.7918,55.398,-31.053,-2.9692e-05,-0.0011442,-0.00060998,-6.8789e-05,-0.00085714,-0.0012162,0.99875,0.023476,0.0044257,0.0019467,0.020725
0.75,0.04708,0.0086772,0.004741,0.048953,0.0081951,0.017649,-0.013465,0.9979,0.009547,-5.2282,55.398,-30.881,-2.9599e-05,-0.0011444,-0.00061189,-9.0321e-05,-0.0010153,3.9032e-05,0.99876,0.023505,0.0043972,0.0022654,0.020725
0.76,0.047033,0.0085859,0.0054937,0.046938,0.0075634,0.020607,-0.014038,0.99752,0.009547,-5.2282,55.398,-30.881,-2.9505e-05,7.3339e-05,-0.0018241,-0.00013564,-0.00022455,-0.00038565,0.99877,0.02348,0.0043603,0.0026424,0.020725
0.77,0.047013,0.008477,0.0057051,0.04741,0.0068383,0.0099886,-0.013465,0.9979,0.0093592,-4.7045,55.589,-30.881,-0.0012436,0.0012911,-0.00060803,-0.00093128,0.00085761,-0.00095104,0.99877,0.02347,0.0043082,0.0027493,0.020725
0.78,0.047062,0.0083202,0.0058165,0.048719,0.0057414,0.007924,-0.013274,0.99771,0.0087958,-4.7045,55.589,-30.881,-2.9319e-05,7.6698e-05,-0.00060611,-0.00031878,0.00030623,-0.0011373,0.99878,0.023494,0.0042311,0.0028067,0.020725
0.79,0.047087,0.0081363,0.0059557,0.048081,0.005036,0.0084071,-0.013465,0.99733,0.009547,-4.8791,55.684,-30.967,-2.5393e-05,8.0289e-05,0.0018241,-0.00014666,0.00018926,0.0009045,0.99879,0.023507,0.0041408,0.0028784,0.020725
0.8,0.047018,0.0079649,0.006227,0.046056,0.0051234,0.011207,-0.013274,0.99696,0.0097348,-4.8791,55.684,-30.967,-2.5313e-05,-0.0011303,0.00060802,-7.9579e-05,-0.00067035,0.00066552,0.99879,0.023472,0.0040581,0.0030161,0.020725
0.81,0.04691,0.0078321,0.0065991,0.045117,0.0056953,0.013827,-0.014038,0.99808,0.0099226,-4.7918,55.684,-31.053,-0.0012394,0.0012977,-0.00060421,-0.00094772,0.00075724,-0.000375,0.9988,0.023418,0.0039958,0.0032037,0.020725
0.82,0.046918,0.0076797,0.0067791,0.047236,0.0049507,0.010456,-0.013083,0.99808,0.009547,-4.7918,55.684,-31.053,-2.5153e-05,0.0012936,-0.00060997,-0.0003008,0.0011589,-0.00081358,0.99881,0.023422,0.0039217,0.0032953,0.020725
0.83,0.047008,0.0076308,0.0078748,0.048853,0.0067199,0.02979,-0.013274,0.99752,0.009547,-5.0536,55.398,-30.967,-0.001243,7.5422e-05,0.0006061,-0.00096521,0.00042927,0.00053838,0.99881,0.023465,0.0039102,0.003843,0.020725
0.84,0.047183,0.007741,0.0088146,0.050426,0.009879,0.027572,-0.013465,0.99621,0.0091714,-5.0536,55.398,-30.967,0.0011853,0.0012893,0.00060419,0.00049636,0.0010187,0.00094589,0.99881,0.023551,0.0039767,0.0043107,0.020725
0.85,0.047451,0.0079517,0.0090045,0.052359,0.012143,0.01298,-0.013274,0.99752,0.0093592,-5.0536,55.684,-30.795,-0.0012429,-0.001143,-0.00060803,-0.00072162,-0.00047082,0.00027556,0.99881,0.023684,0.0040849,0.0044025,0.020725
0.86,0.04772,0.0081496,0.0091496,0.052929,0.012,0.012437,-0.013656,0.99827,0.009547,-5.0536,55.684,-30.795,-2.8634e-05,0.002503,-0.00060994,-0.00027818,0.0016062,0.00010193,0.99882,0.023818,0.0041862,0.0044721,0.020725
0.87,0.047937,0.0083151,0.0089438,0.052198,0.011325,0.0051762,-0.013656,0.99808,0.009547,-4.8791,55.303,-30.795,-2.8544e-05,0.0012886,-0.00061568,-0.00013799,0.0014012,-0.00037826,0.99882,0.023926,0.004267,0.0043669,0.020725
0.88,0.047998,0.0083862,0.0089145,0.049583,0.0096415,0.0085886,-0.013465,0.9979,0.0093592,-4.8791,55.303,-30.795,-0.0012426,7.4251e-05,-0.00061757,-0.00091842,0.00048583,-0.00055347,0.99883,0.023957,0.0043024,0.0043513,0.020725
0.89,0.047951,0.0082954,0.0083018,0.047717,0.0067663,-0.0036454,-0.013274,0.99771,0.0089836,-4.9664,55.589,-30.709,-0.0012425,7.4017e-05,-0.00061946,-0.0011422,0.0001783,-0.0003987,0.99883,0.023935,0.0042495,0.0040466,0.020725
0.9,0.047764,0.0080415,0.0079308,0.044829,0.0033458,0.000673,-0.013656,0.99733,0.009547,-4.9664,55.589,-30.709,-3.2108e-05,7.7617e-05,0.0018069,-0.00040121,0.00012724,0.0013762,0.99884,0.023843,0.0041176,0.0038647,0.020725
0.91,0.047465,0.007529,0.0079847,0.042131,-0.0024521,0.0088076,-0.013656,0.9979,0.0099226,-4.7045,55.494,-30.452,0.0011821,0.0012877,0.00059477,0.00066862,0.00097845,0.00058792,0.99885,0.023695,0.0038613,0.0038984,0.020725
0.92,0.047021,0.0067418,0.0082567,0.038655,-0.008711,0.013387,-0.013465,0.99827,0.0093592,-4.7045,55.494,-30.452,-2.8072e-05,-0.0011408,-0.0018354,0.00017238,-0.0004823,-0.001356,0.99886,0.023474,0.0034698,0.0040444,0.020725
0.93,0.046327,0.0058742,0.0088021,0.03292,-0.011295,0.019387,-0.013274,0.99771,0.0089836,-4.7045,55.589,-30.709,-0.0012421,7.3075e-05,-0.00062312,-0.00080177,-0.00011157,-0.0012285,0.99888,0.023129,0.0030406,0.0043281,0.020725
0.94,0.045485,0.0051122,0.0096034,0.028902,-0.010714,0.025031,-0.013083,0.99677,0.0091714,-4.7045,55.589,-30.709,-2.4062e-05,8.0511e-05,0.00058532,-0.0002432,2.0772e-05,-0.00035399,0.99889,0.022709,0.0026666,0.0047382,0.020725
0.95,0.044928,0.0049017,0.0085428,0.033538,-0.0011532,-0.013134,-0.013465,0.99715,0.0093592,-4.7918,55.494,-31.053,-0.0012381,0.0012867,-0.00063067,-0.00093995,0.00090523,-0.00080529,0.9989,0.022433,0.0025481,0.0042116,0.020725
0.96,0.044894,0.0044857,0.006892,0.0431,-0.0065524,-0.026006,-0.013656,0.99752,0.0093592,-4.7918,55.494,-31.053,-2.7743e-05,0.0012827,-0.00062868,-0.00032775,0.001169,-0.00090485,0.99891,0.022419,0.0023214,0.0033919,0.020725
0.97,0.045678,0.0054124,0.0060486,0.059188,0.020904,-0.010725,-0.013656,0.99808,0.009547,-4.9664,55.589,-30.795,-2.7656e-05,6.8311e-05,-0.00063436,-0.00014487,0.00041539,-0.00042603,0.99891,0.02281,0.0027767,0.0029591,0.020725
0.98,0.047436,0.0087023,0.0039563,0.078434,0.071098,-0.036144,-0.013465,0.99771,0.0093592,-4.9664,55.589,-30.795,0.0011866,6.4262e-05,-0.00063619,0.00076347,0.00017061,-0.00032308,0.99889,0.023687,0.0044003,0.0018727,0.020725
0.99,0.045071,0.007106,0.0069945,0.10441,0.055663,-0.066394,-0.012892,0.99771,0.0093592,-4.5299,55.494,-30.795,-2.7481e-05,0.001282,-0.00063418,0.00025085,0.00095079,-0.0013532,0.99892,0.022503,0.0036337,0.0034133,0.020725
1,0.046629,0.0082314,0.0052097,0.075754,0.029281,-0.029389,-0.013465,0.99733,0.0091714,-4.5299,55.494,-30.795,-3.1228e-05,0.0012818,0.00057813,4.9581e-05,0.0011723,-0.00072091,0.99891,0.023282,0.0041786,0.002506,0.020725
