time,EqKm_x,EqKm_y,EqKm_z,Sens_x,Sens_y,Sens_z,a_x,a_y,a_z,m_x,m_y,m_z,g_x,g_y,g_z,Km_g_x,Km_g_y,Km_g_z,qKm_w,qKm_x,qKm_y,qKm_z,J 
0.26,0.020605,0.012901,0.03423,0.061565,0.016115,0.019259,-0.055814,-0.78514,-0.0035422,-3.3923,-25.97,0.52055,0.0010432,-0.00043353,8.8343e-05,-0.073943,-0.067215,0.068929,1.0039,0.010233,0.0065995,0.017117,0.020724
0.27,0.022186,0.013752,0.034214,0.06222,0.016556,0.017676,-0.056927,-0.7818,-0.002783,-3.3923,-25.97,0.52055,0.0022579,0.00078581,-0.0011222,-0.071703,-0.063649,0.067685,1.0057,0.01104,0.0070246,0.017131,0.020724
0.28,0.022939,0.013917,0.035407,0.060992,0.017501,0.057016,-0.056927,-0.80462,-0.0022136,-3.741,-25.221,0.27065,-0.00017371,-0.00043465,8.7774e-05,-0.070454,-0.063386,0.064108,1.0077,0.011437,0.0071066,0.017763,0.020724
0.29,0.023617,0.013915,0.036829,0.062193,0.015587,0.065255,-0.056927,-0.79516,-0.003732,-3.741,-25.221,0.27065,0.001041,-0.00042944,-0.0023408,-0.067756,-0.061985,0.059407,1.0098,0.011798,0.0071063,0.018515,0.020724
0.3,0.024561,0.014183,0.037729,0.061547,0.016489,0.050944,-0.056185,-0.79275,-0.002783,-3.8282,-25.689,0.35395,-0.00017645,0.0020002,8.3387e-05,-0.066968,-0.058041,0.059444,1.0118,0.012294,0.0072392,0.019004,0.020725
0.31,0.025406,0.01428,0.038806,0.061548,0.014665,0.058553,-0.056556,-0.80203,-0.0043013,-3.8282,-25.689,0.35395,-0.00017589,-0.00043823,0.0013011,-0.065313,-0.057283,0.058379,1.0139,0.012743,0.0072881,0.019585,0.020725
0.32,0.025753,0.013835,0.041049,0.061882,0.012518,0.092338,-0.056185,-0.78848,-0.0054401,-3.741,-25.408,0.18735,0.0010426,0.00077729,8.6683e-05,-0.061885,-0.055691,0.053676,1.0159,0.012942,0.0070733,0.020767,0.020725
0.33,0.026404,0.013849,0.042721,0.061937,0.016554,0.076655,-0.057298,-0.80536,-0.0029728,-3.741,-25.408,0.18735,-0.0001748,0.00077101,8.6409e-05,-0.060683,-0.053689,0.051988,1.018,0.013294,0.007085,0.021657,0.020725
0.34,0.0277,0.014374,0.042909,0.062571,0.01622,0.039309,-0.057113,-0.78885,-0.0041115,-4.0026,-25.221,0.35395,-0.0013922,0.00076857,-0.001128,-0.060264,-0.051121,0.050712,1.0199,0.013976,0.0073448,0.021788,0.020725
0.35,0.028919,0.014821,0.043106,0.062004,0.015908,0.040851,-0.056185,-0.78422,-0.0044911,-4.0026,-25.221,0.35395,-0.00017752,-0.0016621,-0.0023463,-0.058042,-0.050793,0.048064,1.0218,0.01462,0.0075657,0.021922,0.020725
0.36,0.029976,0.015072,0.043801,0.06297,0.015212,0.05405,-0.056742,-0.78718,-0.0048707,-3.5666,-25.408,0.27065,0.0010339,-0.00045284,-0.001125,-0.054972,-0.048939,0.045917,1.0237,0.015183,0.0076921,0.022313,0.020725
0.37,0.030988,0.015291,0.044508,0.062072,0.015302,0.055409,-0.056742,-0.78718,-0.0048707,-3.5666,-25.408,0.27065,0.0010339,-0.00045284,-0.001125,-0.052806,-0.047152,0.044098,1.0255,0.015725,0.0078031,0.02271,0.020725
0.38,0.031701,0.015188,0.046424,0.065018,0.015301,0.08593,-0.057298,-0.77661,-0.0035422,-3.5666,-25.221,0.18735,-0.00018674,0.00076417,8.0964e-05,-0.051499,-0.044831,0.042795,1.0272,0.016112,0.0077644,0.023731,0.020725
0.39,0.03235,0.015071,0.048351,0.063589,0.015359,0.088216,-0.057298,-0.77661,-0.0035422,-3.5666,-25.221,0.18735,-0.00018674,0.00076417,8.0964e-05,-0.049906,-0.042954,0.041303,1.0289,0.016466,0.0077202,0.02476,0.020725
0.4,0.033936,0.015719,0.047244,0.064252,0.014853,0.016578,-0.057298,-0.78013,-0.0050605,-3.4795,-25.876,0.52055,0.0010286,-0.00044712,0.0012869,-0.04829,-0.040832,0.044012,1.0305,0.017306,0.0080335,0.024217,0.020725
0.41,0.034922,0.015926,0.04748,0.060746,0.014629,0.049712,-0.056185,-0.79535,-0.0052503,-3.741,-25.408,0.35395,-0.00018114,0.0019826,7.6402e-05,-0.047147,-0.038168,0.040671,1.032,0.017838,0.008137,0.024369,0.020725
0.42,0.035974,0.016158,0.047679,0.062888,0.014841,0.049079,-0.05767,-0.7883,-0.0048707,-3.741,-25.408,0.35395,-0.00017673,-0.00045197,0.0012903,-0.045495,-0.037944,0.039584,1.0334,0.018403,0.0082541,0.0245,0.020725
0.43,0.036358,0.015818,0.050358,0.062382,0.014842,0.10791,-0.056742,-0.78496,-0.0048707,-3.8282,-25.408,0.020747,0.0010418,-0.00045438,7.592e-05,-0.042227,-0.038031,0.033365,1.0347,0.018619,0.0081099,0.025919,0.020725
0.44,0.036778,0.015508,0.053295,0.064102,0.015203,0.11521,-0.057113,-0.7755,-0.0039217,-3.8282,-25.408,0.020747,-0.0001718,-0.00045678,7.9514e-05,-0.040972,-0.036966,0.03104,1.0359,0.018852,0.007985,0.027473,0.020725
0.45,0.03785,0.015741,0.053551,0.064452,0.01482,0.055629,-0.056556,-0.76993,-0.0039217,-3.741,-25.408,0.35395,0.0010352,-0.00045533,8.3096e-05,-0.039506,-0.034523,0.033533,1.0371,0.019426,0.0081065,0.027631,0.020725
0.46,0.038957,0.015996,0.053527,0.064321,0.014872,0.049995,-0.057113,-0.77364,-0.0044911,-3.741,-25.408,0.35395,0.0010358,-0.00046156,-0.0011351,-0.037944,-0.032874,0.032248,1.0382,0.020018,0.0082367,0.027641,0.020725
0.47,0.040066,0.01636,0.053149,0.063748,0.016469,0.042224,-0.057113,-0.78533,-0.0033524,-3.741,-25.595,0.35395,0.0010363,-0.00046394,0.0012929,-0.036592,-0.031475,0.033088,1.0392,0.020612,0.0084161,0.027465,0.020725
0.48,0.041132,0.016633,0.052907,0.06438,0.015531,0.045625,-0.057484,-0.77976,-0.0039217,-3.741,-25.595,0.35395,0.0010369,-0.00046631,8.2336e-05,-0.035081,-0.030184,0.031335,1.0401,0.021183,0.0085523,0.027357,0.020725
0.49,0.041634,0.016412,0.054919,0.061828,0.014178,0.096627,-0.05637,-0.79442,-0.0050605,-3.3051,-25.408,0.10405,0.0022516,-0.001679,8.2076e-05,-0.032443,-0.030587,0.026308,1.0409,0.021456,0.0084691,0.028427,0.020725
0.5,0.042164,0.016335,0.05692,0.06259,0.016524,0.097596,-0.05637,-0.78997,-0.0031626,-3.3051,-25.408,0.10405,0.0010419,0.00074311,0.001296,-0.031637,-0.028152,0.025788,1.0417,0.021741,0.008456,0.029489,0.020725
0.51,0.043136,0.016596,0.056293,0.06255,0.015264,0.041125,-0.057113,-0.78904,-0.003732,-3.5666,-25.128,0.43725,-0.00017174,-0.0016875,-0.0011326,-0.031867,-0.027276,0.027359,1.0424,0.022262,0.0085833,0.029176,0.020725
0.52,0.044163,0.016942,0.055264,0.063485,0.016228,0.032041,-0.057484,-0.7883,-0.003732,-3.5666,-25.128,0.43725,0.0010468,-0.00047189,0.0012916,-0.030158,-0.025437,0.028641,1.0431,0.022813,0.008747,0.028651,0.020725
0.53,0.044717,0.016943,0.056777,0.062602,0.017073,0.087845,-0.056556,-0.78718,-0.0025932,-3.8282,-25.315,0.10405,0.0010473,0.00073608,7.7223e-05,-0.028318,-0.024288,0.023469,1.0436,0.023108,0.0087691,0.029454,0.020725
0.54,0.045322,0.016842,0.058517,0.064346,0.015521,0.093865,-0.057298,-0.78162,-0.0044911,-3.8282,-25.315,0.10405,0.0010517,-0.00048039,7.3146e-05,-0.026755,-0.024015,0.020488,1.0441,0.023428,0.0087467,0.030374,0.020725
0.55,0.046601,0.017264,0.055954,0.066134,0.015196,0.00077395,-0.057298,-0.77049,-0.0041115,-3.5666,-25.595,0.60385,-0.00015813,0.00073527,6.9082e-05,-0.027064,-0.021065,0.025588,1.0446,0.024113,0.0089332,0.029041,0.020725
0.56,0.047732,0.017683,0.053281,0.064373,0.015791,-0.0030136,-0.056742,-0.77123,-0.0041115,-3.5666,-25.595,0.60385,-0.0013718,-0.00047736,6.1197e-05,-0.027266,-0.02041,0.026303,1.0451,0.024721,0.0091137,0.027646,0.020725
0.57,0.048117,0.017509,0.05555,0.063146,0.015997,0.10253,-0.056742,-0.77475,-0.003732,-3.8282,-25.408,0.020747,0.001057,0.00073446,-0.0011493,-0.024082,-0.02025,0.017505,1.0453,0.024922,0.009062,0.028841,0.020725
0.58,0.048496,0.017403,0.057921,0.063277,0.017335,0.1058,-0.05637,-0.76288,-0.0020238,-3.8282,-25.408,0.020747,0.0010537,0.00073214,0.0012826,-0.022444,-0.019578,0.016794,1.0456,0.025117,0.0090445,0.030087,0.020725
0.59,0.049009,0.017411,0.058862,0.062808,0.016522,0.077196,-0.055999,-0.77216,-0.0025932,-3.5666,-25.315,0.18735,-0.0013703,-0.00048432,-0.0011459,-0.023248,-0.019204,0.016373,1.0458,0.025387,0.0090663,0.030584,0.020725
0.6,0.049649,0.017477,0.059782,0.066095,0.017231,0.077684,-0.057484,-0.76177,-0.0025932,-3.5666,-25.315,0.18735,-0.00015947,-0.00047895,0.0012822,-0.021775,-0.018505,0.017378,1.046,0.025721,0.0091179,0.031066,0.020725
0.61,0.050321,0.017445,0.061378,0.068573,0.0164,0.093166,-0.056742,-0.73988,-0.002783,-3.741,-25.408,0.10405,-0.00015513,0.0019432,6.3986e-05,-0.020492,-0.016255,0.015119,1.046,0.026069,0.0091331,0.031902,0.020725
0.62,0.050972,0.017625,0.061566,0.065567,0.018733,0.064314,-0.056927,-0.76807,-0.0022136,-3.741,-25.408,0.10405,-0.0013765,-0.0016977,6.3784e-05,-0.020558,-0.017581,0.014282,1.0461,0.026408,0.0092314,0.031999,0.020725
0.63,0.051765,0.018007,0.058942,0.06345,0.018185,0.0046231,-0.055999,-0.77234,-0.0024034,-3.5666,-25.408,0.43725,0.0010485,0.00073209,6.3582e-05,-0.018809,-0.015068,0.017957,1.0463,0.026833,0.0093901,0.030621,0.020725
0.64,0.052456,0.018327,0.057108,0.063713,0.018872,0.019583,-0.055999,-0.77327,-0.0014544,-3.5666,-25.408,0.43725,-0.0013792,0.00072978,6.3382e-05,-0.019403,-0.013882,0.018881,1.0464,0.0272,0.0095279,0.029657,0.020725
0.65,0.052737,0.018214,0.058793,0.062405,0.016597,0.093393,-0.05637,-0.78496,-0.0033524,-3.4795,-25.408,0.10405,-0.00016459,-0.0017046,0.0012812,-0.017835,-0.015418,0.01413,1.0463,0.02734,0.0095014,0.030538,0.020725
0.66,0.053072,0.018294,0.059733,0.062442,0.019075,0.078181,-0.056185,-0.78292,-0.0016442,-3.4795,-25.408,0.10405,-0.00016407,0.00072903,-0.0011473,-0.016893,-0.013791,0.011447,1.0463,0.027509,0.0095578,0.031026,0.020725
0.67,0.053369,0.018472,0.06018,0.060798,0.020607,0.068438,-0.055442,-0.78496,0.00025371,-3.4795,-25.408,0.10405,0.0010506,0.0019447,-0.0011475,-0.015398,-0.012081,0.011136,1.0462,0.027659,0.0096539,0.031254,0.020725
0.68,0.05372,0.018605,0.060928,0.062512,0.020097,0.07531,-0.055071,-0.76715,-0.00069526,-3.4795,-25.408,0.10405,0.0010511,-0.00048972,-0.0011516,-0.014348,-0.012796,0.010224,1.0461,0.027834,0.0097339,0.03164,0.020725
0.69,0.054299,0.018871,0.058823,0.063388,0.019045,0.015478,-0.055442,-0.76511,-0.00088505,-3.5666,-25.221,0.43725,0.0010516,-0.00048434,-0.001148,-0.013797,-0.011969,0.013966,1.0461,0.028142,0.0098409,0.030531,0.020725
0.7,0.05479,0.019255,0.056181,0.061355,0.021254,0.0025695,-0.055628,-0.78422,6.3918e-05,-3.5666,-25.221,0.43725,0.0010521,0.00073133,0.0012801,-0.013306,-0.01057,0.016699,1.046,0.028405,0.0099948,0.029139,0.020725
0.71,0.055162,0.019497,0.05511,0.061632,0.020859,0.033529,-0.055442,-0.77865,6.3918e-05,-3.4795,-25.595,0.27065,-0.00016149,0.00072902,-0.0011522,-0.013413,-0.010113,0.013112,1.0459,0.028598,0.010101,0.02857,0.020725
0.72,0.055471,0.019644,0.055002,0.061998,0.020247,0.052459,-0.055628,-0.77772,0.00025371,-3.4795,-25.595,0.27065,0.0022673,-0.0016977,-0.0011524,-0.011336,-0.011319,0.011702,1.0458,0.028754,0.010176,0.028506,0.020725
0.73,0.055791,0.019738,0.05549,0.06329,0.019836,0.064865,-0.055442,-0.77475,0.0006333,-3.4795,-25.876,0.18735,-0.00016047,0.00073208,0.0024898,-0.011933,-0.0098468,0.01243,1.0456,0.028913,0.010234,0.028754,0.020725
0.74,0.056088,0.019808,0.056072,0.063325,0.019755,0.067482,-0.055257,-0.76733,-0.00012588,-3.4795,-25.876,0.18735,-0.00015997,0.00072976,6.1349e-05,-0.011691,-0.0090576,0.010294,1.0454,0.029058,0.010281,0.02905,0.020725
0.75,0.05646,0.019956,0.05577,0.064108,0.020311,0.049297,-0.055442,-0.76548,0.0004435,-3.6538,-25.128,0.27065,-0.0001633,-0.001697,0.0012753,-0.01129,-0.010084,0.011486,1.0452,0.029247,0.010354,0.028883,0.020725
0.76,0.056757,0.020336,0.054358,0.061541,0.024077,0.025579,-0.055257,-0.77809,0.0025312,-3.6538,-25.128,0.27065,-0.00017045,0.00072899,6.4796e-05,-0.010961,-0.0085268,0.01159,1.045,0.029399,0.010521,0.028133,0.020725
0.77,0.057079,0.020697,0.051736,0.061161,0.023248,-0.00092351,-0.054515,-0.77976,0.0021516,-3.8282,-25.408,0.43725,0.0010442,-0.0016978,0.0012787,-0.0098458,-0.0092035,0.013936,1.0448,0.029571,0.010661,0.026752,0.020725
0.78,0.057421,0.020982,0.049536,0.062391,0.02258,0.005549,-0.055071,-0.77049,0.0013925,-3.8282,-25.408,0.43725,0.0010409,0.00073204,-0.0011421,-0.0090595,-0.0074499,0.012176,1.0447,0.029752,0.010771,0.025591,0.020725
0.79,0.057701,0.021293,0.047826,0.061864,0.023849,0.01337,-0.054143,-0.76307,0.0023414,-3.741,-25.595,0.35395,-0.00017266,-0.0017024,7.1827e-05,-0.0093645,-0.0085231,0.011516,1.0445,0.029898,0.0109,0.024687,0.020725
0.8,0.057988,0.021522,0.046697,0.062888,0.023004,0.023858,-0.054886,-0.76678,0.0021516,-3.741,-25.595,0.35395,-0.00017211,0.0019416,6.7766e-05,-0.0091151,-0.0060895,0.01085,1.0442,0.030044,0.010998,0.024087,0.020725
0.81,0.058083,0.021493,0.047025,0.060429,0.019572,0.053466,-0.054515,-0.77475,6.3918e-05,-3.741,-25.315,0.27065,-0.0001754,-0.0017031,6.7552e-05,-0.0087918,-0.0076708,0.0083426,1.044,0.030085,0.010992,0.024252,0.020725
0.82,0.058209,0.021775,0.046296,0.060398,0.024505,0.03098,-0.054143,-0.77717,0.0031006,-3.741,-25.315,0.27065,-0.00017485,-0.00049129,6.7339e-05,-0.0085077,-0.0072412,0.0086758,1.0437,0.030144,0.01112,0.023861,0.020725
0.83,0.058316,0.021862,0.046294,0.060677,0.021521,0.04581,-0.0547,-0.78013,0.0015823,-4.177,-25.783,0.27065,-0.0013846,0.00072057,7.096e-05,-0.0089385,-0.0060257,0.0075108,1.0434,0.030191,0.011165,0.023852,0.020725
0.84,0.058431,0.021993,0.046041,0.060798,0.022608,0.040499,-0.055442,-0.78588,0.0015823,-4.177,-25.783,0.27065,0.0010442,0.00072596,-0.0011357,-0.0071139,-0.0054533,0.0060918,1.0432,0.030242,0.011228,0.02371,0.020725
0.85,0.05848,0.022125,0.047239,0.060538,0.023802,0.070557,-0.054886,-0.78922,0.0032904,-3.5666,-25.408,0.020747,-0.00016939,0.00072751,0.0012923,-0.0071734,-0.005475,0.0049504,1.0428,0.030251,0.011313,0.024326,0.020725
0.86,0.058427,0.022326,0.047681,0.057977,0.024791,0.055773,-0.052844,-0.77661,0.0021516,-3.5666,-25.408,0.020747,-0.00017269,-0.0004851,8.1742e-05,-0.0070675,-0.0060655,0.0031916,1.0425,0.030209,0.011418,0.024546,0.020725
0.87,0.058641,0.022635,0.044271,0.060834,0.024773,-0.024335,-0.055071,-0.78459,0.0025312,-3.5666,-25.689,0.43725,0.0010458,-0.0004874,-0.0011288,-0.0059613,-0.0055035,0.0075227,1.0423,0.030329,0.01152,0.022758,0.020725
0.88,0.058749,0.022846,0.041766,0.059289,0.02376,-0.008158,-0.054329,-0.78922,0.0021516,-3.5666,-25.689,0.43725,-0.00016778,0.0019386,8.5048e-05,-0.0063517,-0.0034898,0.0091947,1.0421,0.03039,0.011587,0.021443,0.020725
0.89,0.0588,0.022899,0.041651,0.059542,0.022326,0.039484,-0.053401,-0.77735,0.0017721,-3.3923,-25.408,0.18735,0.0022572,-0.00048815,-0.0011332,-0.0045282,-0.0047147,0.0051158,1.0418,0.030408,0.011614,0.021375,0.020725
0.9,0.05882,0.02318,0.040826,0.058623,0.026522,0.024128,-0.054143,-0.79442,0.0044292,-3.3923,-25.408,0.18735,-0.00017438,0.00072753,7.6857e-05,-0.005523,-0.0042181,0.0057724,1.0415,0.030412,0.011739,0.020936,0.020725
0.91,0.058826,0.023324,0.039194,0.058331,0.023874,0.0065429,-0.054515,-0.80369,0.0025312,-3.5666,-25.689,0.35395,-0.001388,0.0007214,-0.0011375,-0.0065311,-0.0036227,0.006212,1.0412,0.030415,0.011786,0.020078,0.020725
0.92,0.058898,0.023477,0.037599,0.059878,0.024158,0.0057763,-0.054515,-0.79201,0.002721,-3.5666,-25.689,0.35395,-0.0013874,0.00072296,7.2539e-05,-0.0065845,-0.0033231,0.0070071,1.0409,0.030452,0.011839,0.01924,0.020725
0.93,0.058978,0.023645,0.036153,0.060186,0.024629,0.0073048,-0.054329,-0.78366,0.0029108,-3.741,-25.408,0.35395,-0.00017656,-0.00048963,-0.0011418,-0.0055583,-0.0039733,0.0060705,1.0407,0.030492,0.011901,0.018479,0.020725
0.94,0.059114,0.02387,0.034321,0.061162,0.025687,-0.0022649,-0.054143,-0.77104,0.002721,-3.741,-25.408,0.35395,-0.000176,0.00072605,7.2082e-05,-0.0050231,-0.0032026,0.006318,1.0404,0.030563,0.011985,0.017517,0.020725
0.95,0.05915,0.024036,0.033729,0.059812,0.02551,0.022032,-0.054143,-0.77865,0.0034802,-3.3923,-25.595,0.18735,-0.00017928,0.0007276,7.1854e-05,-0.0047393,-0.0030677,0.0046007,1.0401,0.030575,0.012059,0.017201,0.020725
0.96,0.059118,0.024197,0.033118,0.058388,0.025695,0.020913,-0.054329,-0.7985,0.0029108,-3.3923,-25.595,0.18735,-0.00018255,0.00072913,7.546e-05,-0.0046191,-0.0028711,0.0036933,1.0398,0.030552,0.01213,0.016876,0.020725
0.97,0.059048,0.02432,0.031517,0.057156,0.024568,-0.00050976,-0.053772,-0.79702,0.002721,-3.9154,-25.502,0.35395,-0.0013999,-0.0016976,7.1389e-05,-0.0053475,-0.0042072,0.0050158,1.0395,0.030516,0.012167,0.016038,0.020725
0.98,0.059051,0.024509,0.030124,0.058821,0.025899,0.0023476,-0.054886,-0.80184,0.0034802,-3.9154,-25.502,0.35395,-0.00018905,0.00073219,0.0012853,-0.0045248,-0.0028763,0.0063519,1.0393,0.030516,0.01224,0.015307,0.020725
0.99,0.059067,0.024525,0.028238,0.058773,0.022636,-0.0090693,-0.053958,-0.78774,0.0021516,-3.5666,-25.315,0.43725,0.001018,0.00073754,7.0939e-05,-0.0033258,-0.002171,0.0066983,1.039,0.030527,0.012222,0.014322,0.020725
1,0.059089,0.024587,0.027082,0.059053,0.02369,0.0044043,-0.054143,-0.79164,0.002721,-3.5666,-25.315,0.43725,0.0022289,-0.0016931,6.6881e-05,-0.002013,-0.0035834,0.0068225,1.0387,0.030537,0.012237,0.013717,0.020725
1.01,0.059103,0.024568,0.02817,0.059586,0.022937,0.049886,-0.054143,-0.7959,0.002721,-3.4795,-25.595,0.18735,-0.00019871,0.0019547,7.0504e-05,-0.0031655,-0.0016961,0.0032995,1.0384,0.030529,0.012248,0.014278,0.020725
1.02,0.059073,0.024642,0.028412,0.058407,0.024663,0.032821,-0.054515,-0.80425,0.0029108,-3.4795,-25.595,0.18735,-0.00020191,-0.00047209,0.0012806,-0.0034249,-0.0027164,0.0030919,1.0381,0.030503,0.01229,0.014399,0.020725
1.03,0.059227,0.024761,0.027589,0.061892,0.025137,0.010799,-0.054515,-0.77457,0.0038598,-3.4795,-25.408,0.27065,-0.00020511,0.00073971,0.0012804,-0.0032241,-0.0020666,0.004547,1.0378,0.030579,0.012339,0.013964,0.020725
