time,Node01.Gqw,Node01.Gqx,Node01.Gqy,Node01.Gqz,Node01.Lqw,Node01.Lqx,Node01.Lqy,Node01.Lqz,Node01.rx,Node01.ry,Node01.rz,Node01.lx,Node01.ly,Node01.lz,Node01.ax,Node01.ay,Node01.az,Node01.mx,Node01.my,Node01.mz,Node01.gx,Node01.gy,Node01.gz,Node01.temp,Node02.Gqw,Node02.Gqx,Node02.Gqy,Node02.Gqz,Node02.Lqw,Node02.Lqx,Node02.Lqy,Node02.Lqz,Node02.rx,Node02.ry,Node02.rz,Node02.lx,Node02.ly,Node02.lz,Node02.ax,Node02.ay,Node02.az,Node02.mx,Node02.my,Node02.mz,Node02.gx,Node02.gy,Node02.gz,Node02.temp,Node03.Gqw,Node03.Gqx,Node03.Gqy,Node03.Gqz,Node03.Lqw,Node03.Lqx,Node03.Lqy,Node03.Lqz,Node03.rx,Node03.ry,Node03.rz,Node03.lx,Node03.ly,Node03.lz,Node03.ax,Node03.ay,Node03.az,Node03.mx,Node03.my,Node03.mz,Node03.gx,Node03.gy,Node03.gz,Node03.temp,Node04.Gqw,Node04.Gqx,Node04.Gqy,Node04.Gqz,Node04.Lqw,Node04.Lqx,Node04.Lqy,Node04.Lqz,Node04.rx,Node04.ry,Node04.rz,Node04.lx,Node04.ly,Node04.lz,Node04.ax,Node04.ay,Node04.az,Node04.mx,Node04.my,Node04.mz,Node04.gx,Node04.gy,Node04.gz,Node04.temp,Node05.Gqw,Node05.Gqx,Node05.Gqy,Node05.Gqz,Node05.Lqw,Node05.Lqx,Node05.Lqy,Node05.Lqz,Node05.rx,Node05.ry,Node05.rz,Node05.lx,Node05.ly,Node05.lz,Node05.ax,Node05.ay,Node05.az,Node05.mx,Node05.my,Node05.mz,Node05.gx,Node05.gy,Node05.gz,Node05.temp
2.77277,0.988067,-0.011254,-0.1522,-0.020778,1,0.000013,0.000645,0.00005,0.000026,0.00129,0.0001,0.000717,-0.000399,-0.000671,0.000158,0.991382,0.016482,17.572721,54.061352,-3.912739,0.072775,0.016175,0.02861,28.064888,0.00233,0.999503,-0.022896,0.021549,0.999997,0.000319,0.001867,0.001549,0.000644,0.003733,0.0031,0.002175,-0.000448,-0.000267,0.007728,-1.007139,0.007669,13.887946,-66.943764,2.410867,0.062169,-0.047985,0.037643,27.939884,0.109622,-0.028403,0.993565,0.002322,1,-0.000131,0.000301,-0.000139,-0.000263,0.000603,-0.000277,0.001529,-0.000605,-0.00014,-0.006633,1.000318,0.000444,-30.159042,54.795006,6.434887,-0.021342,-0.007744,-0.054106,28.964916,0.61169,0.017124,-0.790886,0.006428,1,0.000064,0.000231,-0.000094,0.000127,0.000462,-0.000188,0.001277,-0.000358,-0.000349,-0.014614,0.996706,-0.013229,-6.947526,52.659935,-25.086412,-0.066404,-0.11127,-0.143174,29.039919,0.734987,0.063447,0.063988,0.672067,0.999994,-0.002252,-0.000826,-0.002455,-0.0045,-0.001663,-0.004906,0.003143,-0.00082,-0.000537,0.996237,-0.010051,0.004713,67.665665,2.35291,-3.569512,0.022179,0.079941,-0.035408,26.689846
2.78278,0.988065,-0.011242,-0.152213,-0.020773,1,0.000026,0.000633,0.000052,0.000052,0.001265,0.000104,0.001032,-0.000968,-0.000524,0.000532,0.990821,0.016482,17.400021,54.631523,-4.42004,0.142111,-0.123007,0.028739,28.077389,0.002329,0.999503,-0.022899,0.021557,0.999997,0.00032,0.001875,0.001552,0.000645,0.00375,0.003105,0.002187,-0.000261,-0.000452,0.007728,-1.007325,0.007857,13.887946,-66.848557,2.49667,-0.007593,0.021512,-0.031602,27.964886,0.109622,-0.028403,0.993565,0.002325,1,-0.000134,0.000301,-0.000139,-0.000268,0.000601,-0.000278,0.000959,-0.000265,-0.000256,-0.006076,1.000689,0.000444,-30.246231,54.888592,6.268286,-0.021495,-0.077285,0.015191,28.989918,0.611692,0.017126,-0.790885,0.006428,1,0.000065,0.000233,-0.000096,0.00013,0.000465,-0.000191,0.000999,-0.000361,-0.000804,-0.014992,0.996706,-0.012852,-6.65038,52.57906,-25.010538,0.00337,-0.111138,-0.004031,29.114922,0.734991,0.063444,0.063982,0.672063,0.999994,-0.002259,-0.000828,-0.00246,-0.004513,-0.001668,-0.004917,0.00314,-0.000444,-0.00072,0.996613,-0.010051,0.004525,67.665665,2.93799,-3.65501,0.022548,0.010123,0.03405,26.677345
2.79279,0.988063,-0.011242,-0.152226,-0.020777,1,0.000026,0.00062,0.000048,0.000052,0.001239,0.000097,0.000599,-0.000196,-0.000285,0.000158,0.991568,0.01686,17.400021,54.631523,-4.42004,0.002971,-0.123058,-0.040478,28.064888,0.002329,0.999502,-0.022901,0.021566,0.999997,0.00032,0.001884,0.001555,0.000646,0.003767,0.00311,0.001771,0.000135,0.000655,0.007346,-1.007699,0.00673,13.887946,-66.848557,2.49667,-0.007349,0.021664,-0.031502,27.952385,0.109618,-0.028403,0.993565,0.002321,1,-0.000131,0.000305,-0.000139,-0.000261,0.00061,-0.000278,0.000662,0.000275,0.000066,-0.00589,1.001246,0.000064,-30.246231,54.888592,6.268286,0.047919,-0.007695,0.015143,28.977417,0.611706,0.017144,-0.790873,0.006431,1,0.000079,0.000251,-0.000108,0.000157,0.000502,-0.000216,0.000559,0.000546,-0.000092,-0.014236,0.997637,-0.012664,-6.65038,52.57906,-25.010538,0.142053,0.098347,-0.142929,28.877413,0.734992,0.063432,0.063976,0.672065,0.999994,-0.002271,-0.000824,-0.00246,-0.004539,-0.00166,-0.004917,0.002507,-0.000005,-0.000037,0.996988,-0.009282,0.005089,67.665665,2.93799,-3.65501,-0.046868,0.079657,0.103507,26.677345
2.8028,0.988069,-0.011238,-0.152187,-0.020781,1,0.000029,0.000658,0.000044,0.000058,0.001317,0.000089,-0.000217,0.000972,0.000613,-0.000403,0.992689,0.017992,17.400021,54.251408,-3.743638,0.072746,-0.053543,-0.040569,28.077389,0.002328,0.999502,-0.02291,0.02158,0.999997,0.000321,0.001898,0.001563,0.000647,0.003795,0.003127,0.00141,0.000711,0.001009,0.006965,-1.00826,0.006355,14.149811,-66.848557,2.410867,-0.007326,0.091161,0.037943,27.927385,0.109616,-0.028406,0.993565,0.002322,1,-0.000132,0.000307,-0.000142,-0.000264,0.000613,-0.000283,-0.000253,0.001332,0.000458,-0.005148,1.002359,-0.000505,-29.984667,55.16935,6.101686,-0.021578,-0.077236,-0.05425,28.989918,0.611705,0.017144,-0.790874,0.006432,1,0.000079,0.000249,-0.000107,0.000158,0.000498,-0.000214,-0.000835,0.001042,0.00072,-0.013103,0.998195,-0.011533,-6.873239,52.821686,-25.010538,0.002913,0.028691,-0.003567,28.777411,0.734996,0.063423,0.063982,0.67206,0.999994,-0.002274,-0.000815,-0.002468,-0.004544,-0.001641,-0.004932,0.002006,0.000986,0.000992,0.997927,-0.008512,0.00603,67.313812,2.742963,-3.65501,0.09219,0.14897,0.033835,26.677345
2.81281,0.988075,-0.011247,-0.152149,-0.020782,1,0.000019,0.000697,0.000046,0.000038,0.001394,0.000092,-0.00097,0.001186,0.000543,-0.001151,0.992875,0.01818,17.400021,54.251408,-3.743638,-0.066394,-0.053594,0.029124,28.064888,0.002328,0.999502,-0.022918,0.021588,0.999997,0.000321,0.001906,0.001571,0.000649,0.003812,0.003144,0.001207,0.000905,0.001744,0.006774,-1.008447,0.005603,14.149811,-66.848557,2.410867,-0.007303,0.021308,0.037823,27.927385,0.109616,-0.028395,0.993566,0.002312,1,-0.000121,0.000307,-0.000132,-0.000241,0.000614,-0.000264,-0.00067,0.000563,0.000911,-0.004777,1.001617,-0.001075,-29.984667,55.16935,6.101686,0.117401,-0.077212,0.085051,28.977417,0.611698,0.017144,-0.790879,0.006425,1,0.000073,0.000241,-0.000112,0.000147,0.000481,-0.000223,-0.000675,0.000669,0.000954,-0.012914,0.997823,-0.011721,-6.873239,52.821686,-25.010538,-0.067098,-0.041184,-0.07356,28.939915,0.735003,0.063409,0.063967,0.672056,0.999994,-0.002295,-0.000817,-0.002475,-0.004585,-0.001646,-0.004947,0.00215,0.000404,0.000961,0.997364,-0.008704,0.00603,67.313812,2.742963,-3.65501,-0.116577,0.010028,0.033508,26.689846
2.82282,0.988074,-0.011254,-0.152155,-0.020782,1,0.000012,0.000691,0.000047,0.000024,0.001381,0.000094,-0.000304,0.000215,0.000172,-0.00059,0.991942,0.017614,17.22732,54.15638,-4.33549,-0.066624,-0.054083,0.028812,28.077389,0.002327,0.999501,-0.02292,0.02159,0.999997,0.000322,0.001908,0.001573,0.00065,0.003815,0.003148,0.001624,0.000131,0.000076,0.007156,-1.007699,0.007293,13.887946,-67.038971,2.49667,-0.00684,-0.048544,-0.031861,27.927385,0.109601,-0.028398,0.993567,0.002308,1,-0.000118,0.000323,-0.000135,-0.000235,0.000645,-0.00027,-0.000372,-0.000349,-0.000205,-0.004777,1.000689,0.000064,-30.071856,54.982178,5.851784,0.047904,-0.077407,-0.053908,29.002417,0.611682,0.017147,-0.790892,0.006432,1,0.000081,0.00022,-0.000109,0.000162,0.000441,-0.000218,-0.00047,-0.00006,0.000206,-0.013669,0.997078,-0.011721,-7.021812,53.064312,-24.479431,0.142027,-0.041713,-0.003982,28.864914,0.735012,0.063405,0.063962,0.672047,0.999994,-0.002301,-0.000819,-0.002488,-0.004598,-0.00165,-0.004972,0.002611,0.000541,0.000115,0.997552,-0.009282,0.005277,67.577698,2.742963,-3.313018,0.022702,0.010216,-0.035943,26.652346
2.83283,0.988075,-0.011247,-0.152152,-0.020786,1,0.000019,0.000694,0.000042,0.000037,0.001388,0.000083,-0.000208,-0.000177,-0.000758,-0.000777,0.991568,0.016671,17.22732,54.15638,-4.33549,0.072937,0.015433,-0.040624,28.077389,0.002326,0.999501,-0.022929,0.021598,0.999997,0.000323,0.001916,0.001582,0.000651,0.003831,0.003165,0.000865,-0.000209,-0.00014,0.006392,-1.007325,0.007481,13.887946,-67.038971,2.49667,-0.006819,0.020955,0.037585,27.952385,0.109572,-0.028401,0.99357,0.002305,1,-0.000115,0.000351,-0.000138,-0.00023,0.000703,-0.000276,-0.000093,0.000037,-0.000724,-0.004962,1.00106,0.000633,-30.071856,54.982178,5.851784,0.048192,0.061748,-0.053958,28.977417,0.611663,0.017147,-0.790906,0.006433,1,0.000082,0.000196,-0.000108,0.000165,0.000393,-0.000216,-0.000059,0.000149,-0.000658,-0.014614,0.997264,-0.01191,-7.021812,53.064312,-24.479431,0.072671,-0.111586,-0.00375,28.977417,0.73502,0.063388,0.063961,0.672039,0.999994,-0.002314,-0.000809,-0.002501,-0.004623,-0.001631,-0.004997,0.001772,0.000038,-0.001091,0.996988,-0.008704,0.00396,67.577698,2.742963,-3.313018,-0.046715,0.149315,-0.036049,26.652346
2.84284,0.988076,-0.011246,-0.15214,-0.020781,1,0.00002,0.000706,0.000046,0.00004,0.001413,0.000093,-0.000547,0.000395,-0.000876,-0.001151,0.992128,0.016671,17.659071,54.441467,-4.33549,0.003581,0.015604,0.02885,28.064888,0.00232,0.999501,-0.022931,0.021608,0.999997,0.00033,0.001926,0.001584,0.000665,0.00385,0.00317,0.000684,-0.0002,-0.000321,0.006201,-1.007325,0.007669,13.975234,-66.943764,2.925688,0.063207,0.020888,-0.03166,27.952385,0.109569,-0.028399,0.993571,0.002301,1,-0.000111,0.000355,-0.000137,-0.000223,0.00071,-0.000275,-0.000141,0.00022,-0.000543,-0.004962,1.001246,0.000444,-30.159042,54.888592,6.434887,0.04804,0.061773,0.015558,28.989918,0.61167,0.01716,-0.7909,0.006438,1,0.000094,0.000206,-0.000116,0.000187,0.000412,-0.000231,-0.000138,0.000329,-0.000462,-0.014425,0.997451,-0.01191,-7.021812,53.064312,-25.769266,0.072661,0.097023,-0.073303,28.989918,0.73503,0.063384,0.063956,0.67203,0.999994,-0.002321,-0.000812,-0.002513,-0.004637,-0.001635,-0.005023,0.002112,0.000386,-0.000571,0.997364,-0.008897,0.004525,67.489738,2.840477,-3.484014,0.022778,0.010152,-0.036155,26.689846
2.85285,0.988078,-0.011251,-0.152129,-0.020777,1,0.000015,0.000717,0.000051,0.00003,0.001433,0.000103,-0.000511,-0.00016,-0.000461,-0.000964,0.991568,0.017048,17.659071,54.441467,-4.33549,-0.066216,0.015555,0.028758,28.077389,0.002313,0.999501,-0.022933,0.021618,0.999997,0.000336,0.001935,0.001586,0.000679,0.00387,0.003174,0.001031,-0.000586,0.000086,0.006583,-1.006952,0.007293,13.975234,-66.943764,2.925688,0.063008,0.021042,-0.031779,27.939884,0.109565,-0.028398,0.993571,0.002297,1,-0.000108,0.000359,-0.000137,-0.000215,0.000717,-0.000274,-0.000137,-0.000521,-0.000362,-0.004962,1.000504,0.000254,-30.159042,54.888592,6.434887,0.047888,0.061797,0.015509,28.989918,0.611679,0.017161,-0.790894,0.006427,1,0.000086,0.000216,-0.000124,0.000173,0.000432,-0.000247,-0.000216,-0.000971,-0.000685,-0.014614,0.996147,-0.011721,-7.021812,53.064312,-25.769266,-0.135825,0.096936,-0.073292,29.114922,0.735043,0.063374,0.063947,0.672016,0.999994,-0.002334,-0.000814,-0.002532,-0.004663,-0.00164,-0.005061,0.002124,-0.000553,-0.000193,0.996425,-0.008897,0.004901,67.489738,2.840477,-3.484014,-0.046859,0.01012,-0.105826,26.664846
2.86286,0.988079,-0.011251,-0.152122,-0.020782,1,0.000014,0.000725,0.000046,0.000028,0.001449,0.000092,-0.000094,-0.000541,0.000074,-0.000403,0.991195,0.017426,17.400021,54.821583,-4.25094,0.003559,0.015506,-0.040898,28.052389,0.002306,0.9995,-0.022941,0.021621,0.999997,0.000343,0.001939,0.001595,0.000693,0.003876,0.003191,0.001777,-0.000803,0.000507,0.007346,-1.006765,0.006918,13.800657,-67.038971,2.839885,0.062809,-0.04859,0.037667,27.939884,0.109571,-0.028404,0.99357,0.002298,1,-0.000109,0.000353,-0.000142,-0.000218,0.000706,-0.000285,0.000532,-0.00048,-0.000015,-0.005705,1.000504,0.000064,-30.071856,54.888592,6.601489,-0.021828,0.062041,-0.054105,28.989918,0.611689,0.017169,-0.790886,0.006437,1,0.000099,0.00023,-0.000124,0.000198,0.00046,-0.000247,-0.000018,-0.000966,-0.000048,-0.014047,0.996147,-0.012098,-6.724666,52.74081,-25.010538,0.142644,0.09685,-0.003275,28.977417,0.735048,0.06337,0.063941,0.672012,0.999994,-0.00234,-0.000816,-0.002538,-0.004677,-0.001644,-0.005073,0.002995,-0.000811,0.000411,0.996237,-0.009666,0.005654,67.841583,2.547937,-3.484014,0.022854,0.010527,0.033419,26.677345
2.87287,0.988079,-0.011252,-0.152121,-0.020787,1,0.000012,0.000725,0.000041,0.000025,0.001451,0.000082,0.000425,0.000188,0.00041,0.000158,0.991942,0.017614,17.400021,54.821583,-4.25094,0.003328,-0.054109,-0.040988,28.077389,0.002293,0.9995,-0.022943,0.021625,0.999997,0.000356,0.001942,0.001597,0.000718,0.003883,0.003196,0.001783,-0.000053,0.001089,0.007346,-1.007512,0.006355,13.800657,-67.038971,2.839885,0.132615,-0.048875,-0.031798,27.914885,0.109584,-0.028404,0.993569,0.002299,1,-0.00011,0.00034,-0.000142,-0.00022,0.00068,-0.000284,0.000734,0.00009,0.00062,-0.006076,1.00106,-0.000505,-30.071856,54.888592,6.601489,-0.022198,-0.0075,0.015411,29.002417,0.611689,0.017167,-0.790886,0.006456,1,0.000112,0.00023,-0.000111,0.000224,0.00046,-0.000221,0.000327,0.000156,0.00062,-0.01348,0.997264,-0.012664,-6.724666,52.74081,-25.010538,0.142851,-0.042587,0.135646,28.802412,0.735054,0.063366,0.063918,0.672008,0.999994,-0.002359,-0.00083,-0.002544,-0.004714,-0.001673,-0.005084,0.003031,-0.000437,0.000432,0.996613,-0.009666,0.005654,67.841583,2.547937,-3.484014,-0.116349,-0.128856,0.033094,26.664846
2.88288,0.988076,-0.011253,-0.15214,-0.020784,1,0.000012,0.000706,0.000045,0.000025,0.001412,0.000089,0.000932,-0.000205,0.00058,0.000719,0.991568,0.017614,17.48637,54.726555,-4.589141,0.003537,-0.054157,0.028487,28.077389,0.002293,0.9995,-0.022946,0.021633,0.999997,0.000357,0.00195,0.0016,0.00072,0.003899,0.0032,0.002735,-0.000284,0.000754,0.008301,-1.007325,0.00673,13.800657,-66.943764,2.410867,-0.006275,0.020624,-0.031697,27.952385,0.109577,-0.028409,0.99357,0.002295,1,-0.000106,0.000347,-0.000148,-0.000212,0.000694,-0.000296,0.001103,-0.000259,0.000688,-0.006447,1.000689,-0.000505,-30.33342,55.075764,6.018385,0.047657,-0.077261,-0.054203,28.989918,0.611705,0.01717,-0.790873,0.006452,1,0.000111,0.00025,-0.000115,0.000222,0.0005,-0.00023,0.001198,-0.000189,0.00104,-0.013291,0.996892,-0.013606,-6.501806,52.902561,-24.858793,0.003709,0.096898,-0.073039,28.902414,0.735055,0.063366,0.063908,0.672008,0.999994,-0.002366,-0.000838,-0.002544,-0.004727,-0.001689,-0.005084,0.003632,-0.000301,0.000525,0.9968,-0.010244,0.005842,67.92955,2.547937,-3.398516,0.02271,-0.059543,0.102775,26.677345
2.89289,0.988075,-0.011247,-0.152151,-0.020779,1,0.000019,0.000695,0.000048,0.000039,0.001389,0.000096,0.001069,-0.000591,0.000056,0.000719,0.991195,0.017048,17.48637,54.726555,-4.589141,0.073091,0.015579,0.028617,28.077389,0.002298,0.9995,-0.022948,0.021635,0.999997,0.000351,0.001952,0.001602,0.000709,0.003903,0.003205,0.002349,-0.000453,0.000537,0.007919,-1.007139,0.006918,13.800657,-66.943764,2.410867,-0.07604,-0.048786,-0.031817,27.927385,0.109556,-0.028403,0.993572,0.002291,1,-0.000103,0.000368,-0.000141,-0.000206,0.000736,-0.000283,0.001086,-0.000814,0.000089,-0.006261,1.000133,0.000064,-30.33342,55.075764,6.018385,0.047506,0.062113,0.084879,29.002417,0.611703,0.017157,-0.790875,0.006437,1,0.000091,0.000248,-0.000115,0.000183,0.000495,-0.000229,0.001257,-0.000735,0.000263,-0.014047,0.996333,-0.013417,-6.501806,52.902561,-24.858793,-0.204998,-0.181449,-0.003023,28.939915,0.735059,0.063363,0.063903,0.672004,0.999994,-0.002372,-0.00084,-0.00255,-0.004739,-0.001693,-0.005095,0.003615,-0.000683,-0.000427,0.996425,-0.010436,0.004901,67.92955,2.547937,-3.398516,0.022419,0.009771,0.032885,26.677345
2.9029,0.988074,-0.011254,-0.152157,-0.020779,1,0.000013,0.000689,0.000049,0.000026,0.001378,0.000098,0.001139,-0.000223,-0.000142,0.000719,0.991568,0.01686,17.22732,54.441467,-4.33549,-0.066051,-0.054036,0.028526,28.064888,0.002291,0.9995,-0.022951,0.021644,0.999997,0.000358,0.001962,0.001605,0.000723,0.003922,0.003211,0.002005,-0.000065,-0.000029,0.007537,-1.007512,0.007481,13.800657,-66.658142,2.754081,0.06311,0.020713,-0.031936,27.939884,0.109553,-0.028407,0.993572,0.002293,1,-0.000105,0.000371,-0.000146,-0.00021,0.000742,-0.000292,0.000562,-0.000656,-0.000215,-0.005705,1.000318,0.000254,-30.071856,54.982178,6.268286,-0.02177,-0.007429,-0.054519,29.002417,0.611692,0.017148,-0.790884,0.006436,1,0.000084,0.000234,-0.000108,0.000168,0.000467,-0.000216,0.000195,0.000163,-0.000202,-0.014236,0.997264,-0.012287,-7.021812,53.064312,-24.858793,-0.066317,-0.042185,0.066771,29.077419,0.73506,0.06335,0.063896,0.672005,0.999994,-0.002385,-0.000837,-0.00255,-0.004766,-0.001685,-0.005096,0.002095,0.000203,-0.000533,0.997176,-0.008897,0.004525,67.753624,3.133016,-3.997002,-0.047217,0.079086,0.102127,26.689846
2.91291,0.988075,-0.011252,-0.152148,-0.020786,1,0.000013,0.000698,0.000042,0.000026,0.001396,0.000085,-0.000636,-0.000338,-0.000695,-0.001151,0.991382,0.01686,17.22732,54.441467,-4.33549,0.003503,0.085265,-0.041129,28.077389,0.00229,0.999499,-0.022966,0.021648,0.999997,0.000359,0.001965,0.00162,0.000725,0.003929,0.003241,0.000509,0.00019,0.000094,0.00601,-1.007699,0.007293,13.800657,-66.658142,2.754081,-0.006434,-0.048917,0.107515,27.939884,0.109542,-0.028411,0.993573,0.002296,1,-0.000108,0.000382,-0.00015,-0.000217,0.000765,-0.0003,-0.000479,0.000581,-0.001006,-0.004591,1.001617,0.000823,-30.071856,54.982178,6.268286,-0.021921,0.06216,-0.054567,28.964916,0.611688,0.017134,-0.790887,0.006428,1,0.00007,0.000228,-0.000102,0.00014,0.000456,-0.000204,-0.000729,0.000324,-0.001033,-0.014803,0.997451,-0.011156,-7.021812,53.064312,-24.858793,-0.135892,0.027733,0.066341,29.064919,0.735077,0.06334,0.063887,0.671988,0.999993,-0.002399,-0.000839,-0.002574,-0.004793,-0.00169,-0.005145,0.001129,-0.000462,-0.000357,0.996425,-0.007935,0.004525,67.753624,3.133016,-3.997002,-0.047068,0.009271,-0.176457,26.639845
2.92292,0.988074,-0.011252,-0.152153,-0.020782,1,0.000014,0.000693,0.000046,0.000027,0.001386,0.000092,-0.00072,0.000418,-0.000346,-0.001151,0.992128,0.017237,17.48637,54.251408,-4.42004,0.003492,-0.053695,0.028566,28.077389,0.002277,0.999499,-0.022968,0.021657,0.999997,0.000372,0.001974,0.001622,0.00075,0.003947,0.003246,0.000899,0.000545,0.000322,0.006392,-1.008073,0.007106,13.887946,-66.848557,2.668277,0.132497,0.020363,-0.031736,27.927385,0.10954,-0.028403,0.993574,0.002298,1,-0.00011,0.000384,-0.000142,-0.00022,0.000769,-0.000283,-0.001218,0.000723,-0.000194,-0.004034,1.001802,-0.000126,-30.071856,54.982178,6.434887,-0.021632,0.062403,0.084297,29.002417,0.611684,0.017137,-0.79089,0.006432,1,0.000075,0.000223,-0.000102,0.000149,0.000447,-0.000203,-0.001306,0.000852,-0.000391,-0.014047,0.998009,-0.010779,-6.873239,53.145187,-25.010538,0.072793,-0.0417,-0.003434,29.077419,0.735083,0.063339,0.063875,0.671982,0.999993,-0.002408,-0.000848,-0.002582,-0.004811,-0.001708,-0.00516,0.001614,0.000444,0.000722,0.997364,-0.008127,0.005654,67.313812,2.742963,-3.740508,0.022646,-0.059884,0.032137,26.677345
2.93293,0.988073,-0.011258,-0.15216,-0.020786,1,0.000007,0.000686,0.000043,0.000015,0.001372,0.000087,-0.001619,0.001022,0.000128,-0.0019,0.992689,0.017992,17.48637,54.251408,-4.42004,-0.066084,-0.053745,-0.04087,28.064888,0.002283,0.999499,-0.022971,0.021666,0.999997,0.000367,0.001983,0.001625,0.00074,0.003965,0.003251,-0.000278,0.000413,0.001008,0.005246,-1.007886,0.006355,13.887946,-66.848557,2.668277,-0.076178,0.020519,-0.031855,27.964886,0.109544,-0.028395,0.993574,0.0023,1,-0.000111,0.00038,-0.000133,-0.000222,0.00076,-0.000267,-0.001481,0.001075,0.000141,-0.003849,1.002173,-0.000505,-30.071856,54.982178,6.434887,-0.021564,-0.007139,0.08425,28.977417,0.611689,0.017114,-0.790887,0.006424,1,0.000055,0.000229,-0.000088,0.00011,0.000458,-0.000176,-0.001276,0.001211,0.000374,-0.013291,0.998382,-0.010968,-6.873239,53.145187,-25.010538,-0.205696,0.097562,0.135707,28.952415,0.735089,0.063334,0.063868,0.671977,0.999993,-0.002416,-0.00085,-0.002589,-0.004828,-0.001713,-0.005175,0.001401,0.000085,0.000759,0.996988,-0.007935,0.005654,67.313812,2.742963,-3.740508,0.022354,0.009431,0.031816,26.664846
2.94294,0.988075,-0.011265,-0.152149,-0.020784,1,0.000001,0.000697,0.000046,0.000001,0.001394,0.000092,-0.000823,0.000236,-0.000008,-0.001151,0.991942,0.017614,17.48637,54.441467,-4.25094,-0.066095,0.01599,0.028605,28.064888,0.002276,0.999498,-0.022979,0.021669,0.999997,0.000373,0.001986,0.001633,0.000753,0.003971,0.003268,0.001075,-0.000026,0.000517,0.006583,-1.007512,0.006918,13.975234,-66.943764,2.668277,0.062973,-0.049112,0.037591,27.952385,0.109544,-0.028409,0.993573,0.002301,1,-0.000114,0.00038,-0.000147,-0.000227,0.000759,-0.000294,-0.000415,0.00002,-0.000211,-0.004777,1.00106,0.000064,-30.246231,54.607834,6.518188,-0.021715,0.062448,-0.124272,29.002417,0.611706,0.01711,-0.790874,0.00641,1,0.000041,0.00025,-0.000094,0.000083,0.000499,-0.000188,-0.000213,0.000317,0.000251,-0.013669,0.997451,-0.01191,-6.42752,53.226063,-25.086412,-0.135484,0.028348,-0.073417,28.839912,0.735098,0.063326,0.063867,0.671969,0.999993,-0.002423,-0.000846,-0.002602,-0.004842,-0.001705,-0.0052,0.002119,0.000204,0.000237,0.997176,-0.008704,0.005277,67.577698,2.742963,-3.313018,0.022064,0.078966,-0.03785,26.677345
2.95295,0.988075,-0.011266,-0.152145,-0.020781,1,-0,0.000701,0.000049,-0,0.001401,0.000098,-0.000381,-0.000523,0.000347,-0.00059,0.991195,0.017803,17.48637,54.441467,-4.25094,0.003459,-0.053626,0.028954,28.052389,0.002263,0.999498,-0.022987,0.021667,0.999997,0.000386,0.001983,0.001642,0.000779,0.003965,0.003285,0.001449,-0.004512,0.000582,0.007156,-1.003028,0.006918,13.975234,-66.943764,2.668277,0.1319,-0.118961,0.037472,27.927385,0.109538,-0.028417,0.993574,0.002297,1,-0.00011,0.000386,-0.000155,-0.00022,0.000771,-0.00031,0.00044,-0.001781,-0.000241,-0.005519,0.999205,0.000254,-30.246231,54.607834,6.518188,0.048138,0.132256,-0.054534,28.989918,0.611714,0.017097,-0.790869,0.006403,1,0.000027,0.000259,-0.000088,0.000054,0.000519,-0.000177,-0.000501,-0.002099,-0.000467,-0.014236,0.99503,-0.011345,-6.42752,53.226063,-25.086412,-0.136371,-0.111092,0.065726,28.76491,0.735107,0.063318,0.063858,0.67196,0.999993,-0.002435,-0.000849,-0.002615,-0.004866,-0.00171,-0.005225,0.00025,-0.002452,-0.000203,0.994359,-0.007165,0.004525,67.577698,2.742963,-3.313018,-0.047571,0.009152,-0.03795,26.689846
2.96296,0.988079,-0.011259,-0.152126,-0.020771,1,0.000008,0.00072,0.000058,0.000017,0.001441,0.000116,-0.00117,-0.007848,-0.006166,-0.003022,0.983913,0.011577,17.659071,54.441467,-4.504591,0.003449,0.015889,0.098647,28.064888,0.002262,0.999498,-0.02299,0.021661,0.999997,0.000387,0.001978,0.001644,0.000781,0.003954,0.00329,-0.001033,-0.009612,-0.004737,0.004673,-0.997795,0.012176,14.2371,-67.038971,2.582474,-0.007646,-0.119025,-0.031991,27.939884,0.109514,-0.028415,0.993576,0.002306,1,-0.00012,0.00041,-0.000152,-0.000239,0.000819,-0.000304,0.000641,-0.008247,-0.006249,-0.004034,0.992712,0.006137,-29.984667,54.70142,6.268286,-0.021359,0.062492,0.015203,28.989918,0.611751,0.017104,-0.79084,0.006392,1,0.000023,0.000306,-0.000101,0.000045,0.000612,-0.000202,0.001035,-0.009402,-0.005435,-0.019336,0.987583,-0.011345,-6.130373,52.821686,-24.782921,0.002532,0.02795,-0.073612,28.927416,0.735119,0.063327,0.063858,0.671946,0.999993,-0.002428,-0.000857,-0.002632,-0.004852,-0.001726,-0.00526,0.002274,-0.008667,-0.004408,0.988348,-0.010436,0.000762,67.92955,2.742963,-3.484014,0.160836,-0.060443,-0.107615,26.677345
