time,EqKm_x,EqKm_y,EqKm_z,Sens_x,Sens_y,Sens_z,a_x,a_y,a_z,m_x,m_y,m_z,g_x,g_y,g_z,Km_g_x,Km_g_y,Km_g_z,qKm_w,qKm_x,qKm_y,qKm_z,J 
0.3,0.012728,0.018027,0.0049773,0.010799,0.027377,-0.010967,-0.012937,-0.64748,0.004659,-20.262,-34.897,-24.403,0.00036504,0.00038127,0.00082565,-0.071427,-0.059559,0.062006,1.0114,0.0064148,0.0089269,0.0024604,0.020725
0.31,0.012679,0.017981,0.0047822,0.0082269,0.016902,-0.0019344,-0.01144,-0.66976,-0.0021963,-20.262,-34.897,-24.403,0.00036389,-0.00083407,-0.0016014,-0.069433,-0.058039,0.057884,1.0135,0.0064042,0.0088848,0.0023672,0.020725
0.32,0.012555,0.018058,0.0045267,0.005525,0.019576,-0.0044448,-0.009942,-0.67257,8.8831e-05,-20.175,-34.693,-24.315,0.00036274,-0.00083144,0.00083193,-0.067557,-0.056491,0.057035,1.0156,0.0063555,0.0089036,0.0022429,0.020725
0.33,0.012305,0.017953,0.004335,0.0030179,0.016707,-0.0010033,-0.0082571,-0.68156,-0.0023867,-20.175,-34.693,-24.315,0.00036926,-0.00083265,0.00083697,-0.065771,-0.054641,0.055046,1.0177,0.0062423,0.0088329,0.0021517,0.020725
0.34,0.012242,0.017979,0.003774,0.0037814,0.015931,-0.010736,-0.0088187,-0.65347,-0.002958,-20.262,-35.203,-24.755,-0.00084221,0.00037646,0.000842,-0.064522,-0.052007,0.05279,1.0198,0.0062254,0.0088261,0.0018704,0.020725
0.35,0.012332,0.018408,0.0030708,0.0064207,0.022534,-0.017764,-0.010691,-0.66527,0.0012314,-20.262,-35.203,-24.755,0.0015849,-0.00083888,-0.0015889,-0.060969,-0.050998,0.049794,1.0218,0.0062867,0.0090163,0.0015133,0.020725
0.36,0.012387,0.018791,0.0021922,0.0041379,0.021274,-0.021927,-0.0088187,-0.66508,0.00066011,-20.262,-34.897,-24.491,-0.00084456,0.00038175,-0.00036979,-0.060478,-0.048552,0.048575,1.0237,0.0063307,0.0091838,0.0010653,0.020725
0.37,0.012675,0.0197,0.001117,0.0084206,0.030116,-0.030877,-0.012376,-0.66583,0.0063729,-20.262,-34.897,-24.491,0.0015864,0.00038054,-0.00037629,-0.057015,-0.046846,0.047934,1.0256,0.0064943,0.0096071,0.00051195,0.020725
0.38,0.012616,0.020165,0.00094362,0.0081368,0.028205,-0.0076711,-0.011252,-0.67332,0.0054207,-20.348,-34.999,-24.491,0.00037108,0.0015897,0.00083904,-0.055652,-0.044246,0.047267,1.0274,0.0064763,0.0098155,0.00042284,0.020725
0.39,0.012613,0.020728,0.00074412,0.0099922,0.029837,-0.0090079,-0.012563,-0.6295,0.005992,-20.348,-34.999,-24.491,-0.0020584,-0.0032604,-0.00037391,-0.055455,-0.045616,0.045364,1.0291,0.0064868,0.010072,0.00031939,0.020725
0.4,0.012827,0.021621,-0.00020834,0.010257,0.032388,-0.028141,-0.012563,-0.6428,0.0075154,-20.52,-34.999,-24.755,-0.00084157,-0.00083336,-0.0003689,-0.053293,-0.043379,0.04365,1.0308,0.0066121,0.010486,-0.00017463,0.020725
0.41,0.012849,0.022057,-0.0010021,0.0071595,0.025704,-0.022082,-0.011252,-0.65927,0.0033261,-20.52,-35.101,-24.667,0.00037404,0.00037838,0.00084757,-0.050755,-0.040439,0.042351,1.0324,0.0066377,0.010678,-0.0005859,0.020725
0.42,0.012836,0.022448,-0.0017598,0.0068119,0.025516,-0.021229,-0.011252,-0.65927,0.0033261,-20.52,-35.101,-24.667,0.00037404,0.00037838,0.00084757,-0.048762,-0.038484,0.040871,1.0339,0.006645,0.010849,-0.00097938,0.020725
0.43,0.012708,0.022284,-0.0023056,0.0054682,0.015996,-0.013808,-0.010129,-0.66339,-0.002958,-20.52,-35.101,-24.667,-0.00084128,-0.00082929,-0.00036542,-0.047932,-0.037211,0.037789,1.0353,0.0065907,0.010753,-0.0012619,0.020725
0.44,0.012437,0.02203,-0.0018141,0.0081218,0.018217,0.0088666,-0.011627,-0.66302,-0.0014346,-20.089,-35.305,-24.843,-0.00084246,-0.0008305,-0.00036043,-0.046178,-0.03614,0.035235,1.0366,0.0064563,0.010619,-0.0010063,0.020725
0.45,0.012051,0.021729,-0.0012445,0.0052543,0.018098,0.010985,-0.0091931,-0.65066,-0.0012441,-20.089,-35.305,-24.843,-0.0008398,0.00038626,-0.0015773,-0.044696,-0.034108,0.032457,1.0379,0.0062605,0.010463,-0.00070888,0.020725
0.46,0.011888,0.021599,-0.0018282,0.0039609,0.016545,-0.014962,-0.0086315,-0.64654,-0.0023867,-20.52,-34.999,-24.403,-0.00084481,0.00038504,0.00085216,-0.043394,-0.032175,0.033527,1.0391,0.0061859,0.010387,-0.0010116,0.020725
0.47,0.011929,0.02204,-0.0027369,0.0075042,0.025786,-0.024847,-0.011065,-0.67294,0.0037069,-20.52,-34.999,-24.403,0.0015823,-0.00082648,0.00084947,-0.039993,-0.032004,0.033721,1.0402,0.0062189,0.010585,-0.0014866,0.020725
0.48,0.011721,0.022098,-0.0028261,0.0055591,0.021903,-0.0054954,-0.009942,-0.67032,0.0012314,-20.003,-35.407,-24.579,0.000367,0.0016006,0.00084679,-0.038673,-0.029444,0.031407,1.0412,0.0061168,0.010602,-0.0015334,0.020725
0.49,0.011727,0.022631,-0.0032162,0.0094765,0.029823,-0.014539,-0.012563,-0.67407,0.0065633,-20.003,-35.407,-24.579,-0.0008483,0.00038905,-0.00036619,-0.037816,-0.029035,0.029797,1.0421,0.006128,0.010847,-0.0017395,0.020725
0.5,0.011589,0.023054,-0.0028093,0.009706,0.030879,0.0031524,-0.012189,-0.66564,0.0067537,-20.089,-35.305,-24.932,0.0015827,0.00038399,-0.00036887,-0.034848,-0.028174,0.028104,1.0429,0.0060589,0.011043,-0.001529,0.020725
0.51,0.011454,0.02324,-0.0022757,0.0097388,0.026732,0.0072496,-0.012937,-0.66733,0.0042782,-20.089,-35.305,-24.932,0.00037119,0.0015969,-0.00036387,-0.033756,-0.026004,0.026633,1.0437,0.0059901,0.011125,-0.0012514,0.020725
0.52,0.011522,0.023819,-0.0031465,0.0092747,0.030393,-0.024117,-0.012376,-0.66396,0.0063729,-20.348,-35.203,-24.227,-0.00084029,-0.00083258,-0.00036272,-0.033541,-0.026195,0.027019,1.0444,0.0060349,0.011392,-0.0017088,0.020725
0.53,0.011369,0.023695,-0.0035986,0.0057219,0.018641,-0.012679,-0.009942,-0.6692,-0.0010537,-20.348,-35.203,-24.227,-0.00084147,-0.00082995,0.0020667,-0.03283,-0.024884,0.027044,1.0451,0.0059611,0.011325,-0.0019448,0.020725
0.54,0.011246,0.023691,-0.0036305,0.0078611,0.021839,-0.0043709,-0.011065,-0.66059,0.00066011,-20.175,-35.203,-24.843,-0.00084648,-0.00083116,0.00084987,-0.03145,-0.024113,0.024587,1.0456,0.0059003,0.011317,-0.0019618,0.020725
0.55,0.011006,0.02332,-0.0034318,0.0054909,0.015585,0.001594,-0.0090059,-0.66227,-0.002958,-20.175,-35.203,-24.843,0.00036267,0.00038177,-0.00036695,-0.029549,-0.022062,0.02179,1.0461,0.0057759,0.011135,-0.0018564,0.020725
0.56,0.01085,0.023111,-0.003622,0.0061432,0.017156,-0.0072468,-0.010129,-0.6647,-0.0021963,-20.089,-35.407,-24.579,0.00036152,0.0003844,-0.00036963,-0.028045,-0.020805,0.020731,1.0465,0.0056976,0.01103,-0.0019552,0.020725
0.57,0.010577,0.023065,-0.0037626,0.0036921,0.020655,-0.0067686,-0.0093804,-0.68418,0.00027926,-20.089,-35.407,-24.579,0.0015707,0.00038702,-0.0015903,-0.026039,-0.020067,0.019073,1.0469,0.0055576,0.011004,-0.0020278,0.020725
0.58,0.010199,0.02277,-0.003464,0.0021303,0.017129,0.0030627,-0.0082571,-0.65422,-0.0020058,-20.434,-34.999,-24.667,-0.00086255,0.00039347,-0.0015891,-0.026448,-0.018959,0.018145,1.0472,0.0053592,0.010861,-0.0018693,0.020725
0.59,0.010131,0.023206,-0.0037298,0.0079546,0.029173,-0.010733,-0.01144,-0.65253,0.005992,-20.434,-34.999,-24.667,0.00035048,0.0016102,0.00084039,-0.024619,-0.017939,0.020014,1.0475,0.005327,0.011065,-0.0020097,0.020725
0.6,0.01001,0.023372,-0.0036283,0.0073908,0.025033,-0.0020185,-0.010691,-0.64355,0.0027548,-20.089,-34.999,-24.491,0.00035321,-0.00082317,0.00083773,-0.02339,-0.018465,0.019281,1.0478,0.0052641,0.011143,-0.0019566,0.020725
0.61,0.010159,0.02396,-0.0039284,0.012461,0.031793,-0.011794,-0.012563,-0.61471,0.0071346,-20.089,-34.999,-24.491,0.00035209,0.00039357,0.00083892,-0.022053,-0.017665,0.019198,1.0479,0.0053453,0.01142,-0.0021164,0.020725
0.62,0.01031,0.024674,-0.0053791,0.010101,0.032901,-0.036686,-0.012376,-0.65497,0.0082771,-20.175,-35.305,-24.579,-0.0020773,-0.00081415,0.00083627,-0.022777,-0.017796,0.018601,1.0481,0.0054345,0.011755,-0.0028796,0.020725
0.63,0.010494,0.024957,-0.0065998,0.011703,0.025522,-0.031903,-0.013499,-0.64804,0.0035165,-20.175,-35.305,-24.579,-0.00086427,0.00041023,0.0020478,-0.021408,-0.015961,0.018407,1.0482,0.0055393,0.011885,-0.0035214,0.020725
0.64,0.010538,0.025348,-0.0068559,0.01091,0.029799,-0.012664,-0.01275,-0.65272,0.005992,-20.175,-34.999,-24.579,0.0003526,0.00040894,0.00083483,-0.019629,-0.015191,0.017132,1.0482,0.0055647,0.01207,-0.003657,0.020725
0.65,0.010455,0.025015,-0.0066359,0.0086966,0.017541,-0.0016994,-0.012189,-0.67744,-0.0021963,-20.175,-34.999,-24.579,0.00035149,0.00041148,-0.00037811,-0.018631,-0.013667,0.014591,1.0482,0.0055192,0.011912,-0.0035404,0.020725
0.66,0.010194,0.024778,-0.0060913,0.0053582,0.020086,0.0050915,-0.0097548,-0.6692,-0.00048245,-20.089,-35.101,-25.02,0.0015645,0.0016282,0.00083723,-0.017103,-0.012235,0.013377,1.0482,0.0053786,0.011801,-0.0032528,0.020725
0.67,0.0098065,0.024296,-0.0052917,0.0024207,0.015678,0.011447,-0.0082571,-0.68099,-0.002958,-20.089,-35.101,-25.02,0.00035694,0.00041271,-0.0015899,-0.017092,-0.012004,0.010599,1.0482,0.0051701,0.011575,-0.0028301,0.020725
0.68,0.0096035,0.023805,-0.005227,0.0051038,0.013414,-0.0036006,-0.0093804,-0.65871,-0.0048622,-20.262,-35.203,-24.403,-0.0020763,-0.0020207,-0.00037837,-0.01816,-0.012892,0.011404,1.0481,0.0050624,0.011342,-0.0027937,0.020725
0.69,0.0094952,0.023819,-0.0054855,0.0070992,0.021881,-0.010949,-0.010691,-0.66527,0.0012314,-20.262,-35.203,-24.403,0.00034703,-0.00080402,0.00083313,-0.016159,-0.012581,0.012755,1.048,0.0050067,0.011349,-0.0029284,0.020725
0.7,0.0092492,0.023772,-0.0056581,0.0041254,0.021032,-0.0090003,-0.0091931,-0.67594,0.00027926,-20.175,-35.203,-24.579,-0.0020785,0.00040882,0.00083433,-0.016892,-0.011244,0.01212,1.0479,0.0048781,0.011328,-0.0030169,0.020725
0.71,0.0092302,0.024178,-0.0062079,0.008458,0.028991,-0.017963,-0.012001,-0.66658,0.0058016,-20.175,-35.203,-24.579,-0.00086548,-0.00080661,0.0008317,-0.015487,-0.011856,0.01234,1.0477,0.0048712,0.011522,-0.0033053,0.020725
0.72,0.0090829,0.02445,-0.0055179,0.0072976,0.028377,0.0079284,-0.011065,-0.66508,0.0052303,-20.003,-35.101,-24.579,0.0003514,0.0016204,-0.00038507,-0.013867,-0.0099871,0.010758,1.0476,0.0047897,0.011655,-0.0029432,0.020725
0.73,0.0091615,0.024775,-0.0050644,0.011677,0.029105,0.003181,-0.01275,-0.64542,0.0061824,-20.003,-35.101,-24.579,-0.00085619,-0.00080918,-0.00038769,-0.013567,-0.010847,0.010244,1.0474,0.0048278,0.011814,-0.0027064,0.020725
0.74,0.0092806,0.025343,-0.0052477,0.011858,0.033209,-0.0099532,-0.01275,-0.62688,0.0080867,-20.348,-34.999,-24.579,0.0015748,-0.00080662,0.00082385,-0.011381,-0.010952,0.011412,1.0472,0.0048911,0.012086,-0.0028038,0.020725
0.75,0.0091761,0.025218,-0.0049094,0.0071609,0.021183,0.0019861,-0.0097548,-0.63493,0.00066011,-20.348,-34.999,-24.579,0.00036335,0.0004024,-0.0003929,-0.011547,-0.0090465,0.0095845,1.047,0.0048332,0.01203,-0.0026253,0.020725
0.76,0.0092851,0.02539,-0.0051407,0.011122,0.026261,-0.010318,-0.013499,-0.65834,0.0037069,-20.003,-35.203,-24.491,-0.00085194,0.00039729,-0.00039549,-0.011674,-0.0085105,0.0088625,1.0468,0.0048908,0.012114,-0.0027468,0.020725
0.77,0.0091575,0.025028,-0.0049327,0.0065984,0.016931,-0.00054518,-0.010129,-0.66564,-0.0021963,-20.003,-35.203,-24.491,0.00036106,-0.00081044,-0.0016046,-0.010913,-0.0083243,0.0066868,1.0465,0.0048212,0.011945,-0.0026358,0.020725
0.78,0.0089921,0.024749,-0.0046106,0.0058395,0.018375,0.0018846,-0.0095676,-0.64636,-0.0014346,-20.175,-34.897,-24.755,0.00036376,0.00040626,0.00082497,-0.01036,-0.007275,0.0074171,1.0462,0.0047313,0.011815,-0.0024651,0.020725
0.79,0.0088018,0.024521,-0.0042894,0.0050216,0.018999,0.0021082,-0.0091931,-0.65703,-0.0010537,-20.175,-34.897,-24.755,0.00036644,-0.0020233,-0.00038411,-0.0099148,-0.0084525,0.0065683,1.046,0.0046284,0.01171,-0.0022949,0.020725
0.8,0.0085995,0.024157,-0.0037072,0.0046281,0.016296,0.0079885,-0.0086315,-0.65141,-0.0027676,-20.262,-35.203,-24.579,0.00036528,0.0004037,-0.00038673,-0.0095289,-0.0067066,0.0063203,1.0457,0.0045177,0.011541,-0.001988,0.020725
0.81,0.0085138,0.024225,-0.0034101,0.0069597,0.024127,0.0021571,-0.011065,-0.6604,0.0027548,-20.262,-35.203,-24.579,0.00036413,0.0016204,-0.00038168,-0.0088489,-0.0057029,0.0067241,1.0454,0.0044701,0.011577,-0.0018318,0.020725
0.82,0.0083714,0.024162,-0.0027137,0.0058327,0.022029,0.010976,-0.009942,-0.66208,0.00085053,-19.917,-34.999,-24.667,0.00036298,0.0028371,0.00082983,-0.0084648,-0.00419,0.0064463,1.0451,0.0043903,0.011552,-0.0014665,0.020725
0.83,0.0084477,0.024539,-0.0024247,0.010152,0.029787,0.0027575,-0.01275,-0.65553,0.0065633,-19.917,-34.999,-24.667,0.00036183,-0.00080279,-0.00038693,-0.0077525,-0.0066283,0.0061064,1.0448,0.0044275,0.011736,-0.0013163,0.020725
0.84,0.0084291,0.024981,-0.0031187,0.007582,0.030773,-0.017397,-0.01144,-0.66377,0.0067537,-20.52,-35.305,-24.579,-0.00084962,0.0016242,-0.00038954,-0.0083111,-0.0054289,0.0068549,1.0446,0.004421,0.01195,-0.0016792,0.020725
0.85,0.0085326,0.02523,-0.0037955,0.010329,0.027647,-0.017532,-0.012563,-0.65291,0.0052303,-20.52,-35.305,-24.579,-0.0008546,0.0016267,-0.00038448,-0.0080974,-0.0046918,0.0068414,1.0443,0.0044781,0.01207,-0.0020333,0.020725
0.86,0.008558,0.025573,-0.0050183,0.008573,0.029401,-0.029742,-0.012001,-0.64299,0.0054207,-20.003,-34.795,-24.403,-0.002066,-0.00080285,-0.0015974,-0.0086684,-0.0060208,0.0051037,1.044,0.0044978,0.012235,-0.0026719,0.020725
0.87,0.0084195,0.025372,-0.0057699,0.0054221,0.019598,-0.020633,-0.0095676,-0.65628,-0.00048245,-20.003,-34.795,-24.403,-0.00085688,0.0016241,-0.0015962,-0.0080857,-0.0039368,0.0036335,1.0436,0.0044286,0.012141,-0.003062,0.020725
0.88,0.0083358,0.025285,-0.0059929,0.0064663,0.021929,-0.010595,-0.010504,-0.66021,0.00085053,-20.003,-35.203,-24.315,0.00035613,-0.00080928,-0.00038468,-0.0067544,-0.0049668,0.0042142,1.0433,0.0043849,0.012103,-0.0031768,0.020725
0.89,0.0081423,0.024842,-0.005888,0.0039738,0.015209,-0.0036341,-0.0086315,-0.66489,-0.002958,-20.003,-35.203,-24.315,0.00036268,0.00041509,-0.00038347,-0.0063485,-0.0038947,0.0037397,1.043,0.0042814,0.011895,-0.0031191,0.020725
0.9,0.0081124,0.024477,-0.0064477,0.0070975,0.016083,-0.017342,-0.010691,-0.64898,-0.002958,-20.348,-35.203,-24.139,-0.00084878,-0.00079653,0.00083189,-0.0066222,-0.0042238,0.0053788,1.0427,0.0042673,0.011722,-0.0034092,0.020725
0.91,0.0079198,0.024289,-0.0069672,0.0039715,0.019151,-0.016928,-0.0091931,-0.68848,-0.0008633,-20.348,-35.203,-24.139,-0.0008461,-0.00079785,0.00082543,-0.0067351,-0.004458,0.0056893,1.0424,0.0041684,0.011635,-0.0036774,0.020725
0.92,0.0076896,0.024001,-0.0065311,0.0033127,0.017454,0.0025577,-0.0082571,-0.68062,-0.0020058,-20.003,-35.203,-24.579,0.00036688,0.00041498,0.00082282,-0.0058037,-0.0035062,0.0042058,1.0421,0.0040442,0.011501,-0.0034473,0.020725
0.93,0.0076902,0.024314,-0.0066278,0.0077103,0.028535,-0.0087891,-0.010691,-0.63699,0.0050399,-20.003,-35.203,-24.579,0.00036956,0.0016316,-0.0016042,-0.004998,-0.003016,0.0028708,1.0418,0.0040444,0.011655,-0.0034972,0.020725
0.94,0.0076854,0.024391,-0.0071517,0.0073602,0.024078,-0.017693,-0.010504,-0.6443,0.0018027,-20.089,-35.305,-24.579,-0.00084192,0.00042002,0.00082529,-0.0054693,-0.0031957,0.003864,1.0415,0.0040439,0.011694,-0.0037691,0.020725
0.95,0.0077956,0.024849,-0.0079438,0.0097441,0.031399,-0.023725,-0.012563,-0.64542,0.0071346,-20.089,-35.305,-24.579,0.00037488,-0.00079545,-0.00038379,-0.0043841,-0.0045421,0.0038648,1.0411,0.0041055,0.011916,-0.0041818,0.020725
0.96,0.0078793,0.025425,-0.0091326,0.0089813,0.033931,-0.032698,-0.012376,-0.66133,0.0084675,-20.175,-34.897,-24.491,0.00037753,0.00041737,0.00082773,-0.0039719,-0.0040878,0.004873,1.0408,0.0041563,0.012193,-0.0048009,0.020725
0.97,0.0079631,0.025536,-0.0099452,0.0092727,0.02567,-0.025837,-0.012937,-0.66264,0.0035165,-20.175,-34.897,-24.491,-0.0020558,0.00041988,0.00082511,-0.0053422,-0.0032756,0.0046712,1.0405,0.0042039,0.012248,-0.005223,0.020725
0.98,0.00804,0.025821,-0.010837,0.0093563,0.029071,-0.028466,-0.012376,-0.65366,0.0052303,-20.348,-34.999,-24.315,0.00037133,-0.00079942,0.00082251,-0.0040027,-0.0039352,0.0051588,1.0402,0.0042489,0.012387,-0.0056863,0.020725
0.99,0.0079103,0.025434,-0.011061,0.0051538,0.016393,-0.015098,-0.0095676,-0.64935,-0.0020058,-20.348,-34.999,-24.315,0.00037399,-0.0020149,-0.0003904,-0.0037838,-0.0040925,0.0034668,1.0399,0.0041806,0.012205,-0.0057996,0.020725
1,0.0078001,0.025189,-0.010183,0.005846,0.019125,0.0076476,-0.009942,-0.65684,-0.0010537,-20.262,-35.101,-24.579,-0.00084516,-0.00080203,0.0020391,-0.0043921,-0.0033556,0.0041021,1.0396,0.0041162,0.012092,-0.0053403,0.020725
