time,EqKm_x,EqKm_y,EqKm_z,Sens_x,Sens_y,Sens_z,a_x,a_y,a_z,m_x,m_y,m_z,g_x,g_y,g_z,Km_g_x,Km_g_y,Km_g_z,qKm_w,qKm_x,qKm_y,qKm_z,J 
0.1,0.027613,0.02288,0.026261,0.050813,0.0097982,0.044565,-0.0087578,0.99764,0.014848,22.99,28.397,16.264,0.005018,-0.0024585,0.00010506,0.0021946,-0.0008538,-0.00011872,1.0002,0.013661,0.011614,0.012976,0.020725
0.11,0.028115,0.02243,0.026391,0.054439,0.0058916,0.036216,-0.0080022,0.9982,0.008253,22.99,28.397,16.264,-0.0071236,-2.2461e-05,-0.0023197,-0.0048512,0.00018769,-0.0014489,1.0002,0.013914,0.011393,0.013042,0.020724
0.12,0.028639,0.022181,0.026415,0.053616,0.01442,0.030604,-0.011025,0.99726,0.01466,22.767,28.074,15.961,0.0038011,-0.0012327,-0.0010983,0.00035092,0.00012518,-0.0012161,1.0002,0.014177,0.011272,0.013052,0.020724
0.13,0.029052,0.021568,0.025827,0.05732,0.010136,0.015684,-0.0070577,0.99838,0.0080645,22.767,28.074,15.961,0.00016096,-0.0012288,-0.0010986,-0.00028636,-0.0004055,-0.00058786,1.0003,0.014392,0.010964,0.012761,0.020724
0.14,0.029289,0.020968,0.025066,0.05115,0.012891,0.011449,-0.011969,0.99838,0.012775,23.139,28.721,16.188,0.00015837,-0.0012173,0.0013331,-0.00081691,-0.00022173,0.00083902,1.0003,0.014518,0.01066,0.012383,0.020724
0.15,0.030184,0.020693,0.025733,0.056195,0.008247,0.045065,-0.0063021,0.99894,0.010137,23.139,28.721,16.188,0.001376,-0.0024276,-0.0010879,0.00028533,-0.0012247,-8.3646e-06,1.0003,0.014965,0.010533,0.012715,0.020724
0.16,0.030887,0.020441,0.026487,0.050426,0.010847,0.048625,-0.011025,0.9982,0.012399,23.139,28.397,15.961,0.0013734,-0.0012096,0.00011821,0.00028331,-0.00054523,0.00069527,1.0003,0.015315,0.010417,0.013091,0.020724
0.17,0.031833,0.020241,0.027319,0.056369,0.010959,0.04961,-0.0061132,0.99782,0.011833,23.139,28.397,15.961,0.0038064,8.3671e-06,-0.0010925,0.0023264,0.00043015,0.00028452,1.0004,0.015786,0.010329,0.013505,0.020724
0.18,0.032575,0.019916,0.027911,0.053434,0.0097758,0.045602,-0.0095134,0.99764,0.010891,23.139,28.155,16.037,-0.0022669,0.0036546,0.00012128,-0.0014779,0.0031557,0.00073198,1.0004,0.016157,0.010176,0.0138,0.020724
0.19,0.033417,0.01969,0.028536,0.056164,0.011933,0.04576,-0.0074355,0.99726,0.012775,23.139,28.155,16.037,0.0050214,-0.0011943,0.00012856,0.0025656,0.00074682,0.00082613,1.0005,0.016577,0.010074,0.014111,0.020724
0.2,0.034147,0.01923,0.029035,0.055279,0.0075533,0.044038,-0.0078133,0.99913,0.0093836,22.916,28.64,16.037,-0.0059072,0.002448,-0.0035181,-0.0037612,0.0022661,-0.0018434,1.0005,0.016943,0.0098535,0.014361,0.020724
0.21,0.034731,0.018905,0.029343,0.052722,0.012151,0.038828,-0.0098912,0.9982,0.01466,22.916,28.64,16.037,0.0050187,0.0012415,0.0013457,0.0017374,0.0022607,0.00029278,1.0004,0.017236,0.009698,0.014515,0.020724
0.22,0.035563,0.01852,0.030694,0.055867,0.0074308,0.06265,-0.0055465,0.99801,0.0099489,22.916,27.912,15.505,-0.00227,0.0012414,0.0025595,-0.00132,0.0018766,0.003366,1.0005,0.017651,0.0095226,0.015192,0.020724
0.23,0.036088,0.01821,0.031243,0.051117,0.012211,0.045084,-0.011214,0.99708,0.012775,22.916,27.912,15.505,0.00015692,3.8664e-05,-0.0022899,-0.00096513,0.001115,0.00048477,1.0005,0.017914,0.0093765,0.015467,0.020724
0.24,0.036885,0.017776,0.031362,0.058522,0.009111,0.035898,-0.0053576,0.99838,0.0097605,22.841,28.559,15.885,0.00015797,0.0012489,-0.0010685,-0.00040736,0.0014869,-8.7069e-05,1.0006,0.018315,0.0091665,0.015527,0.020724
0.25,0.037378,0.017483,0.031396,0.051359,0.012567,0.034876,-0.012725,0.99857,0.012775,22.841,28.559,15.885,0.00015539,0.0024705,0.00014903,-0.00074696,0.0026503,6.7559e-05,1.0005,0.018564,0.009025,0.015544,0.020724
0.26,0.038171,0.01722,0.031929,0.057225,0.011543,0.045864,-0.0055465,0.99875,0.011645,22.693,27.831,15.657,0.001373,0.0012524,-0.0010503,0.00052075,0.0020531,-6.3069e-05,1.0006,0.018961,0.0089047,0.015811,0.020724
0.27,0.038699,0.01686,0.032981,0.050991,0.0090587,0.058634,-0.01178,0.99782,0.010514,22.693,27.831,15.657,-0.0071286,-0.0011798,0.00016337,-0.0053949,9.754e-05,0.00051229,1.0005,0.019223,0.0087391,0.016338,0.020724
0.28,0.039445,0.016484,0.033878,0.05661,0.00876,0.055291,-0.0061132,0.99745,0.01221,22.767,28.64,15.885,0.0074422,-0.0036005,-0.0010513,0.0033031,-0.0020564,-0.00042019,1.0005,0.019596,0.008566,0.016787,0.020724
0.29,0.039913,0.015979,0.034026,0.051829,0.0072994,0.039734,-0.010269,0.9995,0.009572,22.767,28.64,15.885,-0.0059159,-0.0011724,-0.0022698,-0.0035656,-0.0012356,-0.0015707,1.0005,0.019833,0.0083194,0.016864,0.020725
0.3,0.040531,0.01576,0.033116,0.056447,0.013842,0.015901,-0.0063021,0.99782,0.01466,22.767,27.831,16.644,0.0062302,-0.0011687,-0.0022664,0.0030609,-0.00061758,-0.0035501,1.0005,0.020147,0.0082063,0.016407,0.020725
0.31,0.041061,0.015351,0.032225,0.055105,0.0089671,0.016164,-0.0080022,0.99894,0.0088183,22.767,27.831,16.644,-0.0083409,0.001248,-0.0034811,-0.0051061,0.00080353,-0.0046659,1.0004,0.020418,0.007998,0.015963,0.020725
0.32,0.041577,0.015222,0.031852,0.054822,0.0141,0.026367,-0.00838,0.99615,0.014471,22.767,28.316,16.112,0.0050133,-0.0023869,0.00015316,0.0016187,-0.00088333,-0.0017228,1.0004,0.020678,0.0079339,0.015775,0.020725
0.33,0.042213,0.014845,0.03166,0.057639,0.0083049,0.029741,-0.0061132,0.99913,0.0084414,22.767,28.316,16.112,-0.0071307,0.0012592,-0.0010576,-0.0045564,0.00066876,-0.0011998,1.0004,0.021,0.0077488,0.015681,0.020725
0.34,0.042676,0.014789,0.031608,0.054147,0.014897,0.03214,-0.01008,0.99559,0.014095,23.361,28.64,16.188,0.003794,0.0012553,0.00014835,0.00083638,0.0015336,-2.5782e-06,1.0004,0.021232,0.0077239,0.015654,0.020725
0.35,0.043301,0.014535,0.031847,0.057557,0.010607,0.037887,-0.006491,0.99857,0.0099489,23.361,28.64,16.188,-0.0010579,-0.0023988,-0.0010624,-0.00060873,-0.0010463,-9.5464e-05,1.0004,0.021546,0.0076043,0.015774,0.020725
0.36,0.043576,0.014311,0.031957,0.050908,0.01143,0.035353,-0.011969,0.99689,0.012775,22.99,28.074,15.885,0.002582,4.4725e-05,-0.0022847,0.0010872,5.448e-05,-0.001291,1.0004,0.021685,0.007496,0.01583,0.020725
0.37,0.044069,0.013927,0.032165,0.055938,0.0074734,0.037329,-0.0057354,0.99838,0.010703,22.99,28.074,15.885,-0.0022699,4.4584e-05,0.00015844,-0.0012891,0.00022338,0.0004001,1.0004,0.021934,0.0073103,0.015937,0.020725
0.38,0.044245,0.013624,0.032393,0.049361,0.0089109,0.038189,-0.011402,0.99764,0.01108,23.584,28.316,16.188,0.0013687,0.0012548,-0.0034921,0.00010586,0.0011275,-0.0016638,1.0004,0.022024,0.0071629,0.016053,0.020725
0.39,0.044763,0.013516,0.033052,0.055686,0.012476,0.047529,-0.0066799,0.99782,0.013341,23.584,28.316,16.188,0.0062263,-0.0048238,0.0013639,0.0042335,-0.0026445,0.0011012,1.0004,0.022282,0.0071203,0.016383,0.020725
0.4,0.045255,0.013311,0.033287,0.055294,0.01056,0.038828,-0.0087578,0.99764,0.010514,23.436,28.316,16.34,-0.0010611,3.6546e-05,0.00013784,0.00031515,-0.00064308,0.00062027,1.0004,0.022529,0.0070246,0.0165,0.020725
0.41,0.045803,0.013338,0.032539,0.057317,0.015343,0.018384,-0.0072466,0.99596,0.014283,23.436,28.316,16.34,0.0025836,4.4096e-05,-0.0022871,0.0017607,0.00023166,-0.0013595,1.0004,0.022805,0.0070339,0.016124,0.020725
0.42,0.046225,0.013084,0.031189,0.05561,0.0095876,0.0055042,-0.0076244,0.99671,0.0086298,22.841,28.559,16.568,-0.0022719,-0.0023805,-0.001081,-0.0011643,-0.0015863,-0.0021529,1.0003,0.023022,0.006895,0.01545,0.020725
0.43,0.046573,0.012987,0.02969,0.054627,0.01281,0.00092766,-0.0089467,0.99577,0.013152,22.841,28.559,16.568,0.0013692,-0.0023845,0.0013507,0.00038191,-0.0018152,-0.00098102,1.0003,0.023202,0.0068322,0.0147,0.020725
0.44,0.04689,0.012706,0.029887,0.053943,0.0083356,0.03529,-0.0081911,0.9995,0.0086298,23.584,28.802,16.112,-0.0022698,-0.0011781,0.00013227,-0.0016201,-0.0014035,0.00086931,1.0003,0.023362,0.0066967,0.014801,0.020725
0.45,0.047108,0.01271,0.029787,0.052255,0.014107,0.028752,-0.010647,0.99596,0.013906,23.584,28.802,16.112,0.0013664,-0.0011744,0.00013952,0.00011884,-0.00089707,0.00097461,1.0003,0.023471,0.0066991,0.01475,0.020725
0.46,0.047498,0.012519,0.028576,0.055947,0.01007,0.0049255,-0.0072466,0.99894,0.010137,22.916,28.074,16.644,0.0050135,0.0012499,0.00014674,0.0034386,0.00066016,-0.0006621,1.0003,0.023671,0.006592,0.014144,0.020725
0.47,0.047697,0.012382,0.02804,0.052238,0.010778,0.018217,-0.011025,0.99633,0.011833,22.916,28.074,16.644,-0.001061,3.565e-05,-0.0022935,-1.0787e-05,0.00041673,-0.0030494,1.0003,0.023773,0.0065191,0.013877,0.020725
0.48,0.04804,0.012183,0.029286,0.055639,0.0090835,0.05518,-0.0070577,0.99875,0.010703,22.916,28.316,15.505,0.0013757,-0.0036146,0.00013819,0.00089399,-0.002288,0.00050565,1.0003,0.023942,0.0064366,0.014502,0.020725
0.49,0.048202,0.012065,0.029668,0.052286,0.010919,0.037743,-0.010647,0.9982,0.011268,22.916,28.316,15.505,-0.0034884,3.545e-05,-0.0022944,-0.0024387,-0.00055137,-0.00034301,1.0003,0.024023,0.0063837,0.014694,0.020725
0.5,0.048477,0.012019,0.02997,0.054919,0.012046,0.036271,-0.0087578,0.99894,0.012587,23.659,28.721,16.037,0.00015878,0.0012456,0.0013515,-0.00078289,0.00089873,0.0018307,1.0003,0.02416,0.0063661,0.014844,0.020725
0.51,0.048684,0.011843,0.030511,0.053566,0.0094034,0.041313,-0.0097023,0.99764,0.010703,23.659,28.721,16.037,-0.0022794,-0.002393,0.0025575,-0.0020232,-0.0013162,0.0033416,1.0003,0.024263,0.0062864,0.015117,0.020725
0.52,0.048903,0.011714,0.030828,0.053832,0.010458,0.037017,-0.0085689,0.99689,0.012775,23.213,28.397,15.885,0.0037924,-0.0023817,0.0013468,0.0018862,-0.0018321,0.0025252,1.0003,0.024372,0.0062275,0.015276,0.020725
0.53,0.048996,0.011642,0.030965,0.050775,0.011334,0.033832,-0.010836,0.99764,0.012587,23.139,28.64,15.733,0.0037885,5.0164e-05,0.001346,0.0029132,-0.00033397,0.0023574,1.0003,0.024419,0.006194,0.015345,0.020725
0.54,0.049106,0.011627,0.031079,0.050946,0.012111,0.03359,-0.010836,0.99764,0.012587,23.139,28.64,15.733,0.0037885,5.0164e-05,0.001346,0.0032357,0.00011175,0.0022736,1.0003,0.024474,0.0061887,0.015402,0.020725
0.55,0.049388,0.011467,0.031267,0.054828,0.0092713,0.035594,-0.0080022,0.99857,0.010514,23.139,28.64,15.733,0.00014832,-0.0036078,-0.004729,0.0010286,-0.0024341,-0.0017354,1.0003,0.024616,0.0061135,0.015497,0.020725
0.56,0.049471,0.011436,0.03027,0.051096,0.012005,0.011284,-0.01178,0.99745,0.012022,23.287,28.236,16.568,0.0013575,-0.0036079,0.0013413,0.00094832,-0.0030837,-0.0004981,1.0002,0.02466,0.0060861,0.014998,0.020725
0.57,0.049642,0.011398,0.03007,0.052702,0.011471,0.0268,-0.011214,0.99782,0.010891,22.916,28.64,15.885,0.0025689,0.0012523,0.0001187,0.001804,-1.8737e-05,-1.9298e-05,1.0002,0.024746,0.0060662,0.014898,0.020725
0.58,0.049969,0.011502,0.029944,0.056257,0.013878,0.027976,-0.0076244,0.99782,0.01221,22.916,28.64,15.885,0.0013582,0.001256,-0.0010881,0.0014901,0.0010031,-0.00063244,1.0002,0.024909,0.006119,0.014833,0.020725
0.59,0.050125,0.011553,0.029806,0.05326,0.012891,0.027417,-0.011214,0.99782,0.010514,23.064,28.397,15.809,0.0013532,4.9437e-05,0.0013397,0.0011347,0.0003501,0.0011792,1.0002,0.024987,0.0061438,0.014763,0.020725
0.6,0.050414,0.011624,0.029677,0.056383,0.013788,0.027265,-0.0081911,0.99745,0.012775,23.064,28.397,15.809,0.0025745,-0.0011649,0.00013286,0.0020929,-0.00052703,0.00086968,1.0002,0.025132,0.0061796,0.014697,0.020725
0.61,0.050613,0.011506,0.029628,0.054911,0.010019,0.028767,-0.0093245,0.99838,0.0093836,23.436,28.883,15.961,0.0025707,0.0012671,0.00013628,0.0022989,0.00063579,0.0011143,1.0002,0.025233,0.0061218,0.014673,0.020725
0.62,0.050806,0.011539,0.029529,0.055003,0.013143,0.027439,-0.0081911,0.99745,0.013529,23.436,28.883,15.961,0.0025706,-0.0023717,0.00013968,0.0024448,-0.0012262,0.00096017,1.0002,0.025329,0.0061382,0.014622,0.020725
0.63,0.050931,0.011368,0.028481,0.054039,0.009302,0.0076154,-0.0078133,0.99875,0.0097605,23.287,28.316,16.34,-0.001072,6.0278e-05,-0.0022929,9.7939e-06,-0.00038141,-0.0015149,1.0002,0.025395,0.0060406,0.0141,0.020725
0.64,0.051004,0.0113,0.027267,0.053196,0.011196,0.0035161,-0.0087578,0.99615,0.013906,23.287,28.316,16.34,0.0025691,-0.0011464,-0.0022895,0.0017205,-0.00065954,-0.0025259,1.0002,0.025436,0.005992,0.013493,0.020725
0.65,0.051122,0.01101,0.02783,0.054075,0.0063759,0.039441,-0.0066799,0.99801,0.010703,23.436,28.316,15.733,0.00013946,-0.0011428,0.00013837,0.00069159,-0.00099254,0.0005745,1.0002,0.025495,0.0058547,0.013778,0.020725
0.66,0.05101,0.010774,0.028421,0.049564,0.0070509,0.03995,-0.0089467,0.99577,0.01221,23.436,28.316,15.733,0.00013568,0.0012853,0.0037842,0.00021352,0.00069147,0.0037903,1.0002,0.025439,0.0057438,0.014077,0.020725
0.67,0.050981,0.01048,0.027607,0.051112,0.0054134,0.011031,-0.0070577,0.99764,0.010703,22.916,28.883,16.492,-0.0010762,-0.0011547,0.0013555,-0.00060623,-0.00057818,0.00090379,1.0002,0.025429,0.0055864,0.013674,0.020725
0.68,0.050836,0.010346,0.026589,0.048585,0.0083524,0.0067166,-0.010269,0.99708,0.012399,22.916,28.883,16.492,-0.0022953,6.3069e-05,0.00014087,-0.0019216,1.1502e-06,-0.00099179,1.0002,0.02536,0.0055058,0.013167,0.020725
0.69,0.050963,0.010313,0.025914,0.053979,0.01007,0.013328,-0.0072466,0.99708,0.011456,23.213,28.802,16.037,0.00013891,-0.0011589,-0.0010622,-0.00043671,-0.00075301,-0.00079566,1.0002,0.025426,0.0054813,0.012829,0.020725
0.7,0.051002,0.010385,0.025128,0.051675,0.012049,0.010311,-0.010458,0.99764,0.011268,23.213,28.802,16.037,0.0025622,0.0012653,0.0025759,0.0014605,0.00067728,0.0016396,1.0002,0.025447,0.0055075,0.012435,0.020725
0.71,0.051228,0.010441,0.02443,0.055281,0.011788,0.011087,-0.0076244,0.99838,0.010326,22.99,28.397,16.112,0.0025645,-0.0011669,0.0013536,0.0022474,-0.00063433,0.0012402,1.0002,0.025561,0.0055283,0.012085,0.020725
0.72,0.051401,0.010496,0.023666,0.05441,0.012048,0.0087544,-0.0095134,0.99987,0.010137,22.99,28.397,16.112,0.0025644,4.7054e-05,0.002575,0.0023518,-0.00020543,0.0019028,1.0002,0.025649,0.0055468,0.011701,0.020725
0.73,0.051589,0.010628,0.02219,0.054981,0.013909,-0.0070905,-0.0095134,0.99894,0.012022,22.841,28.478,16.644,0.00013594,-0.0011711,0.0013642,0.00072589,-0.00076871,-0.00011616,1.0002,0.025746,0.0055948,0.010961,0.020725
0.74,0.051774,0.010694,0.020821,0.055594,0.012918,-0.0062034,-0.0085689,0.99894,0.01221,22.841,28.478,16.644,0.0013499,-0.0011789,0.0001496,0.0011404,-0.00093697,-0.0014583,1.0002,0.025842,0.0056113,0.010274,0.020725
0.75,0.05185,0.010608,0.020919,0.053881,0.0096558,0.023091,-0.0085689,0.99782,0.01108,22.99,28.64,16.037,0.00013445,0.0024596,0.0013671,0.00040884,0.0014282,0.000543,1.0002,0.02588,0.0055702,0.010324,0.020725
0.76,0.051953,0.010535,0.021143,0.054547,0.0095181,0.025832,-0.006491,0.99894,0.011645,22.99,28.64,16.037,0.003784,3.5061e-05,-0.0034899,0.0028534,0.00050848,-0.0021484,1.0002,0.025931,0.0055368,0.010437,0.020725
0.77,0.051981,0.010397,0.021817,0.052924,0.008232,0.035629,-0.0080022,0.99857,0.010891,22.916,28.236,15.885,-0.00108,-0.0011677,-0.0022725,0.00012106,-0.00065772,-0.0019338,1.0002,0.025944,0.0054769,0.010776,0.020725
0.78,0.052059,0.010359,0.022304,0.054111,0.010359,0.031894,-0.0080022,0.99801,0.013529,22.916,28.236,15.885,0.0013543,5.0135e-05,0.0013771,0.00097398,1.6989e-05,0.00048697,1.0002,0.025982,0.005465,0.011019,0.020725
0.79,0.052074,0.010153,0.021752,0.052835,0.0066704,0.010465,-0.0087578,0.99801,0.011268,22.916,28.478,16.492,-0.0022944,5.3809e-05,-0.001044,-0.0013271,6.6234e-05,-0.0015938,1.0002,0.025992,0.0053551,0.010746,0.020725
0.8,0.052055,0.010028,0.021347,0.051975,0.0080475,0.013103,-0.0074355,0.99726,0.012775,22.916,28.478,16.492,0.0049988,4.9807e-05,0.0038235,0.0031062,0.00018334,0.0011566,1.0002,0.025984,0.0052869,0.010545,0.020725
0.81,0.051995,0.0098539,0.021506,0.05064,0.0070836,0.024559,-0.0085689,0.99894,0.011456,23.139,29.044,16.416,0.00013727,-0.0035851,-0.0022477,0.0010048,-0.0023942,-0.0016679,1.0002,0.025954,0.0052019,0.010627,0.020725
0.82,0.052028,0.0096931,0.021559,0.052377,0.007319,0.022854,-0.0080022,0.99726,0.012022,23.139,29.044,16.416,0.0037868,5.3301e-05,0.00018381,0.0029269,-0.00062267,-0.00083204,1.0001,0.025972,0.0051224,0.010655,0.020725
0.83,0.052122,0.0096331,0.022702,0.053467,0.0088395,0.04559,-0.0087578,0.99894,0.011833,23.213,28.478,16.037,0.0013548,-0.0011648,0.00018323,0.0017663,-0.00095091,0.00031334,1.0001,0.026016,0.0051079,0.011227,0.020725
0.84,0.052293,0.0097408,0.023694,0.055223,0.012019,0.043419,-0.0087578,0.99652,0.011456,23.213,28.478,16.037,-0.0010724,0.001271,0.0026148,-0.00026134,0.00060507,0.0023371,1.0001,0.026098,0.0051756,0.011722,0.020725
0.85,0.052573,0.0099648,0.023814,0.05769,0.014525,0.026175,-0.0080022,0.99857,0.011833,23.436,28.478,16.264,0.0013533,-0.0023717,0.00019356,0.0008569,-0.0014129,0.0011314,1.0001,0.026237,0.0052907,0.011778,0.020725
0.86,0.052829,0.01009,0.023898,0.057835,0.012529,0.025822,-0.0087578,0.99726,0.010137,23.436,28.478,16.264,-0.0047151,0.0036989,0.00019294,-0.0030482,0.0020462,0.00081395,1.0001,0.026363,0.0053557,0.011818,0.020725
0.87,0.053085,0.010327,0.023451,0.058285,0.014669,0.014695,-0.0076244,0.99801,0.012964,22.841,28.559,16.112,0.0037825,0.0012666,0.001418,0.0017262,0.0016218,0.00087434,1.0001,0.026491,0.0054697,0.01159,0.020725
0.88,0.053151,0.010359,0.023279,0.054493,0.010734,0.019913,-0.0085689,0.99615,0.010514,22.841,28.559,16.112,0.00013386,0.0012817,0.00019936,0.00058324,0.0013252,0.0001658,1.0001,0.026524,0.0054839,0.011504,0.020725
0.89,0.053162,0.010382,0.022822,0.053765,0.010934,0.013827,-0.0072466,0.99764,0.013152,22.916,28.316,15.809,0.00013494,0.0012815,0.00019873,0.00032481,0.0014157,0.00060395,1.0001,0.026531,0.0054897,0.011275,0.020725
0.9,0.052973,0.010066,0.02262,0.049736,0.0041094,0.018669,-0.0087578,0.99652,0.010326,22.916,28.316,15.809,0.0013465,-0.0023611,0.00020577,0.00097264,-0.0012774,0.00081937,1.0001,0.026438,0.005328,0.011178,0.020725
0.91,0.052714,0.0095135,0.022293,0.048199,-0.00083448,0.01567,-0.0076244,0.99671,0.011645,22.619,28.721,16.188,-0.0022936,-0.0023537,0.00020895,-0.0012479,-0.0019817,-0.00039142,1.0001,0.026313,0.0050462,0.011023,0.020725
0.92,0.052169,0.008637,0.02222,0.041869,-0.0082007,0.020585,-0.010269,0.9982,0.0099489,22.619,28.721,16.188,0.0037757,8.2064e-05,0.00020446,0.0020822,-0.00063298,-0.00074042,1.0001,0.026045,0.0046044,0.010999,0.020725
0.93,0.051453,0.0078176,0.023105,0.037351,-0.0083901,0.040367,-0.0089467,0.99726,0.012022,23.436,28.559,16.34,-0.0010785,0.0012998,-0.0010103,-0.00017019,0.00075995,-0.00081206,1.0001,0.02569,0.0042026,0.011454,0.020725
0.94,0.050439,0.0070473,0.024199,0.03012,-0.0088728,0.04532,-0.011969,0.99913,0.01108,23.436,28.559,16.34,0.0037767,-0.0011249,0.0026315,0.0022914,-0.00056174,0.001604,1.0001,0.025185,0.0038257,0.012013,0.020725
0.95,0.049939,0.006815,0.023785,0.039394,0.00057379,0.014642,-0.0076244,0.99726,0.01108,23.213,28.316,15.961,-0.002299,-0.0011291,-0.0010116,-0.00084871,-0.00096774,0.00045066,1.0001,0.024937,0.0037015,0.011809,0.020725
0.96,0.049826,0.0063538,0.022656,0.046137,-0.005203,2.8769e-05,-0.010647,1.0012,0.010703,23.213,28.316,15.961,0.0062011,-0.0011293,-0.0022187,0.0038572,-0.001119,-0.00086477,1.0001,0.024885,0.0034564,0.011251,0.020725
0.97,0.050701,0.007233,0.021372,0.0658,0.022088,-0.0040193,-0.0070577,0.99913,0.010703,23.139,27.831,16.416,-0.0059417,9.6048e-05,-0.0022194,-0.0028333,-0.00030678,-0.0021499,1.0001,0.02532,0.0038843,0.010596,0.020725
0.98,0.052349,0.010631,0.018692,0.081166,0.074963,-0.033017,-0.010647,0.99931,0.013152,23.139,27.831,16.416,0.0062032,9.5744e-05,0.0002159,0.0032714,0.00011603,-0.0011231,1.0001,0.026133,0.0055555,0.0092083,0.020725
0.99,0.050034,0.0090064,0.022739,0.10998,0.057843,-0.030177,-0.0072466,0.99671,0.011268,22.99,27.669,15.809,-0.00351,9.1609e-05,0.00021138,-0.0013554,9.3535e-05,0.00047418,1.0001,0.024974,0.0047838,0.011259,0.020725
1,0.051502,0.010168,0.021791,0.079136,0.032155,0.0034217,-0.01008,0.99875,0.012022,22.99,27.669,15.809,-0.0010795,-0.0023293,0.0014172,-0.0012794,-0.0015326,0.0016018,1.0001,0.025704,0.0053603,0.010766,0.020725
1.01,0.050731,0.0097686,0.022263,0.036333,0.0025056,0.032019,-0.0055465,0.99987,0.010514,22.767,28.64,15.885,0.00013092,-0.0011078,-0.0010156,-9.2601e-05,-0.0012874,3.0788e-06,1.0001,0.025319,0.0051625,0.011009,0.020725
1.02,0.049071,0.0079722,0.023581,0.01788,-0.025366,0.050465,-0.0085689,0.99801,0.012587,22.767,28.64,15.885,-0.0022963,0.0037523,-0.0010162,-0.0016281,0.0022943,-0.00074466,1.0001,0.024496,0.0042721,0.011695,0.020725
1.03,0.048819,0.0082881,0.023807,0.04588,0.015326,0.028434,-0.0078133,0.99745,0.012587,23.51,28.397,16.188,0.0013424,0.00010949,0.00019349,0.00046665,0.00085604,0.00036849,1.0001,0.024368,0.0044312,0.011804,0.020725
1.04,0.049903,0.010068,0.02267,0.070958,0.044464,0.0012479,-0.0087578,0.99913,0.012964,22.841,27.831,15.505,0.00012676,-0.0035107,0.0014179,0.00019061,-0.0020625,0.001921,1.0001,0.024902,0.0053124,0.011211,0.020725
1.05,0.048351,0.008755,0.026436,0.086253,0.04213,-0.017575,-0.0095134,0.99838,0.009572,22.841,27.831,15.505,-0.003517,0.00013518,-0.0010072,-0.0024607,-0.0006732,0.00083936,1.0001,0.024125,0.0046934,0.013114,0.020725
1.06,0.049451,0.0097093,0.025325,0.070798,0.028645,0.0016751,-0.0093245,0.99968,0.013906,23.436,28.64,15.809,0.0025511,0.00013092,0.0014204,0.00094305,5.5698e-05,0.0021007,1.0001,0.024671,0.0051636,0.012544,0.020725
