time,Gqw,Gqx,Gqy,Gqz,Lqw,Lqx,Lqy,Lqz,rx,ry,rz,lx,ly,lz,ax,ay,az,mx,my,mz,gx,gy,gz,temp
5.15515,-0.033196,0.130473,-0.99063,-0.022972,-0.033196,0.130473,-0.99063,-0.022972,-3.178548,0.071827,-2.881014,-0.306618,-0.053166,0.012735,0.051276,0.993797,0.020274,-36.24081,30.05588,6.072373,14.604357,-10.520002,-8.354597,32.877537
5.16516,-0.034646,0.131176,-0.990513,-0.021805,-0.034646,0.131176,-0.990513,-0.021805,-3.175801,0.074424,-2.879533,-0.228397,-0.084005,-0.040013,-0.013686,0.941933,0.073403,-36.24081,30.05588,6.072373,18.778271,-13.720002,-10.78938,32.890038
5.17517,-0.035393,0.131606,-0.990442,-0.021255,-0.035393,0.131606,-0.990442,-0.021255,-3.174481,0.075776,-2.878636,-0.211393,-0.035017,-0.051116,-0.042704,0.984435,0.086923,-36.394115,29.971233,5.914225,14.813052,-10.102611,-6.406772,32.890038
5.18518,-0.035657,0.13203,-0.990386,-0.020797,-0.035657,0.13203,-0.990386,-0.020797,-3.17347,0.076193,-2.877748,-0.207515,-0.078931,-0.054772,-0.03559,0.940997,0.087685,-36.394115,29.971233,5.914225,12.100009,-5.372176,-6.337206,32.877537
5.19519,-0.035418,0.131937,-0.990414,-0.020442,-0.035418,0.131937,-0.990414,-0.020442,-3.172832,0.075623,-2.877907,-0.215007,-0.078564,-0.053199,-0.028476,0.943431,0.085019,-36.24081,29.801937,5.281633,10.569574,-2.172176,-0.632858,32.902538
5.2052,-0.034813,0.131279,-0.990523,-0.020431,-0.034813,0.131279,-0.990523,-0.020431,-3.173019,0.074399,-2.879228,-0.209792,-0.061539,-0.050823,-0.036901,0.958597,0.083876,-36.24081,29.801937,5.281633,7.091313,1.166954,6.323663,32.877537
5.21521,-0.034627,0.130306,-0.990668,-0.019932,-0.034627,0.130306,-0.990668,-0.019932,-3.172148,0.07387,-2.881156,-0.20129,-0.075859,-0.021405,-0.041768,0.943619,0.053408,-36.010853,30.225176,5.439781,7.786965,4.366954,10.219316,32.902538
5.22522,-0.035289,0.128949,-0.990842,-0.018973,-0.035289,0.128949,-0.990842,-0.018973,-3.170174,0.074895,-2.883837,-0.242988,-0.060167,0.028851,-0.006759,0.971142,-0.000673,-36.010853,30.225176,5.439781,5.560878,7.149563,13.21062,32.877537
5.23523,-0.036816,0.12748,-0.991001,-0.017621,-0.036816,0.12748,-0.991001,-0.017621,-3.167211,0.077541,-2.886716,-0.281233,-0.039475,0.052526,0.025816,1.001473,-0.029046,-36.164158,30.309822,5.518855,5.491313,6.245215,12.654099,32.877537
5.24524,-0.038725,0.126117,-0.991129,-0.016071,-0.038725,0.126117,-0.991129,-0.016071,-3.163755,0.080905,-2.889359,-0.289349,-0.039151,0.056006,0.035738,1.00372,-0.036854,-36.164158,30.309822,5.518855,7.57827,3.11478,11.054098,32.877537
5.25525,-0.040028,0.125196,-0.991215,-0.014713,-0.040028,0.125196,-0.991215,-0.014713,-3.160804,0.083133,-2.891112,-0.304223,-0.012393,0.053876,0.045286,1.033116,-0.037996,-36.010853,30.39447,5.044411,9.3174,0.332172,6.741055,32.865036
5.26526,-0.041268,0.124796,-0.991232,-0.013454,-0.041268,0.124796,-0.991232,-0.013454,-3.158025,0.085273,-2.891811,-0.319054,-0.000638,0.045515,0.058016,1.047907,-0.033426,-36.010853,30.39447,5.044411,10.291313,-2.589567,0.897576,32.902538
5.27527,-0.042678,0.124893,-0.991178,-0.012086,-0.042678,0.124893,-0.991178,-0.012086,-3.154942,0.087735,-2.89149,-0.269148,-0.089977,0.01542,0.034053,0.948487,-0.005814,-36.087505,30.648413,5.360707,13.839139,-5.998263,-4.876337,32.877537
5.28528,-0.044012,0.125017,-0.991116,-0.011038,-0.044012,0.125017,-0.991116,-0.011038,-3.152512,0.090124,-2.891134,-0.243041,-0.067812,-0.000825,0.004473,0.963278,0.010943,-36.087505,30.648413,5.360707,12.169574,-7.250437,-4.38938,32.877537
5.29529,-0.044938,0.12488,-0.991099,-0.010441,-0.044938,0.12488,-0.991099,-0.010441,-3.151105,0.091813,-2.891347,-0.248807,-0.028417,-0.011203,0.001478,1.002784,0.020655,-35.704239,30.479118,5.202559,8.691314,-5.720002,-1.676337,32.877537
5.3053,-0.045694,0.124816,-0.991078,-0.0099,-0.045694,0.124816,-0.991078,-0.0099,-3.149846,0.093179,-2.891417,-0.251602,-0.012337,-0.011845,0.000355,1.019073,0.020274,-35.704239,30.479118,5.202559,7.926096,-4.120002,-2.371989,32.877537
5.31531,-0.046257,0.124833,-0.991055,-0.009369,-0.046257,0.124833,-0.991055,-0.009369,-3.148646,0.094164,-2.891326,-0.266554,-0.004435,-0.007472,0.012336,1.030494,0.013609,-36.010853,30.648413,5.044411,6.952183,-2.728698,-3.415467,32.877537
5.32532,-0.046652,0.124989,-0.99102,-0.008959,-0.046652,0.124989,-0.99102,-0.008959,-3.147716,0.094847,-2.890965,-0.260722,0.005393,-0.013327,0.004473,1.038545,0.019322,-36.010853,30.648413,5.044411,6.186965,-2.311307,-4.458945,32.902538
5.33533,-0.046941,0.125182,-0.990986,-0.008572,-0.046941,0.125182,-0.990986,-0.008572,-3.146854,0.095326,-2.890534,-0.265522,0.01789,-0.017516,0.005971,1.051839,0.022559,-36.164158,30.563765,5.044411,6.186965,-2.102611,-4.528511,32.877537
5.34534,-0.047302,0.125382,-0.990948,-0.008028,-0.047302,0.125382,-0.990948,-0.008028,-3.14566,0.095908,-2.89007,-0.278651,0.009844,-0.018064,0.020199,1.047345,0.020464,-36.164158,30.563765,5.044411,8.065227,-2.728698,-5.363293,32.902538
5.35535,-0.047796,0.125212,-0.99095,-0.007416,-0.047796,0.125212,-0.99095,-0.007416,-3.144333,0.096734,-2.890347,-0.274782,-0.013339,-0.021296,0.02282,1.023941,0.021988,-35.780891,30.902355,5.044411,10.291313,-4.398263,-3.137206,32.902538
5.36536,-0.048089,0.12501,-0.990965,-0.007004,-0.048089,0.12501,-0.990965,-0.007004,-3.143459,0.097214,-2.890709,-0.251084,-0.014586,-0.037458,0.002227,1.016826,0.039316,-35.780891,30.902355,5.044411,10.986965,-6.346089,-1.606771,32.877537
5.37537,-0.048225,0.124855,-0.99098,-0.006681,-0.048225,0.124855,-0.99098,-0.006681,-3.142797,0.097402,-2.890989,-0.248799,0.009169,-0.040405,-0.005262,1.039294,0.042363,-35.780891,30.648413,4.886263,9.108705,-5.093915,-0.771989,32.865036
5.38538,-0.048318,0.124875,-0.990975,-0.006329,-0.048318,0.124875,-0.990975,-0.006329,-3.142071,0.0975,-2.890913,-0.25314,0.007055,-0.031286,-0.001517,1.038358,0.03208,-35.780891,30.648413,4.886263,7.926096,-2.798263,-2.858945,32.877537
5.39539,-0.048569,0.125081,-0.99094,-0.005841,-0.048569,0.125081,-0.99094,-0.005841,-3.141016,0.097874,-2.890442,-0.25967,-0.017256,-0.011727,0.008405,1.016452,0.010372,-36.087505,30.479118,4.886263,6.952183,-0.433046,-5.641554,32.890038
5.4054,-0.049105,0.12547,-0.990868,-0.005199,-0.049105,0.12547,-0.990868,-0.005199,-3.139564,0.098777,-2.88958,-0.266994,-0.011779,0.00504,0.011587,1.023567,-0.00829,-36.087505,30.479118,4.886263,5.700009,0.819128,-7.867641,32.902538
5.41541,-0.049845,0.12592,-0.990778,-0.004303,-0.049845,0.12592,-0.990778,-0.004303,-3.137547,0.100021,-2.888562,-0.267782,-0.030865,0.019798,0.014583,1.005218,-0.025428,-35.780891,30.479118,4.649041,6.1174,1.445215,-9.119815,32.890038
5.42542,-0.050913,0.12624,-0.990687,-0.003197,-0.050913,0.12624,-0.990687,-0.003197,-3.135038,0.101861,-2.887771,-0.278151,-0.041931,0.030227,0.025441,0.99698,-0.03952,-35.780891,30.479118,4.649041,6.813053,0.819128,-8.424163,32.877537
5.43543,-0.052204,0.126551,-0.990583,-0.002137,-0.052204,0.126551,-0.990583,-0.002137,-3.132564,0.104154,-2.88699,0.014106,-0.004346,0.022853,0.02488,0.990988,-0.041233,-36.010853,30.733061,4.807189,6.465226,-1.059133,-8.424163,32.902538
5.44544,-0.053325,0.126705,-0.990505,-0.001275,-0.053325,0.126705,-0.990505,-0.001275,-3.130543,0.10616,-2.886549,0.027941,-0.007366,0.00825,0.013272,0.984622,-0.027332,-36.010853,30.733061,4.807189,7.021748,-3.146089,-6.058945,32.890038
5.45545,-0.054078,0.126862,-0.990445,-0.000646,-0.054078,0.126862,-0.990445,-0.000646,-3.129079,0.107494,-2.886135,0.047828,-0.001732,-0.007375,-0.006198,0.985184,-0.010956,-36.317463,30.648413,4.728115,7.369574,-4.120002,-4.667641,32.877537
5.46546,-0.054626,0.12701,-0.990396,-0.000207,-0.054626,0.12701,-0.990396,-0.000207,-3.128047,0.108468,-2.885767,0.052687,0.012674,-0.009663,-0.01481,0.997916,-0.008861,-36.317463,30.648413,4.728115,5.491313,-2.728698,-3.971989,32.902538
5.47547,-0.055324,0.127267,-0.990324,0.000343,-0.055324,0.127267,-0.990324,0.000343,-3.126741,0.109709,-2.885158,0.039809,0.013063,0.006656,-0.005074,1.001286,-0.027713,-36.164158,30.39447,4.649041,3.752183,-0.641741,-5.641554,32.877537
5.48548,-0.056491,0.127523,-0.990225,0.00121,-0.056491,0.127523,-0.990225,0.00121,-3.124683,0.111803,-2.884493,0.013786,0.004213,0.029305,0.018889,0.998852,-0.055325,-36.164158,30.39447,4.649041,3.334791,0.123476,-7.102424,32.890038
5.49549,-0.057863,0.127877,-0.990098,0.002154,-0.057863,0.127877,-0.990098,0.002154,-3.122402,0.114278,-2.883605,0.013551,-0.014966,0.032085,0.022633,0.980129,-0.060657,-36.24081,30.563765,4.569967,3.821748,-1.82435,-8.702424,32.890038
5.5055,-0.058775,0.128475,-0.989966,0.002664,-0.058775,0.128475,-0.989966,0.002664,-3.121076,0.115946,-2.88229,0.037246,-0.019152,0.008313,0.002227,0.970393,-0.035521,-36.24081,30.563765,4.569967,3.404357,-4.120002,-10.024162,32.902538
5.51551,-0.059719,0.129266,-0.989805,0.003067,-0.059719,0.129266,-0.989805,0.003067,-3.11993,0.117698,-2.880592,0.059681,-0.004184,0.009055,-0.025106,0.979005,-0.034378,-36.547424,30.563765,4.728115,1.665226,-3.215654,-10.650249,32.902538
5.52552,-0.060354,0.130001,-0.98967,0.003366,-0.060354,0.130001,-0.98967,0.003366,-3.119078,0.118865,-2.879033,0.059994,-0.013633,-0.000223,-0.023608,0.969831,-0.025809,-36.547424,30.563765,4.728115,1.943487,-2.450437,-10.302423,32.902538
5.53553,-0.060805,0.130616,-0.98956,0.00359,-0.060805,0.130616,-0.98956,0.00359,-3.118436,0.119688,-2.877735,0.054043,-0.000113,-0.004888,-0.022298,0.984435,-0.022191,-36.317463,30.479118,4.649041,1.943487,-2.102611,-9.32851,32.877537
5.54554,-0.061052,0.131248,-0.989461,0.003721,-0.061052,0.131248,-0.989461,0.003721,-3.118032,0.120129,-2.876424,0.060242,-0.006864,-0.013168,-0.026978,0.976384,-0.013431,-36.317463,30.479118,4.649041,2.291313,-2.102611,-9.398076,32.902538
5.55555,-0.061279,0.131847,-0.989366,0.003924,-0.061279,0.131847,-0.989366,0.003924,-3.117493,0.120512,-2.875172,0.073084,-0.02188,-0.015445,-0.036526,0.95841,-0.010004,-36.470772,30.225176,4.728115,3.404357,-2.033046,-8.076337,32.902538
5.56556,-0.061545,0.132251,-0.989295,0.004154,-0.061545,0.132251,-0.989295,0.004154,-3.116913,0.120968,-2.87431,0.06947,-0.025082,-0.011679,-0.033718,0.955976,-0.014574,-36.470772,30.225176,4.728115,3.195661,-1.615654,-6.058945,32.902538
5.57557,-0.061725,0.132576,-0.98924,0.004331,-0.061725,0.132576,-0.98924,0.004331,-3.116471,0.121271,-2.873619,0.059475,-0.02917,-0.012635,-0.023796,0.954478,-0.015145,-36.470772,30.140528,4.728115,2.639139,-1.059133,-5.571989,32.902538
5.58558,-0.062006,0.132628,-0.989214,0.004543,-0.062006,0.132628,-0.989214,0.004543,-3.115965,0.12177,-2.873471,0.050093,-0.031389,-0.00713,-0.015184,0.954478,-0.022191,-36.470772,30.140528,4.728115,2.430444,-1.059133,-2.858945,32.915039
5.59559,-0.062223,0.132604,-0.989203,0.004639,-0.062223,0.132604,-0.989203,0.004639,-3.115717,0.122176,-2.873495,0.049143,-0.033221,-0.007447,-0.013873,0.952793,-0.022191,-36.470772,29.886585,4.649041,1.3174,-1.128698,-1.676337,32.902538
5.6056,-0.062427,0.13258,-0.989194,0.0046,-0.062427,0.13258,-0.989194,0.0046,-3.115742,0.122592,-2.873538,0.051805,-0.027098,-0.007182,-0.018179,0.957848,-0.022001,-36.470772,29.886585,4.649041,-0.213035,-1.128698,-1.467641,32.877537
5.61561,-0.062737,0.132524,-0.989182,0.004588,-0.062737,0.132524,-0.989182,0.004588,-3.115687,0.123213,-2.873633,0.050733,-0.025788,-0.003676,-0.017992,0.959159,-0.025619,-36.087505,30.140528,4.807189,-0.630426,-0.572176,-1.537206,32.902538
5.62562,-0.062965,0.132502,-0.989171,0.00451,-0.062965,0.132502,-0.989171,0.00451,-3.115785,0.123686,-2.873675,0.053461,-0.032787,-0.009369,-0.018179,0.95167,-0.019525,-36.087505,30.140528,4.807189,-0.560861,-1.128698,-1.745902,32.890038
5.63563,-0.063127,0.132475,-0.989164,0.004443,-0.063127,0.132475,-0.989164,0.004443,-3.115877,0.124026,-2.873728,0.080123,-0.042656,-0.019108,-0.040083,0.935193,-0.006386,-36.24081,30.140528,4.807189,1.039139,-2.311307,-0.563293,32.902538
5.64564,-0.063101,0.132323,-0.989187,0.004275,-0.063101,0.132323,-0.989187,0.004275,-3.116239,0.124024,-2.874059,0.080371,-0.032661,-0.025086,-0.042143,0.944742,0.000089,-36.24081,30.140528,4.807189,0.830444,-1.615654,0.897576,32.890038
5.65565,-0.062789,0.132264,-0.989216,0.003946,-0.062789,0.132264,-0.989216,0.003946,-3.116987,0.123494,-2.874237,0.076031,-0.030077,-0.029403,-0.038211,0.948299,0.004659,-36.547424,30.225176,4.807189,-0.42173,-0.015654,-0.215467,32.877537
5.66566,-0.06258,0.132255,-0.989231,0.003821,-0.06258,0.132255,-0.989231,0.003821,-3.117294,0.123113,-2.874281,0.079883,-0.050944,-0.0241,-0.037275,0.926768,0.000089,-36.547424,30.225176,4.807189,0.621748,0.540867,-0.702424,32.877537
5.67567,-0.062442,0.132107,-0.98926,0.003766,-0.062442,0.132107,-0.98926,0.003766,-3.11746,0.122856,-2.874598,0.072796,-0.039881,-0.017771,-0.034092,0.938938,-0.006766,-36.164158,30.39447,4.807189,0.691313,1.236519,0.341055,32.890038
5.68568,-0.062319,0.131992,-0.989283,0.003698,-0.062319,0.131992,-0.989283,0.003698,-3.117642,0.122633,-2.874845,0.061497,-0.045326,-0.013648,-0.022298,0.936316,-0.012098,-36.164158,30.39447,4.807189,-0.143469,1.723476,-0.424163,32.902538
5.69569,-0.062274,0.131835,-0.989306,0.003751,-0.062274,0.131835,-0.989306,0.003751,-3.11757,0.122534,-2.875159,0.05199,-0.051821,-0.009763,-0.011814,0.932197,-0.01724,-36.394115,30.140528,4.728115,0.900009,1.166954,-0.006771,32.902538
5.7057,-0.062199,0.131731,-0.989325,0.003755,-0.062199,0.131731,-0.989325,0.003755,-3.117594,0.122386,-2.875375,0.057278,-0.060714,-0.014862,-0.013873,0.922087,-0.011527,-36.394115,30.140528,4.728115,0.900009,0.610433,-0.354597,32.890038
5.71571,-0.062223,0.131634,-0.989336,0.003834,-0.062223,0.131634,-0.989336,0.003834,-3.117442,0.122416,-2.875561,0.067507,-0.091064,-0.013168,-0.015933,0.889696,-0.012289,-36.624077,30.225176,4.807189,1.526096,-0.015654,-0.006771,32.877537
5.72572,-0.062229,0.131373,-0.98937,0.003841,-0.062229,0.131373,-0.98937,0.003841,-3.117458,0.122432,-2.876089,0.078449,-0.089562,-0.017105,-0.026042,0.888011,-0.006957,-36.624077,30.225176,4.807189,1.247835,-0.363481,2.219316,32.877537
5.73573,-0.062272,0.131051,-0.989411,0.003831,-0.062272,0.131051,-0.989411,0.003831,-3.117507,0.122527,-2.876741,0.095999,-0.103974,-0.017066,-0.038773,0.8691,-0.004862,-36.547424,30.05588,4.728115,1.108705,-0.920002,3.471489,32.877537
5.74574,-0.062247,0.130526,-0.989482,0.003796,-0.062247,0.130526,-0.989482,0.003796,-3.117649,0.122501,-2.877811,0.120834,-0.131358,-0.012365,-0.055435,0.835586,-0.006576,-36.547424,30.05588,4.728115,0.413052,0.332172,6.323663,32.902538
5.75575,-0.061973,0.129854,-0.989588,0.003458,-0.061973,0.129854,-0.989588,0.003458,-3.118479,0.12206,-2.879231,0.115803,-0.095824,-0.010126,-0.059179,0.870785,-0.00848,-36.394115,30.140528,4.490892,-3.134774,2.419128,8.341055,32.877537
5.76576,-0.061596,0.128949,-0.989732,0.003109,-0.061596,0.128949,-0.989732,0.003109,-3.119387,0.121422,-2.881129,0.121254,-0.079206,-0.011326,-0.067229,0.885202,-0.005814,-36.394115,30.140528,4.490892,-2.995643,3.393041,11.401924,32.890038
5.77577,-0.061261,0.127799,-0.989902,0.002893,-0.061261,0.127799,-0.989902,0.002893,-3.120049,0.120839,-2.883504,0.106917,-0.078699,-0.00467,-0.052626,0.888947,-0.013812,-36.24081,30.39447,4.728115,-2.230426,4.784346,13.628012,32.890038
5.78578,-0.06097,0.12655,-0.990081,0.002688,-0.06097,0.12655,-0.990081,0.002688,-3.120685,0.120341,-2.886076,0.073687,-0.066374,0.006244,-0.023047,0.908793,-0.028285,-36.24081,30.39447,4.728115,-3.273904,5.897389,13.906272,32.877537
5.79579,-0.060777,0.12515,-0.990271,0.00256,-0.060777,0.12515,-0.990271,0.00256,-3.121162,0.120018,-2.88894,0.031623,-0.050233,0.00943,0.015519,0.934631,-0.036282,-36.087505,30.140528,4.490892,-2.508687,4.645215,14.323664,32.890038
5.8058,-0.060603,0.123802,-0.990451,0.002496,-0.060603,0.123802,-0.990451,0.002496,-3.121497,0.119716,-2.891686,0.039233,-0.089035,-0.009161,0.022446,0.895125,-0.01724,-36.087505,30.140528,4.490892,0.273922,1.793041,14.114967,32.877537
5.81581,-0.060221,0.122393,-0.990651,0.002171,-0.060221,0.122393,-0.990651,0.002171,-3.122413,0.119065,-2.894599,0.048984,-0.071991,-0.031118,0.014021,0.909355,0.006563,-36.010853,30.563765,4.569967,-0.630426,1.097389,14.741055,32.890038
5.82582,-0.059596,0.121005,-0.99086,0.001718,-0.059596,0.121005,-0.99086,0.001718,-3.123639,0.11796,-2.897493,0.04772,-0.07021,-0.041374,0.018514,0.911227,0.017608,-36.010853,30.563765,4.569967,-1.326078,2.210433,14.532359,32.902538
5.83583,-0.058889,0.119599,-0.991073,0.001341,-0.058889,0.119599,-0.991073,0.001341,-3.124733,0.116671,-2.900416,0.053461,-0.085817,-0.046871,0.019825,0.894377,0.024463,-36.087505,30.563765,4.411819,-0.42173,2.697389,15.019316,32.902538
5.84584,-0.058187,0.118001,-0.991307,0.001005,-0.058187,0.118001,-0.991307,0.001005,-3.125761,0.11538,-2.903721,0.057791,-0.078907,-0.043957,0.016455,0.899619,0.02294,-36.087505,30.563765,4.411819,0.134792,2.836519,17.384533,32.890038
5.85585,-0.0575,0.116136,-0.991567,0.000759,-0.0575,0.116136,-0.991567,0.000759,-3.126634,0.114102,-2.907554,0.062509,-0.067449,-0.034467,0.0114,0.909168,0.014752,-35.780891,30.987003,4.253671,0.900009,3.184345,20.306273,32.902538
5.86586,-0.057091,0.114095,-0.991828,0.000818,-0.057091,0.114095,-0.991828,0.000818,-3.126847,0.113305,-2.911694,0.062213,-0.071221,-0.011126,0.01346,0.904862,-0.008671,-35.780891,30.987003,4.253671,2.291313,3.879998,22.462793,32.877537
5.87587,-0.056792,0.112105,-0.992072,0.000951,-0.056792,0.112105,-0.992072,0.000951,-3.126879,0.112708,-2.915714,0.06152,-0.06674,0.004958,0.01477,0.908793,-0.025047,-35.857544,30.987003,4.253671,1.595661,4.993041,22.114967,32.877537
5.88588,-0.056597,0.109988,-0.99232,0.001136,-0.056597,0.109988,-0.99232,0.001136,-3.126794,0.112311,-2.919984,0.031454,-0.027084,0.012531,0.038172,0.953729,-0.036092,-35.857544,30.987003,4.253671,0.969574,5.827824,22.601925,32.915039
5.89589,-0.056221,0.108284,-0.992528,0.00107,-0.056221,0.108284,-0.992528,0.00107,-3.127204,0.111602,-2.92345,0.030075,-0.027911,-0.002126,0.044537,0.953167,-0.02162,-35.704239,30.987003,4.411819,-0.42173,5.479998,17.941055,32.877537
5.9059,-0.05568,0.107021,-0.992696,0.000882,-0.05568,0.107021,-0.992696,0.000882,-3.12784,0.110583,-2.926043,0.031658,-0.040366,-0.006067,0.048468,0.940436,-0.01724,-35.704239,30.987003,4.411819,-1.743469,6.384346,13.21062,32.902538
5.91591,-0.054866,0.105704,-0.992883,0.00056,-0.054866,0.105704,-0.992883,0.00056,-3.128806,0.109049,-2.92877,0.01019,-0.023682,-0.005597,0.068313,0.961031,-0.019144,-35.627586,31.156298,3.8583,-3.065208,6.871302,12.793229,32.902538
5.92592,-0.054097,0.104371,-0.993066,0.000316,-0.054097,0.104371,-0.993066,0.000316,-3.129603,0.107585,-2.931517,0.002611,-0.025425,-0.008307,0.078984,0.960657,-0.016669,-35.627586,31.156298,3.8583,-1.813035,6.106085,12.723663,32.902538
5.93593,-0.05355,0.103172,-0.993221,0.000242,-0.05355,0.103172,-0.993221,0.000242,-3.129997,0.106525,-2.933965,0.014891,-0.0446,-0.001989,0.072619,0.938938,-0.02162,-35.320972,31.07165,3.779226,-0.630426,5.271302,11.958447,32.877537
5.94594,-0.053059,0.10199,-0.993369,0.000039,-0.053059,0.10199,-0.993369,0.000039,-3.130632,0.105602,-2.936388,0.039876,-0.055241,-0.015809,0.054085,0.92321,-0.004862,-35.320972,31.07165,3.779226,-0.630426,2.766954,12.654099,32.902538
5.95595,-0.052548,0.10055,-0.993543,-0.000182,-0.052548,0.10055,-0.993543,-0.000182,-3.131331,0.104644,-2.939335,0.05091,-0.02557,-0.0167,0.040044,0.949797,-0.002006,-35.320972,31.240946,3.700152,0.065226,1.653911,15.993229,32.890038
5.96596,-0.052388,0.098975,-0.99371,-0.000105,-0.052388,0.098975,-0.99371,-0.000105,-3.131375,0.104327,-2.94251,0.039727,-0.02411,0.003142,0.051464,0.95298,-0.023143,-35.320972,31.240946,3.700152,1.247835,1.793041,17.245403,32.877537
5.97597,-0.052683,0.097403,-0.99385,0.000178,-0.052683,0.097403,-0.99385,0.000178,-3.130916,0.104875,-2.945645,0.014857,-0.023154,0.024941,0.076176,0.958223,-0.048279,-35.397625,31.325592,3.700152,1.108705,0.958259,16.41062,32.902538
5.98598,-0.053162,0.096101,-0.993951,0.000296,-0.053162,0.096101,-0.993951,0.000296,-3.130725,0.10582,-2.948245,0.012304,-0.038272,0.031362,0.08329,0.943431,-0.055706,-35.397625,31.325592,3.700152,-0.978252,-0.850437,13.558446,32.915039
5.99599,-0.053465,0.095048,-0.994036,0.000042,-0.053465,0.095048,-0.994036,0.000042,-3.131288,0.106485,-2.950386,0.020749,-0.049355,0.021619,0.080107,0.9307,-0.045042,-35.24432,31.325592,3.621078,-4.039122,-1.546089,11.193229,32.890038
6.006,-0.053523,0.094115,-0.994121,-0.000465,-0.053523,0.094115,-0.994121,-0.000465,-3.132389,0.106706,-2.95232,0.029466,-0.009267,0.015345,0.066441,0.968333,-0.036663,-35.24432,31.325592,3.621078,-7.030426,0.262606,10.428011,32.890038
6.01601,-0.053271,0.093222,-0.994219,-0.001107,-0.053271,0.093222,-0.994219,-0.001107,-3.133818,0.106332,-2.954197,0.028875,-0.020453,0.014221,0.070934,0.957286,-0.034569,-35.55093,31.579535,3.621078,-8.630425,2.97565,10.01062,32.902538
6.02602,-0.052781,0.092036,-0.994354,-0.001785,-0.052781,0.092036,-0.994354,-0.001785,-3.135392,0.105489,-2.956674,0.010972,0.019858,0.008048,0.084039,1.000163,-0.028475,-35.55093,31.579535,3.621078,-8.352165,3.810432,12.723663,32.902538
6.03603,-0.052363,0.090588,-0.994508,-0.002384,-0.052363,0.090588,-0.994508,-0.002384,-3.136821,0.104774,-2.959667,-0.013627,0.034248,0.000549,0.109312,1.018699,-0.022191,-35.24432,31.579535,3.621078,-6.126078,1.862606,14.880185,32.890038
6.04604,-0.051772,0.089305,-0.994653,-0.003004,-0.051772,0.089305,-0.994653,-0.003004,-3.138304,0.103713,-2.962331,0.011364,0.064207,-0.029985,0.085349,1.043788,0.012657,-35.24432,31.579535,3.621078,-3.204339,-0.850437,14.323664,32.902538
6.05605,-0.051219,0.087967,-0.9948,-0.003284,-0.051219,0.087967,-0.9948,-0.003284,-3.139103,0.102664,-2.965069,0.032426,0.063601,-0.037782,0.068313,1.039481,0.023321,-35.55093,31.748829,3.937374,2.152183,-2.172176,15.645403,32.890038
6.06606,-0.050249,0.08727,-0.99491,-0.003729,-0.050249,0.08727,-0.99491,-0.003729,-3.140235,0.100808,-2.966539,0.053609,0.039225,-0.036858,0.052961,1.011771,0.025415,-35.55093,31.748829,3.937374,1.17827,-0.08522,9.593228,32.890038
6.07607,-0.049928,0.086428,-0.994999,-0.003729,-0.049928,0.086428,-0.994999,-0.003729,-3.140376,0.100169,-2.968241,0.028826,0.065596,-0.001547,0.070747,1.042103,-0.011718,-35.397625,31.833477,3.700152,0.691313,1.723476,10.149751,32.877537
6.08608,-0.050177,0.085607,-0.995059,-0.003309,-0.050177,0.085607,-0.995059,-0.003309,-3.139576,0.100594,-2.969849,0.026036,0.015841,0.021003,0.08123,0.993422,-0.036282,-35.397625,31.833477,3.700152,2.013052,1.236519,9.454098,32.877537
6.09609,-0.050492,0.084892,-0.995106,-0.002763,-0.050492,0.084892,-0.995106,-0.002763,-3.138504,0.101131,-2.971229,0.044247,0.005647,0.021185,0.066253,0.980129,-0.036092,-35.474277,31.664183,3.383856,3.752183,-1.128698,9.384533,32.890038
6.1061,-0.050574,0.083788,-0.995196,-0.002573,-0.050574,0.083788,-0.995196,-0.002573,-3.138222,0.101265,-2.973433,0.04392,0.036193,0.010135,0.064569,1.010273,-0.025238,-35.474277,31.664183,3.383856,1.873922,-1.963481,14.323664,32.890038
6.11611,-0.050353,0.082625,-0.995305,-0.002521,-0.050353,0.082625,-0.995305,-0.002521,-3.138274,0.10082,-2.975776,0.049473,0.03733,-0.000148,0.062135,1.01046,-0.014574,-35.55093,31.579535,3.225708,2.082618,-2.450437,15.506272,32.902538
6.12612,-0.050306,0.081122,-0.995431,-0.002444,-0.050306,0.081122,-0.995431,-0.002444,-3.13828,0.100718,-2.978797,0.024658,0.07382,0.002144,0.08329,1.050528,-0.019144,-35.55093,31.579535,3.225708,2.082618,-2.172176,18.080185,32.902538
6.13613,-0.050025,0.079672,-0.995562,-0.002514,-0.050025,0.079672,-0.995562,-0.002514,-3.138611,0.100174,-2.98173,0.031934,0.048871,-0.011667,0.084413,1.02469,-0.004862,-35.24432,31.918125,3.46293,2.360878,-3.146089,17.593229,32.902538
6.14614,-0.049824,0.078207,-0.995688,-0.00251,-0.049824,0.078207,-0.995688,-0.00251,-3.138784,0.099777,-2.984683,0.043147,0.065066,-0.02144,0.074678,1.03892,0.006182,-35.24432,31.918125,3.46293,3.821748,-4.120002,18.14975,32.902538
6.15615,-0.049543,0.076677,-0.995821,-0.002579,-0.049543,0.076677,-0.995821,-0.002579,-3.139119,0.09923,-2.987776,0.03365,0.081951,-0.015131,0.083851,1.057081,-0.000673,-35.320972,32.002773,3.06756,2.013052,-2.728698,18.636707,32.902538
