time,EqKm_x,EqKm_y,EqKm_z,Sens_x,Sens_y,Sens_z,a_x,a_y,a_z,m_x,m_y,m_z,g_x,g_y,g_z,Km_g_x,Km_g_y,Km_g_z,qKm_w,qKm_x,qKm_y,qKm_z,J 
0.2,0.023128,0.013126,0.010508,0.045677,-0.0018107,-0.002126,-0.055173,-1.0099,-0.022215,-18.573,-42.915,-7.0432,-0.00076404,0.0020163,0.0010667,-0.088884,-0.076349,0.081978,0.99362,0.011456,0.0066643,0.005144,0.020724
0.21,0.024173,0.013305,0.0099949,0.043361,-2.0935e-05,-0.013804,-0.053335,-1.0091,-0.020714,-18.285,-42.69,-6.6813,-0.0019796,-0.0016286,-0.0013649,-0.088589,-0.076285,0.078975,0.99478,0.01199,0.0067462,0.0048906,0.020724
0.22,0.02536,0.013521,0.0094755,0.048701,-0.0015525,-0.014108,-0.058114,-1.0078,-0.02184,-18.285,-42.69,-6.6813,0.00044726,-0.00041702,0.0010638,-0.085438,-0.073777,0.078395,0.99609,0.012599,0.0068455,0.0046332,0.020724
0.23,0.026634,0.013841,0.0087185,0.047256,-0.00088808,-0.021614,-0.057195,-1.0108,-0.022215,-18.573,-43.139,-6.5908,0.00044202,0.0007946,-0.00015366,-0.083527,-0.070551,0.0762,0.99754,0.013255,0.0069937,0.0042562,0.020724
0.24,0.027994,0.014246,0.0077739,0.047595,-0.00015177,-0.027563,-0.056092,-1.0016,-0.020902,-18.573,-43.139,-6.5908,-0.00077735,-0.00041821,0.001061,-0.082588,-0.069019,0.074976,0.99914,0.013958,0.0071818,0.0037838,0.020724
0.25,0.029079,0.014378,0.007112,0.0478,-0.0005335,-0.016371,-0.057379,-1.0044,-0.021277,-18.189,-42.915,-6.6813,0.0016534,-0.00042073,-0.00015269,-0.079045,-0.067386,0.071782,1.0009,0.014528,0.0072326,0.0034548,0.020724
0.26,0.029835,0.014427,0.0065748,0.042027,0.0029767,-0.012018,-0.051497,-0.99973,-0.017712,-18.189,-42.915,-6.6813,0.00044552,-0.0016335,0.0010619,-0.077821,-0.066572,0.070291,1.0027,0.014936,0.0072409,0.0031891,0.020724
0.27,0.030551,0.014331,0.0061112,0.043484,0.00063976,-0.0086215,-0.05407,-0.99973,-0.019588,-18.477,-43.252,-6.7718,-0.00077003,-0.00041424,0.0010547,-0.07685,-0.063943,0.068325,1.0047,0.015326,0.0071773,0.002961,0.020724
0.28,0.031099,0.014256,0.0054684,0.037181,0.0027546,-0.012869,-0.046902,-1.001,-0.017524,-18.477,-43.252,-6.7718,0.00043888,0.00079354,-0.00015506,-0.074749,-0.061247,0.065298,1.0067,0.015636,0.0071212,0.0026424,0.020724
0.29,0.031399,0.013937,0.0053954,0.039622,0.0029346,0.0034301,-0.048924,-0.99992,-0.017337,-18.285,-43.027,-7.1337,-0.00078048,-0.00041544,-0.00015457,-0.073092,-0.060318,0.062047,1.0088,0.01582,0.0069486,0.0026129,0.020724
0.3,0.031522,0.013458,0.0055503,0.038238,0.0021267,0.010423,-0.047821,-1.0059,-0.018087,-18.285,-43.027,-7.1337,0.00042846,-0.0016359,-0.00015408,-0.070467,-0.059559,0.059526,1.0109,0.015916,0.0066988,0.0027005,0.020725
0.31,0.031871,0.013236,0.005281,0.038379,0.0028316,-0.0021746,-0.047453,-1.0031,-0.017337,-18.477,-43.139,-6.9528,-0.00078704,-0.0016423,-0.00015743,-0.06943,-0.057721,0.058144,1.013,0.016127,0.0065737,0.0025707,0.020725
0.32,0.032397,0.012976,0.0049666,0.042619,-0.00032855,-0.0031507,-0.052416,-1.0093,-0.019964,-18.477,-43.139,-6.9528,0.00042959,-0.00042678,0.001061,-0.066654,-0.054805,0.057169,1.0151,0.016428,0.0064305,0.0024172,0.020725
0.33,0.033104,0.012972,0.0040283,0.040512,0.00063729,-0.02007,-0.050027,-1.0078,-0.019776,-18.573,-42.69,-6.5908,-0.00078207,-0.0016434,0.0010615,-0.065771,-0.053142,0.05647,1.0171,0.016824,0.0064089,0.0019431,0.020725
0.34,0.034273,0.013236,0.0024713,0.046937,0.00013911,-0.037745,-0.057011,-1.01,-0.021277,-18.573,-42.69,-6.5908,-0.0007796,-0.00043174,-0.00015597,-0.063783,-0.050296,0.054285,1.0191,0.017458,0.0065133,0.001148,0.020725
0.35,0.035145,0.013253,0.0013157,0.045345,-6.9714e-05,-0.02731,-0.055173,-1.0095,-0.021652,-18.477,-42.915,-6.7718,-0.00078098,-0.00043421,-0.0013735,-0.06176,-0.048501,0.050747,1.0211,0.017941,0.0064993,0.00055769,0.020725
0.36,0.03615,0.013324,6.745e-05,0.04884,-0.00018554,-0.031248,-0.05793,-1.0055,-0.021465,-18.477,-42.915,-6.7718,-0.00078234,-0.0028611,-0.0001588,-0.05968,-0.048341,0.049442,1.023,0.018493,0.0065106,-8.3181e-05,0.020725
0.37,0.037029,0.013305,-0.0010474,0.048095,-0.00025454,-0.028192,-0.058114,-1.0057,-0.021652,-18.381,-42.802,-6.7718,-0.00077987,-0.00043531,0.00227,-0.057707,-0.04548,0.049376,1.0248,0.01898,0.0064787,-0.00065687,0.020725
0.38,0.03749,0.01299,-0.0013004,0.045716,0.00057483,-0.0070812,-0.054438,-0.99917,-0.019401,-18.381,-42.802,-6.7718,0.00043673,-0.00043393,-0.00015397,-0.055198,-0.043633,0.046575,1.0266,0.019251,0.0063117,-0.00078606,0.020725
0.39,0.037982,0.012668,-0.0016272,0.046409,-8.0832e-06,-0.0094418,-0.056828,-1.0031,-0.020151,-18.669,-42.915,-6.7718,0.00043152,0.00077775,-0.0013676,-0.053112,-0.040946,0.044031,1.0284,0.019537,0.0061412,-0.00095364,0.020725
0.4,0.038397,0.012643,-0.0027281,0.039876,0.0037577,-0.028615,-0.048924,-1.0014,-0.017337,-18.669,-42.915,-6.7718,0.00042632,-0.0016568,-0.00014917,-0.05171,-0.041046,0.042881,1.03,0.019786,0.006108,-0.0015228,0.020725
0.41,0.038759,0.012495,-0.003422,0.042209,0.0029488,-0.019572,-0.051865,-0.99898,-0.018087,-18.381,-42.915,-6.8623,0.00042498,-0.00044512,-0.00014103,-0.049723,-0.039244,0.040929,1.0316,0.020005,0.0060193,-0.0018824,0.020725
0.42,0.038841,0.012254,-0.0039935,0.036935,0.003106,-0.016225,-0.047086,-1.0018,-0.017712,-18.381,-42.915,-6.8623,-0.00079051,-0.00043988,-0.00013675,-0.049035,-0.037813,0.039038,1.0331,0.020077,0.0058881,-0.002178,0.020725
0.43,0.039001,0.012036,-0.0047165,0.038139,0.0025359,-0.020229,-0.047821,-0.99973,-0.018275,-18.381,-42.802,-6.7718,0.0016403,-0.00043849,-0.0013466,-0.045946,-0.036257,0.036823,1.0345,0.02019,0.0057671,-0.0025531,0.020725
0.44,0.039093,0.011646,-0.0048573,0.039741,0.0012912,-0.0072941,-0.049659,-1.0087,-0.019213,-18.381,-42.802,-6.7718,-0.00079319,0.00077703,0.0010782,-0.04542,-0.033918,0.036785,1.0359,0.020264,0.0055698,-0.0026256,0.020725
0.45,0.038949,0.011098,-0.004275,0.038057,0.0016257,0.0095858,-0.047269,-1.0059,-0.018462,-18.285,-42.802,-7.1337,-0.00079452,0.00077841,0.0022928,-0.044023,-0.03266,0.035431,1.0371,0.020211,0.005305,-0.002321,0.020725
0.46,0.039148,0.010609,-0.0040492,0.043794,-0.00048491,0.0012282,-0.053703,-1.0112,-0.021277,-18.285,-42.802,-7.1337,-0.00079584,-0.0016485,-0.00013504,-0.042079,-0.032782,0.032431,1.0383,0.020336,0.0050659,-0.0022021,0.020725
0.47,0.039416,0.01032,-0.0045866,0.042031,0.00063779,-0.016215,-0.051313,-1.01,-0.020151,-18.573,-43.027,-6.8623,0.00041314,0.00078499,-0.0013488,-0.039938,-0.030075,0.030934,1.0393,0.020497,0.0049156,-0.0024813,0.020725
0.48,0.039959,0.009987,-0.0051464,0.048495,-0.0015677,-0.017233,-0.058114,-1.0084,-0.022215,-18.573,-43.027,-6.8623,0.00041567,-0.00042779,0.0010723,-0.037778,-0.029015,0.031353,1.0403,0.0208,0.0047445,-0.0027728,0.020725
0.49,0.040387,0.0096732,-0.0056759,0.046578,-0.00080393,-0.016854,-0.056092,-1.0102,-0.021465,-18.285,-42.915,-6.7718,0.00041053,-0.00043028,0.002283,-0.036246,-0.027977,0.031385,1.0412,0.021042,0.0045835,-0.0030487,0.020725
0.5,0.040747,0.0092911,-0.005655,0.047696,-0.00059349,-0.0049462,-0.056644,-1.0029,-0.021277,-18.285,-42.915,-6.7718,0.00040923,-0.00042892,-0.00014095,-0.034735,-0.026858,0.028939,1.042,0.021245,0.0043961,-0.0030372,0.020725
0.51,0.041111,0.0089151,-0.0057059,0.047944,-0.0010526,-0.0065696,-0.058114,-1.005,-0.021277,-18.477,-43.027,-6.7718,-0.0008062,-0.0016379,0.0010736,-0.034106,-0.026526,0.028512,1.0428,0.02145,0.0042116,-0.0030629,0.020725
0.52,0.041321,0.0087337,-0.0062115,0.043566,0.0020547,-0.016709,-0.052784,-0.99805,-0.018838,-18.477,-43.027,-6.7718,0.00041048,0.00079175,0.0010741,-0.032489,-0.024217,0.027632,1.0435,0.021575,0.004116,-0.0033273,0.020725
0.53,0.041574,0.0084312,-0.0063214,0.045926,0.00036475,-0.0081387,-0.05499,-0.99861,-0.019964,-18.477,-43.027,-6.9528,0.0016233,-0.0016314,0.0010745,-0.030022,-0.024502,0.02602,1.0441,0.02172,0.0039671,-0.003384,0.020725
0.54,0.041524,0.0082508,-0.0065906,0.038959,0.0031589,-0.011727,-0.047637,-0.99786,-0.0179,-18.477,-43.027,-6.9528,-0.00080241,-0.00041591,0.0010711,-0.030573,-0.023289,0.024688,1.0447,0.021706,0.0038757,-0.0035245,0.020725
0.55,0.041598,0.0080376,-0.0069795,0.041432,0.0019,-0.014652,-0.049475,-1.0001,-0.018462,-18.381,-43.139,-6.8623,0.00041043,0.00079955,-0.00014256,-0.028942,-0.021328,0.022951,1.0452,0.021755,0.0037675,-0.0037274,0.020725
0.56,0.0415,0.0078554,-0.0074361,0.037563,0.0025265,-0.016387,-0.046902,-1.0082,-0.018462,-18.381,-43.139,-6.8623,0.0016233,-0.00041329,-0.00014211,-0.026974,-0.020989,0.021613,1.0456,0.021714,0.0036739,-0.0039656,0.020725
0.57,0.041378,0.0077174,-0.00792,0.037108,0.0033525,-0.017545,-0.047269,-1.0059,-0.017337,-18.669,-43.027,-6.9528,-0.0020204,0.00079833,-0.00014166,-0.028068,-0.01947,0.020803,1.046,0.021659,0.0036016,-0.0042186,0.020725
0.58,0.041336,0.0073693,-0.0077331,0.040634,0.00049586,-0.0033106,-0.051681,-1.0089,-0.019776,-18.669,-43.027,-6.9528,-0.00080375,-0.0004145,-0.00014505,-0.026478,-0.019072,0.019838,1.0463,0.021642,0.0034363,-0.0041185,0.020725
0.59,0.041211,0.0071034,-0.0076747,0.038635,0.0017774,-0.0060462,-0.048556,-1.0054,-0.018275,-18.477,-43.139,-6.8623,-0.0020192,0.00080478,-0.00014842,-0.026308,-0.017653,0.019045,1.0466,0.021582,0.0033092,-0.0040862,0.020725
0.6,0.041443,0.0067255,-0.0075255,0.046424,-0.0013659,-0.0040899,-0.056092,-1.0061,-0.022215,-18.477,-43.139,-6.8623,0.00041163,-0.0016222,0.0010624,-0.023326,-0.018049,0.018931,1.0468,0.021707,0.0031292,-0.0040055,0.020725
0.61,0.041595,0.0063485,-0.0073192,0.044785,-0.0014948,-0.0028013,-0.053151,-1.0063,-0.02184,-18.381,-43.252,-6.8623,-0.00080764,0.00080736,-0.00015514,-0.02278,-0.016059,0.017292,1.047,0.021789,0.0029507,-0.0038947,0.020725
0.62,0.042098,0.0062125,-0.0084588,0.049859,0.00025322,-0.032301,-0.058114,-1.0037,-0.021089,-18.381,-43.252,-6.8623,0.00040522,-0.0016196,-0.0025868,-0.020786,-0.016607,0.014976,1.0471,0.022056,0.0028718,-0.0044912,0.020725
0.63,0.042523,0.0060557,-0.0095488,0.04871,-0.00012162,-0.032066,-0.057747,-1.008,-0.021277,-18.477,-42.915,-6.8623,0.0016142,0.00081376,-0.00015799,-0.018784,-0.014609,0.015502,1.0472,0.022282,0.0027836,-0.0050613,0.020725
0.64,0.042735,0.005801,-0.0095896,0.046468,-0.00011265,-0.010377,-0.055173,-1.002,-0.020902,-18.477,-42.915,-6.8623,0.00040267,-0.00040295,-0.0013755,-0.018575,-0.014434,0.014245,1.0473,0.022394,0.002661,-0.0050806,0.020725
0.65,0.042974,0.0055378,-0.0094881,0.047915,-9.323e-05,-0.0075404,-0.057563,-1.0055,-0.021089,-18.285,-43.364,-6.8623,-0.00081274,-0.00040168,0.0010495,-0.018607,-0.013944,0.014954,1.0473,0.022519,0.0025359,-0.0050251,0.020725
0.66,0.042908,0.0054571,-0.0096745,0.041359,0.0031939,-0.013538,-0.050578,-1.0014,-0.0179,-18.285,-43.364,-6.8623,-0.00081017,-0.0028287,-0.00016796,-0.01855,-0.015302,0.013952,1.0473,0.022484,0.0024955,-0.0051218,0.020725
0.67,0.04295,0.00524,-0.0095049,0.044011,0.00066025,-0.0061029,-0.053703,-1.0001,-0.019588,-18.477,-43.027,-7.0432,0.00041036,0.000815,-0.0013816,-0.016887,-0.012702,0.011985,1.0472,0.022504,0.0023938,-0.0050306,0.020725
0.68,0.042664,0.0051261,-0.0092248,0.037154,0.0032517,-0.0035843,-0.04635,-1.0014,-0.017712,-18.477,-43.027,-7.0432,0.00040907,-0.00040555,-0.0001669,-0.016393,-0.012552,0.011696,1.0472,0.022352,0.0023434,-0.0048821,0.020725
0.69,0.042523,0.0049972,-0.0096933,0.039011,0.0016441,-0.01903,-0.047821,-0.9973,-0.018462,-18.285,-43.364,-6.5908,0.00040777,0.00080604,0.0010478,-0.015702,-0.01108,0.013242,1.0471,0.022277,0.0022772,-0.0051255,0.020725
0.7,0.042405,0.0048879,-0.010402,0.039052,0.0016629,-0.024459,-0.048556,-1.0039,-0.019401,-18.285,-43.364,-6.5908,0.00041032,-0.00041448,-0.00016968,-0.014966,-0.011074,0.012371,1.047,0.022214,0.0022177,-0.0054948,0.020725
0.71,0.042175,0.0047862,-0.010358,0.037613,0.0027403,-0.0093661,-0.047086,-1.0031,-0.0179,-18.477,-42.915,-7.0432,-0.00079745,0.0008048,-0.00016531,-0.015129,-0.010132,0.01067,1.0468,0.02209,0.0021706,-0.0054696,0.020725
0.72,0.042133,0.0044917,-0.0093262,0.042565,-0.00015049,0.011448,-0.052784,-1.0102,-0.020526,-18.477,-42.915,-7.0432,0.00041538,0.00080609,-0.00016862,-0.013509,-0.0093203,0.0097829,1.0467,0.022063,0.0020419,-0.004926,0.020725
0.73,0.042054,0.0042583,-0.0089706,0.040812,5.0225e-05,-0.001894,-0.049659,-1.0093,-0.019401,-18.285,-43.027,-6.6813,0.0016282,-0.00041059,0.0010461,-0.012046,-0.009596,0.010937,1.0465,0.022017,0.0019349,-0.0047367,0.020725
0.74,0.04232,0.003969,-0.0087326,0.047799,-0.0019013,-0.0040129,-0.057195,-1.0106,-0.022215,-18.285,-43.027,-6.6813,0.00041659,-0.0004093,-0.00017139,-0.011503,-0.0091582,0.010122,1.0463,0.022151,0.0017991,-0.0046086,0.020725
0.75,0.042483,0.0036949,-0.0080205,0.046394,-0.0013491,0.0062658,-0.055357,-1.01,-0.021465,-18.093,-42.69,-6.8623,-0.0008027,0.00080614,-0.00017085,-0.011891,-0.0080586,0.0087824,1.0461,0.022231,0.0016761,-0.0042326,0.020725
0.76,0.042749,0.0035077,-0.0079374,0.048023,-0.00056467,-0.00642,-0.057563,-1.0037,-0.021465,-18.093,-42.69,-6.8623,0.00041014,-0.001617,0.0022541,-0.01064,-0.0091024,0.0099022,1.0458,0.022364,0.0015875,-0.0041865,0.020725
0.77,0.04309,0.0033221,-0.0082537,0.049586,-0.0010577,-0.014406,-0.058482,-1.0052,-0.021652,-18.285,-42.802,-6.7718,-0.00080146,0.00081253,0.0010367,-0.010739,-0.0074193,0.0096638,1.0456,0.022538,0.0014948,-0.0043492,0.020725
0.78,0.043162,0.0032448,-0.0085082,0.044505,0.0013108,-0.013411,-0.053335,-0.99767,-0.019401,-18.285,-42.802,-6.7718,-0.00080276,-0.00040418,-0.00017687,-0.010795,-0.0076721,0.0085215,1.0453,0.02257,0.0014553,-0.0044805,0.020725
0.79,0.043361,0.0031237,-0.0088151,0.047091,8.1525e-05,-0.01505,-0.056092,-1.0007,-0.020714,-18.669,-42.915,-6.8623,0.00041391,-0.001617,-0.00017631,-0.0094757,-0.0082399,0.0080325,1.0451,0.022668,0.0013939,-0.0046387,0.020725
0.8,0.043181,0.0030626,-0.0086148,0.039599,0.0017344,-0.0046051,-0.048372,-1.0007,-0.01865,-18.669,-42.915,-6.8623,0.00041261,-0.0003978,-0.00017576,-0.009332,-0.0075304,0.0075144,1.0448,0.022568,0.0013677,-0.0045322,0.020725
0.81,0.043015,0.0029489,-0.0074655,0.040545,0.0014214,0.015414,-0.050578,-1.0001,-0.018275,-18.189,-43.027,-7.1337,0.00041514,-0.00039271,-0.0001752,-0.0087503,-0.0072295,0.0058854,1.0446,0.022474,0.001327,-0.0039294,0.020725
0.82,0.042717,0.0029,-0.0064569,0.037459,0.0024315,0.013324,-0.046902,-1.0033,-0.018275,-18.189,-43.027,-7.1337,0.00041383,-0.00039147,-0.00017848,-0.0085604,-0.0069491,0.0050212,1.0443,0.022312,0.0013158,-0.0034011,0.020725
0.83,0.042485,0.0028973,-0.0065603,0.037756,0.0023293,-0.0089326,-0.047269,-1.0009,-0.017337,-18.573,-43.027,-6.7718,-0.00079779,-0.0003864,-0.00018175,-0.0091036,-0.0065657,0.0063337,1.044,0.022185,0.0013142,-0.003454,0.020725
0.84,0.042378,0.0028274,-0.0068223,0.040205,0.0009848,-0.012009,-0.05021,-1.0065,-0.019776,-18.573,-43.027,-6.7718,-0.00079527,-0.00038518,-0.00018118,-0.0087964,-0.0060966,0.0063213,1.0437,0.022123,0.0012784,-0.003589,0.020725
0.85,0.042187,0.0028048,-0.0072651,0.038266,0.0018638,-0.016058,-0.047453,-1.0054,-0.0179,-18.477,-43.139,-6.6813,0.00042138,-0.00038396,-0.00017677,-0.007816,-0.0058928,0.0063988,1.0434,0.022018,0.0012634,-0.0038187,0.020725
0.86,0.04235,0.0027607,-0.0086386,0.044949,0.00070923,-0.036163,-0.05499,-1.0097,-0.021277,-18.477,-43.139,-6.6813,0.00042388,-0.0015892,-0.0013904,-0.0067433,-0.0062423,0.0052919,1.0431,0.022098,0.0012272,-0.0045337,0.020725
0.87,0.042412,0.002698,-0.0097122,0.042945,0.00049859,-0.031011,-0.052232,-1.01,-0.020902,-18.669,-43.139,-6.8623,0.00042638,-0.0003739,-0.00018332,-0.0063834,-0.005423,0.005164,1.0428,0.022124,0.0011856,-0.0050916,0.020725
0.88,0.042741,0.0025968,-0.010195,0.048769,-0.00013686,-0.019891,-0.058482,-1.0065,-0.021277,-18.669,-43.139,-6.8623,0.00042503,-0.0015869,-0.00018274,-0.0056113,-0.0057959,0.0052161,1.0425,0.022289,0.0011312,-0.0053412,0.020725
0.89,0.043014,0.0024094,-0.011105,0.047605,-0.0020248,-0.029182,-0.057011,-1.0082,-0.022215,-18.477,-42.915,-6.5004,0.00042369,-0.00037537,-0.00017833,-0.0053431,-0.0048105,0.005758,1.0422,0.022425,0.0010308,-0.0058117,0.020725
0.9,0.043239,0.0022635,-0.011934,0.047,-0.0010456,-0.02827,-0.05646,-1.0024,-0.022027,-18.477,-42.915,-6.5004,0.0016365,-0.00037035,-0.0013919,-0.004261,-0.004385,0.0048808,1.0419,0.022536,0.00095122,-0.0062404,0.020725
0.91,0.04349,0.002101,-0.011746,0.048354,-0.0010286,-0.0079491,-0.05793,-1.0044,-0.02184,-18.573,-43.027,-7.0432,0.00042102,-0.00036919,0.0010369,-0.0044417,-0.0042649,0.0046498,1.0416,0.022659,0.00087501,-0.0061394,0.020725
0.92,0.043493,0.0021018,-0.011639,0.043532,0.0019928,-0.0095905,-0.052232,-0.99861,-0.01865,-18.573,-43.027,-7.0432,-0.00079062,0.00084612,-0.0013908,-0.0055677,-0.0034837,0.0029263,1.0413,0.022654,0.00087692,-0.0060819,0.020725
0.93,0.043475,0.0020918,-0.011347,0.043308,0.0018236,-0.0057608,-0.052232,-0.99936,-0.019025,-18.381,-42.915,-7.0432,0.00041835,-0.001581,-0.00017226,-0.0048981,-0.0047885,0.0028592,1.041,0.022638,0.00087581,-0.0059281,0.020725
0.94,0.043206,0.0021979,-0.011483,0.037797,0.0037631,-0.014345,-0.046534,-1.0024,-0.018087,-18.381,-42.915,-7.0432,0.00042087,-0.00036953,-0.00017555,-0.0049491,-0.0043144,0.0025721,1.0407,0.022491,0.00092636,-0.0059979,0.020725
0.95,0.042996,0.0022583,-0.011854,0.03884,0.0030724,-0.019184,-0.048189,-1.0001,-0.017712,-18.477,-42.915,-6.9528,-0.00079077,-0.0003722,-0.00018266,-0.0055183,-0.0040358,0.0029279,1.0404,0.022376,0.00095222,-0.0061895,0.020725
0.96,0.042816,0.0023182,-0.012366,0.039267,0.0030743,-0.022396,-0.048924,-1.01,-0.018838,-18.477,-42.915,-6.9528,-0.00078827,-0.0015813,-0.00018208,-0.0055068,-0.0046108,0.0028183,1.0401,0.022276,0.00097619,-0.0064548,0.020725
0.97,0.042552,0.0023707,-0.013194,0.036943,0.0028588,-0.029639,-0.047086,-1.0054,-0.018087,-18.573,-42.578,-6.7718,0.0028528,0.00084428,-0.0013918,-0.0029762,-0.0030059,0.0025357,1.0398,0.022133,0.00099348,-0.0068837,0.020725
0.98,0.042644,0.0022535,-0.013553,0.04405,-0.00017188,-0.020874,-0.053887,-1.0097,-0.02184,-18.573,-42.578,-6.7718,0.0016373,-0.0003687,-0.0013951,-0.0024229,-0.002995,0.0021646,1.0395,0.022174,0.0009332,-0.0070674,0.020725
0.99,0.042605,0.0021692,-0.014402,0.041367,0.00013482,-0.031221,-0.051129,-1.0054,-0.019776,-18.765,-42.69,-6.5908,-0.0007923,0.00084661,0.0010261,-0.0040222,-0.0021508,0.00452,1.0392,0.022148,0.00088375,-0.0075054,0.020725
