time,EqKm_x,EqKm_y,EqKm_z,Sens_x,Sens_y,Sens_z,a_x,a_y,a_z,m_x,m_y,m_z,g_x,g_y,g_z,Km_g_x,Km_g_y,Km_g_z,qKm_w,qKm_x,qKm_y,qKm_z,J 
0.16,0.026891,0.011477,0.018273,0.056105,-0.0095238,0.026671,-0.0045911,0.99976,-0.0077176,20.497,37.856,-9.1423,0.0012015,0.0015633,0.00013655,0.00092279,0.00075523,-0.00060824,0.99739,0.013359,0.0058744,0.0090356,0.020724
0.17,0.027852,0.010826,0.018416,0.057399,-0.0084709,0.023823,-0.0044055,1.0007,-0.0075278,20.497,37.856,-9.1423,-0.0012268,-0.00086604,0.00013229,-0.00054084,-0.00050784,-0.00051995,0.99737,0.01384,0.0055534,0.0091085,0.020724
0.18,0.028841,0.010164,0.018678,0.057528,-0.0092045,0.027194,-0.0047767,0.99976,-0.0079074,20.323,37.575,-9.1423,0.0024157,0.000347,-0.0010784,0.0015015,-8.0294e-05,-0.0010277,0.99738,0.014336,0.005228,0.0092415,0.020724
0.19,0.029889,0.0095269,0.018912,0.059232,-0.0085265,0.026271,-0.0036631,0.99995,-0.0075278,20.323,37.575,-9.1423,-1.6368e-05,0.00034591,0.00013527,0.00051816,8.0115e-05,-0.00043955,0.99739,0.014862,0.0049153,0.0093602,0.020724
0.2,0.030857,0.008809,0.019141,0.058248,-0.0098713,0.026263,-0.0042199,0.99902,-0.0079074,20.236,38.043,-9.059,-0.0012343,-0.00087316,0.0013452,-0.00066465,-0.00073605,0.0005421,0.99739,0.015347,0.0045618,0.0094775,0.020724
0.21,0.031795,0.0080648,0.019358,0.058162,-0.010079,0.025393,-0.0036631,1.0009,-0.007338,20.236,38.043,-9.059,0.0011979,0.001554,-0.0010835,0.00069369,0.00073917,-0.00092277,0.9974,0.015818,0.0041949,0.0095899,0.020724
0.22,0.032664,0.0073379,0.020006,0.055592,-0.010636,0.035775,-0.0051478,1.0001,-0.0080972,20.061,37.856,-9.1423,-0.0024445,-0.0020895,-0.0010801,-0.0015183,-0.0013873,-0.00071803,0.99743,0.016255,0.00384,0.0099175,0.020724
0.23,0.033544,0.0066621,0.020065,0.057434,-0.0081029,0.022165,-0.0044055,1.0009,-0.007338,20.061,37.856,-9.1423,0.002416,0.0015519,-0.0010767,0.0012178,0.0005408,-0.00079142,0.99746,0.016698,0.0035061,0.0099511,0.020724
0.24,0.034472,0.0059684,0.019841,0.05905,-0.0087889,0.016083,-0.0044055,0.99883,-0.0080972,20.149,37.856,-9.059,-1.6111e-05,-0.00087361,0.00013316,0.00036414,-0.00059931,-0.00026132,0.99747,0.017165,0.0031611,0.009844,0.020724
0.25,0.035465,0.0053862,0.019758,0.060037,-0.0072579,0.019312,-0.0034775,1.0005,-0.0067687,20.149,37.856,-9.059,0.0024084,0.0015536,-0.0010776,0.0018423,0.00083185,-0.0011285,0.99748,0.017663,0.0028735,0.0098065,0.020724
0.26,0.036363,0.0048035,0.019718,0.058141,-0.0074939,0.020687,-0.0040343,0.99976,-0.007338,20.236,37.856,-9.059,-0.0024443,-0.0020861,-0.001078,-0.0011039,-0.001286,-0.0014051,0.99748,0.018114,0.0025856,0.0097905,0.020724
0.27,0.037269,0.0042072,0.020402,0.057341,-0.0095082,0.037233,-0.0045911,1.0009,-0.0077176,20.236,37.856,-9.059,0.0024047,0.0027694,-0.0010784,0.0013103,0.0014012,-0.0014072,0.99748,0.018568,0.0022976,0.010136,0.020724
0.28,0.038171,0.0035668,0.021367,0.057572,-0.011265,0.043924,-0.0042199,1.0001,-0.0077176,20.236,37.762,-9.2256,-0.0012338,-0.0020806,-0.0010789,-0.0004436,-0.0011334,-0.00094151,0.9975,0.019021,0.0019904,0.010623,0.020724
0.29,0.038969,0.0029344,0.021615,0.057327,-0.0099957,0.028391,-0.0042199,0.99921,-0.0075278,20.236,37.762,-9.2256,0.0011945,0.00034279,0.00013103,0.00069828,-0.00021219,4.2729e-06,0.99752,0.019423,0.0016802,0.010753,0.020725
0.3,0.039748,0.0023644,0.021145,0.058216,-0.0084403,0.012444,-0.0038487,1.0003,-0.0075278,20.497,38.137,-8.9757,-0.0012299,-0.00086476,0.00013445,-0.00060893,-0.00075493,-0.00078803,0.99751,0.019815,0.0013942,0.010523,0.020725
0.31,0.040486,0.0018462,0.020592,0.058053,-0.0078571,0.010247,-0.0045911,0.99995,-0.0079074,20.497,38.137,-8.9757,0.0011984,0.00034444,0.0013482,0.00061853,-0.00010684,-7.23e-05,0.9975,0.020186,0.0011329,0.010252,0.020725
0.32,0.041245,0.001372,0.020382,0.058586,-0.0078717,0.017152,-0.0040343,1.0009,-0.007338,20.236,37.669,-9.059,0.0011985,0.00034719,0.00013743,0.0010328,0.00013354,-0.00017758,0.9975,0.020567,0.00089701,0.010152,0.020725
0.33,0.041989,0.00090295,0.020093,0.058937,-0.0080933,0.015324,-0.0044055,0.99939,-0.0079074,20.236,37.669,-9.059,-1.9433e-05,-0.00086805,0.000137,0.00028926,-0.00067139,-0.00011751,0.99751,0.020941,0.00066279,0.010012,0.020725
0.34,0.042765,0.000517,0.020061,0.059893,-0.0067411,0.020424,-0.0038487,1.0005,-0.007338,20.236,37.95,-9.2256,0.0011948,0.0015591,-0.0010737,0.00094247,0.00080253,-0.0005359,0.99753,0.021331,0.00047298,0.01,0.020725
0.35,0.043493,0.00012426,0.020084,0.05958,-0.007135,0.021308,-0.0040343,0.99921,-0.0077176,20.236,37.95,-9.2256,-0.0012373,0.00034774,-0.0010704,-0.00055482,0.00038674,-0.00062029,0.99755,0.021696,0.00028014,0.010017,0.020725
0.36,0.04411,-0.00033876,0.020338,0.058153,-0.0091097,0.026093,-0.0042199,1.0001,-0.0075278,19.887,37.669,-9.1423,0.0011949,0.00035814,0.00014333,0.00065692,0.00028307,0.00039619,0.99758,0.022007,5.4084e-05,0.010148,0.020725
0.37,0.044625,-0.00089414,0.020466,0.056663,-0.011174,0.023504,-0.0045911,1.0001,-0.0079074,19.887,37.669,-9.1423,-0.0012295,-0.0020713,-0.0010674,-0.00067671,-0.0014504,-9.4186e-05,0.9976,0.022267,-0.00022006,0.010219,0.020725
0.38,0.045096,-0.0013606,0.021498,0.055553,-0.01007,0.043142,-0.0047767,0.99958,-0.0077176,20.149,37.856,-9.7254,-1.1462e-05,0.0015662,0.00014625,-0.00024586,0.00054478,0.0018604,0.99765,0.022506,-0.00043961,0.010739,0.020725
0.39,0.0457,-0.0017104,0.022828,0.058218,-0.0085165,0.050266,-0.0034775,0.99976,-0.0075278,20.149,37.856,-9.7254,-7.5921e-06,-0.00085937,0.00014579,-2.2713e-05,-0.00050793,0.0022776,0.99769,0.022811,-0.00059638,0.011407,0.020725
0.4,0.046296,-0.0020419,0.022793,0.058918,-0.0080098,0.022355,-0.0045911,0.99921,-0.0079074,20.149,38.043,-9.059,-0.0024397,0.00034982,0.00014533,-0.0017272,-8.0949e-06,0.000541,0.99769,0.02311,-0.00075938,0.011394,0.020725
0.41,0.04693,-0.0023113,0.021837,0.060667,-0.0067517,0.0030806,-0.0036631,1.0005,-0.0077176,20.149,38.043,-9.059,-0.0012217,0.0015667,0.00014104,-0.001336,0.0010016,-4.8132e-05,0.9977,0.023428,-0.00090185,0.010921,0.020725
0.42,0.047419,-0.0025852,0.020883,0.058069,-0.0070159,0.0026716,-0.0049622,0.99958,-0.0079074,20.323,37.95,-9.059,-7.5083e-06,-0.0020807,0.00014443,-0.00047237,-0.0012204,-0.00035787,0.99771,0.023673,-0.0010476,0.010449,0.020725
0.43,0.047949,-0.0028742,0.019882,0.059305,-0.0076013,0.00072831,-0.0040343,1.0012,-0.0071482,20.323,37.95,-9.059,0.0012143,0.0015606,0.00014397,0.00070064,0.0006785,-0.00056284,0.99772,0.023939,-0.0012016,0.009953,0.020725
0.44,0.048371,-0.0031638,0.019077,0.057474,-0.0080811,0.003877,-0.0044055,0.99883,-0.0077176,20.497,37.856,-9.1423,-0.0024281,-0.0020829,0.0013577,-0.0014855,-0.0013018,0.00032578,0.99773,0.02415,-0.0013542,0.0095554,0.020725
0.45,0.048845,-0.003408,0.018229,0.059151,-0.0072951,0.0019563,-0.0034775,1.0001,-0.007338,20.497,37.856,-9.1423,0.0012182,0.0015623,0.0001469,0.00043526,0.00064527,-0.00030919,0.99773,0.024388,-0.0014846,0.0091356,0.020725
0.46,0.049276,-0.0036617,0.017454,0.058721,-0.0078414,0.0025692,-0.0042199,0.99939,-0.0077176,20.149,38.137,-8.9757,-0.0036384,0.00035089,0.00014643,-0.0023895,0.00037336,-0.0004058,0.99774,0.024603,-0.0016191,0.0087528,0.020725
0.47,0.049637,-0.0039485,0.017552,0.057729,-0.0089877,0.020054,-0.0049622,1.0012,-0.0077176,20.149,38.137,-8.9757,0.0024323,0.0015678,0.0001383,0.00089543,0.0011344,-0.00038513,0.99775,0.024785,-0.00176,0.0088055,0.020725
0.48,0.049989,-0.0042259,0.017892,0.057711,-0.0092373,0.025058,-0.0044055,0.99976,-0.0075278,20.061,37.669,-9.059,-0.0012102,-0.00086548,0.00013403,-0.00058066,-0.0003019,-6.861e-05,0.99776,0.024962,-0.0018931,0.0089789,0.020725
0.49,0.05035,-0.0044448,0.017531,0.058215,-0.0081921,0.010547,-0.0044055,0.99995,-0.0077176,20.061,37.669,-9.059,0.0024322,0.0027797,-0.0010844,0.0014872,0.0017677,-0.00079163,0.99777,0.025144,-0.0020056,0.0088021,0.020725
0.5,0.050797,-0.0046357,0.017141,0.060068,-0.0077925,0.0096456,-0.0032919,0.99939,-0.0071482,20.323,37.575,-9.2256,7.7848e-06,-0.00086002,-0.0010848,0.0005177,-7.6578e-05,-0.0010051,0.99778,0.025368,-0.0021041,0.0086107,0.020725
0.51,0.051134,-0.004903,0.017066,0.058133,-0.009327,0.01593,-0.0047767,1.0001,-0.0079074,20.323,37.575,-9.2256,0.0012219,0.00034917,0.00012512,0.00095562,0.00014601,-7.801e-05,0.9978,0.025537,-0.0022374,0.0085772,0.020725
0.52,0.051439,-0.0052005,0.016778,0.057947,-0.010166,0.011289,-0.0040343,1.0001,-0.0077176,20.061,37.95,-8.9757,-0.0024205,-0.0020764,0.00012473,-0.001376,-0.0014429,-0.00021623,0.99781,0.02569,-0.0023887,0.0084377,0.020725
0.53,0.051699,-0.0054093,0.015891,0.057452,-0.0085445,-0.0013676,-0.0038487,1.0001,-0.0071482,20.236,37.575,-8.8924,1.152e-05,-0.00086063,0.00012776,-0.00039433,-0.00104,-0.00079652,0.99781,0.02582,-0.0025036,0.0079985,0.020725
0.54,0.051969,-0.0055624,0.015027,0.057628,-0.0077663,-0.0016047,-0.0038487,1.0001,-0.0071482,20.236,37.575,-8.8924,1.152e-05,-0.00086063,0.00012776,-9.7294e-05,-0.00091689,-0.00093341,0.99782,0.025955,-0.0025903,0.0075694,0.020725
0.55,0.052256,-0.0057824,0.014208,0.058152,-0.0092206,-0.0014819,-0.0044055,0.99958,-0.0079074,20.236,37.575,-8.8924,0.001218,-0.0020797,0.00012353,0.00078623,-0.001774,-0.00082998,0.99783,0.026098,-0.0027101,0.0071643,0.020725
0.56,0.052565,-0.0058907,0.014082,0.058581,-0.0073066,0.012277,-0.0040343,1.0005,-0.0071482,19.974,37.482,-9.1423,0.0012218,0.00035513,0.00012314,0.0010904,-0.0002999,0.00019836,0.99784,0.026252,-0.0027648,0.0071034,0.020725
0.57,0.052924,-0.0059699,0.013706,0.059762,-0.0070982,0.0067133,-0.0038487,1.0001,-0.0075278,20.061,37.294,-8.9757,7.5904e-06,-0.00086507,0.00012237,0.00035183,-0.0007193,-7.9901e-05,0.99785,0.026432,-0.0028081,0.0069173,0.020725
0.58,0.05326,-0.005999,0.013368,0.059877,-0.0061446,0.0069637,-0.0036631,0.99976,-0.0077176,20.061,37.294,-8.9757,0.0012255,-0.00086234,0.00134,0.0009804,-0.00085639,0.00069812,0.99786,0.0266,-0.002826,0.0067496,0.020725
0.59,0.053581,-0.0059904,0.013312,0.060043,-0.005269,0.012284,-0.0042199,0.99883,-0.0075278,20.061,37.669,-9.2256,3.697e-06,-0.00086728,0.0013472,0.0002914,-0.00088929,0.0016856,0.99788,0.02676,-0.0028213,0.0067223,0.020725
0.6,0.053883,-0.0060551,0.013248,0.060306,-0.0065951,0.01203,-0.0040343,1.0003,-0.0075278,20.061,37.669,-9.2256,7.5188e-06,0.00034576,-0.0010815,9.8386e-05,-5.9155e-05,0.00026999,0.99789,0.026911,-0.0028535,0.0066917,0.020725
0.61,0.0541,-0.0061613,0.012266,0.059133,-0.0075123,-0.0070547,-0.0049622,1.0003,-0.0080972,20.236,37.669,-8.8924,3.6616e-06,0.00034084,-0.0010819,-3.6206e-05,0.00015531,-0.0012663,0.9979,0.027019,-0.0029192,0.0062037,0.020725
0.62,0.054275,-0.0062989,0.011356,0.058592,-0.0081685,-0.0065841,-0.0044055,1.0009,-0.0077176,20.236,37.669,-8.8924,7.4835e-06,-0.00086671,0.00013183,-3.2541e-05,-0.00058358,-0.00093469,0.99791,0.027106,-0.0029998,0.0057517,0.020725
0.63,0.054396,-0.0064524,0.010536,0.057624,-0.0083852,-0.0056548,-0.0042199,0.99939,-0.0079074,20.236,37.762,-9.1423,3.6264e-06,0.0003425,-0.0010866,-1.4999e-05,1.1658e-05,-0.00091236,0.99792,0.027165,-0.0030874,0.0053452,0.020725
0.64,0.054545,-0.0066796,0.0096872,0.058309,-0.010103,-0.0071102,-0.0036631,1.0001,-0.007338,20.236,37.762,-9.1423,0.0012178,-0.00086889,0.00013101,0.00086715,-0.00060139,-0.00016079,0.99794,0.027239,-0.0032122,0.0049249,0.020725
0.65,0.054576,-0.0069918,0.009658,0.055951,-0.012088,0.0090624,-0.0045911,1.0001,-0.0077176,20.41,37.575,-9.3089,-0.0012144,-0.002088,0.0013447,-0.00060905,-0.0016563,0.0012259,0.99795,0.027256,-0.0033688,0.0049147,0.020725
0.66,0.054491,-0.0073458,0.0098082,0.053647,-0.013365,0.012723,-0.0045911,1.0009,-0.0080972,20.41,37.575,-9.3089,0.0012177,0.00034309,-0.001084,0.00062473,-0.00032177,-8.3985e-06,0.99796,0.027215,-0.0035442,0.0049944,0.020725
0.67,0.054431,-0.0076495,0.0097164,0.053841,-0.012892,0.0080233,-0.0040343,0.99976,-0.0075278,20.323,37.856,-9.1423,-0.0012182,-0.00087214,0.00013361,-0.00064656,-0.00071213,4.5855e-06,0.99797,0.027186,-0.0036976,0.0049526,0.020725
0.68,0.054432,-0.0078696,0.0095629,0.054899,-0.011716,0.0068363,-0.0036631,0.99958,-0.0075278,20.323,37.856,-9.1423,-4.061e-06,0.0015551,0.0013473,-0.00016803,0.000846,0.00083162,0.99799,0.027187,-0.0038098,0.0048791,0.020725
0.69,0.054555,-0.0079179,0.0085773,0.057195,-0.0085779,-0.010534,-0.0040343,0.99883,-0.0071482,20.236,37.762,-9.059,-2.1478e-07,-0.0020846,0.00012894,-4.896e-05,-0.0011674,9.9781e-05,0.998,0.027247,-0.003847,0.0043882,0.020725
0.7,0.054693,-0.0078905,0.0076357,0.057394,-0.0069532,-0.010367,-0.0047767,1.0007,-0.0077176,20.236,37.762,-9.059,-4.0475e-06,-0.00087538,0.0013465,-6.6371e-05,-0.00098246,0.00082707,0.99801,0.027314,-0.0038459,0.0039183,0.020725
0.71,0.054881,-0.0078345,0.0074478,0.058622,-0.0062808,0.0042864,-0.0042199,1.0007,-0.0077176,20.236,37.762,-9.3089,-0.0024247,-0.0020829,0.0013499,-0.0016964,-0.0017612,0.0017393,0.99802,0.027408,-0.0038199,0.0038242,0.020725
0.72,0.055108,-0.0077653,0.0072111,0.059836,-0.0058236,0.0027985,-0.0040343,0.99995,-0.0077176,20.236,37.762,-9.3089,-4.0462e-06,0.00034044,0.00013918,-0.00050576,-0.0003224,0.0011435,0.99803,0.027521,-0.0037881,0.0037056,0.020725
0.73,0.055369,-0.0076661,0.0064598,0.060521,-0.0051227,-0.0081604,-0.0038487,0.99995,-0.0069584,20.061,37.762,-8.8924,0.0012101,0.00034319,-0.0022895,0.00069842,0.00017441,-0.0017907,0.99804,0.02765,-0.0037483,0.0033299,0.020725
0.74,0.055551,-0.0076616,0.0058326,0.059431,-0.0068632,-0.0062778,-0.0045911,0.99976,-0.0075278,20.061,37.762,-8.8924,-0.0012258,-0.00087586,0.00014214,-0.00067075,-0.00055853,-0.00087393,0.99805,0.02774,-0.0037544,0.0030172,0.020725
0.75,0.055627,-0.0077767,0.0053776,0.05796,-0.0092231,-0.0033797,-0.0042199,1.0009,-0.0077176,20.149,37.856,-8.8091,-0.0012181,-0.00086927,-0.0010686,-0.0010549,-0.00078687,-0.0017647,0.99806,0.027777,-0.0038182,0.0027919,0.020725
0.76,0.055616,-0.0079167,0.0050488,0.056486,-0.010078,-0.0011432,-0.0042199,1.0005,-0.0079074,20.149,37.856,-8.8091,-0.0024399,0.0015503,0.0001489,-0.0020137,0.00080192,-0.0011357,0.99807,0.027771,-0.0038928,0.0026297,0.020725
0.77,0.055619,-0.0080491,0.0052231,0.056639,-0.010294,0.0088281,-0.0038487,1.0005,-0.0075278,20.672,37.762,-9.1423,-7.7678e-06,0.00034273,0.00015226,-0.00059608,0.0004765,-0.00070221,0.99808,0.027774,-0.0039566,0.0027186,0.020725
0.78,0.055672,-0.0081941,0.0053296,0.057428,-0.010618,0.0072609,-0.0042199,0.99958,-0.007338,20.672,37.762,-9.1423,-0.0012257,0.0015558,0.00015178,-0.0010338,0.0012279,-0.00054945,0.99808,0.027801,-0.0040276,0.0027739,0.020725
0.79,0.055714,-0.0083776,0.0048969,0.057068,-0.011654,-0.0039015,-0.0042199,1.0001,-0.0069584,20.41,37.669,-8.8924,0.0012064,0.0003444,-0.0010628,0.00051073,0.00064672,-0.0017353,0.99809,0.027821,-0.0041254,0.0025606,0.020725
0.8,0.055651,-0.0085891,0.0046634,0.054793,-0.012346,3.3019e-05,-0.0042199,1.0009,-0.0075278,20.41,37.669,-8.8924,-0.0012257,-0.00087083,0.00014699,-0.0006994,-0.00041035,-0.0011581,0.9981,0.02779,-0.0042345,0.002447,0.020725
0.81,0.055562,-0.0087902,0.0048711,0.054139,-0.01238,0.0089786,-0.0045911,1.0007,-0.0079074,20.584,37.762,-9.059,-1.5313e-05,0.0015564,0.0013607,-0.00025377,0.0009173,0.00020052,0.99811,0.027746,-0.0043324,0.0025532,0.020725
0.82,0.055564,-0.0089835,0.0049679,0.055711,-0.012537,0.0068739,-0.0042199,0.99995,-0.0077176,20.584,37.762,-9.059,-0.0012294,0.00034498,0.00014606,-0.00092968,0.00049747,-0.00024547,0.99812,0.027748,-0.0044278,0.0026042,0.020725
0.83,0.055661,-0.0090604,0.0059844,0.057728,-0.010502,0.026275,-0.0038487,0.99958,-0.007338,20.061,37.856,-9.059,-0.0012332,0.00034006,0.00014943,-0.0011058,0.000391,0.00027637,0.99813,0.027799,-0.004452,0.0031129,0.020725
0.84,0.055829,-0.0089417,0.0068349,0.059015,-0.0067539,0.023953,-0.0044055,0.99995,-0.0071482,20.061,37.856,-9.059,-1.5156e-05,0.0027673,-0.0010613,-0.00035783,0.0020471,-0.00040551,0.99814,0.027885,-0.0043804,0.0035361,0.020725
0.85,0.0561,-0.0087232,0.0073981,0.061177,-0.0047157,0.018915,-0.0042199,1.0007,-0.007338,20.41,38.043,-9.4755,-0.0012331,0.0015521,0.00015231,-0.00095242,0.0016921,0.00094188,0.99814,0.028022,-0.0042626,0.0038147,0.020725
0.86,0.056383,-0.0085661,0.0079257,0.061946,-0.0055986,0.01865,-0.0044055,1.0009,-0.0079074,20.41,38.043,-9.4755,-0.0012292,-0.0020838,0.00015567,-0.0011419,-0.00096672,0.0013762,0.99815,0.028164,-0.0041759,0.0040764,0.020725
0.87,0.056622,-0.0084459,0.0085686,0.061431,-0.00589,0.02139,-0.0042199,1.0001,-0.0075278,20.323,37.856,-9.5588,-1.5001e-05,-0.00087455,0.00015517,-0.00034543,-0.00091068,0.0017574,0.99815,0.028284,-0.0041061,0.0043961,0.020725
0.88,0.056699,-0.0083897,0.0093581,0.058565,-0.0072349,0.024905,-0.0042199,0.99939,-0.007338,20.323,37.856,-9.5588,-1.4954e-05,0.0015565,0.00015468,-0.00010468,0.00079875,0.0017932,0.99816,0.028325,-0.0040666,0.0047896,0.020725
0.89,0.056693,-0.0084528,0.0086396,0.057142,-0.0095918,-0.0057779,-0.0038487,1.0001,-0.007338,20.41,37.669,-9.2256,-0.0012214,0.0015554,0.0001542,-0.00084676,0.0013207,0.00066694,0.99817,0.028321,-0.0041083,0.0044319,0.020725
0.9,0.056512,-0.0087242,0.0081715,0.053654,-0.013985,-0.001132,-0.0047767,1.0007,-0.0077176,20.41,37.669,-9.2256,-3.3834e-06,0.00033636,0.0013679,-0.00029582,0.00060966,0.0012487,0.99818,0.02823,-0.0042511,0.0042018,0.020725
0.91,0.056246,-0.0092768,0.0084095,0.051612,-0.020116,0.012912,-0.0038487,1.0001,-0.0075278,20.41,37.95,-9.2256,-3.3727e-06,0.00034297,0.00015322,-6.2547e-05,0.00041251,0.00052164,0.9982,0.028099,-0.0045249,0.0043278,0.020725
0.92,0.055799,-0.010082,0.0089146,0.047488,-0.026032,0.018552,-0.0042199,0.99995,-0.0077176,20.41,37.95,-9.2256,-7.1955e-06,0.0015522,0.00015274,-2.1557e-05,0.0011741,0.0003381,0.99821,0.027879,-0.004922,0.0045902,0.020725
0.93,0.055096,-0.010927,0.0092649,0.041454,-0.027933,0.015777,-0.0042199,0.99939,-0.007338,20.41,38.137,-8.9757,4.9404e-07,0.00034465,-0.0010657,-9.6228e-06,0.00060108,-0.0013084,0.99822,0.027531,-0.0053413,0.004775,0.020725
0.94,0.054219,-0.011694,0.0098982,0.036961,-0.027769,0.022109,-0.0044055,1.0001,-0.0075278,20.41,38.137,-8.9757,-0.0024316,0.00033973,-0.0010662,-0.0016974,0.00041019,-0.0017457,0.99824,0.027097,-0.0057186,0.0050991,0.020725
0.95,0.053679,-0.011889,0.0092192,0.042829,-0.017681,-0.0048461,-0.0042199,1.0001,-0.0071482,20.061,37.856,-9.1423,-0.001206,0.00033866,0.0013616,-0.0013417,0.00037433,0.00071205,0.99826,0.026826,-0.0058269,0.0047613,0.020725
0.96,0.053689,-0.012303,0.0079403,0.052988,-0.02313,-0.017959,-0.0040343,1.0011,-0.007338,20.061,37.856,-9.1423,-0.0024278,-0.00088039,0.0013612,-0.0020633,-0.00049196,0.0014521,0.99827,0.026829,-0.0060513,0.0041286,0.020725
0.97,0.054495,-0.011411,0.0073973,0.068743,0.0036729,-0.0038169,-0.0042199,0.99976,-0.0077176,20.323,37.669,-9.3922,-0.0012098,-0.00087761,0.00014656,-0.0014512,-0.0007815,0.0012257,0.99827,0.027228,-0.0056104,0.0038479,0.020725
0.98,0.056309,-0.0080938,0.0055581,0.088589,0.055057,-0.029751,-0.0038487,0.99976,-0.0069584,20.323,37.669,-9.3922,0.0012108,0.0003278,0.00014993,0.000431,1.826e-05,0.0010262,0.99826,0.028124,-0.0039725,0.0028883,0.020725
