time,Node01.Gqw,Node01.Gqx,Node01.Gqy,Node01.Gqz,Node01.Lqw,Node01.Lqx,Node01.Lqy,Node01.Lqz,Node01.rx,Node01.ry,Node01.rz,Node01.lx,Node01.ly,Node01.lz,Node01.ax,Node01.ay,Node01.az,Node01.mx,Node01.my,Node01.mz,Node01.gx,Node01.gy,Node01.gz,Node01.temp,Node02.Gqw,Node02.Gqx,Node02.Gqy,Node02.Gqz,Node02.Lqw,Node02.Lqx,Node02.Lqy,Node02.Lqz,Node02.rx,Node02.ry,Node02.rz,Node02.lx,Node02.ly,Node02.lz,Node02.ax,Node02.ay,Node02.az,Node02.mx,Node02.my,Node02.mz,Node02.gx,Node02.gy,Node02.gz,Node02.temp,Node03.Gqw,Node03.Gqx,Node03.Gqy,Node03.Gqz,Node03.Lqw,Node03.Lqx,Node03.Lqy,Node03.Lqz,Node03.rx,Node03.ry,Node03.rz,Node03.lx,Node03.ly,Node03.lz,Node03.ax,Node03.ay,Node03.az,Node03.mx,Node03.my,Node03.mz,Node03.gx,Node03.gy,Node03.gz,Node03.temp,Node04.Gqw,Node04.Gqx,Node04.Gqy,Node04.Gqz,Node04.Lqw,Node04.Lqx,Node04.Lqy,Node04.Lqz,Node04.rx,Node04.ry,Node04.rz,Node04.lx,Node04.ly,Node04.lz,Node04.ax,Node04.ay,Node04.az,Node04.mx,Node04.my,Node04.mz,Node04.gx,Node04.gy,Node04.gz,Node04.temp,Node05.Gqw,Node05.Gqx,Node05.Gqy,Node05.Gqz,Node05.Lqw,Node05.Lqx,Node05.Lqy,Node05.Lqz,Node05.rx,Node05.ry,Node05.rz,Node05.lx,Node05.ly,Node05.lz,Node05.ax,Node05.ay,Node05.az,Node05.mx,Node05.my,Node05.mz,Node05.gx,Node05.gy,Node05.gz,Node05.temp
4.72472,-0.627084,-0.170225,0.693622,-0.31093,0.91448,-0.399017,0.02642,0.061748,-0.818336,0.097754,0.092422,0.051609,-0.152094,0.079116,0.199591,0.585273,-0.587781,11.700897,13.959085,-47.117912,-97.820992,-21.734621,7.30995,27.352367,-0.034405,-0.910207,0.401175,-0.096948,0.91146,-0.028436,0.103403,0.397164,0.031003,0.212683,0.825182,0.047054,-0.105455,0.039634,-0.608209,-0.639767,-0.1574,-13.869781,-52.186535,-10.030649,19.236645,12.809131,97.834595,27.977386,0.136732,0.373346,0.917482,0.012038,0.913769,0.011268,-0.078259,0.398466,-0.042278,-0.152592,0.82565,-0.040193,-0.050838,-0.028102,0.687656,0.653393,-0.059341,15.004436,56.198795,-7.226398,-23.153749,-5.537444,96.068161,28.502401,-0.493035,0.266527,0.774323,0.293775,0.908999,-0.406869,-0.079694,0.042759,-0.849676,-0.110313,0.143954,-0.058858,-0.116826,-0.003408,0.12744,0.563257,0.6708,7.538356,47.079521,13.456897,-99.204735,-9.944672,-17.776735,28.602406,0.916094,-0.174241,-0.2228,0.284203,0.916826,-0.071195,0.040603,-0.390785,-0.163031,0.018809,-0.807372,0.03467,-0.152616,0.084455,0.558775,0.606024,0.216563,46.466702,15.12715,10.708654,-7.299224,-19.082108,-97.228813,26.202332
4.73473,-0.6273,-0.165157,0.697189,-0.305196,0.911146,-0.40649,0.02473,0.062979,-0.834664,0.096415,0.095246,0.044167,-0.144618,0.07374,0.195475,0.606185,-0.577405,11.873598,15.289493,-46.69516,-95.942734,-18.743317,6.057776,27.352367,-0.032731,-0.906781,0.408594,-0.098633,0.908053,-0.026702,0.105034,0.404591,0.037358,0.213989,0.842321,0.049502,-0.093536,0.025274,-0.628639,-0.639393,-0.144067,-15.702839,-52.091324,-9.430024,16.24534,11.278696,95.956329,27.952385,0.137528,0.380663,0.914313,0.014591,0.91045,0.009209,-0.07929,0.405843,-0.048166,-0.152443,0.842325,-0.051242,-0.055602,-0.032455,0.703431,0.630573,-0.055925,16.922577,55.918037,-6.643294,-20.09288,-4.493966,94.329033,28.514902,-0.489952,0.26999,0.772409,0.300725,0.905518,-0.414439,-0.08107,0.041293,-0.866558,-0.112834,0.14338,-0.071157,-0.126662,-0.015039,0.119695,0.534398,0.684179,7.389783,47.403023,14.822604,-97.18734,-8.692497,-14.785431,28.602406,0.918085,-0.172397,-0.225391,0.276762,0.913594,-0.072308,0.039094,-0.398233,-0.164008,0.013842,-0.823267,0.028061,-0.154161,0.069693,0.538677,0.623148,0.206403,45.938927,16.394821,10.965148,-6.04705,-16.16037,-95.489685,26.202332
4.74474,-0.627738,-0.160182,0.700409,-0.299524,0.907819,-0.413805,0.02331,0.063919,-0.850722,0.095368,0.097358,0.05069,-0.138804,0.056823,0.177889,0.619629,-0.576084,11.873598,15.289493,-46.69516,-94.134033,-14.986795,4.736037,27.364868,-0.031322,-0.903356,0.415878,-0.100059,0.90465,-0.025237,0.106407,0.411884,0.042997,0.214964,0.859139,0.057284,-0.0886,0.005531,-0.641622,-0.637898,-0.123973,-15.702839,-52.091324,-9.430024,12.558384,10.096087,94.217201,27.952385,0.138109,0.387883,0.911147,0.016846,0.907124,0.007436,-0.080098,0.413104,-0.053326,-0.152048,0.858733,-0.058233,-0.068742,-0.041786,0.71104,0.603858,-0.046436,16.922577,55.918037,-6.643294,-16.127663,-3.450487,92.868164,28.489902,-0.487054,0.273596,0.77034,0.307408,0.902025,-0.421884,-0.082201,0.040099,-0.883196,-0.114711,0.143124,-0.071496,-0.140709,-0.029595,0.104583,0.510566,0.687571,7.389783,47.403023,14.822604,-95.587341,-7.440323,-10.820214,28.614906,0.920062,-0.17059,-0.227602,0.26941,0.910356,-0.073193,0.037868,-0.405538,-0.16473,0.009582,-0.838955,0.036673,-0.156534,0.055919,0.529473,0.632191,0.18947,45.938927,16.394821,10.965148,-5.142703,-12.334282,-93.680992,26.214832
4.75475,-0.628421,-0.15522,0.703279,-0.293927,0.904481,-0.421006,0.022221,0.064604,-0.866598,0.094736,0.098758,0.059514,-0.134916,0.046566,0.166477,0.628778,-0.575329,11.614548,16.52487,-46.441509,-92.742729,-10.534621,3.831689,27.339867,-0.030255,-0.899916,0.42307,-0.101232,0.901234,-0.024115,0.107529,0.419087,0.047787,0.215699,0.875714,0.06583,-0.093641,0.000736,-0.643531,-0.630798,-0.1174,-16.750299,-51.234455,-9.601631,8.036645,9.261305,92.895462,27.952385,0.138487,0.39505,0.907968,0.018743,0.903775,0.006012,-0.080696,0.420288,-0.057656,-0.151495,0.874951,-0.054477,-0.075485,-0.035349,0.711783,0.591428,-0.050231,18.840715,55.543694,-6.143491,-11.466793,-2.754835,91.824684,28.514902,-0.484323,0.277436,0.768092,0.313839,0.898489,-0.429273,-0.083086,0.03924,-0.899741,-0.115873,0.143293,-0.058283,-0.136374,-0.027837,0.101939,0.512055,0.690963,7.315496,46.594265,17.174656,-94.752556,-6.605541,-6.298475,28.552404,0.922051,-0.168851,-0.22939,0.262092,0.907095,-0.07385,0.036992,-0.412742,-0.165268,0.00615,-0.854543,0.050728,-0.147986,0.054217,0.534357,0.642388,0.182321,45.587078,18.052547,10.537658,-4.516615,-7.882108,-92.428818,26.214832
4.76476,-0.629371,-0.150216,0.705811,-0.288372,0.901106,-0.428154,0.021483,0.065039,-0.882421,0.094552,0.099425,0.061146,-0.131521,0.047071,0.167038,0.639421,-0.568727,11.614548,16.52487,-46.441509,-92.116646,-5.804187,2.996906,27.352367,-0.029539,-0.896436,0.430221,-0.102175,0.89778,-0.023345,0.108423,0.426252,0.051741,0.216264,0.892163,0.06498,-0.094983,0.00804,-0.651359,-0.619212,-0.1251,-16.750299,-51.234455,-9.601631,3.306211,8.565653,92.199806,27.964886,0.138657,0.402186,0.90477,0.02031,0.900397,0.004909,-0.081079,0.42742,-0.061202,-0.150773,0.891034,-0.05624,-0.075782,-0.028975,0.720505,0.579555,-0.056305,18.840715,55.543694,-6.143491,-7.153749,-2.059183,91.129028,28.514902,-0.481754,0.281483,0.765683,0.320017,0.89492,-0.436587,-0.083739,0.038696,-0.916153,-0.116353,0.143843,-0.060028,-0.130412,-0.022264,0.108928,0.504421,0.702835,7.315496,46.594265,17.174656,-93.778648,-5.840323,-2.054996,28.652407,0.924071,-0.167177,-0.230749,0.254755,0.903791,-0.074275,0.036481,-0.419897,-0.165653,0.003567,-0.870145,0.049807,-0.140273,0.056806,0.528534,0.656241,0.186648,45.587078,18.052547,10.537658,-3.960094,-3.221239,-91.802727,26.202332
4.77477,-0.630538,-0.14519,0.708061,-0.282827,0.897691,-0.43526,0.021015,0.065251,-0.898219,0.094674,0.099464,0.05126,-0.124126,0.045321,0.168161,0.660146,-0.554766,11.355496,18.045336,-45.934208,-91.629684,-2.11723,2.092559,27.377367,-0.029066,-0.892919,0.437329,-0.102925,0.894292,-0.02282,0.109124,0.433375,0.055082,0.216648,0.908497,0.05378,-0.091109,0.009916,-0.670261,-0.602395,-0.13017,-18.321491,-51.234455,-9.515828,-0.17205,7.73087,91.504158,27.964886,0.138636,0.409311,0.901542,0.021592,0.896979,0.004085,-0.081265,0.434521,-0.064056,-0.149896,0.907035,-0.064016,-0.067284,-0.019168,0.738507,0.569537,-0.068262,20.671667,54.888592,-6.226791,-3.397228,-1.433096,90.711639,28.502401,-0.479354,0.285745,0.763093,0.325973,0.891309,-0.443857,-0.084143,0.038454,-0.932491,-0.11612,0.144719,-0.064868,-0.118971,-0.017961,0.116862,0.497346,0.720925,7.315496,46.028137,18.085129,-93.152557,-5.005541,1.979786,28.664907,0.92611,-0.165536,-0.231746,0.24741,0.900446,-0.074492,0.03626,-0.427004,-0.165879,0.001684,-0.885754,0.04796,-0.132814,0.050456,0.518391,0.673942,0.184202,45.147266,19.612761,10.794152,-3.334007,0.535283,-91.176643,26.202332
4.78478,-0.63193,-0.140154,0.710017,-0.277303,0.894244,-0.442312,0.020827,0.065226,-0.913963,0.095093,0.098838,0.035219,-0.125379,0.034983,0.160864,0.678818,-0.529864,11.355496,18.045336,-45.934208,-90.934036,1.778422,1.257776,27.352367,-0.028851,-0.889366,0.444398,-0.103468,0.890769,-0.022556,0.109621,0.44046,0.057767,0.216859,0.924721,0.020132,-0.089291,0.010821,-0.700428,-0.565956,-0.13787,-18.321491,-51.234455,-9.515828,-3.789442,6.965652,90.878067,27.952385,0.13842,0.416418,0.898291,0.022567,0.893527,0.003561,-0.08125,0.441583,-0.066173,-0.148892,0.922935,-0.06722,-0.044299,0.000116,0.762263,0.573433,-0.089519,20.671667,54.888592,-6.226791,0.498424,-0.94614,90.224686,28.489902,-0.47712,0.290227,0.760322,0.331714,0.887653,-0.45109,-0.084301,0.038513,-0.94877,-0.11517,0.145907,-0.058672,-0.093741,-0.003485,0.131974,0.50889,0.740522,7.315496,46.028137,18.085129,-92.735168,-4.309889,5.875438,28.714909,0.928164,-0.163925,-0.232387,0.240076,0.89707,-0.074497,0.036319,-0.434047,-0.165948,0.000491,-0.901329,0.050626,-0.127586,0.036065,0.507309,0.691259,0.172537,45.147266,19.612761,10.794152,-2.84705,4.083109,-90.411423,26.202332
4.79479,-0.633509,-0.135107,0.711706,-0.271822,0.890771,-0.449294,0.020897,0.06501,-0.929619,0.095793,0.097643,0.012909,-0.124668,0.024621,0.155065,0.701784,-0.500433,11.355496,19.5658,-45.088707,-90.029686,4.978422,0.90995,27.364868,-0.028866,-0.885791,0.451391,-0.103863,0.887225,-0.022521,0.10997,0.447472,0.059893,0.21699,0.940769,-0.011812,-0.086101,0.013467,-0.729258,-0.531013,-0.147447,-19.805395,-50.663208,-9.344221,-6.780746,6.617826,89.834595,27.952385,0.138086,0.423451,0.89503,0.02331,0.89006,0.00326,-0.081112,0.448558,-0.067754,-0.147852,0.938647,-0.067429,-0.018714,0.003937,0.789916,0.578256,-0.095592,22.241055,54.795006,-6.060191,3.211468,-0.876574,89.181206,28.514902,-0.475037,0.294865,0.757416,0.337218,0.883979,-0.458229,-0.084253,0.038837,-0.964868,-0.113608,0.147357,-0.057375,-0.061171,0.001472,0.141419,0.518385,0.771991,7.464069,45.381134,20.285435,-91.552559,-4.031628,8.866743,28.502401,0.930217,-0.162354,-0.232692,0.232792,0.89368,-0.074309,0.036641,-0.44099,-0.165894,-0.000048,-0.91679,0.040687,-0.115871,0.024156,0.490216,0.717233,0.170844,44.619492,20.490379,10.794152,-2.70792,6.865718,-89.298378,26.214832
4.8048,-0.635136,-0.130112,0.713215,-0.266454,0.887311,-0.45612,0.021106,0.064718,-0.944989,0.096644,0.096192,-0.004227,-0.12438,0.022779,0.156749,0.718962,-0.475153,11.355496,19.5658,-45.088707,-88.220993,6.647987,0.840385,27.352367,-0.028992,-0.882238,0.458214,-0.104185,0.883704,-0.0226,0.110247,0.454315,0.061716,0.217087,0.956459,-0.033581,-0.084318,0.020199,-0.749306,-0.503171,-0.159278,-19.805395,-50.663208,-9.344221,-8.102486,6.409131,87.8172,27.939884,0.137662,0.430353,0.891782,0.023896,0.886605,0.003106,-0.080879,0.455391,-0.068952,-0.146771,0.954062,-0.064655,-0.000071,-0.000135,0.812372,0.579184,-0.092935,22.241055,54.795006,-6.060191,4.881033,-0.807009,87.581207,28.527403,-0.473088,0.299547,0.754423,0.342498,0.880318,-0.46522,-0.084042,0.03933,-0.980658,-0.111605,0.148915,-0.053014,-0.034649,0.003358,0.14633,0.525274,0.798373,7.464069,45.381134,20.285435,-89.95256,-3.962063,10.327612,28.73991,0.932221,-0.160826,-0.232787,0.225633,0.890309,-0.074006,0.037115,-0.447767,-0.165773,-0.000187,-0.931969,0.036224,-0.105408,0.018893,0.478759,0.737051,0.171785,44.619492,20.490379,10.794152,-2.638355,8.326588,-87.489685,26.214832
4.81481,-0.636787,-0.12527,0.714557,-0.261185,0.883899,-0.462742,0.02138,0.064307,-0.959966,0.097464,0.094484,-0.006965,-0.116958,0.017629,0.153942,0.734646,-0.465532,11.269146,20.51609,-44.412304,-85.925339,7.274074,0.283863,27.352367,-0.029159,-0.878731,0.464841,-0.104424,0.880228,-0.022721,0.110442,0.46096,0.063346,0.217076,0.971733,-0.03632,-0.078459,0.019046,-0.763053,-0.492706,-0.160968,-21.202011,-49.901543,-9.601631,-8.589442,5.852609,85.521545,27.964886,0.137176,0.437051,0.888578,0.02445,0.883196,0.002969,-0.080582,0.46202,-0.070014,-0.145596,0.969057,-0.062031,0.005266,-0.009862,0.825734,0.57065,-0.083825,24.246384,53.76556,-6.226791,5.159294,-0.250487,85.215988,28.514902,-0.471308,0.304156,0.751368,0.347567,0.876713,-0.472001,-0.083657,0.039891,-0.995988,-0.109247,0.150377,-0.053639,-0.025932,-0.002692,0.143497,0.515779,0.815521,7.24121,44.32975,21.423525,-87.448212,-3.26641,10.745004,28.602406,0.934154,-0.159282,-0.232734,0.21868,0.886993,-0.073578,0.037642,-0.454326,-0.165484,-0.00008,-0.946728,0.040492,-0.092451,0.017485,0.476692,0.754175,0.171973,43.915791,21.953079,11.221642,-2.012268,8.535283,-85.054901,26.214832
4.82482,-0.638406,-0.120584,0.715783,-0.25603,0.880541,-0.469151,0.021666,0.063837,-0.974523,0.098211,0.092672,-0.010638,-0.10994,0.021287,0.159742,0.748276,-0.455345,11.269146,20.51609,-44.412304,-83.56012,7.413205,-0.272659,27.389868,-0.029299,-0.875279,0.471268,-0.104571,0.876808,-0.022818,0.110545,0.467405,0.064889,0.216881,0.986581,-0.025862,-0.069378,0.012723,-0.773172,-0.494762,-0.155898,-21.202011,-49.901543,-9.601631,-8.450312,4.878696,83.295464,27.964886,0.136608,0.443533,0.885434,0.024978,0.879847,0.002843,-0.080199,0.468433,-0.07093,-0.144289,0.983593,-0.067131,-0.000604,-0.023674,0.835199,0.548758,-0.071868,24.246384,53.76556,-6.226791,5.36799,0.445165,82.711639,28.514902,-0.469612,0.308602,0.748319,0.352489,0.873166,-0.478566,-0.083207,0.04041,-1.010862,-0.106832,0.151651,-0.067356,-0.033164,-0.016665,0.135941,0.485058,0.828146,7.24121,44.32975,21.423525,-84.943863,-2.431628,10.536308,28.627405,0.936006,-0.157712,-0.232617,0.211917,0.883726,-0.073074,0.038154,-0.460687,-0.165058,0.000107,-0.961093,0.025067,-0.09072,0.01488,0.453026,0.768412,0.178746,43.915791,21.953079,11.221642,-1.177485,8.465717,-82.759254,26.227333
4.83483,-0.640059,-0.116076,0.716846,-0.250965,0.877244,-0.475354,0.022001,0.06323,-0.988678,0.098875,0.090585,-0.010979,-0.098151,0.021736,0.162548,0.764708,-0.450251,11.873598,22.036556,-43.735905,-81.125336,7.969726,-1.177007,27.364868,-0.029482,-0.871886,0.477505,-0.10457,0.873446,-0.022959,0.110503,0.47366,0.066166,0.216474,1.001001,-0.015106,-0.061532,0.001111,-0.783291,-0.496257,-0.145381,-22.947781,-49.330296,-9.944846,-9.285094,3.765652,80.999809,27.964886,0.13594,0.449834,0.882339,0.025448,0.876546,0.002759,-0.079713,0.474663,-0.071627,-0.142849,0.997737,-0.062151,0.001732,-0.035299,0.844479,0.540224,-0.059911,25.641394,53.484802,-5.97689,6.272337,1.349513,80.555115,28.502401,-0.468093,0.312925,0.745246,0.357177,0.86971,-0.484875,-0.082599,0.040973,-1.025164,-0.104129,0.152787,-0.066133,-0.030629,-0.029322,0.125173,0.47221,0.840394,7.984076,43.601871,22.940979,-81.674294,-1.388149,11.162395,28.552404,0.9378,-0.156128,-0.232363,0.205337,0.88051,-0.072454,0.038717,-0.466854,-0.164485,0.000531,-0.975087,0.024685,-0.085087,0.003722,0.440065,0.783997,0.171408,43.739868,23.123238,11.30714,-0.342702,9.3005,-80.394035,26.214832
4.84484,-0.64188,-0.11177,0.717634,-0.245964,0.874016,-0.481357,0.022487,0.062337,-1.002449,0.099486,0.087865,0.001321,-0.084809,-0.007087,0.135047,0.782446,-0.455156,11.873598,22.036556,-43.735905,-78.968819,9.778422,-2.15092,27.364868,-0.029781,-0.868545,0.483582,-0.104357,0.870138,-0.023219,0.11025,0.479756,0.066981,0.215815,1.015026,-0.009307,-0.043465,-0.022116,-0.806966,-0.498499,-0.125851,-22.947781,-49.330296,-9.944846,-11.024224,2.652609,79.051987,27.964886,0.135149,0.455973,0.879294,0.025799,0.873293,0.002781,-0.079098,0.480724,-0.07197,-0.141296,1.011507,-0.057312,0.013559,-0.032768,0.858212,0.539668,-0.062378,25.641394,53.484802,-5.97689,8.011468,2.25386,78.537727,28.502401,-0.466753,0.317289,0.742056,0.361692,0.866271,-0.491072,-0.081775,0.041669,-1.039209,-0.100925,0.153894,-0.046503,-0.022403,-0.033654,0.116106,0.479286,0.846048,7.984076,43.601871,22.940979,-80.491692,-0.414236,13.040656,28.627405,0.939582,-0.154498,-0.23182,0.198935,0.877348,-0.07159,0.039431,-0.472843,-0.163638,0.001488,-0.988755,0.052398,-0.075035,-0.01189,0.450208,0.796311,0.147138,43.739868,23.123238,11.30714,0.700776,11.178761,-78.37664,26.202332
4.85485,-0.643771,-0.107572,0.718241,-0.241074,0.870836,-0.487186,0.023096,0.061326,-1.01588,0.100147,0.084832,0.017903,-0.072108,-0.009205,0.132989,0.792155,-0.464966,12.132649,22.796789,-43.989555,-76.951424,11.517552,-2.707442,27.364868,-0.030199,-0.865248,0.489503,-0.104022,0.866874,-0.0236,0.109875,0.485695,0.067418,0.215074,1.028688,0.000441,-0.036192,-0.014877,-0.813267,-0.499807,-0.133926,-23.907953,-48.949463,-9.773238,-12.693789,2.026522,77.104156,27.952385,0.134268,0.461979,0.876282,0.026033,0.87007,0.002909,-0.078389,0.486647,-0.071997,-0.139694,1.024979,-0.052046,0.015908,-0.028451,0.863594,0.534288,-0.065794,27.385159,53.110455,-5.97689,9.611468,2.810382,76.868164,28.502401,-0.465476,0.321669,0.738818,0.366073,0.862831,-0.497172,-0.080869,0.042459,-1.053066,-0.097488,0.155035,-0.032946,-0.008862,-0.024934,0.122151,0.487478,0.855281,7.538356,43.844498,23.85145,-79.517776,0.142285,14.571091,28.527403,0.941346,-0.152894,-0.230995,0.192696,0.874239,-0.070541,0.040338,-0.478648,-0.162672,0.003001,-1.002091,0.067098,-0.056013,0.003015,0.465235,0.80901,0.157109,43.12413,24.390911,11.221642,1.048602,12.778761,-76.498383,26.202332
4.86486,-0.645761,-0.103509,0.71865,-0.236264,0.867707,-0.492848,0.023822,0.060145,-1.02899,0.100796,0.081398,0.027138,-0.05241,-0.003481,0.140846,0.809893,-0.472135,12.132649,22.796789,-43.989555,-75.351425,12.700161,-3.403094,27.377367,-0.030694,-0.861996,0.495268,-0.10359,0.863655,-0.024058,0.109405,0.491479,0.06758,0.214261,1.042,0.006126,-0.026398,-0.006984,-0.823577,-0.49906,-0.143691,-23.907953,-48.949463,-9.773238,-13.737267,1.47,75.295464,27.977386,0.133316,0.467849,0.873304,0.02617,0.866881,0.003123,-0.077605,0.492428,-0.07176,-0.138063,1.038147,-0.050725,0.024369,-0.020039,0.875101,0.530021,-0.074715,27.385159,53.110455,-5.97689,10.863642,3.227773,75.198593,28.514902,-0.464274,0.325983,0.735597,0.370246,0.859452,-0.50307,-0.079912,0.043322,-1.066491,-0.093912,0.156188,-0.020818,0.009047,-0.014304,0.131218,0.497346,0.868472,7.538356,43.844498,23.85145,-77.222122,0.559677,15.614569,28.489902,0.943106,-0.151258,-0.229868,0.186632,0.871187,-0.069251,0.041414,-0.484276,-0.161475,0.005086,-1.015105,0.085078,-0.0325,0.005926,0.480261,0.829597,0.156357,43.12413,24.390911,11.221642,1.535558,13.752674,-74.967949,26.214832
4.87487,-0.647958,-0.099612,0.718772,-0.231504,0.864638,-0.498346,0.024739,0.058664,-1.041794,0.101424,0.077263,0.034637,-0.031401,-0.004789,0.142343,0.831179,-0.477795,12.132649,23.937138,-42.636749,-74.029686,13.604509,-3.89005,27.377367,-0.031246,-0.858755,0.500943,-0.103054,0.860448,-0.024576,0.108832,0.497172,0.067504,0.213341,1.055112,0.008782,-0.007623,-0.003697,-0.844007,-0.499807,-0.150827,-25.129992,-48.473423,-10.202256,-14.502485,0.913478,74.321548,27.964886,0.132305,0.473606,0.870347,0.026261,0.863713,0.003374,-0.07676,0.498093,-0.071361,-0.136381,1.05108,-0.054853,0.036381,-0.017292,0.893474,0.522229,-0.079839,28.692982,52.548939,-6.143491,11.62886,3.784295,73.876854,28.502401,-0.463042,0.330212,0.732398,0.37436,0.856075,-0.508867,-0.078991,0.044153,-1.079742,-0.090433,0.157276,-0.017543,0.02697,-0.008773,0.138774,0.498463,0.887315,7.835503,43.197495,25.672394,-75.969948,1.394459,16.310221,28.527403,0.94494,-0.149518,-0.22813,0.180802,0.868227,-0.067442,0.042842,-0.489691,-0.159754,0.008342,-1.027744,0.091035,-0.010803,0.013235,0.486084,0.850569,0.165011,42.332466,25.463556,11.478136,2.161645,14.517892,-73.64621,26.227333
4.88488,-0.650141,-0.095793,0.71882,-0.226798,0.861585,-0.503733,0.025669,0.057144,-1.054395,0.101979,0.073053,0.040463,-0.015742,0.005617,0.154691,0.846303,-0.47987,12.132649,23.937138,-42.636749,-73.125336,13.813205,-4.516137,27.364868,-0.031796,-0.855538,0.506503,-0.102458,0.857265,-0.025093,0.108199,0.502752,0.067334,0.212334,1.067986,0.017685,0.002323,0.004474,-0.85298,-0.501676,-0.160405,-25.129992,-48.473423,-10.202256,-14.711181,0.217826,73.138939,27.952385,0.131243,0.479278,0.867395,0.02635,0.860548,0.003621,-0.075864,0.503675,-0.07089,-0.134623,1.063855,-0.051734,0.043306,-0.023139,0.905538,0.515921,-0.074335,28.692982,52.548939,-6.143491,11.837555,4.340817,73.042076,28.502401,-0.461823,0.334369,0.729196,0.378404,0.852705,-0.514566,-0.078058,0.04497,-1.092806,-0.08695,0.15828,-0.014688,0.042543,-0.00732,0.142363,0.496787,0.905594,7.835503,43.197495,25.672394,-74.926468,2.020546,16.797178,28.514902,0.946716,-0.147778,-0.226374,0.17506,0.865279,-0.065618,0.04426,-0.495003,-0.158042,0.011633,-1.040184,0.094695,0.007571,0.023097,0.489277,0.868462,0.1763,42.332466,25.463556,11.478136,2.787732,14.587457,-72.741859,26.202332
4.89489,-0.65231,-0.092052,0.718811,-0.222101,0.858537,-0.509038,0.026585,0.05557,-1.06686,0.102401,0.068766,0.05151,-0.003403,0.006044,0.156,0.858439,-0.484398,12.219,25.172516,-42.044899,-72.220993,14.091465,-5.35092,27.364868,-0.032324,-0.852318,0.512006,-0.101782,0.854079,-0.025588,0.107486,0.508272,0.067096,0.21118,1.080748,0.027286,0.009538,0.002316,-0.861572,-0.502236,-0.159278,-26.177452,-47.997383,-10.631274,-14.989442,-0.756087,72.512856,27.939884,0.130104,0.484881,0.864445,0.026445,0.857383,0.003855,-0.074892,0.509186,-0.070333,-0.132738,1.076497,-0.047028,0.048907,-0.027746,0.915374,0.510355,-0.069401,30.17518,51.613079,-6.143491,12.115816,5.1756,72.34642,28.527403,-0.460759,0.338498,0.725892,0.382363,0.849349,-0.520181,-0.076938,0.045813,-1.105674,-0.083127,0.159083,-0.008852,0.047552,-0.010345,0.139152,0.491202,0.914827,7.761216,41.660858,25.368904,-74.161255,2.994459,16.936308,28.639906,0.948348,-0.146079,-0.225043,0.16927,0.862267,-0.06413,0.04538,-0.500324,-0.15666,0.014089,-1.052636,0.110799,0.015894,0.024146,0.495288,0.877505,0.171973,41.716728,26.43869,11.649132,3.761645,14.726587,-71.907074,26.214832
4.9049,-0.654511,-0.088413,0.718717,-0.217357,0.855484,-0.514287,0.027485,0.053863,-1.07925,0.102608,0.064268,0.048432,0.0005,0.000942,0.152258,0.870202,-0.472135,12.219,25.172516,-42.044899,-71.803596,14.439292,-6.603094,27.377367,-0.032819,-0.849099,0.517445,-0.101012,0.850895,-0.026051,0.106679,0.51373,0.06679,0.209848,1.093384,0.024344,0.013964,-0.001606,-0.873792,-0.490277,-0.157588,-26.177452,-47.997383,-10.631274,-15.198137,-1.86913,71.886765,27.939884,0.128862,0.490409,0.861503,0.026564,0.854222,0.004058,-0.073817,0.514625,-0.069693,-0.130661,1.088998,-0.049255,0.052979,-0.023985,0.925581,0.499595,-0.073956,30.17518,51.613079,-6.143491,12.394076,6.427773,71.650772,28.514902,-0.459748,0.342575,0.72253,0.386296,0.845979,-0.525746,-0.07574,0.04663,-1.118448,-0.079202,0.159712,-0.010375,0.051425,-0.01048,0.140852,0.479472,0.925191,7.761216,41.660858,25.368904,-73.743866,4.037938,17.284134,28.564903,0.94995,-0.144311,-0.223664,0.163537,0.85925,-0.062556,0.046475,-0.505585,-0.155141,0.016614,-1.064989,0.104971,0.017922,0.019482,0.478195,0.888472,0.171785,41.716728,26.43869,11.649132,4.805124,14.935283,-71.280991,26.202332
4.91491,-0.656727,-0.084854,0.718551,-0.212591,0.852425,-0.519477,0.028379,0.052063,-1.091557,0.102653,0.059625,0.041236,0.000711,-0.002167,0.150201,0.879725,-0.45459,12.391701,26.312864,-41.706696,-71.038383,14.787118,-7.577007,27.364868,-0.033297,-0.845871,0.522841,-0.100153,0.847702,-0.026498,0.105783,0.519143,0.066392,0.208361,1.105937,0.012647,0.017371,-0.005245,-0.888684,-0.469909,-0.157025,-27.661356,-47.235722,-10.717078,-15.545963,-2.843043,71.399811,27.939884,0.127534,0.495887,0.858557,0.026672,0.851052,0.004266,-0.072656,0.520012,-0.068925,-0.128459,1.101405,-0.040737,0.066754,-0.026428,0.940057,0.501636,-0.070539,31.657379,50.583633,-6.310092,12.950599,7.262556,71.163811,28.527403,-0.458701,0.346561,0.719175,0.390225,0.842594,-0.531252,-0.074578,0.047377,-1.131139,-0.075411,0.160216,-0.000007,0.064627,-0.010585,0.139719,0.482079,0.938947,8.355509,41.499107,27.189846,-73.04821,4.87272,17.562395,28.514902,0.951527,-0.142487,-0.22222,0.157837,0.856217,-0.0609,0.047573,-0.510804,-0.153518,0.019251,-1.077286,0.107455,0.020972,0.010378,0.466737,0.899632,0.163883,41.013031,27.218796,12.16212,5.570341,15.213544,-70.794037,26.202332
