time,EqKm_x,EqKm_y,EqKm_z,Sens_x,Sens_y,Sens_z,a_x,a_y,a_z,m_x,m_y,m_z,g_x,g_y,g_z,Km_g_x,Km_g_y,Km_g_z,qKm_w,qKm_x,qKm_y,qKm_z,J 
0.22,0.062581,0.043289,0.0066645,0.054286,0.020425,-0.067689,-0.062784,-0.99198,0.00033857,7.3898,-25.708,-5.056,0.0023595,-0.0018216,-0.00075055,-0.087598,-0.072253,0.078872,0.98598,0.030789,0.022027,0.0025993,0.020724
0.23,0.063823,0.043428,0.0041432,0.052367,0.016838,-0.076314,-0.061084,-0.98938,-0.0041839,7.3898,-25.708,-5.056,-0.0012865,-0.0018233,-0.00075202,-0.08814,-0.069868,0.07684,0.9877,0.031484,0.02202,0.0013453,0.020724
0.24,0.064688,0.043352,0.0020553,0.054233,0.019732,-0.060982,-0.062217,-0.99105,-0.00098049,8.1326,-25.061,-5.5871,0.0011459,0.0018209,0.001671,-0.084705,-0.06608,0.075559,0.98962,0.031997,0.021907,0.00030927,0.020724
0.25,0.065524,0.043203,-0.00013269,0.052993,0.01773,-0.062981,-0.061461,-0.98472,-0.0028649,8.1326,-25.061,-5.5871,-0.0012861,-0.00060912,0.0028913,-0.084202,-0.065056,0.074687,0.99166,0.032502,0.021751,-0.00077872,0.020724
0.26,0.066363,0.043105,-0.002401,0.05252,0.018143,-0.066622,-0.06165,-0.9944,-0.002488,7.3898,-25.385,-5.056,0.0011501,0.00060333,0.0028937,-0.081313,-0.062283,0.073547,0.99376,0.033013,0.021618,-0.0019119,0.020724
0.27,0.067032,0.04293,-0.0044894,0.052491,0.019359,-0.062265,-0.062406,-0.99012,-0.00079206,7.3898,-25.385,-5.056,-5.6147e-05,-0.0018403,-0.001972,-0.079785,-0.061951,0.068362,0.99594,0.033441,0.021447,-0.0029572,0.020724
0.28,0.068924,0.043744,-0.0085515,0.053268,0.017358,-0.12638,-0.062406,-0.99068,-0.0028649,7.3155,-25.061,-5.5871,-5.2136e-05,-0.00062778,0.0016728,-0.079325,-0.057799,0.07103,0.99802,0.034501,0.021735,-0.0050217,0.020724
0.29,0.070662,0.044425,-0.012696,0.053302,0.016636,-0.12793,-0.062406,-0.99589,-0.0036186,7.3155,-25.061,-5.5871,0.002361,0.0030198,-0.00076457,-0.076187,-0.052745,0.068666,1.0002,0.035493,0.021948,-0.007133,0.020724
0.3,0.071108,0.044004,-0.014775,0.054217,0.017262,-0.066415,-0.061461,-0.96778,-0.0026764,7.7612,-25.304,-5.3595,-5.9426e-05,0.0030079,-0.00076599,-0.074273,-0.051704,0.063276,1.0025,0.03582,0.021648,-0.0081855,0.020724
0.31,0.071612,0.043601,-0.017002,0.055306,0.015828,-0.07195,-0.063728,-0.99198,-0.0041839,7.7612,-25.304,-5.3595,-7.0738e-05,0.000578,0.00043907,-0.072419,-0.051562,0.061351,1.0048,0.036179,0.021353,-0.0093181,0.020724
0.32,0.071644,0.042832,-0.018523,0.053636,0.01521,-0.052661,-0.062595,-0.99403,-0.0041839,7.8355,-25.466,-5.2078,-7.8182e-05,0.0017974,-0.0032009,-0.070124,-0.050087,0.055589,1.0072,0.036292,0.020893,-0.010089,0.020725
0.33,0.071549,0.042125,-0.019763,0.053645,0.01831,-0.048042,-0.062595,-0.99645,-0.0019227,7.8355,-25.466,-5.2078,0.0011285,0.00057815,-0.0019882,-0.067072,-0.049556,0.053091,1.0095,0.036337,0.020472,-0.010721,0.020725
0.34,0.071752,0.041654,-0.021762,0.054011,0.016306,-0.068911,-0.063161,-0.98993,-0.0049377,7.6126,-25.304,-4.9802,-0.0025174,-0.0018415,-0.0019857,-0.067372,-0.049523,0.051306,1.0118,0.036539,0.020154,-0.011748,0.020725
0.35,0.071771,0.041143,-0.023534,0.053079,0.017656,-0.064265,-0.062406,-0.99515,-0.0038071,7.6126,-25.304,-4.9802,-8.8883e-05,0.00058513,-0.00076914,-0.064365,-0.046896,0.050046,1.014,0.036644,0.019824,-0.01266,0.020725
0.36,0.071635,0.040398,-0.024701,0.055368,0.01629,-0.049579,-0.064106,-0.9944,-0.0049377,7.5384,-25.466,-4.6767,-0.0037346,0.0018028,0.00043453,-0.064219,-0.044421,0.048245,1.0162,0.036659,0.019393,-0.013263,0.020725
0.37,0.071421,0.039631,-0.025791,0.054472,0.016391,-0.04822,-0.064106,-0.9944,-0.0049377,7.5384,-25.466,-4.6767,-0.0037346,0.0018028,0.00043453,-0.06283,-0.042531,0.046542,1.0183,0.036631,0.018956,-0.013827,0.020725
0.38,0.07111,0.038761,-0.026428,0.055188,0.016454,-0.038477,-0.06335,-0.99142,-0.0034302,7.5384,-25.951,-4.8284,0.004765,-0.0030399,0.00043179,-0.055435,-0.043987,0.045744,1.0204,0.036545,0.018482,-0.014158,0.020725
0.39,0.070717,0.037902,-0.026921,0.053761,0.016535,-0.036192,-0.06335,-0.99142,-0.0034302,7.5384,-25.951,-4.8284,0.004765,-0.0030399,0.00043179,-0.051874,-0.043356,0.044361,1.0223,0.036412,0.018019,-0.014416,0.020725
0.4,0.070529,0.037268,-0.027971,0.055221,0.016651,-0.050457,-0.064106,-0.99552,-0.0045608,7.6126,-25.466,-4.8284,-0.0025231,-0.0006116,0.0016432,-0.054436,-0.040472,0.043325,1.0242,0.036386,0.017658,-0.014965,0.020725
0.41,0.071174,0.037418,-0.032149,0.053664,0.015824,-0.12732,-0.06335,-0.99701,-0.0053146,7.3898,-25.789,-5.4354,0.0023414,-0.00061675,0.00043539,-0.051763,-0.036801,0.046178,1.0259,0.036817,0.017618,-0.017141,0.020725
0.42,0.071804,0.037516,-0.036387,0.054871,0.015042,-0.13135,-0.064862,-0.99626,-0.0058799,7.3898,-25.789,-5.4354,0.0023455,-0.0030502,0.00043785,-0.049632,-0.036294,0.046129,1.0275,0.037238,0.01755,-0.019351,0.020725
0.43,0.072055,0.037318,-0.03971,0.053995,0.014693,-0.11222,-0.063728,-0.99794,-0.0062568,7.2412,-25.304,-5.1319,-8.252e-05,-0.00062357,-0.00078534,-0.049245,-0.033998,0.042718,1.0291,0.037452,0.01736,-0.021088,0.020725
0.44,0.072158,0.036979,-0.04232,0.055752,0.015679,-0.098867,-0.064673,-0.99105,-0.0045608,7.2412,-25.304,-5.1319,-0.0013002,0.00058544,0.0016416,-0.048622,-0.031692,0.042218,1.0306,0.037579,0.017117,-0.022458,0.020725
0.45,0.072486,0.036796,-0.045836,0.056458,0.015328,-0.12272,-0.064862,-0.99142,-0.0045608,7.1669,-25.628,-5.2836,0.0011245,0.0030259,0.0016479,-0.045838,-0.027974,0.042537,1.032,0.037828,0.016933,-0.024301,0.020725
0.46,0.072831,0.03662,-0.049767,0.056023,0.014529,-0.13531,-0.065239,-0.99626,-0.0060683,7.1669,-25.628,-5.2836,-0.0012997,0.00059588,-0.0019959,-0.045554,-0.027544,0.039206,1.0333,0.038086,0.016744,-0.026363,0.020725
0.47,0.073295,0.036642,-0.054503,0.056205,0.015938,-0.15791,-0.065239,-1.0015,-0.0047492,7.2412,-26.436,-5.5871,0.0011289,0.0030259,0.00043486,-0.042889,-0.024639,0.040258,1.0345,0.038413,0.016634,-0.028848,0.020725
0.48,0.073869,0.03661,-0.059587,0.058806,0.013962,-0.16953,-0.066939,-0.98286,-0.0064452,7.2412,-26.436,-5.5871,-0.0012991,0.00059594,0.0028656,-0.042574,-0.024322,0.041894,1.0357,0.038796,0.01649,-0.031518,0.020725
0.49,0.073976,0.036289,-0.063119,0.057334,0.014622,-0.13824,-0.066373,-0.99887,-0.0058799,7.4641,-25.466,-5.5871,-8.8564e-05,-0.001841,0.00043978,-0.040343,-0.025861,0.037418,1.0367,0.038916,0.016245,-0.033377,0.020725
0.5,0.073919,0.035852,-0.065832,0.057751,0.015618,-0.12361,-0.066562,-1.0009,-0.0049377,7.4641,-25.466,-5.5871,-8.4451e-05,0.0017998,-0.00077192,-0.038577,-0.023204,0.034103,1.0377,0.03894,0.015964,-0.034808,0.020725
0.51,0.073234,0.034775,-0.065368,0.056685,0.013784,-0.053867,-0.066562,-1.0009,-0.0062568,7.5384,-25.304,-4.9043,-8.0351e-05,-0.0018443,0.00043699,-0.036378,-0.025289,0.028268,1.0387,0.038597,0.015452,-0.034573,0.020725
0.52,0.07255,0.033883,-0.065039,0.055859,0.01583,-0.057607,-0.065428,-1.0026,-0.0051261,7.5384,-25.304,-4.9043,0.0035662,-0.00062837,-0.0007632,-0.032245,-0.02454,0.02457,1.0395,0.038254,0.015028,-0.034407,0.020725
0.53,0.072674,0.033742,-0.069416,0.056431,0.015229,-0.16326,-0.065617,-0.99962,-0.0051261,7.3155,-25.789,-5.8148,-0.0012978,-0.004269,-0.00076079,-0.034298,-0.024408,0.030181,1.0403,0.038379,0.014861,-0.036709,0.020725
0.54,0.072816,0.033589,-0.074068,0.057206,0.014609,-0.17241,-0.066373,-1.0037,-0.0066336,7.3155,-25.789,-5.8148,0.0011269,0.0005963,-0.00075839,-0.032306,-0.020258,0.031184,1.0409,0.038512,0.014682,-0.039154,0.020725
0.55,0.072322,0.032795,-0.074487,0.057716,0.014187,-0.082023,-0.065617,-0.99571,-0.0062568,7.3898,-25.708,-4.9043,-0.0013011,-0.0018267,0.00044665,-0.031741,-0.021537,0.024982,1.0416,0.038266,0.014294,-0.039378,0.020725
0.56,0.071859,0.032109,-0.075116,0.057808,0.014811,-0.087774,-0.067128,-1.0024,-0.0062568,7.3898,-25.708,-4.9043,0.0011351,0.00059982,0.0016555,-0.028968,-0.019592,0.023468,1.0421,0.038037,0.013954,-0.039711,0.020725
0.57,0.071568,0.031578,-0.076942,0.05792,0.014659,-0.11482,-0.067506,-0.9931,-0.0060683,7.3155,-25.466,-5.1319,-0.0013006,0.0030264,-0.00077413,-0.029117,-0.016327,0.02276,1.0426,0.037906,0.013663,-0.04067,0.020725
0.58,0.07105,0.030927,-0.077799,0.055635,0.015082,-0.095141,-0.066184,-0.99943,-0.0049377,7.3155,-25.466,-5.1319,-0.0012965,0.00059639,0.00044246,-0.028412,-0.016675,0.022206,1.043,0.037645,0.013339,-0.04112,0.020725
0.59,0.070506,0.030097,-0.077371,0.058034,0.013638,-0.067915,-0.067695,-0.99943,-0.0062568,7.9098,-25.628,-5.2836,0.00235,0.0018228,0.00044106,-0.024595,-0.015694,0.01935,1.0434,0.037355,0.012956,-0.040892,0.020725
0.6,0.069949,0.029365,-0.076795,0.057711,0.015165,-0.064696,-0.067128,-1.0013,-0.005503,7.9098,-25.628,-5.2836,-0.0024986,0.00061035,0.00044733,-0.026062,-0.015812,0.017734,1.0437,0.037058,0.012624,-0.040587,0.020725
0.61,0.069743,0.028873,-0.078717,0.059381,0.013699,-0.11871,-0.067128,-0.99515,-0.0064452,7.3155,-25.466,-5.2836,-6.629e-05,0.0018227,-0.0019824,-0.024415,-0.013752,0.018805,1.044,0.036964,0.012354,-0.041593,0.020725
0.62,0.069573,0.028604,-0.081559,0.05846,0.015793,-0.1404,-0.067317,-1.0061,-0.0056914,7.3155,-25.466,-5.2836,0.0011557,-0.0030286,-0.0019838,-0.022378,-0.016139,0.018256,1.0442,0.036896,0.012173,-0.043081,0.020725
0.63,0.068951,0.027938,-0.079965,0.057903,0.01624,-0.047127,-0.066939,-1.0007,-0.0049377,7.9841,-25.708,-4.9043,-0.0024903,-0.00059859,-0.00077486,-0.023051,-0.015931,0.011715,1.0443,0.036552,0.011896,-0.042238,0.020725
0.64,0.068306,0.027151,-0.077596,0.058344,0.014694,-0.029549,-0.067128,-1.0017,-0.0060683,7.9841,-25.708,-4.9043,-0.001276,-0.00060735,-0.0019866,-0.021799,-0.015272,0.0088257,1.0445,0.036189,0.011576,-0.040987,0.020725
0.65,0.067872,0.026592,-0.077586,0.058196,0.014621,-0.077988,-0.067695,-1.0017,-0.0062568,7.3155,-25.628,-4.8284,-0.00249,0.0030473,0.00043266,-0.021878,-0.011507,0.012899,1.0445,0.035955,0.011317,-0.040973,0.020725
0.66,0.067484,0.026133,-0.077729,0.058686,0.016042,-0.0809,-0.068073,-1.0015,-0.0051261,7.3155,-25.628,-4.8284,-0.0012756,0.0018384,-0.0020123,-0.020421,-0.010907,0.011875,1.0446,0.035746,0.011103,-0.04104,0.020725
0.67,0.067126,0.025826,-0.078744,0.057154,0.017053,-0.09956,-0.067317,-1.0054,-0.0032417,7.3155,-25.304,-5.1319,0.0023708,0.00062594,0.0016288,-0.017058,-0.011089,0.015156,1.0446,0.03556,0.010945,-0.041564,0.020725
0.68,0.066859,0.025493,-0.07999,0.058304,0.015712,-0.10502,-0.067884,-1.005,-0.0053146,7.3155,-25.304,-5.1319,-5.7268e-05,0.0018313,0.00042101,-0.01716,-0.0097261,0.015287,1.0446,0.035421,0.01077,-0.042209,0.020725
0.69,0.066186,0.024778,-0.075976,0.05711,0.015859,0.0056952,-0.066751,-1.0091,-0.0043724,8.1326,-25.061,-4.7525,0.0047995,-0.00058127,-0.00079446,-0.012898,-0.011866,0.0060734,1.0446,0.03503,0.010515,-0.040092,0.020725
0.7,0.065532,0.024249,-0.072224,0.056294,0.018105,0.0029684,-0.066373,-1.0084,-0.0030533,8.1326,-25.061,-4.7525,-5.6907e-05,0.0018522,0.0040646,-0.014478,-0.010572,0.0062953,1.0445,0.034655,0.010342,-0.038115,0.020725
0.71,0.065268,0.024084,-0.073793,0.057121,0.017133,-0.10616,-0.066751,-1.0017,-0.0036186,7.3898,-25.466,-5.2078,-6.4394e-05,-0.0017851,-0.00078946,-0.014894,-0.011175,0.010867,1.0444,0.03452,0.010242,-0.038928,0.020725
0.72,0.064952,0.023797,-0.07445,0.056961,0.015643,-0.087661,-0.066939,-1.0063,-0.0043724,7.3898,-25.466,-5.2078,0.0023679,-0.002994,-0.00078696,-0.012886,-0.011828,0.01192,1.0443,0.03435,0.010101,-0.039261,0.020725
0.73,0.064565,0.023287,-0.071066,0.060141,0.015622,-0.0030983,-0.068262,-0.99738,-0.0034302,7.8355,-25.789,-4.6767,-6.4e-05,-0.0017853,-0.0032204,-0.013038,-0.011784,0.0039676,1.0442,0.034116,0.0099257,-0.037477,0.020725
0.74,0.064102,0.022779,-0.067888,0.057809,0.015255,-0.0046643,-0.066939,-1.0065,-0.0047492,7.8355,-25.789,-4.6767,0.0011542,0.0018588,0.000413,-0.011975,-0.0088452,0.0038983,1.044,0.033843,0.0097476,-0.035801,0.020725
0.75,0.063925,0.022603,-0.06882,0.058857,0.016555,-0.088061,-0.067506,-1.0048,-0.0032417,7.3898,-25.142,-5.2078,-6.3609e-05,-0.00057136,0.0016182,-0.012336,-0.0086769,0.010632,1.0438,0.033748,0.0096532,-0.036279,0.020725
0.76,0.063706,0.022578,-0.070108,0.057657,0.018917,-0.095891,-0.067695,-1.0089,-0.0019227,7.3898,-25.142,-5.2078,-0.0024917,-0.00056619,-0.0020179,-0.013719,-0.0084984,0.0095438,1.0437,0.033634,0.0096251,-0.036943,0.020725
0.77,0.063346,0.022347,-0.06914,0.057008,0.017443,-0.049321,-0.065995,-1.0043,-0.0030533,7.3898,-24.738,-4.7525,-6.3208e-05,0.0006496,0.00040529,-0.012041,-0.0076941,0.0070867,1.0435,0.03343,0.0095405,-0.036426,0.020725
0.78,0.063052,0.022157,-0.068228,0.057905,0.017922,-0.049868,-0.067317,-1.0054,-0.0028649,7.3898,-24.738,-4.7525,-7.0675e-05,-0.00057347,0.00040784,-0.011098,-0.0080293,0.0063337,1.0432,0.033262,0.0094728,-0.035938,0.020725
0.79,0.062995,0.022283,-0.072184,0.057878,0.019419,-0.15162,-0.066751,-0.9972,-0.0013574,7.3155,-25.708,-5.7389,-7.0452e-05,0.00063177,0.0016245,-0.01076,-0.0062997,0.014142,1.043,0.033248,0.00947,-0.037996,0.020725
0.8,0.062937,0.022253,-0.075778,0.058268,0.016998,-0.14686,-0.066939,-0.99943,-0.0032417,7.3155,-25.708,-5.7389,-0.0012844,-0.00058421,0.00040909,-0.011179,-0.0062534,0.015442,1.0427,0.033228,0.0093996,-0.039863,0.020725
0.81,0.062683,0.021994,-0.077214,0.056019,0.014632,-0.10483,-0.066373,-1.0059,-0.0049377,7.4641,-25.547,-5.4354,0.0023583,0.0030529,-0.00079484,-0.0084503,-0.0037566,0.011642,1.0425,0.033091,0.0092592,-0.040598,0.020725
0.82,0.06247,0.022012,-0.07824,0.056777,0.020317,-0.098607,-0.066751,-1.0106,-0.00022674,7.4641,-25.547,-5.4354,0.0023547,0.0042652,-0.0007885,-0.0072762,-0.0024065,0.0093967,1.0422,0.032978,0.009258,-0.041123,0.020725
0.83,0.062273,0.021894,-0.079197,0.056955,0.017606,-0.098158,-0.066562,-1.0024,-0.0019227,7.4641,-24.9,-5.4354,-6.5721e-05,-0.00058613,0.0016461,-0.0082869,-0.0050228,0.010158,1.042,0.03287,0.0091924,-0.04161,0.020725
0.84,0.062008,0.021823,-0.080306,0.055598,0.018331,-0.10216,-0.065995,-1.0102,-0.0022996,7.4641,-24.9,-5.4354,-6.5513e-05,0.0030545,-0.00077971,-0.0083945,-0.0031137,0.0083124,1.0417,0.032728,0.0091487,-0.042175,0.020725
0.85,0.061785,0.02175,-0.079857,0.0575,0.019606,-0.070889,-0.066939,-1.0067,-3.8304e-05,7.7612,-25.466,-5.3595,-6.914e-05,0.0030597,0.00042923,-0.0080066,-0.0027588,0.0060656,1.0415,0.0326,0.0091289,-0.041928,0.020725
0.86,0.061464,0.021742,-0.08047,0.054563,0.019859,-0.092879,-0.064862,-1.0054,-0.0021111,7.7612,-25.466,-5.3595,0.0011567,-0.0018022,0.001642,-0.0069441,-0.005675,0.00611,1.0412,0.032427,0.009125,-0.042235,0.020725
0.87,0.061212,0.021678,-0.07854,0.057034,0.020311,-0.040062,-0.066562,-1.0043,-0.0011689,7.9098,-25.547,-4.9043,-5.724e-05,0.0042631,0.0016483,-0.00698,-0.0026594,0.0021259,1.0409,0.032276,0.0091343,-0.041215,0.020725
0.88,0.060941,0.021544,-0.076022,0.056624,0.019489,-0.026247,-0.066562,-1.0065,-0.0015458,7.9098,-25.547,-4.9043,-0.0012865,0.0018436,0.001647,-0.0076305,-0.0032027,0.0010139,1.0406,0.032111,0.00912,-0.039889,0.020725
0.89,0.060825,0.021424,-0.076647,0.058059,0.017733,-0.089678,-0.066751,-0.99366,-0.0022996,7.5384,-25.547,-5.2078,-0.0025043,0.0030559,-0.0032071,-0.008499,-0.0018516,0.001997,1.0403,0.032043,0.0090576,-0.040201,0.020725
0.9,0.060574,0.02148,-0.076661,0.055719,0.021654,-0.077037,-0.065428,-1.0033,0.00071545,7.5384,-25.547,-5.2078,-0.0012822,0.0018435,0.0016442,-0.0078291,-0.0024493,0.0046267,1.04,0.031905,0.0090926,-0.040197,0.020725
0.91,0.060315,0.02151,-0.07804,0.054754,0.0203,-0.10532,-0.064673,-1.0071,-0.00041518,7.3898,-25.708,-5.3595,-0.0025038,0.00063108,-0.00078542,-0.0083865,-0.0030487,0.0056673,1.0397,0.031769,0.0090931,-0.040903,0.020725
0.92,0.060114,0.021514,-0.079459,0.055535,0.019545,-0.10747,-0.064673,-1.0035,-0.0011689,7.3898,-25.708,-5.3595,0.0023453,-0.00057426,-0.00078677,-0.0049979,-0.0038673,0.0059192,1.0394,0.031662,0.0090802,-0.041629,0.020725
0.93,0.059976,0.021663,-0.081189,0.056304,0.022188,-0.1154,-0.06505,-0.9944,0.0012808,7.0184,-25.708,-5.1319,-0.0012969,0.0018557,0.00042985,-0.0062335,-0.0024425,0.0072114,1.0391,0.031594,0.0091303,-0.042519,0.020725
0.94,0.059748,0.021816,-0.083232,0.0543,0.022399,-0.12343,-0.062406,-0.98621,0.00033857,7.0184,-25.708,-5.1319,-7.8615e-05,0.0018538,0.00042466,-0.0057444,-0.0018503,0.0071472,1.0388,0.031479,0.0091794,-0.04357,0.020725
0.95,0.059538,0.021898,-0.084142,0.054956,0.021883,-0.1016,-0.064862,-1.0039,0.00090388,7.2412,-25.547,-5.1319,0.0011319,0.00063071,0.0016336,-0.004463,-0.0025688,0.00634,1.0385,0.031368,0.0092123,-0.044031,0.020725
0.96,0.059324,0.022016,-0.085193,0.054377,0.02251,-0.10575,-0.063917,-0.99943,0.00052701,7.2412,-25.547,-5.1319,0.0023502,-0.00058528,-0.0020025,-0.0031205,-0.0034906,0.0033987,1.0382,0.031255,0.0092604,-0.044565,0.020725
0.97,0.059032,0.022113,-0.085992,0.052543,0.022174,-0.10191,-0.062973,-1.0028,0.0010923,7.5384,-25.385,-5.4354,-8.1694e-05,-0.00059423,0.00042449,-0.0043182,-0.003722,0.003928,1.0379,0.031101,0.0093042,-0.044968,0.020725
0.98,0.058894,0.022201,-0.086759,0.055739,0.022068,-0.10207,-0.06505,-0.99589,0.00052701,7.5384,-25.385,-5.4354,-7.7602e-05,0.00061809,0.00041548,-0.004352,-0.0027642,0.0044527,1.0376,0.031027,0.0093409,-0.045354,0.020725
0.99,0.058692,0.02222,-0.087139,0.054462,0.020781,-0.094663,-0.064106,-0.99924,0.00090388,7.3898,-25.304,-5.2836,-7.7357e-05,-0.003019,-0.00079997,-0.0043025,-0.004951,0.0032478,1.0373,0.030916,0.0093523,-0.045539,0.020725
1,0.058409,0.022252,-0.086505,0.052946,0.021212,-0.073776,-0.062784,-1.008,0.00090388,7.3898,-25.304,-5.2836,0.001137,-0.0018103,0.0016308,-0.0034452,-0.0047103,0.0041487,1.0371,0.030759,0.0093873,-0.045196,0.020725
1.01,0.058241,0.022294,-0.085799,0.055034,0.021594,-0.071709,-0.063539,-1.0011,0.0020345,7.6126,-25.708,-5.4354,-7.687e-05,0.00062332,0.00041538,-0.0037994,-0.0029618,0.0033017,1.0368,0.030661,0.009425,-0.044818,0.020725
