time,Gqw,Gqx,Gqy,Gqz,Lqw,Lqx,Lqy,Lqz,rx,ry,rz,lx,ly,lz,ax,ay,az,mx,my,mz,gx,gy,gz,temp
2.89289,0.673785,0.451157,-0.338074,-0.477678,0.673785,0.451157,-0.338074,-0.477678,1.197769,-0.024564,-1.250177,-0.351358,-0.090126,-0.081911,-0.975958,-0.070992,0.022369,-30.875082,-8.120124,-43.744267,-143.690369,-3.062693,25.493534,32.315018
2.9029,0.675269,0.448408,-0.340031,-0.476782,0.675269,0.448408,-0.340031,-0.476782,1.195226,-0.031644,-1.251105,-0.397304,-0.054669,-0.024966,-1.022574,-0.022499,0.077211,-30.875082,-8.120124,-43.744267,-116.490364,1.598177,17.284838,32.315018
2.91291,0.676995,0.445359,-0.342299,-0.475568,0.676995,0.445359,-0.342299,-0.475568,1.192575,-0.039883,-1.251833,-0.416378,-0.05177,0.002246,-1.030062,0.004088,0.107108,-31.181694,-6.342527,-44.060562,-113.638191,-1.323563,14.780491,32.302517
2.92292,0.678575,0.442646,-0.345221,-0.473732,0.678575,0.442646,-0.345221,-0.473732,1.19155,-0.049146,-1.252258,-0.416336,-0.041095,-0.102896,-1.044852,-0.083162,0.069213,-31.181694,-6.342527,-44.060562,-121.012108,-5.14965,11.789186,32.302517
2.93293,0.679997,0.440282,-0.348659,-0.471372,0.679997,0.440282,-0.348659,-0.471372,1.191978,-0.059136,-1.252407,-0.390269,-0.040984,-0.148976,-1.039984,-0.107502,0.033032,-30.875082,-3.972398,-43.665195,-132.420807,-8.975737,8.589186,32.327518
2.94294,0.681089,0.438359,-0.352779,-0.468515,0.681089,0.438359,-0.352779,-0.468515,1.19429,-0.069849,-1.25261,-0.388806,-0.057346,-0.161385,-1.025756,-0.111059,0.036079,-30.875082,-3.972398,-43.665195,-171.23819,-13.080084,13.319621,32.315018
2.95295,0.682201,0.43623,-0.357233,-0.465501,0.682201,0.43623,-0.357233,-0.465501,1.196749,-0.081368,-1.253055,-0.335635,-0.067779,-0.214832,-1.004601,-0.134463,-0.023143,-31.181694,-1.60227,-43.665195,-195.864273,-13.775737,16.24136,32.302517
2.96296,0.683264,0.433882,-0.362197,-0.462288,0.683264,0.433882,-0.362197,-0.462288,1.199613,-0.093933,-1.25394,-0.307182,-0.171171,-0.291071,-0.906689,-0.20505,-0.043709,-31.181694,-1.60227,-43.665195,-203.307755,-16.697475,23.476143,32.302517
2.97297,0.68493,0.430227,-0.367141,-0.459329,0.68493,0.430227,-0.367141,-0.459329,1.200028,-0.10791,-1.255337,-0.226381,-0.113673,-0.266967,-0.936269,-0.134089,-0.116261,-31.948227,1.698981,-43.665195,-175.899063,-5.28878,19.997881,32.315018
2.98298,0.68657,0.426896,-0.372295,-0.455827,0.68657,0.426896,-0.372295,-0.455827,1.201444,-0.122336,-1.256077,-0.27568,-0.098916,-0.231856,-0.963414,-0.101323,-0.057229,-31.948227,1.698981,-43.665195,-144.942535,7.580785,13.389186,32.302517
2.99299,0.688568,0.423223,-0.377511,-0.451931,0.688568,0.423223,-0.377511,-0.451931,1.202369,-0.137785,-1.256214,-0.258349,-0.004298,-0.143841,-1.036802,0.021126,-0.058753,-31.871574,3.73052,-43.507046,-120.872978,18.015568,10.119621,32.302517
3.003,0.690996,0.419219,-0.382977,-0.447335,0.690996,0.419219,-0.382977,-0.447335,1.2031,-0.154826,-1.255446,-0.367964,-0.052398,-0.112075,-1.02014,0.022624,0.068642,-31.871574,3.73052,-43.507046,-133.603409,13.632959,15.545708,32.315018
3.01301,0.692829,0.41687,-0.38847,-0.441926,0.692829,0.41687,-0.38847,-0.441926,1.207037,-0.170663,-1.253373,-0.418564,-0.089054,-0.230174,-1.020701,-0.094209,0.085399,-31.258348,5.76206,-43.269825,-123.933846,11.406873,26.884838,32.315018
3.02302,0.694444,0.415383,-0.394256,-0.435621,0.694444,0.415383,-0.394256,-0.435621,1.213091,-0.186763,-1.250265,-0.419342,-0.152881,-0.202529,-0.957424,-0.069494,0.113963,-31.258348,5.76206,-43.269825,-134.855591,14.537307,37.041359,32.315018
3.03303,0.69713,0.411805,-0.399803,-0.429632,0.69713,0.411805,-0.399803,-0.429632,1.214886,-0.205013,-1.247386,-0.410678,-0.107589,-0.182539,-0.993368,-0.018005,0.106156,-31.335001,7.878246,-43.269825,-129.916458,21.285133,39.476143,32.302517
3.04304,0.700344,0.406404,-0.405363,-0.424306,0.700344,0.406404,-0.405363,-0.424306,1.213401,-0.224796,-1.245778,-0.428887,-0.18943,-0.305036,-0.95031,-0.141204,0.104823,-31.335001,7.878246,-43.269825,-144.316452,25.319916,43.650055,32.302517
3.05305,0.703505,0.400743,-0.411161,-0.418846,0.703505,0.400743,-0.411161,-0.418846,1.211929,-0.24526,-1.244409,-0.33351,-0.122127,-0.267789,-0.975396,-0.041971,0.021036,-30.798428,10.417669,-43.0326,-127.064278,36.937305,32.867447,32.302517
3.06306,0.706538,0.394916,-0.417433,-0.413032,0.706538,0.394916,-0.417433,-0.413032,1.21105,-0.266793,-1.243284,-0.288242,-0.064478,-0.289183,-1.02014,-0.009767,-0.033616,-30.798428,10.417669,-43.0326,-110.020798,42.850349,21.806578,32.315018
3.07307,0.709782,0.388057,-0.424183,-0.40705,0.709782,0.388057,-0.424183,-0.40705,1.209207,-0.290299,-1.2427,-0.231616,-0.055921,-0.366938,-1.03287,-0.039537,-0.105788,-30.261854,12.449209,-42.874454,-99.168625,37.841656,21.041361,32.315018
3.08308,0.71324,0.380867,-0.430996,-0.400589,0.71324,0.380867,-0.430996,-0.400589,1.206964,-0.314841,-1.241433,-0.265626,-0.02769,-0.284666,-1.044665,0.060632,-0.044471,-30.261854,12.449209,-42.874454,-91.586021,28.728611,19.371796,32.315018
3.09309,0.717058,0.373514,-0.437002,-0.394138,0.717058,0.373514,-0.437002,-0.394138,1.203111,-0.338719,-1.238849,-0.271782,-0.021212,-0.292371,-1.053464,0.079356,-0.035902,-29.801935,13.888216,-42.716305,-57.290367,18.780785,16.658751,32.302517
3.1031,0.720529,0.367296,-0.442698,-0.387233,0.720529,0.367296,-0.442698,-0.387233,1.200848,-0.361306,-1.235122,-0.284709,-0.033283,-0.353103,-1.066381,0.041722,-0.037044,-29.801935,13.888216,-42.716305,-11.864279,4.17209,10.884838,32.315018
3.11311,0.723295,0.363321,-0.448412,-0.37917,0.723295,0.363321,-0.448412,-0.37917,1.2027,-0.3824,-1.229751,-0.263213,-0.171762,-0.498549,-0.991871,-0.118736,-0.076843,-29.725283,14.565395,-42.716305,13.666156,-6.193128,7.963099,32.315018
3.12312,0.724815,0.363007,-0.454617,-0.369044,0.724815,0.363007,-0.454617,-0.369044,1.212092,-0.401821,-1.222329,-0.265852,-0.140312,-0.40715,-0.986442,-0.006397,-0.049041,-29.725283,14.565395,-42.716305,21.109634,-6.819215,3.30223,32.302517
3.13313,0.724961,0.366705,-0.461061,-0.356906,0.724961,0.366705,-0.461061,-0.356906,1.229349,-0.418888,-1.212825,-0.385523,-0.165344,-0.390894,-0.996551,-0.008082,0.069975,-29.571976,14.226806,-42.874454,53.04007,-3.132258,-2.471684,32.302517
3.14314,0.725438,0.369754,-0.466744,-0.345211,0.725438,0.369754,-0.466744,-0.345211,1.244207,-0.435543,-1.203041,-0.349734,-0.184274,-0.488054,-1.01003,-0.075298,0.00942,-29.571976,14.226806,-42.874454,58.257462,-0.140954,-14.436901,32.315018
3.15315,0.728309,0.367188,-0.473479,-0.3325,0.728309,0.367188,-0.473479,-0.3325,1.250378,-0.46173,-1.192666,-0.198109,-0.123948,-0.544982,-1.037176,-0.04403,-0.161392,-29.725283,12.703151,-43.111675,70.848763,3.963394,-23.271683,32.302517
3.16316,0.732208,0.363227,-0.481295,-0.316691,0.732208,0.363227,-0.481295,-0.316691,1.255595,-0.494685,-1.178936,-0.308043,-0.188613,-0.576007,-1.036989,-0.0826,-0.053421,-29.725283,12.703151,-43.111675,43.440067,0.97209,-11.028205,32.315018
3.17317,0.735766,0.355667,-0.487355,-0.307628,0.735766,0.355667,-0.487355,-0.307628,1.251711,-0.521674,-1.1732,-0.266759,-0.108385,-0.408272,-1.005724,0.132904,-0.060657,-29.571976,12.364561,-43.269825,35.092243,-0.001823,-9.845596,32.315018
3.18318,0.738583,0.348589,-0.49383,-0.298519,0.738583,0.348589,-0.49383,-0.298519,1.249805,-0.54843,-1.168594,-0.460044,-0.132638,-0.399015,-1.042793,0.134402,0.133006,-29.571976,12.364561,-43.269825,11.300939,-7.514867,-5.045597,32.302517
3.19319,0.740195,0.343568,-0.501208,-0.28786,0.740195,0.343568,-0.501208,-0.28786,1.253818,-0.575417,-1.164128,-0.437069,-0.214322,-0.476679,-1.009843,0.054266,0.113202,-29.648628,11.772029,-43.269825,28.205286,-16.349649,-2.541249,32.302517
3.2032,0.742821,0.341065,-0.508093,-0.271538,0.742821,0.341065,-0.508093,-0.271538,1.260411,-0.606044,-1.149363,-0.347737,-0.286165,-0.553103,-0.967346,-0.010141,0.023321,-29.648628,11.772029,-43.269825,19.927025,-17.462692,-0.802118,32.302517
3.21321,0.745234,0.338348,-0.511536,-0.261683,0.745234,0.338348,-0.511536,-0.261683,1.260321,-0.625309,-1.138468,-0.302756,-0.342828,-0.626392,-0.953305,-0.080166,-0.02619,-30.031895,11.602735,-43.427971,21.735722,-11.271389,-0.871683,32.302517
3.22322,0.747737,0.336379,-0.514302,-0.25146,0.747737,0.336379,-0.514302,-0.25146,1.259971,-0.643443,-1.1256,-0.2959,-0.334505,-0.683641,-0.99262,-0.098889,-0.052278,-30.031895,11.602735,-43.427971,32.51833,0.137307,-4.697771,32.315018
3.23323,0.750497,0.334181,-0.516666,-0.24111,0.750497,0.334181,-0.516666,-0.24111,1.258053,-0.66158,-1.11142,-0.338704,-0.356965,-0.702089,-1.004601,-0.108064,-0.015526,-29.87859,11.010202,-43.348896,19.85746,2.502525,-5.741249,32.302517
3.24324,0.752945,0.33245,-0.518961,-0.230715,0.752945,0.33245,-0.518961,-0.230715,1.256833,-0.679105,-1.0972,-0.347552,-0.328238,-0.712798,-1.03624,-0.076609,-0.02181,-29.87859,11.010202,-43.348896,0.170503,3.685133,-6.923857,32.327518
3.25325,0.755552,0.328981,-0.521442,-0.221385,0.755552,0.328981,-0.521442,-0.221385,1.252671,-0.697482,-1.084553,-0.381023,-0.321778,-0.707202,-1.050281,-0.046652,0.005611,-29.955242,11.09485,-43.427971,-2.472975,1.11122,-7.549944,32.315018
3.26326,0.758601,0.322923,-0.524713,-0.211948,0.758601,0.322923,-0.524713,-0.211948,1.244832,-0.719767,-1.072311,-0.362649,-0.337293,-0.716744,-1.040546,-0.03935,-0.011527,-29.955242,11.09485,-43.427971,-8.664279,-5.358345,-6.367336,32.315018
3.27327,0.763902,0.313837,-0.529687,-0.19337,0.763902,0.313837,-0.529687,-0.19337,1.231054,-0.758572,-1.045337,-0.370227,-0.378924,-0.722861,-1.022012,-0.028677,-0.000863,-29.955242,11.010202,-43.111675,-20.00341,-12.314867,-4.141249,32.302517
3.28328,0.767597,0.305021,-0.531977,-0.186432,0.767597,0.305021,-0.531977,-0.186432,1.214735,-0.779546,-1.032734,-0.328544,-0.391213,-0.743416,-1.014149,-0.029801,-0.042947,-29.955242,11.010202,-43.111675,-22.786018,-15.306171,-2.054292,32.315018
3.29329,0.770743,0.297583,-0.534116,-0.17922,0.770743,0.297583,-0.534116,-0.17922,1.200592,-0.799011,-1.019669,-0.304294,-0.420404,-0.750257,-0.993181,-0.035418,-0.061228,-30.415161,11.264144,-43.0326,-22.994715,-17.462692,-0.593423,32.302517
3.3033,0.773387,0.291615,-0.535955,-0.172007,0.773387,0.291615,-0.535955,-0.172007,1.188593,-0.816394,-1.0064,-0.300245,-0.462179,-0.747452,-0.965848,-0.046464,-0.055325,-30.415161,11.264144,-43.0326,-18.125149,-16.488779,1.215273,32.315018
3.31331,0.775213,0.288185,-0.537572,-0.164348,0.775213,0.288185,-0.537572,-0.164348,1.181296,-0.8312,-0.99319,-0.362637,-0.457961,-0.725649,-0.975583,-0.009767,0.004469,-30.415161,11.518086,-42.953526,-6.507758,-9.671389,0.589186,32.302517
3.32332,0.776969,0.285444,-0.538756,-0.156789,0.776969,0.285444,-0.538756,-0.156789,1.174176,-0.844568,-0.979231,-0.427171,-0.523281,-0.778593,-1.003103,-0.073987,0.065214,-30.415161,11.518086,-42.953526,2.535721,-4.036606,-0.454292,32.315018
3.33333,0.778575,0.282642,-0.53993,-0.149702,0.778575,0.282642,-0.53993,-0.149702,1.166922,-0.857375,-0.965949,-0.399516,-0.505077,-0.77988,-1.004788,-0.046839,0.031319,-30.721775,11.602735,-43.0326,0.100938,-0.906171,0.24136,32.302517
3.34334,0.779979,0.280268,-0.541122,-0.142373,0.779979,0.280268,-0.541122,-0.142373,1.160397,-0.869988,-0.952392,-0.359648,-0.493267,-0.795021,-1.008345,-0.034294,-0.015716,-30.721775,11.602735,-43.0326,-21.464279,1.11122,0.797882,32.302517
3.35335,0.781134,0.278055,-0.542449,-0.135144,0.781134,0.278055,-0.542449,-0.135144,1.154529,-0.882448,-0.939416,-0.347013,-0.506568,-0.805168,-1.004976,-0.03729,-0.028665,-30.721775,11.856677,-42.953526,-24.594713,1.528611,3.093534,32.327518
3.36336,0.782444,0.276367,-0.544362,-0.122767,0.782444,0.276367,-0.544362,-0.122767,1.148211,-0.901098,-0.917703,-0.336743,-0.513933,-0.819194,-1.008907,-0.029988,-0.04409,-30.721775,11.856677,-42.953526,-18.194714,0.346003,3.232664,32.302517
3.37337,0.783239,0.274004,-0.547318,-0.109092,0.783239,0.274004,-0.547318,-0.109092,1.142135,-0.92327,-0.895509,-0.328076,-0.536574,-0.843561,-1.014711,-0.037664,-0.054182,-30.491816,11.856677,-42.716305,-13.394714,-1.045302,2.815273,32.315018
3.38338,0.782379,0.275363,-0.549309,-0.101579,0.782379,0.275363,-0.549309,-0.101579,1.146784,-0.933308,-0.887252,-0.349981,-0.556463,-0.837088,-1.008907,-0.036728,-0.02619,-30.491816,11.856677,-42.716305,-0.872975,-4.871388,2.815273,32.315018
3.39339,0.783995,0.271902,-0.55216,-0.080867,0.783995,0.271902,-0.55216,-0.080867,1.131397,-0.964575,-0.847374,-0.384629,-0.605784,-0.841732,-1.005163,-0.036541,0.013038,-30.568468,12.110619,-42.63723,3.022677,-5.706171,2.745708,32.302517
3.4034,0.784328,0.269362,-0.554636,-0.068213,0.784328,0.269362,-0.554636,-0.068213,1.122446,-0.985022,-0.824221,-0.376614,-0.620848,-0.852832,-1.005912,-0.032048,0.005611,-30.568468,12.110619,-42.63723,-2.472975,-6.680084,3.30223,32.315018
3.41341,0.784815,0.267875,-0.555252,-0.063271,0.784815,0.267875,-0.555252,-0.063271,1.116134,-0.992954,-0.813112,-0.378112,-0.634049,-0.856074,-1.004227,-0.034669,0.008848,-30.568468,12.195267,-42.400009,-6.438192,-6.401824,3.928317,32.315018
3.42342,0.785983,0.26454,-0.555539,-0.060213,0.785983,0.26454,-0.555539,-0.060213,1.104805,-0.999926,-0.802509,-0.391519,-0.648217,-0.857188,-1.004976,-0.035792,0.023511,-30.568468,12.195267,-42.400009,-6.438192,-4.662693,3.510925,32.315018
3.43343,0.787319,0.260535,-0.555921,-0.056584,0.787319,0.260535,-0.555921,-0.056584,1.091105,-1.008232,-0.789736,-0.390132,-0.648436,-0.866535,-1.012651,-0.030175,0.017608,-30.875082,12.703151,-42.558159,-5.88167,-3.967041,2.954404,32.302517
3.44344,0.790869,0.24857,-0.558076,-0.035927,0.790869,0.24857,-0.558076,-0.035927,1.04137,-1.044888,-0.72867,0.440617,0.239382,-1.238848,-1.013587,-0.029614,-0.006195,-30.875082,12.703151,-42.558159,-4.351236,-4.314867,3.093534,32.315018
3.45345,0.790879,0.246595,-0.559212,-0.031357,0.790879,0.246595,-0.559212,-0.031357,1.034068,-1.053326,-0.717878,0.429509,0.231777,-1.214774,-1.007222,-0.018754,0.002184,-30.491816,12.533856,-42.400009,-5.672975,-5.219214,3.232664,32.302517
3.46346,0.790759,0.244573,-0.560381,-0.029283,0.790759,0.244573,-0.560381,-0.029283,1.029422,-1.059128,-0.713399,0.411929,0.203046,-1.190634,-0.995802,-0.029052,0.025796,-30.491816,12.533856,-42.400009,-5.74254,-4.662693,3.580491,32.315018
3.47347,0.790503,0.241409,-0.5622,-0.027526,0.790503,0.241409,-0.5622,-0.027526,1.023751,-1.066577,-0.710116,0.412053,0.19708,-1.185123,-1.001231,-0.030175,0.022178,-30.951735,12.533856,-42.162788,-5.88167,-3.062693,3.232664,32.315018
3.48348,0.792152,0.230943,-0.564935,-0.003153,0.792152,0.230943,-0.564935,-0.003153,0.966609,-1.105239,-0.634006,0.406386,0.16373,-1.188497,-1.009843,-0.012763,0.020655,-30.951735,12.533856,-42.162788,-5.046888,-1.740954,2.189186,32.315018
3.49349,0.791233,0.225782,-0.568135,0.014008,0.791233,0.225782,-0.568135,0.014008,0.933965,-1.132272,-0.584761,0.407131,0.132794,-1.185423,-1.011341,-0.00958,0.021607,-31.028387,12.787799,-42.320934,-5.464279,-2.367041,2.467447,32.302517
3.5035,0.790268,0.224927,-0.56973,0.017064,0.790268,0.224927,-0.56973,0.017064,0.931911,-1.138858,-0.579727,0.418852,0.114513,-1.175582,-1.005724,-0.024371,0.01399,-31.028387,12.787799,-42.320934,-5.255583,-2.645302,2.328317,32.302517
3.51351,0.790503,0.221469,-0.570716,0.018439,0.790503,0.221469,-0.570716,0.018439,0.920239,-1.144425,-0.571331,0.426113,0.107895,-1.164074,-1.002729,-0.026992,0.004659,-31.105042,12.787799,-42.400009,-2.264279,-1.810519,1.632664,32.315018
3.52352,0.791185,0.217052,-0.571371,0.021223,0.791185,0.217052,-0.571371,0.021223,0.900879,-1.151395,-0.554634,0.396083,0.113395,-1.150315,-1.013213,-0.003963,0.023511,-31.105042,12.787799,-42.400009,4.274851,-0.349649,0.10223,32.302517
3.53353,0.793334,0.201156,-0.572577,0.048096,0.793334,0.201156,-0.572577,0.048096,0.786737,-1.188577,-0.425748,0.413965,0.050478,-1.157421,-1.013775,-0.011452,0.007896,-31.105042,12.787799,-42.162788,2.25746,-2.436606,0.589186,32.302517
3.54354,0.791374,0.207696,-0.572696,0.051085,0.791374,0.207696,-0.572696,0.051085,0.808981,-1.188079,-0.434011,0.438741,0.049739,-1.14769,-1.007035,-0.024558,-0.01743,-31.105042,12.787799,-42.162788,1.492243,-3.897475,1.145708,32.315018
3.55355,0.790311,0.209786,-0.572973,0.055676,0.790311,0.209786,-0.572973,0.055676,0.809106,-1.19174,-0.424475,0.429525,0.036169,-1.130628,-1.002916,-0.029052,-0.007338,-30.951735,12.787799,-42.241859,4.135721,-2.853997,0.937012,32.315018
3.56356,0.790022,0.210167,-0.572955,0.058459,0.790022,0.210167,-0.572955,0.058459,0.804582,-1.19405,-0.415394,0.417728,0.025744,-1.116174,-1.002355,-0.031486,0.002564,-30.951735,12.787799,-42.241859,4.553112,-1.740954,0.589186,32.327518
3.57357,0.789723,0.209922,-0.573375,0.059257,0.789723,0.209922,-0.573375,0.059257,0.803274,-1.195759,-0.41334,0.399661,0.020799,-1.102072,-1.004788,-0.029052,0.017418,-31.181694,12.787799,-42.241859,7.683547,-0.697475,-0.036901,32.315018
3.58358,0.789616,0.209754,-0.573557,0.059514,0.789616,0.209754,-0.573557,0.059514,0.802629,-1.196449,-0.412589,0.39782,0.011797,-1.09271,-1.00535,-0.038039,0.018179,-31.181694,12.787799,-42.241859,6.013982,-0.836606,0.032664,32.315018
3.59359,0.789676,0.209376,-0.573574,0.059881,0.789676,0.209376,-0.573574,0.059881,0.800187,-1.197009,-0.410184,0.391683,0.009572,-1.080922,-1.005912,-0.038413,0.020274,-31.028387,12.618504,-42.241859,5.944417,-0.140954,-0.106466,32.302517
3.6036,0.790048,0.208391,-0.573342,0.060628,0.790048,0.208391,-0.573342,0.060628,0.793259,-1.197703,-0.403632,0.376546,0.014169,-1.068565,-1.009843,-0.028116,0.026939,-31.028387,12.618504,-42.241859,4.483547,0.067742,-0.662988,32.302517
3.61361,0.790653,0.206862,-0.572912,0.062029,0.790653,0.206862,-0.572912,0.062029,0.781658,-1.198824,-0.39226,0.366201,0.007678,-1.055747,-1.01003,-0.027741,0.033223,-30.951735,12.618504,-42.241859,5.248765,-0.349649,-0.662988,32.302517
3.62362,0.791075,0.205548,-0.572608,0.0638,0.791075,0.205548,-0.572608,0.0638,0.770559,-1.200387,-0.380549,0.385333,0.009158,-1.052567,-1.010218,-0.032048,0.008087,-30.951735,12.618504,-42.241859,5.248765,-0.836606,-0.662988,32.315018
3.63363,0.791289,0.203709,-0.572683,0.066325,0.791289,0.203709,-0.572683,0.066325,0.756528,-1.203599,-0.365632,0.381028,0.017537,-1.037596,-1.007971,-0.017069,0.004469,-31.105042,12.533856,-42.004639,3.71833,-1.671389,-0.802118,32.302517
3.64364,0.791125,0.197556,-0.573647,0.077601,0.791125,0.197556,-0.573647,0.077601,0.703,-1.217722,-0.305106,0.381429,-0.005217,-1.031818,-1.009094,-0.015009,0.004659,-31.105042,12.533856,-42.004639,3.927025,-2.158345,-0.384727,32.302517
3.65365,0.789638,0.181452,-0.576858,0.103839,0.789638,0.181452,-0.576858,0.103839,0.55558,-1.249101,-0.143942,0.395449,-0.065834,-1.031536,-1.009656,-0.017443,0.004659,-30.951735,12.364561,-42.320934,3.509634,-2.993128,0.171795,32.302517
3.66366,0.788007,0.166933,-0.579387,0.124457,0.788007,0.166933,-0.579387,0.124457,0.410817,-1.26856,0.0091,0.411347,-0.135332,-1.020761,-1.003291,-0.038975,0.011324,-30.951735,12.364561,-42.320934,2.605286,-3.271389,1.006577,32.315018
3.67367,0.786234,0.151618,-0.581888,0.142318,0.786234,0.151618,-0.581888,0.142318,0.257106,-1.280491,0.166153,0.431496,-0.171401,-1.019535,-1.007784,-0.036728,-0.001244,-31.028387,12.618504,-42.320934,0.79659,-2.297476,0.937012,32.302517
3.68368,0.787091,0.143602,-0.582365,0.143931,0.787091,0.143602,-0.582365,0.143931,0.205347,-1.280248,0.208564,0.421555,-0.195021,-1.002573,-1.004788,-0.045715,0.012276,-31.028387,12.618504,-42.320934,-0.455583,-2.436606,1.493534,32.327518
3.69369,0.787447,0.143079,-0.582013,0.143931,0.787447,0.143079,-0.582013,0.143931,0.202442,-1.279235,0.210736,0.411699,-0.186419,-0.989332,-1.002916,-0.036728,0.014371,-31.181694,12.364561,-42.162788,-3.586018,-2.158345,1.84136,32.315018
3.7037,0.787694,0.14275,-0.581765,0.14391,0.787694,0.14275,-0.581765,0.14391,0.200713,-1.278525,0.211975,0.401724,-0.178846,-0.982385,-1.007035,-0.029052,0.015704,-31.181694,12.364561,-42.162788,-3.516453,-1.671389,1.563099,32.302517
3.71371,0.78793,0.1421,-0.581595,0.143947,0.78793,0.1421,-0.581595,0.143947,0.196956,-1.277938,0.214856,0.401318,-0.182021,-0.97187,-1.005537,-0.034294,0.01399,-31.258348,12.533856,-42.320934,-3.168627,-1.810519,2.050056,32.315018
3.72372,0.787975,0.141908,-0.581577,0.143963,0.787975,0.141908,-0.581577,0.143963,0.195821,-1.277844,0.215736,0.395468,-0.176125,-0.9615,-1.004976,-0.029426,0.01418,-31.258348,12.533856,-42.320934,0.448764,-1.462693,1.910925,32.327518
3.73373,0.787856,0.141465,-0.581852,0.143939,0.787856,0.141465,-0.581852,0.143939,0.193417,-1.2784,0.21744,0.399925,-0.173991,-0.958144,-1.008345,-0.032048,0.005421,-31.028387,12.533856,-41.846493,4.066155,-0.836606,1.84136,32.302517
3.74374,0.787671,0.14127,-0.582164,0.14388,0.787671,0.14127,-0.582164,0.14388,0.192534,-1.279109,0.217932,0.401069,-0.174541,-0.948918,-1.007035,-0.035792,0.002564,-31.028387,12.533856,-41.846493,5.735721,-1.671389,1.98049,32.315018
3.75375,0.787412,0.14106,-0.582584,0.143804,0.787412,0.14106,-0.582584,0.143804,0.191616,-1.280076,0.218402,0.415086,-0.172726,-0.942983,-1.004976,-0.042533,-0.013241,-31.258348,12.533856,-42.083714,6.431373,-1.810519,2.745708,32.315018
3.76376,0.78696,0.140959,-0.583252,0.143674,0.78696,0.140959,-0.583252,0.143674,0.191485,-1.281678,0.218148,0.414087,-0.165439,-0.938181,-1.007784,-0.038413,-0.017621,-31.258348,12.533856,-42.083714,4.066155,-2.506171,4.206577,32.315018
3.77377,0.786505,0.140842,-0.583929,0.143526,0.786505,0.140842,-0.583929,0.143526,0.191351,-1.283295,0.217847,0.405937,-0.190748,-0.923139,-1.004601,-0.061068,0.000089,-31.258348,12.279914,-42.162788,3.300938,-2.993128,5.806578,32.315018
3.78378,0.786008,0.140828,-0.584642,0.143365,0.786008,0.140828,-0.584642,0.143365,0.191846,-1.285027,0.217043,0.397429,-0.191794,-0.913234,-1.004788,-0.06163,0.007515,-31.258348,12.279914,-42.162788,-0.525149,-3.340954,7.267447,32.315018
3.79379,0.78565,0.140862,-0.585143,0.143246,0.78565,0.140862,-0.585143,0.143246,0.192476,-1.286258,0.216254,0.399992,-0.189942,-0.909917,-1.007971,-0.064251,0.001803,-31.411654,12.533856,-41.925564,-3.446888,-3.619215,8.10223,32.302517
3.8038,0.78552,0.14081,-0.585347,0.143178,0.78552,0.14081,-0.585347,0.143178,0.192438,-1.286736,0.216102,0.404096,-0.18622,-0.904535,-1.008533,-0.065562,-0.006195,-31.411654,12.533856,-41.925564,-0.455583,-4.384432,9.006577,32.302517
3.81381,0.785467,0.140749,-0.585445,0.143126,0.785467,0.140749,-0.585445,0.143126,0.192299,-1.28695,0.21607,0.405876,-0.185209,-0.894378,-1.005163,-0.068183,-0.010004,-31.258348,12.533856,-42.004639,0.866156,-5.28878,10.397882,32.315018
3.82382,0.785399,0.140675,-0.585568,0.143071,0.785399,0.140675,-0.585568,0.143071,0.192098,-1.287223,0.216075,0.417506,-0.186494,-0.888577,-1.003291,-0.076983,-0.022762,-31.258348,12.533856,-42.004639,2.39659,-6.332258,13.110926,32.315018
3.83383,0.785308,0.140616,-0.585721,0.143001,0.785308,0.140616,-0.585721,0.143001,0.192035,-1.287572,0.215939,0.416357,-0.184356,-0.881223,-1.003103,-0.077545,-0.025047,-31.335001,12.957093,-42.083714,2.11833,-7.375736,15.684838,32.315018
3.84384,0.785087,0.140575,-0.586052,0.142897,0.785087,0.140575,-0.586052,0.142897,0.192203,-1.288362,0.215537,0.412627,-0.194818,-0.874968,-1.00535,-0.088779,-0.019906,-31.335001,12.957093,-42.083714,1.770504,-8.210519,19.163099,32.302517
3.85385,0.784608,0.140599,-0.586729,0.14273,0.784608,0.140599,-0.586729,0.14273,0.192972,-1.290015,0.214511,0.410952,-0.206938,-0.86947,-1.007784,-0.102447,-0.015145,-31.181694,13.126389,-41.767418,1.353112,-10.158345,22.919621,32.302517
3.86386,0.784129,0.140602,-0.587409,0.142562,0.784129,0.140602,-0.587409,0.142562,0.193629,-1.291673,0.213564,0.420358,-0.204232,-0.867689,-1.009843,-0.10694,-0.026952,-31.181694,13.126389,-41.767418,-3.516453,-13.358345,27.650055,32.315018
3.87387,0.783643,0.140644,-0.588086,0.142401,0.783643,0.140644,-0.588086,0.142401,0.194506,-1.293338,0.212466,0.441836,-0.191488,-0.863745,-1.005912,-0.106753,-0.052849,-31.488308,13.464978,-41.767418,-8.94254,-16.76704,32.937012,32.302517
3.88388,0.783196,0.140712,-0.588702,0.14225,0.783196,0.140712,-0.588702,0.14225,0.195496,-1.294857,0.21131,0.438794,-0.193778,-0.838486,-0.988688,-0.109749,-0.045613,-31.488308,13.464978,-41.767418,-12.212106,-20.314867,39.197884,32.302517
